"method_group","slope_metric","qc_name","qc_type","occurrence_min","collection_min","min_cells_per_latbin","zone_requirement","bin_midpoint","stage","era","sampling_profile_dissim","slope_Northern","slope_Southern","k_median_Northern","k_median_Southern","k_cv_Northern","k_cv_Southern","k_sample_Northern","k_sample_Southern","interval_width_Northern","interval_width_Southern","slope_diff_abs","slope_diff_signed","k_cv_diff","k_cv_diff_signed","k_median_asym","k_median_diff","k_median_diff_signed","k_sample_asym","k_sample_diff_signed","interval_width_asym","interval_width_diff_signed","mean_interval_width"
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate_polar","occurrence",5,NA,1,"tropical_temperate_polar",1.29585,"Pleistocene","Cenozoic",0.4,-0.622018622464556,-0.375207084593426,7,2,0.604979338490167,0.748331477354788,NA,NA,1.43277983992874,1.11740699145544,0.24681153787113,-0.24681153787113,0.143352138864621,-0.143352138864621,0.980829253011726,5,5,NA,NA,0.138842347742073,0.3153728484733,1.27509341569209
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate_polar","occurrence",5,NA,1,"tropical_temperate_polar",4.4665,"Zanclean","Cenozoic",0.221674876847291,-0.716659285846402,-0.319784892793863,5,1,0.576594619753889,0.842736068785864,NA,NA,0.62140553169361,1.84282880589913,0.396874393052539,-0.396874393052539,0.266141449031975,-0.266141449031975,1.09861228866811,4,4,NA,NA,0.561506229608309,-1.22142327420552,1.23211716879637
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate_polar","occurrence",5,NA,1,"tropical_temperate_polar",18.215,"Burdigalian","Cenozoic",0.857142857142857,-0.0733287052832562,-0.104090622586237,5.5,1.5,0.748776317029892,0.964682458064808,NA,NA,3.75899727712667,2.35704710018543,0.030761917302981,0.030761917302981,0.215906141034916,-0.215906141034916,0.955511445027436,4,4,NA,NA,0.348975241647415,1.40195017694124,3.05802218865605
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate_polar","occurrence",5,NA,1,"tropical_temperate_polar",77.9,"Campanian","Mesozoic",0.772340425531915,-0.0623186253763011,0.198553664634387,8.5,1.5,0.531999993192579,0.979795897113271,NA,NA,1.35397442894281,0.97224538758135,0.260872290010688,-0.260872290010688,0.447795903920693,-0.447795903920693,1.33500106673234,7,7,NA,NA,0.176932461635924,0.381729041361461,1.16310990826208
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate_polar","occurrence",5,NA,1,"tropical_temperate_polar",97.2,"Cenomanian","Mesozoic",0.0147783251231527,-0.581090270930263,-0.285769751810779,5,1,0.576594619753889,0.645233702322069,NA,NA,2.41188268581014,2.11549835806241,0.295320519119483,-0.295320519119483,0.0686390825681803,-0.0686390825681803,1.09861228866811,4,4,NA,NA,0.0908751202361548,0.29638432774773,2.26369052193628
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate_polar","occurrence",5,NA,1,"tropical_temperate_polar",106.85,"Albian","Mesozoic",0.282857142857143,-0.275059484765024,0.0167082692447999,3.5,2.5,0.668849758914511,0.349927106111883,NA,NA,1.42933757471983,1.20258976348436,0.291767754009824,-0.291767754009824,0.318922652802629,0.318922652802629,0.251314428280906,1,1,NA,NA,0.0979847839248353,0.22674781123547,1.3159636691021
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate_polar","occurrence",5,NA,1,"tropical_temperate_polar",117.3,"Aptian","Mesozoic",0.157894736842105,-0.36339470732872,0.00703995469088898,2.5,1.5,0.833508753466491,0.842736068785864,NA,NA,1.6001955977085,0.616101661015833,0.370434662019609,-0.370434662019609,0.00922731531937349,-0.00922731531937349,0.336472236621213,1,1,NA,NA,0.475569804921033,0.984093936692672,1.10814862936217
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate_polar","occurrence",5,NA,1,"tropical_temperate_polar",146.15,"Tithonian","Mesozoic",0.147058823529412,0.384553408141658,-1.02460950880725,2,1,1.03301889028307,1.09544511501033,NA,NA,2.88866057776428,4.16998412141191,1.40916291694891,1.40916291694891,0.0624262247272644,-0.0624262247272644,0.405465108108164,1,1,NA,NA,0.28480484336711,-1.28132354364764,3.52932234958809
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate_polar","occurrence",5,NA,1,"tropical_temperate_polar",169.55,"Bajocian","Mesozoic",0,-0.308133522978884,-0.104435855158772,2.5,1,1.10679718105893,1.02469507659596,NA,NA,0.706366734242921,1.6644297957472,0.203697667820113,-0.203697667820113,0.0821021044629728,0.0821021044629728,0.559615787935423,1.5,1.5,NA,NA,0.44562368112064,-0.958063061504282,1.18539826499506
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate_polar","occurrence",5,NA,1,"tropical_temperate_polar",179.45,"Toarcian","Mesozoic",0.130434782608696,0.121395787408362,-0.926081631123407,3,1,0.745496878238359,0.774596669241484,NA,NA,1.24415102531321,1.53531945323383,1.04747741853177,1.04747741853177,0.0290997910031249,-0.0290997910031249,0.693147180559945,2,2,NA,NA,0.121992358929668,-0.291168427920626,1.38973523927352
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate_polar","occurrence",5,NA,1,"tropical_temperate_polar",188.55,"Pliensbachian","Mesozoic",0.12,-0.193313375548537,-0.678658015393461,4,1,0.794782989249267,1.00203873810001,NA,NA,2.88280817640671,2.41620026484924,0.485344639844924,0.485344639844924,0.207255748850744,-0.207255748850744,0.916290731874155,3,3,NA,NA,0.128029748906123,0.46660791155747,2.64950422062798
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate_polar","occurrence",5,NA,1,"tropical_temperate_polar",196.2,"Sinemurian","Mesozoic",0.428571428571428,-0.765219127385157,-0.158680608340029,2,1,1.15454059647969,1.00203873810001,NA,NA,1.5161711582779,8.51620045676972,0.606538519045128,-0.606538519045128,0.152501858379675,0.152501858379675,0.405465108108164,1,1,NA,NA,1.33025729299636,-7.00002929849182,5.01618580752381
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate_polar","occurrence",5,NA,1,"tropical_temperate_polar",216.5,"Norian","Mesozoic",0.28421052631579,-0.102905045354119,-0.314511899659255,3.5,2,0.464829519280413,0.309838667696593,NA,NA,1.38325326933846,1.23648643062951,0.211606854305136,0.211606854305136,0.15499085158382,0.15499085158382,0.405465108108164,1.5,1.5,NA,NA,0.0635603975513522,0.146766838708945,1.30986984998398
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate_polar","occurrence",5,NA,1,"tropical_temperate_polar",244.082,"Anisian","Mesozoic",0.4375,-0.633007756008655,-0.195786111339683,2.5,1,0.656696276828185,0.632455532033676,NA,NA,2.98578847815283,1.84195890048006,0.437221644668972,-0.437221644668972,0.0242407447945091,0.0242407447945091,0.559615787935423,1.5,1.5,NA,NA,0.338241586096544,1.14382957767277,2.41387368931644
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate_polar","occurrence",5,NA,1,"tropical_temperate_polar",253.021,"Changhsingian","Palaeozoic",0.0535714285714285,-0.709502701503716,0.340168171163423,2.5,1,0.750510030660783,1.02469507659596,NA,NA,2.75430798420475,3.64891176698327,1.04967087266714,-1.04967087266714,0.274185045935177,-0.274185045935177,0.559615787935423,1.5,1.5,NA,NA,0.213729187195244,-0.894603782778516,3.20160987559401
