"method_group","slope_metric","qc_name","qc_type","occurrence_min","collection_min","min_cells_per_latbin","zone_requirement","bin_midpoint","stage","era","sampling_profile_dissim","slope_Northern","slope_Southern","k_median_Northern","k_median_Southern","k_cv_Northern","k_cv_Southern","k_sample_Northern","k_sample_Southern","interval_width_Northern","interval_width_Southern","slope_diff_abs","slope_diff_signed","k_cv_diff","k_cv_diff_signed","k_median_asym","k_median_diff","k_median_diff_signed","k_sample_asym","k_sample_diff_signed","interval_width_asym","interval_width_diff_signed","mean_interval_width"
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate_polar","occurrence",10,NA,1,"tropical_temperate_polar",1.29585,"Pleistocene","Cenozoic",0.124505928853755,-0.389739206429074,-0.176781130149877,9.5,2,0.658071311667413,0.863894553531812,NA,NA,1.61009970869999,1.18845109291669,0.212958076279198,-0.212958076279198,0.205823241864399,-0.205823241864399,1.25276296849537,7.5,7.5,NA,NA,0.176194393080728,0.421648615783303,1.39927540080834
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate_polar","occurrence",10,NA,1,"tropical_temperate_polar",18.215,"Burdigalian","Cenozoic",0.45,-0.00718534082671514,-0.154331371272378,7,1,0.589915248150105,1.33266649991661,NA,NA,1.18386977255755,1.48221091886676,0.147146030445663,0.147146030445663,0.742751251766509,-0.742751251766509,1.38629436111989,6,6,NA,NA,0.12805123441524,-0.298341146309207,1.33304034571216
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate_polar","occurrence",10,NA,1,"tropical_temperate_polar",44.55,"Lutetian","Cenozoic",1.30645161290323,0.198508522905928,0.046798838094873,3.5,1,1.1045266806852,1.12915897906362,NA,NA,1.85290972480148,1.16292869362561,0.151709684811055,0.151709684811055,0.0246322983784182,-0.0246322983784182,0.810930216216329,2.5,2.5,NA,NA,0.276876249526217,0.689981031175877,1.50791920921355
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate_polar","occurrence",10,NA,1,"tropical_temperate_polar",69.1,"Maastrichtian","Mesozoic",0.423005565862709,-0.138769409957595,-0.140080094176772,3.5,1.5,1.09361861083858,1.05861284567343,NA,NA,2.63236465080171,1.00411410619332,0.00131068421917679,0.00131068421917679,0.0350057651651545,0.0350057651651545,0.587786664902119,2,2,NA,NA,0.594681734329302,1.62825054460839,1.81823937849751
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate_polar","occurrence",10,NA,1,"tropical_temperate_polar",77.9,"Campanian","Mesozoic",0.456521739130435,-0.311024133525395,0.169993445612276,8,2,0.899905477077931,1.09544511501033,NA,NA,2.05315560083813,2.36852999168856,0.481017579137671,-0.481017579137671,0.195539637932401,-0.195539637932401,1.09861228866811,6,6,NA,NA,0.0983007659615969,-0.315374390850438,2.21084279626335
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate_polar","occurrence",10,NA,1,"tropical_temperate_polar",91.85,"Turonian","Mesozoic",1.33333333333333,-0.0807669492102947,-0.471335783237488,6.5,1.5,0.866381719538575,1.14017542509914,NA,NA,0.703459892142785,0.737154963169031,0.390568834027193,0.390568834027193,0.273793705560563,-0.273793705560563,1.09861228866811,5,5,NA,NA,0.0195872829297095,-0.033695071026246,0.720307427655908
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate_polar","occurrence",10,NA,1,"tropical_temperate_polar",97.2,"Cenomanian","Mesozoic",0.97737556561086,-0.38325355774159,0.0563303050089422,10,1.5,0.911290199107627,0.739422451735256,NA,NA,1.24912496248782,1.4559746882841,0.439583862750532,-0.439583862750532,0.171867747372371,0.171867747372371,1.48160454092422,8.5,8.5,NA,NA,0.087982469146558,-0.206849725796276,1.35254982538596
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate_polar","occurrence",10,NA,1,"tropical_temperate_polar",106.85,"Albian","Mesozoic",0.0391304347826087,-0.321713184211945,0.0272935925782097,6,3,0.582237065120385,0.831788107378652,NA,NA,1.4474370272206,3.7477042073424,0.349006776790154,-0.349006776790154,0.249551042258266,-0.249551042258266,0.559615787935423,3,3,NA,NA,0.662619810775727,-2.3002671801218,2.5975706172815
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate_polar","occurrence",10,NA,1,"tropical_temperate_polar",117.3,"Aptian","Mesozoic",0.110837438423645,-0.529921595926493,0.112267590945461,3.5,2,0.891497691065317,0.645233702322069,NA,NA,1.70468901128783,1.10441566126788,0.642189186871954,-0.642189186871954,0.246263988743248,0.246263988743248,0.405465108108164,1.5,1.5,NA,NA,0.250949104588138,0.600273350019945,1.40455233627785
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate_polar","occurrence",10,NA,1,"tropical_temperate_polar",146.15,"Tithonian","Mesozoic",0.188888888888889,0.250697783598529,-0.00659349072008038,3,1,0.991320356586465,1.17983049630021,NA,NA,1.65174466982775,2.41211806546279,0.257291274318609,0.257291274318609,0.188510139713745,-0.188510139713745,0.693147180559945,2,2,NA,NA,0.252115442695551,-0.760373395635044,2.03193136764527
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate_polar","occurrence",10,NA,1,"tropical_temperate_polar",152,"Kimmeridgian","Mesozoic",0.5,-0.15566251444011,-0.234689295923085,3,2,1.11971424926184,0.707106781186548,NA,NA,5.85590344299607,1.94241807798584,0.0790267814829749,0.0790267814829749,0.41260746807529,0.41260746807529,0.287682072451781,1,1,NA,NA,0.845878378810958,3.91348536501023,3.89916076049095
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate_polar","occurrence",10,NA,1,"tropical_temperate_polar",158.15,"Oxfordian","Mesozoic",0.666666666666667,0.0238509889305502,-0.473120084681399,3,3,1.13038833052088,0.94233751915118,NA,NA,2.81471684213262,0.837862977940522,0.496971073611949,0.496971073611949,0.188050811369698,0.188050811369698,0,0,0,NA,NA,0.730262968124262,1.9768538641921,1.82628991003657
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate_polar","occurrence",10,NA,1,"tropical_temperate_polar",169.55,"Bajocian","Mesozoic",0.572307692307692,-0.154602475940703,-0.285035330681743,2.5,2,1.20876796780855,0.794954503554696,NA,NA,0.897092458622075,2.13519028121174,0.13043285474104,0.13043285474104,0.413813464253849,0.413813464253849,0.154150679827258,0.5,0.5,NA,NA,0.502367438849538,-1.23809782258967,1.51614136991691
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate_polar","occurrence",10,NA,1,"tropical_temperate_polar",179.45,"Toarcian","Mesozoic",0.461538461538462,0.0537728173033124,-0.384687124254317,3,2.5,1.23571841452655,0.679366220486758,NA,NA,1.1052195811566,2.01523405422372,0.438459941557629,0.438459941557629,0.556352194039788,0.556352194039788,0.133531392624523,0.5,0.5,NA,NA,0.359257681308399,-0.910014473067127,1.56022681769016
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate_polar","occurrence",10,NA,1,"tropical_temperate_polar",188.55,"Pliensbachian","Mesozoic",0.105263157894737,0.0283740361941663,-0.93122323914412,6,2,0.921879328244687,1,NA,NA,2.22984408952427,2.10377821144733,0.959597275338286,0.959597275338286,0.078120671755313,-0.078120671755313,0.847297860387204,4,4,NA,NA,0.0398137193019442,0.126065878076944,2.1668111504858
