"method_group","slope_metric","qc_name","qc_type","occurrence_min","collection_min","min_cells_per_latbin","zone_requirement","bin_midpoint","stage","era","sampling_profile_dissim","slope_Northern","slope_Southern","k_median_Northern","k_median_Southern","k_cv_Northern","k_cv_Southern","k_sample_Northern","k_sample_Southern","interval_width_Northern","interval_width_Southern","slope_diff_abs","slope_diff_signed","k_cv_diff","k_cv_diff_signed","k_median_asym","k_median_diff_signed","k_sample_asym","k_sample_diff_signed","interval_width_asym","interval_width_diff_signed","mean_interval_width"
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",250.901,"Induan","Mesozoic",0.4625,-0.134831521005142,0.252494148893651,6,1,0.47774982779608,0.387298334620742,NA,NA,NA,NA,0.387325669898792,-0.387325669898792,0.0904514931753378,0.0904514931753378,1.25276296849537,5,NA,NA,NA,NA,NA
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",253.021,"Changhsingian","Paleozoic",0.654545454545454,-0.642338664404034,0.498570518150107,2.5,2,0.74523278297888,0.309838667696593,NA,NA,NA,NA,1.14090918255414,-1.14090918255414,0.435394115282286,0.435394115282286,0.154150679827258,0.5,NA,NA,NA,NA,NA
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",256.825,"Wuchiapingian","Paleozoic",0.413533834586466,-0.740456208611889,-0.200285241253634,3,3,0.93843251559942,0.721687836487032,NA,NA,NA,NA,0.540170967358254,-0.540170967358254,0.216744679112388,0.216744679112388,0,0,NA,NA,NA,NA,NA
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",261.895,"Capitanian","Paleozoic",0.423913043478261,-0.610681206999162,-0.046207715586523,4,1,0.601405620905694,0.375,NA,NA,NA,NA,0.56447349141264,-0.56447349141264,0.226405620905694,0.226405620905694,0.916290731874155,3,NA,NA,NA,NA,NA
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",265.59,"Wordian","Paleozoic",0.778846153846154,-0.636627477020204,-0.429277146474472,2,3,0.486805060231163,0.634615384615385,NA,NA,NA,NA,0.207350330545732,-0.207350330545732,0.147810324384221,-0.147810324384221,0.287682072451781,-1,NA,NA,NA,NA,NA
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",270.65,"Roadian","Paleozoic",0.8,-0.655135565291014,-0.188871071550863,3,4,0.547432680502854,0.421270858002864,NA,NA,NA,NA,0.466264493740151,-0.466264493740151,0.12616182249999,0.12616182249999,0.22314355131421,-1,NA,NA,NA,NA,NA
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",278.85,"Kungurian","Paleozoic",0.236111111111111,-0.427177780832535,-0.298740718455286,3.5,4,0.462910049886276,0.576012259814659,NA,NA,NA,NA,0.128437062377249,-0.128437062377249,0.113102209928383,-0.113102209928383,0.105360515657826,-0.5,NA,NA,NA,NA,NA
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",286.7,"Artinskian","Paleozoic",0.294117647058824,-0.851252952759179,-0.144425793556349,1,3,0.988690371410095,1.05677814386534,NA,NA,NA,NA,0.70682715920283,-0.70682715920283,0.0680877724552456,-0.0680877724552456,0.693147180559945,-2,NA,NA,NA,NA,NA
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",291.81,"Sakmarian","Paleozoic",0.404858299595142,0.0673323292908082,-0.472526459837515,2,4,0.634080259919038,0.724330609837207,NA,NA,NA,NA,0.539858789128323,0.539858789128323,0.0902503499181688,-0.0902503499181688,0.510825623765991,-2,NA,NA,NA,NA,NA
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",311.1,"Moscovian","Paleozoic",0.535714285714286,-0.232152959043822,-0.626441123495466,1,2,0.433012701892219,0.889278542713481,NA,NA,NA,NA,0.394288164451644,0.394288164451644,0.456265840821262,-0.456265840821262,0.405465108108164,-1,NA,NA,NA,NA,NA
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",338.5,"Visean","Paleozoic",0.368421052631579,0.0337905736801223,-0.186314490928382,1,2.5,0,0.809226572369792,NA,NA,NA,NA,0.220105064608505,0.220105064608505,0.809226572369792,-0.809226572369792,0.559615787935423,-1.5,NA,NA,NA,NA,NA
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",402.045,"Emsian","Paleozoic",3.075,0.166856530198839,0.0473780060215823,1,3,1.08253175473055,0.519615242270663,NA,NA,NA,NA,0.119478524177257,0.119478524177257,0.562916512459885,0.562916512459885,0.693147180559945,-2,NA,NA,NA,NA,NA
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",428.65,"Homerian","Paleozoic",1.16666666666667,-1.21195799568271,1.24211432710323,1.5,3,0.38490017945975,0.608580619450185,NA,NA,NA,NA,2.45407232278594,-2.45407232278594,0.223680439990434,-0.223680439990434,0.470003629245736,-1.5,NA,NA,NA,NA,NA
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",441.8,"Rhuddanian","Paleozoic",1.14705882352941,-1.06415167885966,1.1760504077454,2,3,0.5,0.609895333921403,NA,NA,NA,NA,2.24020208660505,-2.24020208660505,0.109895333921403,-0.109895333921403,0.287682072451781,-1,NA,NA,NA,NA,NA
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",449,"Katian","Paleozoic",1.25370762711864,-0.616734168303986,0.344318029865757,4.5,5,0.540061724867322,0.825390665122776,NA,NA,NA,NA,0.961052198169743,-0.961052198169743,0.285328940255454,-0.285328940255454,0.0870113769896298,-0.5,NA,NA,NA,NA,NA
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",474.2,"Floian","Paleozoic",0.9375,-2.65988571563816,0.650897777813269,3,2.5,0.907581238073873,0.816496580927726,NA,NA,NA,NA,3.31078349345143,-3.31078349345143,0.0910846571461468,0.0910846571461468,0.133531392624523,0.5,NA,NA,NA,NA,NA
