"bin_midpoint","stage","hemisphere","slope","intercept","method_group","slope_metric","quantile","slope_filter_id","slope_qc_type","slope_occurrence_min","slope_collection_min","slope_mean","slope_sd","slope_lower_95","slope_upper_95","slope_se","p_value","r_squared","n_cells_model","n_resamples_valid","prop_negative","prop_positive","k_sample"
365.505,"Famennian","Southern",-0.419237577526393,29.5949066190967,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377.23,"Frasnian","Southern",0.489693590334803,44.3171817643999,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385.13,"Givetian","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385.13,"Givetian","Southern",-0.130468934212485,20.411799075728,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390.71,"Eifelian","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390.71,"Eifelian","Southern",-0.00171819729854954,21.5238470438231,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402.045,"Emsian","Northern",0.118062698348703,27.4450267233744,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402.045,"Emsian","Southern",-0.266626243416206,37.3696643109775,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411.82,"Pragian","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411.82,"Pragian","Southern",-0.035537595950452,21.9400785238065,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.32,"Lochkovian","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.32,"Lochkovian","Southern",1.45047064995502,-0.112228096687327,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421.16,"Pridoli","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421.16,"Pridoli","Southern",1.27546838707972,9.73750243932908,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
423.85,"Ludfordian","Southern",0.997358110315783,23.3434625061464,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425.85,"Gorstian","Southern",2.2879961086984,-50.7907427591571,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428.65,"Homerian","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428.65,"Homerian","Southern",1.22543991270969,17.3595966160408,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431.75,"Sheinwoodian","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431.75,"Sheinwoodian","Southern",-3.19839901108451,131.138365396304,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435.75,"Telychian","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435.75,"Telychian","Southern",0.394057776894929,15.8074771142653,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439.55,"Aeronian","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439.55,"Aeronian","Southern",2.39949606354167,14.3905439802682,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441.8,"Rhuddanian","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441.8,"Rhuddanian","Southern",NA,NA,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444.15,"Hirnantian","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444.15,"Hirnantian","Southern",NA,NA,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,"Katian","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,"Katian","Southern",0.470643311724375,6.35548415347741,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455.5,"Sandbian","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455.5,"Sandbian","Southern",0.0319084791668777,26.5692058591695,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463.8,"Darriwilian","Northern",-0.470751624349742,20.8239996484497,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463.8,"Darriwilian","Southern",0.257973811238885,12.5047019550707,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.35,"Dapingian","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.35,"Dapingian","Southern",NA,NA,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474.2,"Floian","Northern",-0.935669982172087,45.4797118077969,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474.2,"Floian","Southern",0.12912154308756,16.4178493763576,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481.975,"Tremadocian","Northern",-0.172589242193119,50.455848075719,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481.975,"Tremadocian","Southern",0.14330385660615,38.3252377976764,"percentile_latbin_OLS","q50","q50","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00585,"Holocene","Northern",-2.3377298894344,171.629839188825,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.29585,"Pleistocene","Northern",-0.418956142799683,40.9316883511593,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.29585,"Pleistocene","Southern",-0.260075424795336,27.8202941299517,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.09,"Piacenzian","Northern",-1.48834525864967,98.9871672260342,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.09,"Piacenzian","Southern",-0.0687679642842466,11.7592411365907,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.4665,"Zanclean","Northern",0.134012834608411,47.7641234986166,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.4665,"Zanclean","Southern",-1.16713217119838,42.7556447015564,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6.2895,"Messinian","Northern",-1.15441685747475,93.9617728353507,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9.438,"Tortonian","Northern",-1.05684960976148,78.8166880697468,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9.438,"Tortonian","Southern",0.271221740328008,41.4016749321974,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.725,"Serravallian","Northern",0.315409215251113,10.0749042383171,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.725,"Serravallian","Southern",0.0261804315829203,9.51496278983998,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.9,"Langhian","Northern",-0.911710523714317,89.3006052343906,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.215,"Burdigalian","Northern",-0.448491465789125,49.6669035364903,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.215,"Burdigalian","Southern",0.112424302704215,37.939858744686,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21.745,"Aquitanian","Northern",NA,NA,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21.745,"Aquitanian","Southern",NA,NA,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25.17,"Chattian","Northern",-0.213272752731703,59.2368539690036,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25.17,"Chattian","Southern",NA,NA,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30.6,"Rupelian","Northern",0.328969378754937,17.2015222392456,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30.6,"Rupelian","Southern",NA,NA,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35.805,"Priabonian","Northern",0.140902753449499,19.842696307178,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35.805,"Priabonian","Southern",NA,NA,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39.37,"Bartonian","Northern",0.429029745389532,26.240443180428,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39.37,"Bartonian","Southern",NA,NA,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44.55,"Lutetian","Northern",0.484943595897649,4.97522297430978,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44.55,"Lutetian","Southern",NA,NA,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52.035,"Ypresian","Northern",0.414248170771575,24.4889645821812,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52.035,"Ypresian","Southern",0.411930800088116,14.6294808870737,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57.62,"Thanetian","Northern",-0.371075453116048,69.7661387764968,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60.45,"Selandian","Northern",NA,NA,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63.83,"Danian","Northern",NA,NA,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63.83,"Danian","Southern",-0.773613373866612,80.7069660234898,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69.1,"Maastrichtian","Northern",0.267710837951308,28.5248214681891,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69.1,"Maastrichtian","Southern",0.517081142297616,-2.27587989390012,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77.9,"Campanian","Northern",0.274663730368588,7.64305133276848,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77.9,"Campanian","Southern",0.226311189626087,1.59492547034319,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84.65,"Santonian","Northern",-0.172680062870588,33.3220195737173,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84.65,"Santonian","Southern",NA,NA,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87.75,"Coniacian","Northern",-0.296674873120276,30.1145982943434,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87.75,"Coniacian","Southern",NA,NA,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91.85,"Turonian","Northern",-0.041740259670473,33.8496309615664,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91.85,"Turonian","Southern",NA,NA,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97.2,"Cenomanian","Northern",-0.727826492436067,71.3238667447599,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97.2,"Cenomanian","Southern",NA,NA,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106.85,"Albian","Northern",-0.861718111705013,67.0316676839071,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106.85,"Albian","Southern",-0.129081811184323,39.1314267240142,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117.3,"Aptian","Northern",-0.0774984574104392,36.4867182969343,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117.3,"Aptian","Southern",-0.050312093600365,16.2973922133407,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123.585,"Barremian","Northern",-2.25751513226826,169.171997424321,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123.585,"Barremian","Southern",NA,NA,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129.185,"Hauterivian","Northern",NA,NA,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129.185,"Hauterivian","Southern",NA,NA,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134.825,"Valanginian","Northern",0.507304877121962,38.9757247365391,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134.825,"Valanginian","Southern",NA,NA,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140.075,"Berriasian","Northern",0.250856157489784,29.2901226527594,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146.15,"Tithonian","Northern",-0.629112059222952,85.3794693477512,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146.15,"Tithonian","Southern",-1.9507580198922,137.217467734512,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,"Kimmeridgian","Northern",-0.51709819216466,101.006033394883,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,"Kimmeridgian","Southern",-0.699776314677598,63.2400230779119,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158.15,"Oxfordian","Northern",0.215346638061245,25.5017396515807,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158.15,"Oxfordian","Southern",-0.405187554015668,44.9776831723586,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.4,"Callovian","Northern",-0.803335025113772,82.5525289300234,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.4,"Callovian","Southern",-0.730917355982517,77.126923453827,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166.75,"Bathonian","Northern",-0.0455937298271973,43.6518164948167,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166.75,"Bathonian","Southern",-1.17686823221819,87.4057213885025,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169.55,"Bajocian","Northern",-0.516093174382799,50.9694662128075,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169.55,"Bajocian","Southern",-0.790625535297027,57.2534401284081,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172.8,"Aalenian","Northern",-0.0581518532660364,14.5099476922549,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172.8,"Aalenian","Southern",NA,NA,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.45,"Toarcian","Northern",0.365622404594438,13.337233264441,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.45,"Toarcian","Southern",-1.17899127126579,96.3106453491621,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188.55,"Pliensbachian","Northern",0.825480894849344,5.04387583490696,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188.55,"Pliensbachian","Southern",-0.799920427377139,61.5812049249432,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196.2,"Sinemurian","Northern",1.31280845690765,-6.20255375906366,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196.2,"Sinemurian","Southern",-0.848011786531592,76.9403379049155,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.45,"Hettangian","Northern",NA,NA,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.45,"Hettangian","Southern",-0.12337130771161,15.0300080021411,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203.55,"Rhaetian","Northern",NA,NA,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203.55,"Rhaetian","Southern",-0.891387415154101,79.1463280822409,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216.5,"Norian","Northern",0.0571118768705276,22.2041946505133,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216.5,"Norian","Southern",-0.493916054247113,48.7425169358995,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232.15,"Carnian","Northern",-0.164240421723873,17.8394171060187,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232.15,"Carnian","Southern",0.174166574761904,4.13956866670904,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.232,"Ladinian","Northern",-0.31328561394821,50.6404323433822,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.232,"Ladinian","Southern",NA,NA,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244.082,"Anisian","Northern",-0.499319145377808,49.276494066937,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244.082,"Anisian","Southern",-0.639402737110707,46.0228042654791,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248.3,"Olenekian","Northern",-0.311938307297922,82.2736262526302,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248.3,"Olenekian","Southern",NA,NA,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250.901,"Induan","Northern",-0.148145955227162,40.3038201530649,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250.901,"Induan","Southern",0.0192222414881644,12.7482330198736,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253.021,"Changhsingian","Northern",-0.374227656174414,40.1120737738885,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253.021,"Changhsingian","Southern",0.39843978126648,28.3573285735619,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256.825,"Wuchiapingian","Northern",-0.420321663718213,43.4765043157595,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256.825,"Wuchiapingian","Southern",0.102784316983786,22.2550368141954,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261.895,"Capitanian","Northern",-0.786489869375107,71.3032606087326,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261.895,"Capitanian","Southern",0.245336351202209,18.276041128137,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265.59,"Wordian","Northern",-0.784474771411125,75.4260474174785,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265.59,"Wordian","Southern",-0.14734764172584,34.8914140921,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270.65,"Roadian","Northern",-0.253893127106619,35.472668246001,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270.65,"Roadian","Southern",-0.133078771757488,34.8679164630092,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278.85,"Kungurian","Northern",-0.265711024779067,30.3837228743057,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278.85,"Kungurian","Southern",-0.485635079661081,49.367273348251,"percentile_latbin_OLS","q60","q60","collection10","collection",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
