"bin_midpoint","stage","hemisphere","slope","slope_mean","slope_sd","slope_lower_95","slope_upper_95","intercept","slope_se","p_value","r_squared","n_cells_model","n_resamples_valid","prop_negative","prop_positive","k_sample","slope_filter_id","slope_qc_type","slope_occurrence_min","slope_collection_min","method_group","slope_metric","quantile","n_cells","n_valid_lat_bins","min_abs_lat_bin_mid","max_abs_lat_bin_mid","lat_range_diagnostic","has_tropical","has_temperate","has_polar","sum_nT","mean_nT","median_nT","min_nT","max_nT","has_adjacent_tt","k_min","k_max","k_mean","k_median","k_cv","k_evenness","dominant_lat_bin_prop","pass_tropical","pass_temperate","pass_polar","pass_adjacent_tt","pass_n_lat_bins","label","color","qc_name","qc_type","occurrence_min","collection_min","min_cells_per_latbin","zone_requirement","require_tropical","require_temperate","require_polar","require_adjacent_tt","require_min_lat_bins","sampling_profile_dissim","slope_90deg","slope_sampled_range","interval_width","slope_direction","method","lat_range","min_abs_lat","max_abs_lat"
0.00585,"Holocene","Northern",-0.649229709399913,-0.625156417428093,0.13800576124479,-0.85238712253363,-0.434197197009293,59.0992806979942,0.473037054095024,0.210306940127733,0.151975153859749,12,100,1,0,4,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,17,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,1250,73.5294117647059,34,11,365,FALSE,4,9,5.66666666666667,4,0.509426708108493,0.705882352941176,0.529411764705882,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.0561497326203208,-58.4306738459922,-36.4669386759348,0.418189925524336,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157
1.29585,"Pleistocene","Northern",-0.32353794114759,-0.347003639066083,0.091787698549509,-0.502858002993441,-0.208281455505882,34.2698747993258,0.183362731329461,0.0726751751261235,0.0918171911405815,36,100,1,0,12,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,70,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,14821,211.728571428571,97.5,7,2129,FALSE,12,36,23.3333333333333,22,0.516661180572146,0.514285714285714,0.514285714285714,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.0263736263736264,-29.1184147032831,-18.1729795915728,0.29457654748756,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157
3.09,"Piacenzian","Northern",-0.845157511936268,-0.838402283509418,0.0335604256282149,-0.90022872534151,-0.778074967184072,63.9785205670469,0.435569328703828,0.0815280371478171,0.272765755063761,12,100,1,0,4,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,24,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,6968,290.333333333333,152.5,9,1309,FALSE,4,16,8,4,0.866025403784439,0.5,0.666666666666667,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.25,-76.0641760742642,-47.4721145891073,0.122153758157438,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157
4.4665,"Zanclean","Northern",-0.423205074117745,-0.421433447442261,0.0211909521916344,-0.46124503995832,-0.378487956781078,43.3283982818936,0.262359694808328,0.11915851541562,0.0844962794851012,30,100,1,0,10,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,41,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,6893,168.121951219512,76,5,1162,FALSE,10,21,13.6666666666667,10,0.464696558128235,0.731707317073171,0.51219512195122,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.277003484320557,-38.088456670597,-23.7712373012951,0.0827570831772415,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157
6.2895,"Messinian","Northern",-2.09269361523905,-1.3209420470275,1.41613679747827,-2.7275943111361,0.972962793123936,118.563428061133,1.79922518498208,0.52760627999614,0.456691278176899,3,100,0.66,0.34,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,10,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,4352,435.2,150,9,2298,FALSE,1,6,3.33333333333333,3,0.754983443527075,0.3,0.6,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.45,-188.342425371514,-117.54565237777,3.70055710426004,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157
9.438,"Tortonian","Northern",-0.579919308649685,-0.589535095550802,0.042599879813508,-0.678113964904373,-0.533275051377292,43.3911082041787,0.162584349440129,0.00135576366487588,0.311337546538751,30,100,1,0,10,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,39,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,10996,281.948717948718,89,8,4608,FALSE,10,16,13,13,0.230769230769231,0.769230769230769,0.41025641025641,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.448717948717949,-52.1927377784717,-32.573804863406,0.144838913527081,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157
12.725,"Serravallian","Northern",0.0888887317146313,0.118791349346192,0.172290677014959,-0.141853836768511,0.434745654389852,10.869271427578,0.167611062074318,0.508036268958998,0.0202099162381023,24,100,0.3,0.7,8,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,39,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,8851,226.948717948718,81,6,2716,FALSE,8,17,13,14,0.352505822688911,0.615384615384615,0.435897435897436,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.292307692307692,7.99998585431681,4.99283979381537,0.576599491158363,"reverse_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157
14.9,"Langhian","Northern",-0.252181133828589,-0.104712447187423,0.349407209208574,-0.55363195243456,0.52640497888815,35.3621227234558,0.686149244348299,0.635054698700718,0.0339603406732604,9,100,0.6,0.4,3,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,17,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,2410,141.764705882353,79,7,978,FALSE,3,8,5.66666666666667,6,0.444107907957103,0.529411764705882,0.470588235294118,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.264705882352941,-22.696302044573,-14.1649000490982,1.08003693132271,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157
18.215,"Burdigalian","Northern",0.00569617128082357,0.000257139113153063,0.0901615094958772,-0.17469090946103,0.15942841404094,13.8055594890836,0.209603213817542,0.741053552330426,0.00357361895860118,33,100,0.46,0.54,11,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,43,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,9134,212.418604651163,72,6,1889,FALSE,11,16,14.3333333333333,16,0.201401256694055,0.767441860465116,0.372093023255814,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.0329457364341085,0.512655415274121,0.31995136047827,0.33411932350197,"reverse_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157
21.745,"Aquitanian","Northern",-0.777494962930928,-0.680458477395188,0.392910757760799,-1.05017547653695,0.012998002466157,53.4765271032447,0.801000495863219,0.42834665837679,0.162331231626463,6,100,0.77,0.23,3,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,7,2,9.73561,65.905157,56.169547,TRUE,FALSE,TRUE,620,88.5714285714286,39,5,392,FALSE,0,4,2.33333333333333,3,0.892142571199771,0,0.571428571428571,TRUE,FALSE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.571428571428571,-69.9745466637836,-43.671539862612,1.06317347900311,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157
