"bin_midpoint","stage","hemisphere","slope","intercept","slope_se","slope_lower_95","slope_upper_95","p_value","r_squared","n_cells_model","resample_id","k_sample","slope_filter_id"
0.00585,"Holocene","Northern",-0.233744188793363,47.7517644451322,0.827569751409236,-1.85578090155547,1.38829252396874,0.791613628888556,0.0195540223019181,6,1,1,"occurrence5"
0.00585,"Holocene","Northern",-0.2725766679491,39.0006619171562,0.505016791452398,-1.2624095791958,0.7172562432976,0.618021834303261,0.0678852044356764,6,2,1,"occurrence5"
0.00585,"Holocene","Northern",-0.823594565325282,63.4750109825366,0.73399279122974,-2.26222043613557,0.615031305485008,0.32463205251052,0.239406515055043,6,3,1,"occurrence5"
0.00585,"Holocene","Northern",-0.39403322505737,51.9811138404911,0.629126607987995,-1.62712137671384,0.8390549265991,0.565073338353681,0.089310012502785,6,4,1,"occurrence5"
0.00585,"Holocene","Northern",-0.355388480338782,56.1671461101235,0.716378571982413,-1.75949048142431,1.04871352074675,0.64585273311539,0.0579603136149348,6,5,1,"occurrence5"
0.00585,"Holocene","Northern",-0.393246865266152,43.271555132107,0.536597131644255,-1.44497724328889,0.658483512756587,0.504279867906363,0.118374461377657,6,6,1,"occurrence5"
0.00585,"Holocene","Northern",-0.136519259829303,38.7757308311553,0.40148112738518,-0.923422269504256,0.65038374984565,0.75093321961218,0.0280945201884377,6,7,1,"occurrence5"
0.00585,"Holocene","Northern",-0.296955855095783,32.5890856924366,0.579796577499586,-1.43335714699497,0.839445436803406,0.635512726847852,0.0615440924454951,6,8,1,"occurrence5"
0.00585,"Holocene","Northern",-0.198155575096893,52.2968211394458,0.640461385343348,-1.45345989036985,1.05714874017607,0.772467990471338,0.0233719996308559,6,9,1,"occurrence5"
0.00585,"Holocene","Northern",-0.109347459624446,46.0793521322318,0.672390454259856,-1.42723274997376,1.20853783072487,0.878698678765749,0.00656829037683141,6,10,1,"occurrence5"
0.00585,"Holocene","Northern",-0.813048706241991,61.4907841996711,0.744212711065221,-2.27170561992982,0.645608207445841,0.336002312215804,0.229813228119803,6,11,1,"occurrence5"
0.00585,"Holocene","Northern",-0.277765292445597,48.2794154441658,0.935058230126915,-2.11047942349435,1.55494883860316,0.781210600777012,0.0215844991620592,6,12,1,"occurrence5"
0.00585,"Holocene","Northern",-0.297104988658841,42.1328457890253,0.456300007325586,-1.19145300301699,0.597243025699307,0.550483154515018,0.095831506393897,6,13,1,"occurrence5"
0.00585,"Holocene","Northern",-0.648133054859617,57.0865343184679,0.739207787613285,-2.09698031858166,0.800714208862421,0.430100891735046,0.161208925794575,6,14,1,"occurrence5"
0.00585,"Holocene","Northern",-0.277173832126282,49.0091725943323,0.890901014909556,-2.02333982134901,1.46899215709645,0.771251549848009,0.0236266140398496,6,15,1,"occurrence5"
0.00585,"Holocene","Northern",-0.7464376732584,62.9289269551759,0.703761048873881,-2.12580932905121,0.632933982534406,0.348648963374845,0.219505932988543,6,16,1,"occurrence5"
0.00585,"Holocene","Northern",-0.393246865266152,43.271555132107,0.536597131644255,-1.44497724328889,0.658483512756587,0.504279867906363,0.118374461377657,6,17,1,"occurrence5"
0.00585,"Holocene","Northern",-0.320500134563675,49.4809120374069,0.915983248882935,-2.11582730237423,1.47482703324688,0.744062020430125,0.0296980730937688,6,18,1,"occurrence5"
0.00585,"Holocene","Northern",-0.587803809361783,58.8600636235623,0.683672975118999,-1.92780284059502,0.752195221871454,0.438391041980404,0.155977513385443,6,19,1,"occurrence5"
0.00585,"Holocene","Northern",-0.34289609623888,55.5743687061508,0.799612834662311,-1.91013725217701,1.22434505969925,0.69013403027619,0.0439526417598019,6,20,1,"occurrence5"
0.00585,"Holocene","Northern",-0.79724637684721,75.5689286526727,0.939598334395049,-2.63885911226151,1.04436635856709,0.443954323909308,0.15253288826961,6,21,1,"occurrence5"
0.00585,"Holocene","Northern",-0.266319654169479,35.594427385877,0.51776470457136,-1.28113847512934,0.748499166790385,0.634111193832374,0.0620392081763668,6,22,1,"occurrence5"
0.00585,"Holocene","Northern",-0.091302293847464,31.6103226065394,0.49026599056196,-1.0522236353489,0.869619047653977,0.861327490336994,0.00859588444196745,6,23,1,"occurrence5"
