"bin_midpoint","stage","hemisphere","slope","intercept","slope_se","slope_lower_95","slope_upper_95","p_value","r_squared","n_cells_model","resample_id","k_sample","slope_filter_id"
0.00585,"Holocene","Northern",-1.1050339746255,88.018225908889,0.481062069001829,-2.04791562986908,-0.162152319381913,0.0700280477507761,0.513454801010661,7,1,1,"occurrence5"
0.00585,"Holocene","Northern",-1.1578397842253,88.6180974062448,0.447577551738302,-2.03509178563237,-0.280587782818226,0.0490203517654761,0.572359653478672,7,2,1,"occurrence5"
0.00585,"Holocene","Northern",-1.15168979167762,88.1471848060269,0.461278521733729,-2.05579569427573,-0.247583889079512,0.0547082576864281,0.554909914432572,7,3,1,"occurrence5"
0.00585,"Holocene","Northern",-1.09600948057928,87.2466993821817,0.506425945004092,-2.0886043327873,-0.103414628371255,0.0827463152996098,0.483672835806758,7,4,1,"occurrence5"
0.00585,"Holocene","Northern",-1.09600948057928,87.2466993821817,0.506425945004092,-2.0886043327873,-0.103414628371255,0.0827463152996098,0.483672835806758,7,5,1,"occurrence5"
0.00585,"Holocene","Northern",-1.09600948057928,87.2466993821817,0.506425945004092,-2.0886043327873,-0.103414628371255,0.0827463152996098,0.483672835806758,7,6,1,"occurrence5"
0.00585,"Holocene","Northern",-1.04087826837739,85.4364411749436,0.568994047387678,-2.15610660125724,0.074350064502462,0.126876862992667,0.400942969080525,7,7,1,"occurrence5"
0.00585,"Holocene","Northern",-1.09600948057928,87.2466993821817,0.506425945004092,-2.0886043327873,-0.103414628371255,0.0827463152996098,0.483672835806758,7,8,1,"occurrence5"
0.00585,"Holocene","Northern",-1.08084229233491,87.7995417834292,0.464138547165115,-1.99055384477854,-0.171130739891285,0.0673196196173554,0.520285788282498,7,9,1,"occurrence5"
0.00585,"Holocene","Northern",-1.02515646423194,86.2343564377785,0.508681196447039,-2.02217160926814,-0.0281413191957441,0.0999650788077852,0.448216389605981,7,10,1,"occurrence5"
0.00585,"Holocene","Northern",-1.09600948057928,87.2466993821817,0.506425945004092,-2.0886043327873,-0.103414628371255,0.0827463152996098,0.483672835806758,7,11,1,"occurrence5"
0.00585,"Holocene","Northern",-1.04087826837739,85.4364411749436,0.568994047387678,-2.15610660125724,0.074350064502462,0.126876862992667,0.400942969080525,7,12,1,"occurrence5"
0.00585,"Holocene","Northern",-1.14218405255636,88.6791940958014,0.436304485752327,-1.99734084463092,-0.287027260481802,0.0472195408874452,0.578172658172026,7,13,1,"occurrence5"
0.00585,"Holocene","Northern",-1.08462818248189,86.9054136877006,0.507590415162322,-2.07950539620004,-0.0897509687637423,0.0856616148757488,0.477314939124795,7,14,1,"occurrence5"
0.00585,"Holocene","Northern",-1.10279746522559,87.1519352400869,0.514691055161154,-2.11159193334145,-0.0940029971097291,0.0850328912134538,0.478672746793006,7,15,1,"occurrence5"
0.00585,"Holocene","Northern",-1.03380178422218,85.5155213714862,0.559464164173399,-2.13035154600204,0.0627479775576825,0.123891867706766,0.405789233407561,7,16,1,"occurrence5"
0.00585,"Holocene","Northern",-1.10279746522559,87.1519352400869,0.514691055161154,-2.11159193334145,-0.0940029971097291,0.0850328912134538,0.478672746793006,7,17,1,"occurrence5"
0.00585,"Holocene","Northern",-1.1050339746255,88.018225908889,0.481062069001829,-2.04791562986908,-0.162152319381913,0.0700280477507761,0.513454801010661,7,18,1,"occurrence5"
0.00585,"Holocene","Northern",-1.11585759693567,87.0244479661645,0.528232747486594,-2.1511937820094,-0.0805214118619495,0.0883486379617455,0.471591917692773,7,19,1,"occurrence5"
0.00585,"Holocene","Northern",-1.09600948057928,87.2466993821817,0.506425945004092,-2.0886043327873,-0.103414628371255,0.0827463152996098,0.483672835806758,7,20,1,"occurrence5"
0.00585,"Holocene","Northern",-1.01174528645077,85.0820999417122,0.555302129440685,-2.10013746015451,0.076646887252976,0.128083656337171,0.399008433542606,7,21,1,"occurrence5"
0.00585,"Holocene","Northern",-1.11541321320006,87.80551859081,0.494469063552984,-2.08457257776391,-0.14625384863621,0.0737406739085117,0.504388220216988,7,22,1,"occurrence5"
0.00585,"Holocene","Northern",-1.0900453581807,87.5490928990162,0.477801321748937,-2.02653594880861,-0.153554767552781,0.0714149188841956,0.510028969690271,7,23,1,"occurrence5"
0.00585,"Holocene","Northern",-1.10279746522559,87.1519352400869,0.514691055161154,-2.11159193334145,-0.0940029971097291,0.0850328912134538,0.478672746793006,7,24,1,"occurrence5"
0.00585,"Holocene","Northern",-1.1050339746255,88.018225908889,0.481062069001829,-2.04791562986908,-0.162152319381913,0.0700280477507761,0.513454801010661,7,25,1,"occurrence5"
0.00585,"Holocene","Northern",-1.01174528645077,85.0820999417122,0.555302129440685,-2.10013746015451,0.076646887252976,0.128083656337171,0.399008433542606,7,26,1,"occurrence5"
0.00585,"Holocene","Northern",-1.1578397842253,88.6180974062448,0.447577551738302,-2.03509178563237,-0.280587782818226,0.0490203517654761,0.572359653478672,7,27,1,"occurrence5"
0.00585,"Holocene","Northern",-1.08084229233491,87.7995417834292,0.464138547165115,-1.99055384477854,-0.171130739891285,0.0673196196173554,0.520285788282498,7,28,1,"occurrence5"
0.00585,"Holocene","Northern",-1.01468000462694,86.4390029216226,0.493672646721943,-1.98227839220195,-0.047081617051935,0.0949912512523442,0.457967922503649,7,29,1,"occurrence5"
0.00585,"Holocene","Northern",-1.16128172467041,87.9029649560015,0.472818226416814,-2.08800544844736,-0.23455800089345,0.0575045948792952,0.546787535042993,7,30,1,"occurrence5"
0.00585,"Holocene","Northern",-1.15539744972227,88.0334718243278,0.46656056177377,-2.06985615079886,-0.240938748645682,0.0560871031690501,0.550869827871755,7,31,1,"occurrence5"
0.00585,"Holocene","Northern",-1.12897226947847,88.8140951698188,0.423265480393666,-1.95857261105006,-0.299371927906889,0.0444928445388983,0.587269478039108,7,32,1,"occurrence5"
0.00585,"Holocene","Northern",-1.13573091772727,88.4767124416005,0.43519967839113,-1.98872228737388,-0.282739548080651,0.0476883506727183,0.576644957334106,7,33,1,"occurrence5"
0.00585,"Holocene","Northern",-1.08462818248189,86.9054136877006,0.507590415162322,-2.07950539620004,-0.0897509687637423,0.0856616148757488,0.477314939124795,7,34,1,"occurrence5"
0.00585,"Holocene","Northern",-1.16128172467041,87.9029649560015,0.472818226416814,-2.08800544844736,-0.23455800089345,0.0575045948792952,0.546787535042993,7,35,1,"occurrence5"
0.00585,"Holocene","Northern",-1.0900453581807,87.5490928990162,0.477801321748937,-2.02653594880861,-0.153554767552781,0.0714149188841956,0.510028969690271,7,36,1,"occurrence5"
0.00585,"Holocene","Northern",-1.16128172467041,87.9029649560015,0.472818226416814,-2.08800544844736,-0.23455800089345,0.0575045948792952,0.546787535042993,7,37,1,"occurrence5"
0.00585,"Holocene","Northern",-1.13764060834914,88.0312022713245,0.455467240972925,-2.03035640065607,-0.244924816042206,0.0546406878471696,0.55510969750339,7,38,1,"occurrence5"
0.00585,"Holocene","Northern",-1.11541321320006,87.80551859081,0.494469063552984,-2.08457257776391,-0.14625384863621,0.0737406739085117,0.504388220216988,7,39,1,"occurrence5"
0.00585,"Holocene","Northern",-1.14218405255636,88.6791940958014,0.436304485752327,-1.99734084463092,-0.287027260481802,0.0472195408874452,0.578172658172026,7,40,1,"occurrence5"
0.00585,"Holocene","Northern",-1.14615004253851,88.2885712761693,0.454800924981293,-2.03755985550184,-0.254740229575176,0.0531672829952877,0.559509130217755,7,41,1,"occurrence5"
0.00585,"Holocene","Northern",-1.04952274027983,86.4675662554802,0.528955564717948,-2.08627564712701,-0.0127698334326558,0.104025909235949,0.440516740617802,7,42,1,"occurrence5"
0.00585,"Holocene","Northern",-1.0052277929147,85.1770258088887,0.54535087333962,-2.07411550466036,0.063659918830951,0.124622776375597,0.404594395900964,7,43,1,"occurrence5"
