"bin_midpoint","stage","hemisphere","label","n_cells","n_lat_bins","min_abs_lat","max_abs_lat","min_abs_lat_bin_mid","max_abs_lat_bin_mid","n_cells_ge_60","n_cells_ge_66_5","n_cells_ge_70","n_cells_ge_75","prop_cells_ge_60","prop_cells_ge_66_5","prop_cells_ge_70","prop_cells_ge_75","reaches_60","reaches_66_5","reaches_70","reaches_75"
52.035,"Ypresian","Northern","good",57,15,4.08713792685411,69.6311037561404,4.782054,66.77291,1,1,0,0,0.0175438596491228,0.0175438596491228,0,0,TRUE,TRUE,FALSE,FALSE
52.035,"Ypresian","Southern","bad",15,8,1.51339177687514e-09,63.2969896070605,1.592369,66.77291,2,0,0,0,0.133333333333333,0,0,0,TRUE,FALSE,FALSE,FALSE
57.62,"Thanetian","Northern","good",34,13,4.73912066088778,72.0740681049143,4.782054,80.405932,3,2,1,0,0.0882352941176471,0.0588235294117647,0.0294117647058824,0,TRUE,TRUE,TRUE,FALSE
57.62,"Thanetian","Southern","bad",10,6,1.44759962855349e-09,63.0271977999379,1.592369,66.77291,1,0,0,0,0.1,0,0,0,TRUE,FALSE,FALSE,FALSE
60.45,"Selandian","Northern","bad",14,7,7.75528644286991,69.6311037561404,7.986719,66.77291,3,1,0,0,0.214285714285714,0.0714285714285714,0,0,TRUE,TRUE,FALSE,FALSE
60.45,"Selandian","Southern","bad",3,3,2.38733075537673,54.9528748745432,1.592369,53.750124,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
63.83,"Danian","Northern","bad",38,12,7.75528644286991,79.8413809657469,7.986719,80.405932,2,1,1,1,0.0526315789473684,0.0263157894736842,0.0263157894736842,0.0263157894736842,TRUE,TRUE,TRUE,TRUE
63.83,"Danian","Southern","good",10,8,12.0254365807312,62.2141685486785,11.216828,59.588323,1,0,0,0,0.1,0,0,0,TRUE,FALSE,FALSE,FALSE
69.1,"Maastrichtian","Northern","good",89,16,4.73912066088778,73.8495458980224,4.782054,80.405932,1,1,1,0,0.0112359550561798,0.0112359550561798,0.0112359550561798,0,TRUE,TRUE,TRUE,FALSE
69.1,"Maastrichtian","Southern","good",18,12,2.51467381276789,62.2141685486785,1.592369,59.588323,1,0,0,0,0.0555555555555556,0,0,0,TRUE,FALSE,FALSE,FALSE
77.9,"Campanian","Northern","good",102,18,2.51467382507855,79.945339667235,1.592369,80.405932,9,6,6,1,0.0882352941176471,0.0588235294117647,0.0588235294117647,0.00980392156862745,TRUE,TRUE,TRUE,TRUE
77.9,"Campanian","Southern","good",29,13,1.70316160361233e-09,62.2141685486785,1.592369,59.588323,3,0,0,0,0.103448275862069,0,0,0,TRUE,FALSE,FALSE,FALSE
84.65,"Santonian","Northern","good",58,13,9.82080498363323,67.5142130274891,11.216828,66.77291,2,1,0,0,0.0344827586206897,0.0172413793103448,0,0,TRUE,TRUE,FALSE,FALSE
84.65,"Santonian","Southern","bad",16,10,7.75528644464712,65.0900301584896,7.986719,66.77291,5,0,0,0,0.3125,0,0,0,TRUE,FALSE,FALSE,FALSE
87.75,"Coniacian","Northern","good",47,14,7.19887659860661,67.5278428630317,7.986719,66.77291,2,1,0,0,0.0425531914893617,0.0212765957446809,0,0,TRUE,TRUE,FALSE,FALSE
87.75,"Coniacian","Southern","bad",18,11,2.35533135657852,67.5278428689591,1.592369,66.77291,4,2,0,0,0.222222222222222,0.111111111111111,0,0,TRUE,TRUE,FALSE,FALSE
91.85,"Turonian","Northern","good",72,16,4.10489967522816,79.1899781183956,4.782054,80.405932,5,3,1,1,0.0694444444444444,0.0416666666666667,0.0138888888888889,0.0138888888888889,TRUE,TRUE,TRUE,TRUE
91.85,"Turonian","Southern","bad",20,12,2.35533135657852,71.4055877338143,1.592369,80.405932,2,2,1,0,0.1,0.1,0.05,0,TRUE,TRUE,TRUE,FALSE
97.2,"Cenomanian","Northern","good",91,16,5.59231793698182e-09,62.2141685432899,1.592369,59.588323,3,0,0,0,0.032967032967033,0,0,0,TRUE,FALSE,FALSE,FALSE
97.2,"Cenomanian","Southern","good",22,14,9.86816655893968e-10,73.8495458962554,1.592369,80.405932,3,3,2,0,0.136363636363636,0.136363636363636,0.0909090909090909,0,TRUE,TRUE,TRUE,FALSE
106.85,"Albian","Northern","good",81,16,3.53320012236879,79.9453396667681,4.782054,80.405932,10,6,4,3,0.123456790123457,0.0740740740740741,0.0493827160493827,0.037037037037037,TRUE,TRUE,TRUE,TRUE
106.85,"Albian","Southern","good",37,15,1.76270386930565e-09,78.1351410893815,1.592369,80.405932,6,6,5,4,0.162162162162162,0.162162162162162,0.135135135135135,0.108108108108108,TRUE,TRUE,TRUE,TRUE
117.3,"Aptian","Northern","good",55,17,4.10205669910357,70.8215419706025,4.782054,80.405932,3,3,1,0,0.0545454545454545,0.0545454545454545,0.0181818181818182,0,TRUE,TRUE,TRUE,FALSE
117.3,"Aptian","Southern","good",20,14,9.86816655893968e-10,78.1351410873991,1.592369,80.405932,4,3,2,1,0.2,0.15,0.1,0.05,TRUE,TRUE,TRUE,TRUE
123.585,"Barremian","Northern","good",34,14,4.84104978502732,70.8215419706025,4.782054,80.405932,2,2,1,0,0.0588235294117647,0.0588235294117647,0.0294117647058824,0,TRUE,TRUE,TRUE,FALSE
123.585,"Barremian","Southern","bad",8,6,8.13449394833837,46.4466190841037,7.986719,48.647908,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
129.185,"Hauterivian","Northern","bad",38,14,12.108097954869,75.48801388357,11.216828,80.405932,4,4,1,1,0.105263157894737,0.105263157894737,0.0263157894736842,0.0263157894736842,TRUE,TRUE,TRUE,TRUE
129.185,"Hauterivian","Southern","bad",8,7,4.99268835216936,51.5736717906725,4.782054,53.750124,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
134.825,"Valanginian","Northern","bad",45,13,15.0364406421859,79.841380966896,14.483604,80.405932,9,9,7,4,0.2,0.2,0.155555555555556,0.0888888888888889,TRUE,TRUE,TRUE,TRUE
134.825,"Valanginian","Southern","good",11,8,4.99268835216936,71.812956924856,4.782054,80.405932,1,1,1,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0,TRUE,TRUE,TRUE,FALSE
140.075,"Berriasian","Northern","good",48,13,12.0022333469104,79.841380966896,11.216828,80.405932,10,8,6,4,0.208333333333333,0.166666666666667,0.125,0.0833333333333333,TRUE,TRUE,TRUE,TRUE
140.075,"Berriasian","Southern","bad",8,6,4.99268835216936,55.7795906969235,4.782054,53.750124,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
146.15,"Tithonian","Northern","good",58,14,4.08531505163447,79.841380966896,4.782054,80.405932,11,9,6,5,0.189655172413793,0.155172413793103,0.103448275862069,0.0862068965517241,TRUE,TRUE,TRUE,TRUE
146.15,"Tithonian","Southern","bad",17,10,8.13449394833837,87.6553497854352,7.986719,80.405932,6,3,3,3,0.352941176470588,0.176470588235294,0.176470588235294,0.176470588235294,TRUE,TRUE,TRUE,TRUE
152,"Kimmeridgian","Northern","bad",43,15,5.59231793698182e-09,76.1048985265387,1.592369,80.405932,3,3,2,1,0.0697674418604651,0.0697674418604651,0.0465116279069767,0.0232558139534884,TRUE,TRUE,TRUE,TRUE
152,"Kimmeridgian","Southern","bad",19,13,2.4405170439319,84.0625448954282,1.592369,80.405932,3,3,2,2,0.157894736842105,0.157894736842105,0.105263157894737,0.105263157894737,TRUE,TRUE,TRUE,TRUE
158.15,"Oxfordian","Northern","good",60,16,2.440517052614,79.945339666756,1.592369,80.405932,7,6,5,3,0.116666666666667,0.1,0.0833333333333333,0.05,TRUE,TRUE,TRUE,TRUE
158.15,"Oxfordian","Southern","bad",23,13,2.4405170439319,82.3823402122677,1.592369,80.405932,3,2,2,2,0.130434782608696,0.0869565217391304,0.0869565217391304,0.0869565217391304,TRUE,TRUE,TRUE,TRUE
163.4,"Callovian","Northern","good",53,14,5.59231793698182e-09,79.945339666756,1.592369,80.405932,3,3,2,1,0.0566037735849057,0.0566037735849057,0.0377358490566038,0.0188679245283019,TRUE,TRUE,TRUE,TRUE
163.4,"Callovian","Southern","bad",25,12,2.4405170439319,79.8413809614323,1.592369,80.405932,3,3,3,3,0.12,0.12,0.12,0.12,TRUE,TRUE,TRUE,TRUE
166.75,"Bathonian","Northern","good",51,16,5.59231793698182e-09,79.945339666756,1.592369,80.405932,2,1,1,1,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0196078431372549,TRUE,TRUE,TRUE,TRUE
166.75,"Bathonian","Southern","bad",17,11,2.4405170439319,78.135141084859,1.592369,80.405932,4,3,3,3,0.235294117647059,0.176470588235294,0.176470588235294,0.176470588235294,TRUE,TRUE,TRUE,TRUE
169.55,"Bajocian","Northern","good",51,12,8.10098455665177,79.945339666756,7.986719,80.405932,4,4,2,1,0.0784313725490196,0.0784313725490196,0.0392156862745098,0.0196078431372549,TRUE,TRUE,TRUE,TRUE
169.55,"Bajocian","Southern","bad",14,11,2.4405170439319,75.5084172766522,1.592369,80.405932,3,1,1,1,0.214285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,TRUE,TRUE,TRUE,TRUE
172.8,"Aalenian","Northern","good",28,11,14.404110238628,72.0740681024471,14.483604,80.405932,3,2,1,0,0.107142857142857,0.0714285714285714,0.0357142857142857,0,TRUE,TRUE,TRUE,FALSE
172.8,"Aalenian","Southern","good",11,6,10.5265043611294,78.135141084859,11.216828,80.405932,2,2,2,2,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,TRUE,TRUE,TRUE,TRUE
179.45,"Toarcian","Northern","good",62,15,9.82080498363323,75.5084172809494,11.216828,80.405932,10,8,5,3,0.161290322580645,0.129032258064516,0.0806451612903226,0.0483870967741935,TRUE,TRUE,TRUE,TRUE
179.45,"Toarcian","Southern","good",15,11,2.4405170439319,75.5084172766522,1.592369,80.405932,2,1,1,1,0.133333333333333,0.0666666666666667,0.0666666666666667,0.0666666666666667,TRUE,TRUE,TRUE,TRUE
188.55,"Pliensbachian","Northern","good",72,17,3.65224582005127,87.6553497909317,4.782054,80.405932,11,10,10,6,0.152777777777778,0.138888888888889,0.138888888888889,0.0833333333333333,TRUE,TRUE,TRUE,TRUE
188.55,"Pliensbachian","Southern","good",12,8,4.07094591997379,78.135141084859,4.782054,80.405932,5,3,3,2,0.416666666666667,0.25,0.25,0.166666666666667,TRUE,TRUE,TRUE,TRUE
196.2,"Sinemurian","Northern","good",58,15,3.63561187781662,71.8129569292033,4.782054,80.405932,2,2,1,0,0.0344827586206897,0.0344827586206897,0.0172413793103448,0,TRUE,TRUE,TRUE,FALSE
196.2,"Sinemurian","Southern","bad",14,10,1.71009868577941e-09,71.9435853461596,1.592369,80.405932,4,3,2,0,0.285714285714286,0.214285714285714,0.142857142857143,0,TRUE,TRUE,TRUE,FALSE
200.45,"Hettangian","Northern","good",24,12,15.5462647432579,75.3909149397449,14.483604,80.405932,3,3,2,1,0.125,0.125,0.0833333333333333,0.0416666666666667,TRUE,TRUE,TRUE,TRUE
200.45,"Hettangian","Southern","good",8,7,2.0694955291283e-09,71.9435853461596,1.592369,80.405932,2,2,1,0,0.25,0.25,0.125,0,TRUE,TRUE,TRUE,FALSE
203.55,"Rhaetian","Northern","good",40,13,7.24027666827185,87.6553497909317,7.986719,80.405932,12,10,8,6,0.3,0.25,0.2,0.15,TRUE,TRUE,TRUE,TRUE
203.55,"Rhaetian","Southern","good",13,11,3.65078715595985,71.9435853461596,4.782054,80.405932,3,2,1,0,0.230769230769231,0.153846153846154,0.0769230769230769,0,TRUE,TRUE,TRUE,FALSE
216.5,"Norian","Northern","good",93,17,3.61254422897399,86.38745577256,4.782054,80.405932,16,11,11,10,0.172043010752688,0.118279569892473,0.118279569892473,0.10752688172043,TRUE,TRUE,TRUE,TRUE
216.5,"Norian","Southern","good",25,14,9.86816655893968e-10,76.1048985207367,1.592369,80.405932,5,5,4,2,0.2,0.2,0.16,0.08,TRUE,TRUE,TRUE,TRUE
232.15,"Carnian","Northern","good",69,15,1.89529855723834e-09,86.38745577256,1.592369,80.405932,16,14,11,9,0.231884057971014,0.202898550724638,0.159420289855072,0.130434782608696,TRUE,TRUE,TRUE,TRUE
232.15,"Carnian","Southern","good",19,10,4.26441770555725e-10,76.1048985224549,1.592369,80.405932,3,3,3,2,0.157894736842105,0.157894736842105,0.157894736842105,0.105263157894737,TRUE,TRUE,TRUE,TRUE
239.232,"Ladinian","Northern","good",55,16,1.89529855723834e-09,78.1351410892088,1.592369,80.405932,12,7,5,3,0.218181818181818,0.127272727272727,0.0909090909090909,0.0545454545454545,TRUE,TRUE,TRUE,TRUE
239.232,"Ladinian","Southern","bad",14,8,1.26551539039259e-10,71.9435853482326,1.592369,80.405932,2,2,2,0,0.142857142857143,0.142857142857143,0.142857142857143,0,TRUE,TRUE,TRUE,FALSE
244.082,"Anisian","Northern","good",47,16,1.89529855723834e-09,79.1899781207881,1.592369,80.405932,9,6,4,2,0.191489361702128,0.127659574468085,0.0851063829787234,0.0425531914893617,TRUE,TRUE,TRUE,TRUE
244.082,"Anisian","Southern","good",18,9,1.31410798750029e-09,75.5084172790334,1.592369,80.405932,4,4,4,1,0.222222222222222,0.222222222222222,0.222222222222222,0.0555555555555556,TRUE,TRUE,TRUE,TRUE
248.3,"Olenekian","Northern","good",39,16,2.38733075401384,79.1899781207881,1.592369,80.405932,6,4,2,2,0.153846153846154,0.102564102564103,0.0512820512820513,0.0512820512820513,TRUE,TRUE,TRUE,TRUE
248.3,"Olenekian","Southern","bad",6,5,4.10489967700874,47.8962635956082,4.782054,48.647908,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
250.901,"Induan","Northern","good",52,16,3.81498049838697e-09,78.1351410875718,1.592369,80.405932,9,7,5,2,0.173076923076923,0.134615384615385,0.0961538461538462,0.0384615384615385,TRUE,TRUE,TRUE,TRUE
250.901,"Induan","Southern","good",14,11,5.6241592230269e-10,59.4708868266904,1.592369,59.588323,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
253.021,"Changhsingian","Northern","good",32,13,5.59231793698182e-09,78.1351410892088,1.592369,80.405932,5,5,3,2,0.15625,0.15625,0.09375,0.0625,TRUE,TRUE,TRUE,TRUE
253.021,"Changhsingian","Southern","good",26,13,1.76270386930565e-09,78.1351410873991,1.592369,80.405932,2,2,2,2,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,TRUE,TRUE,TRUE,TRUE
256.825,"Wuchiapingian","Northern","good",55,16,4.26437415503776e-10,78.1351410875718,1.592369,80.405932,7,4,2,1,0.127272727272727,0.0727272727272727,0.0363636363636364,0.0181818181818182,TRUE,TRUE,TRUE,TRUE
256.825,"Wuchiapingian","Southern","good",38,16,4.26441770555725e-10,79.8413809635514,1.592369,80.405932,7,4,3,3,0.184210526315789,0.105263157894737,0.0789473684210526,0.0789473684210526,TRUE,TRUE,TRUE,TRUE
261.895,"Capitanian","Northern","good",48,15,4.26437415503776e-10,79.1899781207881,1.592369,80.405932,10,7,6,4,0.208333333333333,0.145833333333333,0.125,0.0833333333333333,TRUE,TRUE,TRUE,TRUE
261.895,"Capitanian","Southern","good",29,15,4.26441770555725e-10,75.3909149406189,1.592369,80.405932,3,3,3,1,0.103448275862069,0.103448275862069,0.103448275862069,0.0344827586206897,TRUE,TRUE,TRUE,TRUE
265.59,"Wordian","Northern","good",51,17,4.26437415503776e-10,79.1899781207881,1.592369,80.405932,9,6,6,3,0.176470588235294,0.117647058823529,0.117647058823529,0.0588235294117647,TRUE,TRUE,TRUE,TRUE
265.59,"Wordian","Southern","good",50,16,4.26441770555725e-10,79.8413809635514,1.592369,80.405932,9,6,5,4,0.18,0.12,0.1,0.08,TRUE,TRUE,TRUE,TRUE
270.65,"Roadian","Northern","good",75,17,4.26437415503776e-10,75.390914939897,1.592369,80.405932,11,6,4,1,0.146666666666667,0.08,0.0533333333333333,0.0133333333333333,TRUE,TRUE,TRUE,TRUE
270.65,"Roadian","Southern","good",48,17,4.26441770555725e-10,78.1351410873991,1.592369,80.405932,6,3,2,1,0.125,0.0625,0.0416666666666667,0.0208333333333333,TRUE,TRUE,TRUE,TRUE
278.85,"Kungurian","Northern","good",62,17,4.26437415503776e-10,75.390914939897,1.592369,80.405932,12,7,4,1,0.193548387096774,0.112903225806452,0.0645161290322581,0.0161290322580645,TRUE,TRUE,TRUE,TRUE
278.85,"Kungurian","Southern","good",47,15,4.26441770555725e-10,78.1351410873991,1.592369,80.405932,6,3,1,1,0.127659574468085,0.0638297872340425,0.0212765957446809,0.0212765957446809,TRUE,TRUE,TRUE,TRUE
286.7,"Artinskian","Northern","good",42,14,3.99517991036039,69.631103754907,4.782054,66.77291,4,2,0,0,0.0952380952380952,0.0476190476190476,0,0,TRUE,TRUE,FALSE,FALSE
286.7,"Artinskian","Southern","good",44,16,5.29315775766513e-10,75.3909149411821,1.592369,80.405932,9,4,3,1,0.204545454545455,0.0909090909090909,0.0681818181818182,0.0227272727272727,TRUE,TRUE,TRUE,TRUE
291.81,"Sakmarian","Northern","good",38,14,3.99517991036039,67.4252297651009,4.782054,66.77291,5,1,0,0,0.131578947368421,0.0263157894736842,0,0,TRUE,TRUE,FALSE,FALSE
291.81,"Sakmarian","Southern","good",46,13,4.45028166401784e-10,71.4055877338143,1.592369,80.405932,8,3,1,0,0.173913043478261,0.0652173913043478,0.0217391304347826,0,TRUE,TRUE,TRUE,FALSE
296.21,"Asselian","Northern","good",43,16,4.03275003334193,67.4252297651009,4.782054,66.77291,5,1,0,0,0.116279069767442,0.0232558139534884,0,0,TRUE,TRUE,FALSE,FALSE
296.21,"Asselian","Southern","good",39,17,4.45028166401784e-10,71.4055877338143,1.592369,80.405932,6,4,1,0,0.153846153846154,0.102564102564103,0.0256410256410256,0,TRUE,TRUE,TRUE,FALSE
301.3,"Gzhelian","Northern","good",15,10,4.06358651213857,64.722393757434,4.782054,66.77291,2,0,0,0,0.133333333333333,0,0,0,TRUE,FALSE,FALSE,FALSE
301.3,"Gzhelian","Southern","good",23,11,4.45028166401784e-10,48.5865921243166,1.592369,48.647908,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
305.35,"Kasimovian","Northern","bad",11,7,8.13449394754623,34.5127683989232,7.986719,35.709438,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
305.35,"Kasimovian","Southern","bad",16,5,4.45028166401784e-10,33.365767806461,1.592369,31.874494,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
311.1,"Moscovian","Northern","good",25,11,2.34465021326614,61.6455076360867,1.592369,59.588323,1,0,0,0,0.04,0,0,0,TRUE,FALSE,FALSE,FALSE
311.1,"Moscovian","Southern","good",31,15,7.06183333184951e-10,59.8982374673323,1.592369,59.588323,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
319.3,"Bashkirian","Northern","good",17,9,2.440517052614,61.6455076360867,1.592369,59.588323,1,0,0,0,0.0588235294117647,0,0,0,TRUE,FALSE,FALSE,FALSE
319.3,"Bashkirian","Southern","good",31,13,1.26551539039259e-10,63.2969895959246,1.592369,66.77291,1,0,0,0,0.032258064516129,0,0,0,TRUE,FALSE,FALSE,FALSE
326.85,"Serpukhovian","Northern","bad",18,7,1.89529855723834e-09,41.543504304041,1.592369,39.740101,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
326.85,"Serpukhovian","Southern","good",29,13,7.06183333184951e-10,62.2141685483821,1.592369,59.588323,1,0,0,0,0.0344827586206897,0,0,0,TRUE,FALSE,FALSE,FALSE
338.5,"Visean","Northern","bad",18,10,4.08531505163447,54.8075546414806,4.782054,53.750124,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
338.5,"Visean","Southern","good",53,14,7.98039999062937e-10,60.9283527836422,1.592369,59.588323,1,0,0,0,0.0188679245283019,0,0,0,TRUE,FALSE,FALSE,FALSE
352.78,"Tournaisian","Northern","bad",5,4,4.08713792775566,46.046043555808,4.782054,44.024286,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
352.78,"Tournaisian","Southern","good",64,15,7.98039999062937e-10,65.0141907678382,1.592369,66.77291,1,0,0,0,0.015625,0,0,0,TRUE,FALSE,FALSE,FALSE
365.505,"Famennian","Northern","bad",10,8,4.26437415503776e-10,41.8486481660251,1.592369,44.024286,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
365.505,"Famennian","Southern","good",57,12,4.26441770555725e-10,40.0054817785993,1.592369,39.740101,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
377.23,"Frasnian","Northern","bad",9,6,5.62411473439474e-10,38.4492058588849,1.592369,39.740101,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
377.23,"Frasnian","Southern","good",75,15,7.06183333184951e-10,71.4055877338143,1.592369,80.405932,1,1,1,0,0.0133333333333333,0.0133333333333333,0.0133333333333333,0,TRUE,TRUE,TRUE,FALSE
385.13,"Givetian","Northern","good",14,5,7.01239734915946e-10,35.0207803927333,1.592369,35.709438,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
385.13,"Givetian","Southern","good",72,16,4.45028166401784e-10,84.0625449041577,1.592369,80.405932,12,10,7,5,0.166666666666667,0.138888888888889,0.0972222222222222,0.0694444444444444,TRUE,TRUE,TRUE,TRUE
390.71,"Eifelian","Northern","bad",9,7,8.42236244533305e-10,44.1541501132132,1.592369,44.024286,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
390.71,"Eifelian","Southern","good",58,17,6.16488951593962e-10,84.0625449041577,1.592369,80.405932,10,5,4,3,0.172413793103448,0.0862068965517241,0.0689655172413793,0.0517241379310345,TRUE,TRUE,TRUE,TRUE
402.045,"Emsian","Northern","good",27,9,9.27928154252489e-10,39.9747255378545,1.592369,39.740101,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
