"bin_midpoint","stage","hemisphere","slope","slope_mean","slope_sd","slope_lower_95","slope_upper_95","intercept","slope_se","p_value","r_squared","n_cells_model","n_resamples_valid","prop_negative","prop_positive","k_sample","slope_filter_id","slope_qc_type","slope_occurrence_min","slope_collection_min","method_group","slope_metric","quantile","n_cells","n_valid_lat_bins","min_abs_lat_bin_mid","max_abs_lat_bin_mid","lat_range_diagnostic","has_tropical","has_temperate","has_polar","sum_nT","mean_nT","median_nT","min_nT","max_nT","has_adjacent_tt","k_min","k_max","k_mean","k_median","k_cv","k_evenness","dominant_lat_bin_prop","pass_tropical","pass_temperate","pass_polar","pass_adjacent_tt","pass_n_lat_bins","label","color","qc_name","qc_type","occurrence_min","collection_min","min_cells_per_latbin","zone_requirement","require_tropical","require_temperate","require_polar","require_adjacent_tt","require_min_lat_bins","sampling_profile_dissim","slope_90deg","slope_sampled_range","interval_width","slope_direction","method","lat_range","min_abs_lat","max_abs_lat"
63.83,"Danian","Northern",1.29904692434511,1.30223378842578,0.231720127059005,0.861914990023678,1.80630634002882,-31.6871639484202,2.75056111063135,0.650444715495564,0.0364938164110774,8,100,0,1,4,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,12,2,30.640768,65.905157,35.264389,FALSE,TRUE,TRUE,2496,208,64.5,12,1293,FALSE,0,8,4,4,1,0,0.666666666666667,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.333333333333333,116.91422319106,45.8100960693594,0.944391350005145,"reverse_LDG","grid_cell_balanced_resampling_OLS",35.264389,30.640768,65.905157
69.1,"Maastrichtian","Northern",0.772729658956038,0.760579843485182,0.110798881647491,0.533339969865726,0.93947580172874,0.549406087383939,0.313981599989901,0.018950402727453,0.201198133523695,27,100,0,1,9,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,38,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,15236,400.947368421053,88.5,5,4819,FALSE,9,18,12.6666666666667,11,0.373090707335732,0.710526315789474,0.473684210526316,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.355263157894737,69.5456693060434,43.4038748970252,0.406135831863013,"reverse_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157
77.9,"Campanian","Northern",0.0423363110800292,0.0624387069461492,0.0927960035887533,-0.0702378711528096,0.306025291764882,10.4582340946383,0.139857688792376,0.748612675842769,0.00553483452175285,21,100,0.27,0.73,7,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,52,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,6460,124.230769230769,49.5,5,636,FALSE,7,28,17.3333333333333,17,0.605998125253413,0.403846153846154,0.538461538461538,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.343531468531469,3.81026799720263,2.37801141501632,0.376263162917692,"reverse_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157
84.65,"Santonian","Northern",-0.223388758978988,-0.183484970195096,0.414532438917859,-0.729804890845479,0.816941225088406,26.3593913513652,0.252231806294602,0.516056519524988,0.474789172778194,3,100,0.73,0.27,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,21,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,1089,51.8571428571429,30,5,147,FALSE,1,14,7,6,0.936776932043143,0.142857142857143,0.666666666666667,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.0714285714285714,-20.1049883081089,-12.547645396742,1.54674611593389,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157
87.75,"Coniacian","Northern",-0.473025889485127,-0.296270066854449,0.404891071842104,-0.62861573557305,0.66951795851842,28.1641451670291,0.19497874233355,0.0773181806944516,0.582850016305214,6,100,0.82,0.18,2,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,22,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,626,28.4545454545455,17.5,5,108,FALSE,2,11,7.33333333333333,9,0.644429403579901,0.272727272727273,0.5,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.613636363636364,-42.5723300536614,-26.5696499316516,1.29813369409147,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157
91.85,"Turonian","Northern",-0.0294426919010206,0.00639943240879655,0.231805978959802,-0.362540740536054,0.497641195006579,26.1503566322184,0.380056813500337,0.655523393480523,0.0157816070513187,15,100,0.55,0.45,5,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,37,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,2681,72.4594594594595,31,5,557,FALSE,5,19,12.3333333333333,13,0.5694947974515,0.405405405405405,0.513513513513513,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.797297297297297,-2.64984227109186,-1.6537826665409,0.860181935542634,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157
97.2,"Cenomanian","Northern",-0.327805216546982,-0.31131503092463,0.0977158895252953,-0.472289006515393,-0.1404476067299,33.2231072565191,0.264650301225029,0.267400157959822,0.0642999437326929,21,100,1,0,7,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,40,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,4706,117.65,45,5,1097,FALSE,7,25,13.3333333333333,8,0.758699545274676,0.525,0.625,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.45,-29.5024694892284,-18.4126705176809,0.331841399785493,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157
106.85,"Albian","Northern",-0.216081461425503,-0.199156323645968,0.10361494674775,-0.358753060751563,0.0921024490685568,17.7632321577587,0.239064021200422,0.3573395218712,0.121777825075133,9,100,0.93,0.07,3,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,29,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,2334,80.4827586206897,34,5,360,FALSE,3,17,9.66666666666667,9,0.726596810541568,0.310344827586207,0.586206896551724,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.511494252873563,-19.4473315282953,-12.1371978033685,0.45085550982012,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157
117.3,"Aptian","Northern",-0.332922043882858,-0.273718982217752,0.214814501365703,-0.534474146377813,0.337047565285807,36.1609253268009,0.477644006356176,0.548236458677432,0.0968653533814672,6,100,0.88,0.12,2,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,17,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,1947,114.529411764706,48,5,629,FALSE,2,10,5.66666666666667,5,0.713197391351891,0.352941176470588,0.588235294117647,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.198529411764706,-29.9629839494572,-18.7000803912143,0.87152171166362,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157
123.585,"Barremian","Northern",-0.236270994384708,-0.228311025351981,0.116492207450349,-0.410552225882364,-0.0314857334528282,34.4676291186974,0.434594830931953,0.606271107260384,0.0469479954596355,8,100,1,0,4,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,10,2,30.640768,65.905157,35.264389,FALSE,TRUE,TRUE,146,14.6,9,6,45,FALSE,0,6,3.33333333333333,4,0.916515138991168,0,0.6,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.0666666666666667,-21.2643894946238,-8.33195225539917,0.379066492429536,"normal_LDG","grid_cell_balanced_resampling_OLS",35.264389,30.640768,65.905157
129.185,"Hauterivian","Northern",-1.65918254236565,-1.55288621454857,0.734769588025166,-2.90682226741106,-0.0961493875135585,110.191217716426,1.18317199896937,0.229621716985492,0.174530083058893,10,100,1,0,5,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,13,2,30.640768,65.905157,35.264389,FALSE,TRUE,TRUE,945,72.6923076923077,25,5,242,FALSE,0,8,4.33333333333333,5,0.932642742537088,0,0.615384615384615,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.384615384615385,-149.326428812909,-58.5100585959914,2.81067287989751,"normal_LDG","grid_cell_balanced_resampling_OLS",35.264389,30.640768,65.905157
134.825,"Valanginian","Northern",-0.263862897896427,-0.221611333381171,0.24656753691479,-0.611332042580816,0.205264444051952,50.3691352778902,0.596004594459134,0.655540910844956,0.026122052883792,10,100,0.74,0.26,5,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,13,2,30.640768,65.905157,35.264389,FALSE,TRUE,TRUE,899,69.1538461538462,32,6,311,FALSE,0,8,4.33333333333333,5,0.932642742537088,0,0.615384615384615,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.25,-23.7476608106784,-9.30496387408689,0.816596486632768,"normal_LDG","grid_cell_balanced_resampling_OLS",35.264389,30.640768,65.905157
140.075,"Berriasian","Northern",0.289564114940615,0.21214006046488,0.553458654254461,-0.798270484875031,1.223677745897,23.21050086484,0.657223700094094,0.494515888174981,0.047872569290642,12,100,0.33,0.67,6,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,24,2,30.640768,65.905157,35.264389,FALSE,TRUE,TRUE,653,27.2083333333333,14.5,5,98,FALSE,0,18,8,6,1.14564392373896,0,0.75,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.25,26.0607703446554,10.2113015897066,2.02194823077204,"reverse_LDG","grid_cell_balanced_resampling_OLS",35.264389,30.640768,65.905157
