"bin_midpoint","stage.x","hemisphere","slope","intercept","slope_se","slope_lower_95","slope_upper_95","p_value","r_squared","n_cells_model","method","label","color","n_cells","n_valid_lat_bins","min_abs_lat","max_abs_lat","lat_range","sum_nT","mean_nT","median_nT","mean_t_over_nT","max_t_over_nT","prop_high_extrapolation","slope_direction","bin","stage.y","short","bottom","top","dur","climate_state","climate_color"
365.505,"Famennian","Northern",NA,NA,NA,NA,NA,NA,NA,2,"grid_cell_all_cells_OLS","bad","Bad hemisphere",2,1,4.26437415503776e-10,4.10205669910357,4.10205669867713,99,49.5,49.5,0.848914992236102,1.02402012131212,0,NA,32,"Famennian","Fam",372.15,358.86,13.29,"Transitional","#E4E4E4"
377.23,"Frasnian","Northern",NA,NA,NA,NA,NA,NA,NA,2,"grid_cell_all_cells_OLS","bad","Bad hemisphere",2,2,4.73912066090679,29.577525762811,24.8384051019042,183,91.5,91.5,0.53451059190681,0.616681246945675,0,NA,31,"Frasnian","Fra",382.31,372.15,10.16,"Warmhouse","#DECABC"
385.13,"Givetian","Northern",0.550018613852992,2.41642557587245,0.361026240352668,-0.157592817238236,1.25763004494422,0.267097973947779,0.537145379791451,4,"grid_cell_all_cells_OLS","bad","Bad hemisphere",4,2,7.01239734915946e-10,31.8079668257209,31.8079668250197,116,29,28,0.765996601747593,1.46643130374965,0,"reverse_LDG",30,"Givetian","Giv",387.95,382.31,5.64,"Warmhouse","#DECABC"
390.71,"Eifelian","Northern",-3.91575120829269,26.3242267799488,4.12399696167891,-11.9987852531834,4.16728283659797,0.516486054633048,0.474115341987286,3,"grid_cell_all_cells_OLS","bad","Bad hemisphere",3,1,8.42236244533305e-10,3.99517990899584,3.9951799081536,128,42.6666666666667,43,0.859375251791301,1.08959081594186,0,"normal_LDG",29,"Eifelian","Eif",393.47,387.95,5.52,"Transitional","#E4E4E4"
402.045,"Emsian","Northern",-0.310527983341489,23.8544951068234,0.221573708934132,-0.744812452852388,0.123756486169409,0.191339504062365,0.164166583807458,12,"grid_cell_all_cells_OLS","good","Northern",12,4,9.27928154252489e-10,39.5210999874508,39.5210999865229,1070,89.1666666666667,53.5,0.940392756090071,1.95496381380396,0.25,"normal_LDG",28,"Emsian","Ems",410.62,393.47,17.15,"Transitional","#E4E4E4"
411.82,"Pragian","Northern",2.29361952601165,17.6512088798773,1.74124542560499,-1.11922150817414,5.70646056019743,0.279334548890346,0.366432728941816,5,"grid_cell_all_cells_OLS","bad","Bad hemisphere",5,2,2.34465021326614,8.10098455844556,5.75633434517942,443,88.6,70,1.05094464155999,1.64995643926312,0.2,"reverse_LDG",27,"Pragian","Pra",413.02,410.62,2.4,"Hothouse","#D6B6B7"
416.32,"Lochkovian","Northern",-1.51326216983447,36.3072122553781,0.457170002706539,-2.40931537513929,-0.617208964529657,0.0129404126584561,0.610169597251544,9,"grid_cell_all_cells_OLS","good","Northern",9,4,2.34465021326614,20.5994104847393,18.2547602714732,503,55.8888888888889,54,0.795984022725263,1.87220779892446,0.111111111111111,"normal_LDG",26,"Lochkovian","Loc",419.62,413.02,6.6,"Hothouse","#D6B6B7"
421.16,"Pridoli","Northern",0.220944559139401,25.8679678842978,8.31121147205431,-16.069029926087,16.5109190443658,0.983080137596977,0.000706205584733465,3,"grid_cell_all_cells_OLS","bad","Bad hemisphere",3,2,4.68790069911629,8.10098455665177,3.41308385753548,131,43.6666666666667,37,0.890764105627295,1.0866239401436,0,"reverse_LDG",25,"Pridoli","Pri",422.7,419.62,3.08,"Hothouse","#D6B6B7"
425.85,"Gorstian","Northern",NA,NA,NA,NA,NA,NA,NA,1,"grid_cell_all_cells_OLS","bad","Bad hemisphere",1,1,2.38733075125907,2.38733075125907,0,80,80,80,0.619040082368125,0.619040082368125,0,NA,23,"Gorstian","Gor",426.7,425,1.7,"Warmhouse","#DECABC"
428.65,"Homerian","Northern",-0.526388592837088,32.7747334110974,0.471314800120339,-1.45016560107295,0.397388415398777,0.306775638311276,0.172111989953707,8,"grid_cell_all_cells_OLS","good","Northern",8,5,2.38733075125907,37.2799862184997,34.8926554672406,605,75.625,52.5,0.859513047504653,1.71198052472325,0.125,"normal_LDG",22,"Homerian","Hom",430.6,426.7,3.9,"Coolhouse","#B3D8D0"
431.75,"Sheinwoodian","Northern",NA,NA,NA,NA,NA,NA,NA,1,"grid_cell_all_cells_OLS","bad","Bad hemisphere",1,1,4.06358651213857,4.06358651213857,0,334,334,334,0.365080143857452,0.365080143857452,0,NA,21,"Sheinwoodian","She",432.9,430.6,2.3,"Coolhouse","#B3D8D0"
435.75,"Telychian","Northern",-0.832948445815811,39.5378023644015,0.796723708301166,-2.3945269140861,0.728630022454475,0.32636496997165,0.120202499780758,10,"grid_cell_all_cells_OLS","good","Northern",10,6,3.99517991036039,35.8055961598788,31.8104162495184,550,55,23.5,1.22467368485741,1.82094288229026,0.4,"normal_LDG",20,"Telychian","Tel",438.6,432.9,5.7,"Transitional","#E4E4E4"
439.55,"Aeronian","Northern",3.57402086102434,-11.80711266365,2.08245652181696,-0.507593921736907,7.65563564378558,0.335865044910916,0.746548116233447,3,"grid_cell_all_cells_OLS","bad","Bad hemisphere",3,2,3.65224582005127,8.00177205375399,4.34952623370272,55,18.3333333333333,23,0.658029955462659,1.12332292465639,0,"reverse_LDG",19,"Aeronian","Aer",440.5,438.6,1.9,"Coolhouse","#B3D8D0"
441.8,"Rhuddanian","Northern",-0.262672998507353,46.377803529221,1.3603916746472,-2.92904068081587,2.40369468380116,0.859224214025627,0.0122748945636265,5,"grid_cell_all_cells_OLS","good","Northern",5,4,9.27928154252489e-10,35.9556358606973,35.9556358597694,397,79.4,61,0.452450414295406,0.723508004321318,0,"normal_LDG",18,"Rhuddanian","Rhu",443.1,440.5,2.6,"Coolhouse","#B3D8D0"
444.15,"Hirnantian","Northern",-1.10243121226499,27.8917574512698,0.685184392307817,-2.44539262118832,0.240530196658328,0.158751102940309,0.301410744236383,8,"grid_cell_all_cells_OLS","good","Northern",8,3,4.00091812691029,13.9241265279675,9.92320840105721,318,39.75,34,0.825632023389305,1.60160470083,0.125,"normal_LDG",17,"Hirnantian","Hir",445.2,443.1,2.1,"Coolhouse","#B3D8D0"
449,"Katian","Northern",-1.05127613385282,40.0222087466434,0.68980440135055,-2.4032927604999,0.300740492794257,0.145889964846137,0.120202984573261,19,"grid_cell_all_cells_OLS","good","Northern",19,4,1.24697927044925e-09,25.2938692975614,25.2938692963144,1783,93.8421052631579,51,1.10255252994933,1.75037453003867,0.210526315789474,"normal_LDG",16,"Katian","Kat",452.8,445.2,7.6,"Warmhouse","#DECABC"
455.5,"Sandbian","Northern",0.271250602974653,22.9628529113428,1.07519879370599,-1.8361390326891,2.3786402386384,0.805476818747651,0.00575261961589365,13,"grid_cell_all_cells_OLS","good","Northern",13,3,2.42424213890532e-09,16.3203847107359,16.3203847083117,1102,84.7692307692308,68,0.78006600658386,1.89359588078112,0.153846153846154,"reverse_LDG",15,"Sandbian","Sbd",458.2,452.8,5.4,"Warmhouse","#DECABC"
463.8,"Darriwilian","Northern",-0.269084818325317,19.3009366398537,0.703030747212576,-1.64702508286197,1.10885544621133,0.70919797701404,0.0131429040006864,13,"grid_cell_all_cells_OLS","good","Northern",13,4,2.42424213890532e-09,19.8399308943628,19.8399308919386,1048,80.6153846153846,62,0.827453116456435,1.74914441524458,0.153846153846154,"normal_LDG",14,"Darriwilian","Dar",469.4,458.2,11.2,"Hothouse","#D6B6B7"
470.35,"Dapingian","Northern",-2.85565946724061,111.662617824479,1.27706208343337,-5.35870115077001,-0.352617783711209,0.267715335218672,0.833339348384188,3,"grid_cell_all_cells_OLS","good","Northern",3,3,12.1239104237045,31.5651755619322,19.4412651382277,129,43,33,0.675471481618043,1.06493821389781,0,"normal_LDG",13,"Dapingian","Dap",471.3,469.4,1.9,"Hothouse","#D6B6B7"
474.2,"Floian","Northern",-1.40165284792173,49.8508358156501,0.973211064266428,-3.30914653388393,0.505840838040473,0.173447562333264,0.137603774506345,15,"grid_cell_all_cells_OLS","good","Northern",15,5,2.34465021326614,31.4736356557886,29.1289854425225,1279,85.2666666666667,67,0.656511848667284,1.7428469080791,0.133333333333333,"normal_LDG",12,"Floian","Flo",477.1,471.3,5.8,"Hothouse","#D6B6B7"
481.975,"Tremadocian","Northern",0.211878068498354,25.7685845999666,0.567102592318013,-0.899643012444951,1.32339914944166,0.715207838640674,0.0114985953299109,14,"grid_cell_all_cells_OLS","good","Northern",14,5,1.3810723042121e-09,27.6050026428908,27.6050026415097,539,38.5,34,1.01212251758879,1.92666515849871,0.285714285714286,"reverse_LDG",11,"Tremadocian","Tre",486.85,477.1,9.75,"Hothouse","#D6B6B7"
0.00585,"Holocene","Southern",0.244966663031333,20.2487085189023,0.329816602980222,-0.401473878809901,0.891407204872568,0.491041353923433,0.0993679514603012,7,"grid_cell_all_cells_OLS","bad","Bad hemisphere",7,4,8.05491680116427,54.9528748745432,46.8979580733789,456,65.1428571428571,44,0.885959739184356,1.68514435187897,0.142857142857143,"reverse_LDG",97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Southern",-0.12189274483686,21.1675326719966,0.236448182751985,-0.585331183030751,0.341545693357031,0.614236660251944,0.0186289745042189,16,"grid_cell_all_cells_OLS","good","Southern",16,7,2.51467381276789,78.1351410873991,75.6204672746312,1848,115.5,84,0.844754608561378,1.73081931712196,0.125,"normal_LDG",96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
3.09,"Piacenzian","Southern",-0.704911176984203,35.1156212438542,0.278998549578231,-1.25174833415754,-0.15807401981087,0.0354438897734548,0.443810572954824,10,"grid_cell_all_cells_OLS","good","Southern",10,4,7.25798731553394,45.5580435953245,38.3000562797906,765,76.5,74,0.833922807595287,1.47680249658781,0,"normal_LDG",95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#B2CCC7"
4.4665,"Zanclean","Southern",-0.576818953868143,40.4266646950326,0.302738998008742,-1.17018738996528,0.0165494822289919,0.0984308105583248,0.34150483524073,9,"grid_cell_all_cells_OLS","good","Southern",9,6,2.42424649197994e-09,42.2381061982701,42.2381061958459,1161,129,104,0.78203257763521,1.68625906505427,0.111111111111111,"normal_LDG",94,"Zanclean","Zan",5.333,3.6,1.733,"Coldhouse","#B2CCC7"
6.2895,"Messinian","Southern",NA,NA,NA,NA,NA,NA,NA,1,"grid_cell_all_cells_OLS","bad","Bad hemisphere",1,1,31.6324347217983,31.6324347217983,0,8,8,8,0.242148239919126,0.242148239919126,0,NA,93,"Messinian","Mes",7.246,5.333,1.913,"Coldhouse","#B2CCC7"
9.438,"Tortonian","Southern",-0.295228851360857,32.2974731400375,0.618659621585086,-1.50780170966763,0.917344006945912,0.650099748641776,0.0365665932866088,8,"grid_cell_all_cells_OLS","good","Southern",8,6,2.42424649197994e-09,43.2483947137228,43.2483947112986,1064,133,100.5,1.15066774585767,1.86999332474669,0.25,"normal_LDG",92,"Tortonian","Tor",11.63,7.246,4.384,"Coolhouse","#B3D8D0"
12.725,"Serravallian","Southern",-0.494817851599988,42.3730417234802,0.522031278323627,-1.5179991571143,0.528363453914321,0.374761149564389,0.113751037855813,9,"grid_cell_all_cells_OLS","good","Southern",9,5,3.61254423121571,48.4820559670364,44.8695117358207,951,105.666666666667,91,0.949521431302522,1.69405296672886,0.333333333333333,"normal_LDG",91,"Serravallian","Ser",13.82,11.63,2.19,"Transitional","#E4E4E4"
18.215,"Burdigalian","Southern",0.0520008233025249,17.3354161683942,0.192573033714544,-0.325442322777982,0.429443969383032,0.791375005193547,0.00557772357321653,15,"grid_cell_all_cells_OLS","good","Southern",15,6,8.91702874982649e-10,63.2969896070605,63.2969896061688,2406,160.4,106,0.996117841752411,1.99736761532112,0.266666666666667,"reverse_LDG",89,"Burdigalian","Bur",20.45,15.98,4.47,"Transitional","#E4E4E4"
21.745,"Aquitanian","Southern",NA,NA,NA,NA,NA,NA,NA,2,"grid_cell_all_cells_OLS","bad","Bad hemisphere",2,1,43.8079412030398,46.446619083523,2.63867788048319,190,95,95,0.902529473858332,1.73081931712196,0.5,NA,88,"Aquitanian","Aqu",23.04,20.45,2.59,"Coolhouse","#B3D8D0"
25.17,"Chattian","Southern",5.83411956266599,-262.778537477826,8.61714566571199,-11.0554859421295,22.7237250674615,0.621117527548247,0.31430672413206,3,"grid_cell_all_cells_OLS","bad","Bad hemisphere",3,2,46.446619083523,52.5833589753758,6.1367398918528,513,171,47,0.611904743621778,0.846686664731451,0,"reverse_LDG",87,"Chattian","Cht",27.3,23.04,4.26,"Transitional","#E4E4E4"
30.6,"Rupelian","Southern",0.231649649413757,2.66452301737023,0.205044932720228,-0.17023841871789,0.633537717545404,0.34074955104774,0.298464947299472,5,"grid_cell_all_cells_OLS","bad","Bad hemisphere",5,3,14.3789486755807,51.5803101340343,37.2013614584536,148,29.6,26,0.914400208912685,1.18161095632536,0,"reverse_LDG",86,"Rupelian","Rup",33.9,27.3,6.6,"Transitional","#E4E4E4"
35.805,"Priabonian","Southern",0.257320883994872,6.23010445895926,0.783636801777133,-1.27860724748831,1.79324901547805,0.750144760927263,0.0118387468408135,11,"grid_cell_all_cells_OLS","bad","Bad hemisphere",11,4,17.6622482384147,63.2969896070605,45.6347413686458,824,74.9090909090909,53,1.00735280929431,1.90536716330795,0.181818181818182,"reverse_LDG",85,"Priabonian","Prb",37.71,33.9,3.81,"Warmhouse","#DECABC"
39.37,"Bartonian","Southern",-0.556460836591811,39.9735145861288,0.270380823900487,-1.08640725143677,-0.0265144217468567,0.108691058790693,0.514305189420402,6,"grid_cell_all_cells_OLS","bad","Bad hemisphere",6,3,7.26849384315721,56.8320827751636,49.5635889320064,632,105.333333333333,61.5,0.851179866992445,1.15359531348587,0,"normal_LDG",84,"Bartonian","Brt",41.03,37.71,3.32,"Warmhouse","#DECABC"
44.55,"Lutetian","Southern",-0.0267682780048432,9.53667526648081,0.130505863768321,-0.282559770990752,0.229023214981065,0.850613415839173,0.0138296598720991,5,"grid_cell_all_cells_OLS","good","Southern",5,5,4.2899805428945e-09,52.5833589750866,52.5833589707966,452,90.4,55,0.676464677647884,1.21001823120959,0,"normal_LDG",83,"Lutetian","Lut",48.07,41.03,7.04,"Warmhouse","#DECABC"
52.035,"Ypresian","Southern",0.487695329062769,8.24494336435944,0.130777599594147,0.23137123385824,0.744019424267297,0.0335934291072916,0.822557700049578,5,"grid_cell_all_cells_OLS","bad","Bad hemisphere",5,3,1.51339177687514e-09,63.2969896070605,63.2969896055471,508,101.6,45,0.867379572440098,1.73145793981618,0.2,"reverse_LDG",82,"Ypresian","Ypr",56,48.07,7.93,"Hothouse","#D6B6B7"
57.62,"Thanetian","Southern",0.712281071343771,5.7714446427842,0.37755914886617,-0.0277348604339216,1.45229700312146,0.310297121856099,0.780655553220532,3,"grid_cell_all_cells_OLS","bad","Bad hemisphere",3,3,4.06358651339918,63.0271977999379,58.9636112865387,192,64,71,1.18461084192148,1.73081931712196,0.333333333333333,"reverse_LDG",81,"Thanetian","Th",59.24,56,3.24,"Warmhouse","#DECABC"
63.83,"Danian","Southern",0.0931303808615061,-0.718015466608135,0.108491473604765,-0.119512907403832,0.305773669126845,0.439059682123301,0.155560729887836,6,"grid_cell_all_cells_OLS","good","Southern",6,4,28.1169369949029,62.2141685486785,34.0972315537756,1103,183.833333333333,150.5,0.370496238421738,0.999984394263334,0,"reverse_LDG",79,"Danian","Dan",66,61.66,4.34,"Hothouse","#D6B6B7"
69.1,"Maastrichtian","Southern",0.617982035750723,-8.11804096168604,0.42006463089728,-0.205344640807946,1.44130871230939,0.215211710550486,0.351103369508516,6,"grid_cell_all_cells_OLS","good","Southern",6,4,28.1169369949029,62.2141685486785,34.0972315537756,1265,210.833333333333,145,0.408407134575577,0.774580713085805,0,"reverse_LDG",78,"Maastrichtian","Maa",72.2,66,6.2,"Transitional","#E4E4E4"
77.9,"Campanian","Southern",0.113174455791271,5.78080779335076,0.122982935241056,-0.1278720972812,0.354221008863741,0.381448629006007,0.0860022364379946,11,"grid_cell_all_cells_OLS","good","Southern",11,6,3.99517991127951,62.2141685486785,58.218988637399,344,31.2727272727273,29,0.97280351210895,1.85262588837693,0.181818181818182,"reverse_LDG",77,"Campanian","Cam",83.6,72.2,11.4,"Warmhouse","#DECABC"
84.65,"Santonian","Southern",-0.283836959388368,43.917883832354,0.688616271488361,-1.63352485150556,1.06585093272882,0.751103355920675,0.145223215567426,3,"grid_cell_all_cells_OLS","bad","Bad hemisphere",3,2,20.9542458116189,62.4358517727205,41.4816059611016,408,136,88,0.636805219650031,1.65283964600187,0.333333333333333,"normal_LDG",76,"Santonian","San",85.7,83.6,2.1,"Hothouse","#D6B6B7"
87.75,"Coniacian","Southern",-0.643104866726817,47.322266053322,0.514469024424442,-1.65146415459872,0.365254421145089,0.337723076113773,0.438610723912203,4,"grid_cell_all_cells_OLS","bad","Bad hemisphere",4,2,9.51262591558257,67.5142130249587,58.0015871093761,160,40,14,0.955747539859623,1.69931122112038,0.25,"normal_LDG",75,"Coniacian","Con",89.8,85.7,4.1,"Hothouse","#D6B6B7"
91.85,"Turonian","Southern",-0.964519673463885,73.0981619053601,0.514382793146212,-1.97270994803046,0.0436706011026907,0.13403809953288,0.467802280167804,6,"grid_cell_all_cells_OLS","bad","Bad hemisphere",6,3,9.51262591558257,71.4055877338143,61.8929618182317,668,111.333333333333,64.5,0.88219425273939,1.54523657747366,0.166666666666667,"normal_LDG",74,"Turonian","Tur",93.9,89.8,4.1,"Hothouse","#D6B6B7"
97.2,"Cenomanian","Southern",-0.2174343049606,23.0776082989664,0.214088118351726,-0.637047016929983,0.202178407008782,0.348996707454462,0.146697515477677,8,"grid_cell_all_cells_OLS","good","Southern",8,5,7.05861533858885,71.4055877338143,64.3469723952254,317,39.625,27,0.773927832273074,1.61652180411094,0.125,"normal_LDG",73,"Cenomanian","Cen",100.5,93.9,6.6,"Hothouse","#D6B6B7"
106.85,"Albian","Southern",0.00929467598977474,8.22621272160387,0.0852111394977445,-0.157719157425805,0.176308509405354,0.914496788155801,0.00074307550911348,18,"grid_cell_all_cells_OLS","good","Southern",18,8,1.76270386930565e-09,78.1351410873991,78.1351410856364,984,54.6666666666667,42.5,0.7409789086628,1.82677923274249,0.111111111111111,"reverse_LDG",72,"Albian","Alb",113.2,100.5,12.7,"Warmhouse","#DECABC"
117.3,"Aptian","Southern",0.0121194517631073,7.99290152959895,0.0767065460164017,-0.13822537842904,0.162464281955255,0.879642032742042,0.0041433029747,8,"grid_cell_all_cells_OLS","good","Southern",8,6,8.09502443275735,78.1351410873991,70.0401166546417,312,39,26.5,0.656823255766904,1.57524418360809,0.125,"reverse_LDG",71,"Aptian","Apt",121.4,113.2,8.2,"Hothouse","#D6B6B7"
123.585,"Barremian","Southern",-4.66459613908262,221.958075431001,1.70268798964935,-8.00186459879536,-1.32732767936989,0.222814208437295,0.882423837885542,3,"grid_cell_all_cells_OLS","good","Southern",3,3,27.6050026459102,46.4466190841037,18.8416164381935,72,24,22,1.03419878648639,1.95365162976966,0.333333333333333,"normal_LDG",70,"Barremian","Bar",125.77,121.4,4.37,"Hothouse","#D6B6B7"
129.185,"Hauterivian","Southern",-2.28847275352051,158.199226085847,0.0668011280037759,-2.41940296440791,-2.15754254263311,0.0185778250361169,0.999148653789131,3,"grid_cell_all_cells_OLS","bad","Bad hemisphere",3,2,31.6324347217983,39.5210999850339,7.8886652632356,230,76.6666666666667,66,0.604025647308279,0.922464903393926,0,"normal_LDG",69,"Hauterivian","Hau",132.6,125.77,6.83,"Warmhouse","#DECABC"
134.825,"Valanginian","Southern",0.370650203627381,12.12528367665,0.429235081373397,-0.470650555864477,1.21195096311924,0.436558412885921,0.157123767261665,6,"grid_cell_all_cells_OLS","good","Southern",6,4,4.99268835216936,43.4069975174348,38.4143091652654,130,21.6666666666667,13,0.847112459929084,1.69931122112038,0.166666666666667,"reverse_LDG",68,"Valanginian","Val",137.05,132.6,4.45,"Warmhouse","#DECABC"
146.15,"Tithonian","Southern",-0.943375247582248,78.6716590676718,0.490664942064382,-1.90507853402844,0.018328038863942,0.15024660350432,0.552009439755705,5,"grid_cell_all_cells_OLS","bad","Bad hemisphere",5,3,31.6324347217983,84.0625448954282,52.4301101736299,300,60,23,0.606379856974,1.80178694876171,0.2,"normal_LDG",66,"Tithonian","Tit",149.2,143.1,6.1,"Warmhouse","#DECABC"
152,"Kimmeridgian","Southern",-0.183764250038628,24.4940511326098,0.162553262521219,-0.502368644580217,0.134840144502961,0.321463299540474,0.242137096433712,6,"grid_cell_all_cells_OLS","good","Southern",6,5,2.4405170439319,84.0625448954282,81.6220278514963,569,94.8333333333333,47.5,0.931650627238192,1.88449016430245,0.166666666666667,"normal_LDG",65,"Kimmeridgian","Kim",154.8,149.2,5.6,"Transitional","#E4E4E4"
158.15,"Oxfordian","Southern",-0.60669824999775,69.5143667073756,0.467567372975581,-1.52313030102989,0.309733801034389,0.22670745169317,0.157592884566056,11,"grid_cell_all_cells_OLS","good","Southern",11,6,2.4405170439319,79.8413809614323,77.4008639175004,1413,128.454545454545,165,0.798108430861636,1.6159252395439,0.181818181818182,"normal_LDG",64,"Oxfordian","Oxf",161.5,154.8,6.7,"Transitional","#E4E4E4"
163.4,"Callovian","Southern",-0.305254606148652,54.7178053028318,0.32195395884442,-0.936284365483716,0.325775153186412,0.361766226354164,0.0696919244869281,14,"grid_cell_all_cells_OLS","good","Southern",14,6,2.4405170439319,79.8413809614323,77.4008639175004,3770,269.285714285714,67.5,0.941339800379136,1.86999332474669,0.357142857142857,"normal_LDG",63,"Callovian","Cal",165.3,161.5,3.8,"Coolhouse","#B3D8D0"
166.75,"Bathonian","Southern",-0.624672426074409,55.648266543978,0.379350958367843,-1.36820030447538,0.118855452326564,0.174967686724103,0.404015082765158,6,"grid_cell_all_cells_OLS","good","Southern",6,5,2.4405170439319,76.1048985207367,73.6643814768048,904,150.666666666667,36.5,0.711987125135816,1.73081931712196,0.166666666666667,"normal_LDG",62,"Bathonian","Bat",168.2,165.3,2.9,"Coldhouse","#B2CCC7"
169.55,"Bajocian","Southern",-0.594764603084128,49.9589230134357,0.253972584934323,-1.0925508695554,-0.096978336612854,0.0576981167316032,0.477544934843583,8,"grid_cell_all_cells_OLS","good","Southern",8,6,2.4405170439319,75.5084172766522,73.0679002327203,490,61.25,34,0.755826915769151,1.82094288229026,0.125,"normal_LDG",61,"Bajocian","Baj",170.9,168.2,2.7,"Coolhouse","#B3D8D0"
172.8,"Aalenian","Southern",0.0664554056048129,24.6406522971265,0.537290080044173,-0.986633151281767,1.11954396249139,0.912873188230075,0.00759108132919201,4,"grid_cell_all_cells_OLS","bad","Bad hemisphere",4,3,23.705049403756,75.5084172766522,51.8033678728962,188,47,31,0.954126391963027,1.48653384727365,0,"reverse_LDG",60,"Aalenian","Aal",174.7,170.9,3.8,"Transitional","#E4E4E4"
179.45,"Toarcian","Southern",-0.497825162545484,58.1688651962164,0.345662768229434,-1.17532418827517,0.179673863184206,0.187772094482315,0.205891470319108,10,"grid_cell_all_cells_OLS","good","Southern",10,6,2.4405170439319,75.5084172766522,73.0679002327203,990,99,44.5,0.694001921991116,1.25167883163275,0,"normal_LDG",59,"Toarcian","Toa",184.2,174.7,9.5,"Warmhouse","#DECABC"
188.55,"Pliensbachian","Southern",-0.827418971911555,66.7355987078927,0.229730488461521,-1.27769072929614,-0.377147214526974,0.0155155312817025,0.721792565422392,7,"grid_cell_all_cells_OLS","bad","Bad hemisphere",7,4,27.6545606415658,75.5084172766522,47.8538566350864,1677,239.571428571429,163,0.213722197788659,0.528863595969884,0,"normal_LDG",58,"Pliensbachian","Plb",192.9,184.2,8.7,"Transitional","#E4E4E4"
196.2,"Sinemurian","Southern",0.0198443720511214,35.4133273095399,0.623231323348961,-1.20168902171284,1.24137776581508,0.976598712565325,0.000337837749704869,5,"grid_cell_all_cells_OLS","good","Southern",5,5,1.71009868577941e-09,71.9435853461596,71.9435853444495,1010,202,156,0.41600923691747,1.11105917164245,0,"reverse_LDG",57,"Sinemurian","Sin",199.5,192.9,6.6,"Transitional","#E4E4E4"
200.45,"Hettangian","Southern",0.00202160371779155,11.3422093538914,0.138959008328698,-0.270338052606457,0.27438126004204,0.989089329614761,5.29097455022515e-05,6,"grid_cell_all_cells_OLS","bad","Bad hemisphere",6,4,2.0694955291283e-09,71.9435853461596,71.9435853440901,172,28.6666666666667,30,0.634818224719319,1.18768673458094,0,"reverse_LDG",56,"Hettangian","Het",201.4,199.5,1.9,"Transitional","#E4E4E4"
203.55,"Rhaetian","Southern",-1.05502499486712,79.2955152929561,0.314026891928153,-1.67051770304631,-0.439532286687944,0.0152359541560522,0.652925313129396,8,"grid_cell_all_cells_OLS","bad","Bad hemisphere",8,5,10.5265043611294,71.9435853461596,61.4170809850302,937,117.125,96.5,0.354552602617186,0.757095549603865,0,"normal_LDG",55,"Rhaetian","Rha",205.7,201.4,4.3,"Coolhouse","#B3D8D0"
216.5,"Norian","Southern",-0.340698157974229,32.2931565348654,0.184045506327436,-0.701427350376004,0.0200310344275451,0.0911593766667223,0.237530309231025,13,"grid_cell_all_cells_OLS","good","Southern",13,6,2.0694955291283e-09,76.1048985207367,76.1048985186672,1077,82.8461538461538,52,0.569491907527554,1.49196047000549,0,"normal_LDG",54,"Norian","Nor",227.3,205.7,21.6,"Transitional","#E4E4E4"
232.15,"Carnian","Southern",0.251777366467711,-4.7365426673384,0.102287622747662,0.0512936258822932,0.452261107053129,0.0695817960618003,0.602338574163591,6,"grid_cell_all_cells_OLS","bad","Bad hemisphere",6,4,21.2557405943917,76.1048985224549,54.8491579280632,170,28.3333333333333,26,0.963527796020885,1.69931122112038,0.333333333333333,"reverse_LDG",53,"Carnian","Car",237,227.3,9.7,"Transitional","#E4E4E4"
239.232,"Ladinian","Southern",-0.0967728146360432,9.56875915976074,0.0424236209025387,-0.179923111605019,-0.0136225176670675,0.150085174306438,0.722355210933718,4,"grid_cell_all_cells_OLS","bad","Bad hemisphere",4,3,8.42240760509461e-10,71.9435853482326,71.9435853473904,431,107.75,35,0.740685696681965,1.53596485430754,0.25,"normal_LDG",52,"Ladinian","Lad",241.464,237,4.464,"Coolhouse","#B3D8D0"
244.082,"Anisian","Southern",-0.880191228951454,67.6436361225746,0.214480602988796,-1.30057321080949,-0.459809247093414,0.00633008963995327,0.737319006386584,8,"grid_cell_all_cells_OLS","good","Southern",8,4,15.6471309829415,75.5084172790334,59.8612862960919,295,36.875,20.5,0.823730076677952,1.43208222226493,0,"normal_LDG",51,"Anisian","Ani",246.7,241.464,5.236,"Warmhouse","#DECABC"
248.3,"Olenekian","Southern",NA,NA,NA,NA,NA,NA,NA,2,"grid_cell_all_cells_OLS","bad","Bad hemisphere",2,2,39.5210999794389,47.8962635956082,8.3751636161693,40,20,20,0.473919443374596,0.622294988852013,0,NA,50,"Olenekian","Ole",249.9,246.7,3.2,"Warmhouse","#DECABC"
250.901,"Induan","Southern",0.390074550775773,4.86379982522464,0.235213593827237,-0.0709440931256113,0.851093194677158,0.148312826425384,0.314304425016505,8,"grid_cell_all_cells_OLS","good","Southern",8,7,3.99517991127951,51.5736717840355,47.578491872756,206,25.75,21.5,0.599873877268302,1.0866239401436,0,"reverse_LDG",49,"Induan","Ind",251.902,249.9,2.002,"Hothouse","#D6B6B7"
