"bin_midpoint","stage","hemisphere","slope","intercept","slope_se","slope_lower_95","slope_upper_95","p_value","r_squared","n_cells_model","resample_id","k_sample","slope_filter_id"
0.00585,"Holocene","Northern",-0.909384991079979,86.7308244710554,0.404746427150014,-1.70268798829401,-0.116081993865953,0.0879562497161556,0.55791912707289,6,1,2,"occurrence5"
0.00585,"Holocene","Northern",-1.01145750488315,85.7503071088069,0.715325900737073,-2.41349627032781,0.390581260561511,0.230262841532811,0.333260363724597,6,2,2,"occurrence5"
0.00585,"Holocene","Northern",-0.991211954173556,85.1417120774489,0.593681800080733,-2.15482828233179,0.17240437398468,0.170320866000997,0.410687371021317,6,3,2,"occurrence5"
0.00585,"Holocene","Northern",-0.924914756294914,83.3959190987403,0.601553024040645,-2.10395868341458,0.254129170824749,0.198978204165531,0.371468850810641,6,4,2,"occurrence5"
0.00585,"Holocene","Northern",-0.956217673397987,86.9247152494851,0.473557608607767,-1.88439058626921,-0.0280447605267636,0.113598468662181,0.504782268014498,6,5,2,"occurrence5"
0.00585,"Holocene","Northern",-1.19093577533199,89.7800277322232,0.610555107535548,-2.38762378610166,0.00575223543768777,0.122875541490544,0.487492063428636,6,6,2,"occurrence5"
0.00585,"Holocene","Northern",-1.19093577533199,89.7800277322232,0.610555107535548,-2.38762378610166,0.00575223543768821,0.122875541490544,0.487492063428635,6,7,2,"occurrence5"
0.00585,"Holocene","Northern",-1.01020463962462,85.4515805881036,0.529837384207656,-2.04868591267163,0.0282766334223858,0.129246733424773,0.476113638849761,6,8,2,"occurrence5"
0.00585,"Holocene","Northern",-0.741086581132446,83.7049767988811,0.359599442602491,-1.44590148863333,-0.0362716736315633,0.108345970349395,0.514985275317766,6,9,2,"occurrence5"
0.00585,"Holocene","Northern",-1.21666111964254,89.6576118847908,0.6409570307108,-2.47293689983571,0.0396146605506285,0.130510392539192,0.473901739308326,6,10,2,"occurrence5"
0.00585,"Holocene","Northern",-0.944696160704456,86.6352400555342,0.538439569990733,-2.00003771788629,0.110645396477379,0.154202406457916,0.434892231249068,6,11,2,"occurrence5"
0.00585,"Holocene","Northern",-0.692324824245834,79.3540771206339,0.470760643436913,-1.61501568538218,0.230366036890515,0.215340969655816,0.35094602900084,6,12,2,"occurrence5"
0.00585,"Holocene","Northern",-1.10440178194655,89.4489457483168,0.514449660836568,-2.11272311718622,-0.0960804467068714,0.0983381144450106,0.535348035440585,6,13,2,"occurrence5"
0.00585,"Holocene","Northern",-0.944696160704457,86.6352400555342,0.538439569990732,-2.00003771788629,0.110645396477379,0.154202406457916,0.434892231249068,6,14,2,"occurrence5"
0.00585,"Holocene","Northern",-0.980090217632172,85.6254150518304,0.563611166018519,-2.08476810302847,0.124587667764125,0.15703110593138,0.430518919067061,6,15,2,"occurrence5"
0.00585,"Holocene","Northern",-0.991211954173555,85.1417120774489,0.593681800080733,-2.15482828233179,0.17240437398468,0.170320866000997,0.410687371021317,6,16,2,"occurrence5"
0.00585,"Holocene","Northern",-0.980090217632172,85.6254150518304,0.563611166018519,-2.08476810302847,0.124587667764125,0.15703110593138,0.430518919067062,6,17,2,"occurrence5"
0.00585,"Holocene","Northern",-1.16016554644716,88.0763208709634,0.660956690273468,-2.45564065938315,0.135309566488841,0.15406294639438,0.435109294216647,6,18,2,"occurrence5"
0.00585,"Holocene","Northern",-0.886666280778132,86.1292819164738,0.44142680937241,-1.75186282714806,-0.0214697344082071,0.114977550123376,0.502154620772781,6,19,2,"occurrence5"
0.00585,"Holocene","Northern",-0.622262269253051,80.6562749843538,0.388205831125808,-1.38314569825964,0.138621159753534,0.184214803094521,0.391111512228352,6,20,2,"occurrence5"
0.00585,"Holocene","Northern",-0.633840962644869,77.2218274487774,0.485485054829559,-1.5853916701108,0.317709744821066,0.261722171312643,0.298804919742135,6,21,2,"occurrence5"
0.00585,"Holocene","Northern",-0.988715571963979,85.9156279732886,0.672848371195657,-2.30749837950747,0.330067235579509,0.215647567687171,0.350573116207021,6,22,2,"occurrence5"
0.00585,"Holocene","Northern",-1.11985167887042,89.1557291036576,0.575473391007042,-2.24777952524423,0.0080761675033787,0.123527941506713,0.486309100478331,6,23,2,"occurrence5"
0.00585,"Holocene","Northern",-1.19093577533199,89.7800277322232,0.610555107535548,-2.38762378610166,0.00575223543768755,0.122875541490544,0.487492063428636,6,24,2,"occurrence5"
0.00585,"Holocene","Northern",-0.991211954173555,85.1417120774489,0.593681800080733,-2.15482828233179,0.172404373984681,0.170320866000998,0.410687371021317,6,25,2,"occurrence5"
0.00585,"Holocene","Northern",-1.00272531624723,86.0497224377636,0.505283086715973,-1.99308016621053,-0.0123704662839195,0.11819398934833,0.496105512639089,6,26,2,"occurrence5"
0.00585,"Holocene","Northern",-1.14512553828031,88.8872444920884,0.608462224858229,-2.33771149900244,0.0474604224418158,0.132973646805829,0.46963119618602,6,27,2,"occurrence5"
0.00585,"Holocene","Northern",-1.16853411104895,88.7106443639403,0.639896410517819,-2.42273107566387,0.0856628535659776,0.141863477099036,0.454650897344693,6,28,2,"occurrence5"
0.00585,"Holocene","Northern",-1.10709256051878,87.0209926973148,0.658579308342722,-2.39790800487051,0.183722883832958,0.168051388221241,0.413993846876231,6,29,2,"occurrence5"
0.00585,"Holocene","Northern",-0.622262269253051,80.6562749843538,0.388205831125808,-1.38314569825964,0.138621159753534,0.184214803094521,0.391111512228352,6,30,2,"occurrence5"
0.00585,"Holocene","Northern",-1.37466254738263,92.1416478464545,0.787814630075188,-2.91877922233,0.169454127564741,0.155941414401245,0.432197034626687,6,31,2,"occurrence5"
0.00585,"Holocene","Northern",-0.886666280778132,86.1292819164738,0.44142680937241,-1.75186282714806,-0.0214697344082077,0.114977550123376,0.502154620772781,6,32,2,"occurrence5"
0.00585,"Holocene","Northern",-1.07634570034228,88.3186042941135,0.571003016109716,-2.19551161191733,0.04282021123276,0.13251214924328,0.470427206220385,6,33,2,"occurrence5"
0.00585,"Holocene","Northern",-0.692324824245834,79.3540771206339,0.470760643436913,-1.61501568538218,0.230366036890515,0.215340969655816,0.35094602900084,6,34,2,"occurrence5"
0.00585,"Holocene","Northern",-0.960269237098365,84.1299461811976,0.533263349652577,-2.00546540241742,0.0849269282206859,0.146112329556586,0.447717374946675,6,35,2,"occurrence5"
0.00585,"Holocene","Northern",-1.31598726791771,90.4845752979884,0.8368576774343,-2.95622831568894,0.324253779853514,0.190930902353964,0.382035489342437,6,36,2,"occurrence5"
0.00585,"Holocene","Northern",-0.689026071173758,78.512835702506,0.494093756311096,-1.65744983354351,0.279397691195991,0.235620755108329,0.3271317124713,6,37,2,"occurrence5"
0.00585,"Holocene","Northern",-0.985226016758065,87.3981505019003,0.546985581664674,-2.05731775682082,0.0868657233046959,0.146035708751877,0.447841170410959,6,38,2,"occurrence5"
0.00585,"Holocene","Northern",-1.14512553828031,88.8872444920884,0.608462224858229,-2.33771149900244,0.0474604224418158,0.132973646805829,0.46963119618602,6,39,2,"occurrence5"
0.00585,"Holocene","Northern",-1.10709256051878,87.0209926973148,0.658579308342722,-2.39790800487051,0.183722883832958,0.168051388221241,0.41399384687623,6,40,2,"occurrence5"
0.00585,"Holocene","Northern",-0.988715571963979,85.9156279732886,0.672848371195657,-2.30749837950747,0.330067235579509,0.215647567687171,0.350573116207021,6,41,2,"occurrence5"
