"bin_midpoint","stage","hemisphere","slope","intercept","slope_se","slope_lower_95","slope_upper_95","p_value","r_squared","n_cells_model","resample_id","k_sample","slope_filter_id"
0.00585,"Holocene","Northern",-1.10467609371139,85.2971978809969,0.403077468586972,-1.89470793214185,-0.314644255280923,0.0337086642500916,0.555914617657017,8,1,2,"occurrence5"
0.00585,"Holocene","Northern",-1.0357883917185,86.7802750387272,0.390591921473146,-1.80134855780587,-0.270228225631136,0.0379350873118831,0.5396043985449,8,2,2,"occurrence5"
0.00585,"Holocene","Northern",-0.823227507772786,80.042460498422,0.382467890568563,-1.57286457328717,-0.073590442258403,0.0748569073305224,0.435711903575513,8,3,2,"occurrence5"
0.00585,"Holocene","Northern",-1.0357883917185,86.7802750387272,0.390591921473146,-1.80134855780587,-0.270228225631136,0.0379350873118831,0.5396043985449,8,4,2,"occurrence5"
0.00585,"Holocene","Northern",-0.82659198935081,79.6842170599338,0.357624292961062,-1.52753560355449,-0.125648375147128,0.0601581387937976,0.471006812474058,8,5,2,"occurrence5"
0.00585,"Holocene","Northern",-1.12372506430078,85.4633832536954,0.449954954673949,-2.00563677546172,-0.241813353139835,0.0466911385776061,0.509687379660689,8,6,2,"occurrence5"
0.00585,"Holocene","Northern",-0.828500491933,80.8402802863481,0.368935518723473,-1.55161410863101,-0.105386875234992,0.0658335606861846,0.456666890344562,8,7,2,"occurrence5"
0.00585,"Holocene","Northern",-0.774546721418623,80.3377979123431,0.343323594917451,-1.44746096745683,-0.101632475380419,0.0649015842353742,0.458954982385451,8,8,2,"occurrence5"
0.00585,"Holocene","Northern",-1.00692880838285,85.0217966639481,0.377878677823968,-1.74757101691783,-0.266286599847874,0.0372899378225161,0.542004400843115,8,9,2,"occurrence5"
0.00585,"Holocene","Northern",-0.802631290261609,77.3459112490052,0.380349185681845,-1.54811569419802,-0.057146886325193,0.0793455549083607,0.426010266682881,8,10,2,"occurrence5"
0.00585,"Holocene","Northern",-0.768745172099351,81.1977253528195,0.320986704246799,-1.39787911242308,-0.139611231775626,0.0536633525705657,0.48874195399799,8,11,2,"occurrence5"
