"bin_midpoint","stage","hemisphere","label","n_cells","n_lat_bins","min_abs_lat","max_abs_lat","min_abs_lat_bin_mid","max_abs_lat_bin_mid","n_cells_ge_60","n_cells_ge_66_5","n_cells_ge_70","n_cells_ge_75","prop_cells_ge_60","prop_cells_ge_66_5","prop_cells_ge_70","prop_cells_ge_75","reaches_60","reaches_66_5","reaches_70","reaches_75"
21.745,"Aquitanian","Northern","bad",25,3,7.24027666827185,49.7678966991166,9.73561,65.905157,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
21.745,"Aquitanian","Southern","bad",7,2,14.3789486755807,55.1122765435736,9.73561,65.905157,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
25.17,"Chattian","Northern","bad",56,3,7.24027666827185,64.7223937587375,9.73561,65.905157,3,0,0,0,0.0535714285714286,0,0,0,TRUE,FALSE,FALSE,FALSE
25.17,"Chattian","Southern","bad",15,2,3.63561188230767,63.2969896070605,9.73561,65.905157,1,0,0,0,0.0666666666666667,0,0,0,TRUE,FALSE,FALSE,FALSE
30.6,"Rupelian","Northern","bad",76,3,3.65078715219126,64.7223937587375,9.73561,65.905157,4,0,0,0,0.0526315789473684,0,0,0,TRUE,FALSE,FALSE,FALSE
30.6,"Rupelian","Southern","bad",18,2,3.63561188230767,59.4708868266904,9.73561,65.905157,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
35.805,"Priabonian","Northern","bad",69,3,3.61254422601775,64.7223937587375,9.73561,65.905157,3,0,0,0,0.0434782608695652,0,0,0,TRUE,FALSE,FALSE,FALSE
35.805,"Priabonian","Southern","bad",20,3,7.24027667311207,63.2969896070605,9.73561,65.905157,1,0,0,0,0.05,0,0,0,TRUE,FALSE,FALSE,FALSE
39.37,"Bartonian","Northern","bad",42,3,7.25798731451503,62.4358517731045,9.73561,65.905157,1,0,0,0,0.0238095238095238,0,0,0,TRUE,FALSE,FALSE,FALSE
39.37,"Bartonian","Southern","bad",11,2,7.26849384315721,63.2969896070605,9.73561,65.905157,1,0,0,0,0.0909090909090909,0,0,0,TRUE,FALSE,FALSE,FALSE
44.55,"Lutetian","Northern","bad",78,3,8.42236244533305e-10,64.6893968211688,9.73561,65.905157,4,0,0,0,0.0512820512820513,0,0,0,TRUE,FALSE,FALSE,FALSE
44.55,"Lutetian","Southern","bad",14,2,4.2899805428945e-09,63.2969896070605,9.73561,65.905157,1,0,0,0,0.0714285714285714,0,0,0,TRUE,FALSE,FALSE,FALSE
52.035,"Ypresian","Northern","bad",57,3,4.08713792685411,69.6311037561404,9.73561,65.905157,1,1,0,0,0.0175438596491228,0.0175438596491228,0,0,TRUE,TRUE,FALSE,FALSE
52.035,"Ypresian","Southern","bad",15,2,1.51339177687514e-09,63.2969896070605,9.73561,65.905157,2,0,0,0,0.133333333333333,0,0,0,TRUE,FALSE,FALSE,FALSE
57.62,"Thanetian","Northern","bad",34,3,4.73912066088778,72.0740681049143,9.73561,65.905157,3,2,1,0,0.0882352941176471,0.0588235294117647,0.0294117647058824,0,TRUE,TRUE,TRUE,FALSE
57.62,"Thanetian","Southern","bad",10,2,1.44759962855349e-09,63.0271977999379,9.73561,65.905157,1,0,0,0,0.1,0,0,0,TRUE,FALSE,FALSE,FALSE
60.45,"Selandian","Northern","bad",14,3,7.75528644286991,69.6311037561404,9.73561,65.905157,3,1,0,0,0.214285714285714,0.0714285714285714,0,0,TRUE,TRUE,FALSE,FALSE
60.45,"Selandian","Southern","bad",3,2,2.38733075537673,54.9528748745432,9.73561,65.905157,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
63.83,"Danian","Northern","bad",38,3,7.75528644286991,79.8413809657469,9.73561,65.905157,2,1,1,1,0.0526315789473684,0.0263157894736842,0.0263157894736842,0.0263157894736842,TRUE,TRUE,TRUE,TRUE
63.83,"Danian","Southern","bad",10,3,12.0254365807312,62.2141685486785,9.73561,65.905157,1,0,0,0,0.1,0,0,0,TRUE,FALSE,FALSE,FALSE
69.1,"Maastrichtian","Northern","bad",89,3,4.73912066088778,73.8495458980224,9.73561,65.905157,1,1,1,0,0.0112359550561798,0.0112359550561798,0.0112359550561798,0,TRUE,TRUE,TRUE,FALSE
69.1,"Maastrichtian","Southern","bad",18,3,2.51467381276789,62.2141685486785,9.73561,65.905157,1,0,0,0,0.0555555555555556,0,0,0,TRUE,FALSE,FALSE,FALSE
77.9,"Campanian","Northern","bad",102,3,2.51467382507855,79.945339667235,9.73561,65.905157,9,6,6,1,0.0882352941176471,0.0588235294117647,0.0588235294117647,0.00980392156862745,TRUE,TRUE,TRUE,TRUE
77.9,"Campanian","Southern","bad",29,3,1.70316160361233e-09,62.2141685486785,9.73561,65.905157,3,0,0,0,0.103448275862069,0,0,0,TRUE,FALSE,FALSE,FALSE
84.65,"Santonian","Northern","bad",58,3,9.82080498363323,67.5142130274891,9.73561,65.905157,2,1,0,0,0.0344827586206897,0.0172413793103448,0,0,TRUE,TRUE,FALSE,FALSE
84.65,"Santonian","Southern","bad",16,3,7.75528644464712,65.0900301584896,9.73561,65.905157,5,0,0,0,0.3125,0,0,0,TRUE,FALSE,FALSE,FALSE
87.75,"Coniacian","Northern","bad",47,3,7.19887659860661,67.5278428630317,9.73561,65.905157,2,1,0,0,0.0425531914893617,0.0212765957446809,0,0,TRUE,TRUE,FALSE,FALSE
87.75,"Coniacian","Southern","bad",18,3,2.35533135657852,67.5278428689591,9.73561,65.905157,4,2,0,0,0.222222222222222,0.111111111111111,0,0,TRUE,TRUE,FALSE,FALSE
91.85,"Turonian","Northern","bad",72,3,4.10489967522816,79.1899781183956,9.73561,65.905157,5,3,1,1,0.0694444444444444,0.0416666666666667,0.0138888888888889,0.0138888888888889,TRUE,TRUE,TRUE,TRUE
91.85,"Turonian","Southern","bad",20,3,2.35533135657852,71.4055877338143,9.73561,65.905157,2,2,1,0,0.1,0.1,0.05,0,TRUE,TRUE,TRUE,FALSE
97.2,"Cenomanian","Northern","bad",91,3,5.59231793698182e-09,62.2141685432899,9.73561,65.905157,3,0,0,0,0.032967032967033,0,0,0,TRUE,FALSE,FALSE,FALSE
97.2,"Cenomanian","Southern","bad",22,3,9.86816655893968e-10,73.8495458962554,9.73561,65.905157,3,3,2,0,0.136363636363636,0.136363636363636,0.0909090909090909,0,TRUE,TRUE,TRUE,FALSE
106.85,"Albian","Northern","bad",81,3,3.53320012236879,79.9453396667681,9.73561,65.905157,10,6,4,3,0.123456790123457,0.0740740740740741,0.0493827160493827,0.037037037037037,TRUE,TRUE,TRUE,TRUE
106.85,"Albian","Southern","bad",37,3,1.76270386930565e-09,78.1351410893815,9.73561,65.905157,6,6,5,4,0.162162162162162,0.162162162162162,0.135135135135135,0.108108108108108,TRUE,TRUE,TRUE,TRUE
117.3,"Aptian","Northern","bad",55,3,4.10205669910357,70.8215419706025,9.73561,65.905157,3,3,1,0,0.0545454545454545,0.0545454545454545,0.0181818181818182,0,TRUE,TRUE,TRUE,FALSE
117.3,"Aptian","Southern","bad",20,3,9.86816655893968e-10,78.1351410873991,9.73561,65.905157,4,3,2,1,0.2,0.15,0.1,0.05,TRUE,TRUE,TRUE,TRUE
123.585,"Barremian","Northern","bad",34,3,4.84104978502732,70.8215419706025,9.73561,65.905157,2,2,1,0,0.0588235294117647,0.0588235294117647,0.0294117647058824,0,TRUE,TRUE,TRUE,FALSE
123.585,"Barremian","Southern","bad",8,3,8.13449394833837,46.4466190841037,9.73561,65.905157,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
129.185,"Hauterivian","Northern","bad",38,3,12.108097954869,75.48801388357,9.73561,65.905157,4,4,1,1,0.105263157894737,0.105263157894737,0.0263157894736842,0.0263157894736842,TRUE,TRUE,TRUE,TRUE
129.185,"Hauterivian","Southern","bad",8,3,4.99268835216936,51.5736717906725,9.73561,65.905157,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
134.825,"Valanginian","Northern","bad",45,3,15.0364406421859,79.841380966896,9.73561,65.905157,9,9,7,4,0.2,0.2,0.155555555555556,0.0888888888888889,TRUE,TRUE,TRUE,TRUE
134.825,"Valanginian","Southern","bad",11,3,4.99268835216936,71.812956924856,9.73561,65.905157,1,1,1,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0,TRUE,TRUE,TRUE,FALSE
140.075,"Berriasian","Northern","bad",48,3,12.0022333469104,79.841380966896,9.73561,65.905157,10,8,6,4,0.208333333333333,0.166666666666667,0.125,0.0833333333333333,TRUE,TRUE,TRUE,TRUE
140.075,"Berriasian","Southern","bad",8,3,4.99268835216936,55.7795906969235,9.73561,65.905157,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
146.15,"Tithonian","Northern","bad",58,3,4.08531505163447,79.841380966896,9.73561,65.905157,11,9,6,5,0.189655172413793,0.155172413793103,0.103448275862069,0.0862068965517241,TRUE,TRUE,TRUE,TRUE
146.15,"Tithonian","Southern","bad",17,3,8.13449394833837,87.6553497854352,9.73561,65.905157,6,3,3,3,0.352941176470588,0.176470588235294,0.176470588235294,0.176470588235294,TRUE,TRUE,TRUE,TRUE
152,"Kimmeridgian","Northern","bad",43,3,5.59231793698182e-09,76.1048985265387,9.73561,65.905157,3,3,2,1,0.0697674418604651,0.0697674418604651,0.0465116279069767,0.0232558139534884,TRUE,TRUE,TRUE,TRUE
152,"Kimmeridgian","Southern","bad",19,3,2.4405170439319,84.0625448954282,9.73561,65.905157,3,3,2,2,0.157894736842105,0.157894736842105,0.105263157894737,0.105263157894737,TRUE,TRUE,TRUE,TRUE
158.15,"Oxfordian","Northern","bad",60,3,2.440517052614,79.945339666756,9.73561,65.905157,7,6,5,3,0.116666666666667,0.1,0.0833333333333333,0.05,TRUE,TRUE,TRUE,TRUE
158.15,"Oxfordian","Southern","bad",23,3,2.4405170439319,82.3823402122677,9.73561,65.905157,3,2,2,2,0.130434782608696,0.0869565217391304,0.0869565217391304,0.0869565217391304,TRUE,TRUE,TRUE,TRUE
163.4,"Callovian","Northern","bad",53,3,5.59231793698182e-09,79.945339666756,9.73561,65.905157,3,3,2,1,0.0566037735849057,0.0566037735849057,0.0377358490566038,0.0188679245283019,TRUE,TRUE,TRUE,TRUE
163.4,"Callovian","Southern","bad",25,3,2.4405170439319,79.8413809614323,9.73561,65.905157,3,3,3,3,0.12,0.12,0.12,0.12,TRUE,TRUE,TRUE,TRUE
166.75,"Bathonian","Northern","bad",51,3,5.59231793698182e-09,79.945339666756,9.73561,65.905157,2,1,1,1,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0196078431372549,TRUE,TRUE,TRUE,TRUE
166.75,"Bathonian","Southern","bad",17,3,2.4405170439319,78.135141084859,9.73561,65.905157,4,3,3,3,0.235294117647059,0.176470588235294,0.176470588235294,0.176470588235294,TRUE,TRUE,TRUE,TRUE
169.55,"Bajocian","Northern","bad",51,3,8.10098455665177,79.945339666756,9.73561,65.905157,4,4,2,1,0.0784313725490196,0.0784313725490196,0.0392156862745098,0.0196078431372549,TRUE,TRUE,TRUE,TRUE
169.55,"Bajocian","Southern","bad",14,3,2.4405170439319,75.5084172766522,9.73561,65.905157,3,1,1,1,0.214285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,TRUE,TRUE,TRUE,TRUE
172.8,"Aalenian","Northern","bad",28,3,14.404110238628,72.0740681024471,9.73561,65.905157,3,2,1,0,0.107142857142857,0.0714285714285714,0.0357142857142857,0,TRUE,TRUE,TRUE,FALSE
172.8,"Aalenian","Southern","bad",11,3,10.5265043611294,78.135141084859,9.73561,65.905157,2,2,2,2,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,TRUE,TRUE,TRUE,TRUE
179.45,"Toarcian","Northern","bad",62,3,9.82080498363323,75.5084172809494,9.73561,65.905157,10,8,5,3,0.161290322580645,0.129032258064516,0.0806451612903226,0.0483870967741935,TRUE,TRUE,TRUE,TRUE
179.45,"Toarcian","Southern","bad",15,3,2.4405170439319,75.5084172766522,9.73561,65.905157,2,1,1,1,0.133333333333333,0.0666666666666667,0.0666666666666667,0.0666666666666667,TRUE,TRUE,TRUE,TRUE
188.55,"Pliensbachian","Northern","bad",72,3,3.65224582005127,87.6553497909317,9.73561,65.905157,11,10,10,6,0.152777777777778,0.138888888888889,0.138888888888889,0.0833333333333333,TRUE,TRUE,TRUE,TRUE
188.55,"Pliensbachian","Southern","bad",12,3,4.07094591997379,78.135141084859,9.73561,65.905157,5,3,3,2,0.416666666666667,0.25,0.25,0.166666666666667,TRUE,TRUE,TRUE,TRUE
196.2,"Sinemurian","Northern","bad",58,3,3.63561187781662,71.8129569292033,9.73561,65.905157,2,2,1,0,0.0344827586206897,0.0344827586206897,0.0172413793103448,0,TRUE,TRUE,TRUE,FALSE
196.2,"Sinemurian","Southern","bad",14,3,1.71009868577941e-09,71.9435853461596,9.73561,65.905157,4,3,2,0,0.285714285714286,0.214285714285714,0.142857142857143,0,TRUE,TRUE,TRUE,FALSE
200.45,"Hettangian","Northern","bad",24,3,15.5462647432579,75.3909149397449,9.73561,65.905157,3,3,2,1,0.125,0.125,0.0833333333333333,0.0416666666666667,TRUE,TRUE,TRUE,TRUE
200.45,"Hettangian","Southern","bad",8,3,2.0694955291283e-09,71.9435853461596,9.73561,65.905157,2,2,1,0,0.25,0.25,0.125,0,TRUE,TRUE,TRUE,FALSE
203.55,"Rhaetian","Northern","bad",40,3,7.24027666827185,87.6553497909317,9.73561,65.905157,12,10,8,6,0.3,0.25,0.2,0.15,TRUE,TRUE,TRUE,TRUE
203.55,"Rhaetian","Southern","bad",13,3,3.65078715595985,71.9435853461596,9.73561,65.905157,3,2,1,0,0.230769230769231,0.153846153846154,0.0769230769230769,0,TRUE,TRUE,TRUE,FALSE
216.5,"Norian","Northern","bad",93,3,3.61254422897399,86.38745577256,9.73561,65.905157,16,11,11,10,0.172043010752688,0.118279569892473,0.118279569892473,0.10752688172043,TRUE,TRUE,TRUE,TRUE
216.5,"Norian","Southern","bad",25,3,9.86816655893968e-10,76.1048985207367,9.73561,65.905157,5,5,4,2,0.2,0.2,0.16,0.08,TRUE,TRUE,TRUE,TRUE
232.15,"Carnian","Northern","bad",69,3,1.89529855723834e-09,86.38745577256,9.73561,65.905157,16,14,11,9,0.231884057971014,0.202898550724638,0.159420289855072,0.130434782608696,TRUE,TRUE,TRUE,TRUE
232.15,"Carnian","Southern","bad",19,3,4.26441770555725e-10,76.1048985224549,9.73561,65.905157,3,3,3,2,0.157894736842105,0.157894736842105,0.157894736842105,0.105263157894737,TRUE,TRUE,TRUE,TRUE
239.232,"Ladinian","Northern","bad",55,3,1.89529855723834e-09,78.1351410892088,9.73561,65.905157,12,7,5,3,0.218181818181818,0.127272727272727,0.0909090909090909,0.0545454545454545,TRUE,TRUE,TRUE,TRUE
239.232,"Ladinian","Southern","bad",14,3,1.26551539039259e-10,71.9435853482326,9.73561,65.905157,2,2,2,0,0.142857142857143,0.142857142857143,0.142857142857143,0,TRUE,TRUE,TRUE,FALSE
244.082,"Anisian","Northern","bad",47,3,1.89529855723834e-09,79.1899781207881,9.73561,65.905157,9,6,4,2,0.191489361702128,0.127659574468085,0.0851063829787234,0.0425531914893617,TRUE,TRUE,TRUE,TRUE
244.082,"Anisian","Southern","bad",18,3,1.31410798750029e-09,75.5084172790334,9.73561,65.905157,4,4,4,1,0.222222222222222,0.222222222222222,0.222222222222222,0.0555555555555556,TRUE,TRUE,TRUE,TRUE
248.3,"Olenekian","Northern","bad",39,3,2.38733075401384,79.1899781207881,9.73561,65.905157,6,4,2,2,0.153846153846154,0.102564102564103,0.0512820512820513,0.0512820512820513,TRUE,TRUE,TRUE,TRUE
248.3,"Olenekian","Southern","bad",6,3,4.10489967700874,47.8962635956082,9.73561,65.905157,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
250.901,"Induan","Northern","bad",52,3,3.81498049838697e-09,78.1351410875718,9.73561,65.905157,9,7,5,2,0.173076923076923,0.134615384615385,0.0961538461538462,0.0384615384615385,TRUE,TRUE,TRUE,TRUE
250.901,"Induan","Southern","bad",14,3,5.6241592230269e-10,59.4708868266904,9.73561,65.905157,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
253.021,"Changhsingian","Northern","bad",32,3,5.59231793698182e-09,78.1351410892088,9.73561,65.905157,5,5,3,2,0.15625,0.15625,0.09375,0.0625,TRUE,TRUE,TRUE,TRUE
253.021,"Changhsingian","Southern","bad",26,3,1.76270386930565e-09,78.1351410873991,9.73561,65.905157,2,2,2,2,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,TRUE,TRUE,TRUE,TRUE
256.825,"Wuchiapingian","Northern","bad",55,3,4.26437415503776e-10,78.1351410875718,9.73561,65.905157,7,4,2,1,0.127272727272727,0.0727272727272727,0.0363636363636364,0.0181818181818182,TRUE,TRUE,TRUE,TRUE
256.825,"Wuchiapingian","Southern","bad",38,3,4.26441770555725e-10,79.8413809635514,9.73561,65.905157,7,4,3,3,0.184210526315789,0.105263157894737,0.0789473684210526,0.0789473684210526,TRUE,TRUE,TRUE,TRUE
261.895,"Capitanian","Northern","bad",48,3,4.26437415503776e-10,79.1899781207881,9.73561,65.905157,10,7,6,4,0.208333333333333,0.145833333333333,0.125,0.0833333333333333,TRUE,TRUE,TRUE,TRUE
261.895,"Capitanian","Southern","bad",29,3,4.26441770555725e-10,75.3909149406189,9.73561,65.905157,3,3,3,1,0.103448275862069,0.103448275862069,0.103448275862069,0.0344827586206897,TRUE,TRUE,TRUE,TRUE
265.59,"Wordian","Northern","bad",51,3,4.26437415503776e-10,79.1899781207881,9.73561,65.905157,9,6,6,3,0.176470588235294,0.117647058823529,0.117647058823529,0.0588235294117647,TRUE,TRUE,TRUE,TRUE
265.59,"Wordian","Southern","bad",50,3,4.26441770555725e-10,79.8413809635514,9.73561,65.905157,9,6,5,4,0.18,0.12,0.1,0.08,TRUE,TRUE,TRUE,TRUE
270.65,"Roadian","Northern","bad",75,3,4.26437415503776e-10,75.390914939897,9.73561,65.905157,11,6,4,1,0.146666666666667,0.08,0.0533333333333333,0.0133333333333333,TRUE,TRUE,TRUE,TRUE
270.65,"Roadian","Southern","bad",48,3,4.26441770555725e-10,78.1351410873991,9.73561,65.905157,6,3,2,1,0.125,0.0625,0.0416666666666667,0.0208333333333333,TRUE,TRUE,TRUE,TRUE
278.85,"Kungurian","Northern","bad",62,3,4.26437415503776e-10,75.390914939897,9.73561,65.905157,12,7,4,1,0.193548387096774,0.112903225806452,0.0645161290322581,0.0161290322580645,TRUE,TRUE,TRUE,TRUE
278.85,"Kungurian","Southern","bad",47,3,4.26441770555725e-10,78.1351410873991,9.73561,65.905157,6,3,1,1,0.127659574468085,0.0638297872340425,0.0212765957446809,0.0212765957446809,TRUE,TRUE,TRUE,TRUE
286.7,"Artinskian","Northern","bad",42,3,3.99517991036039,69.631103754907,9.73561,65.905157,4,2,0,0,0.0952380952380952,0.0476190476190476,0,0,TRUE,TRUE,FALSE,FALSE
286.7,"Artinskian","Southern","bad",44,3,5.29315775766513e-10,75.3909149411821,9.73561,65.905157,9,4,3,1,0.204545454545455,0.0909090909090909,0.0681818181818182,0.0227272727272727,TRUE,TRUE,TRUE,TRUE
291.81,"Sakmarian","Northern","bad",38,3,3.99517991036039,67.4252297651009,9.73561,65.905157,5,1,0,0,0.131578947368421,0.0263157894736842,0,0,TRUE,TRUE,FALSE,FALSE
291.81,"Sakmarian","Southern","bad",46,3,4.45028166401784e-10,71.4055877338143,9.73561,65.905157,8,3,1,0,0.173913043478261,0.0652173913043478,0.0217391304347826,0,TRUE,TRUE,TRUE,FALSE
296.21,"Asselian","Northern","bad",43,3,4.03275003334193,67.4252297651009,9.73561,65.905157,5,1,0,0,0.116279069767442,0.0232558139534884,0,0,TRUE,TRUE,FALSE,FALSE
296.21,"Asselian","Southern","bad",39,3,4.45028166401784e-10,71.4055877338143,9.73561,65.905157,6,4,1,0,0.153846153846154,0.102564102564103,0.0256410256410256,0,TRUE,TRUE,TRUE,FALSE
301.3,"Gzhelian","Northern","bad",15,3,4.06358651213857,64.722393757434,9.73561,65.905157,2,0,0,0,0.133333333333333,0,0,0,TRUE,FALSE,FALSE,FALSE
301.3,"Gzhelian","Southern","bad",23,3,4.45028166401784e-10,48.5865921243166,9.73561,65.905157,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
305.35,"Kasimovian","Northern","bad",11,2,8.13449394754623,34.5127683989232,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
305.35,"Kasimovian","Southern","bad",16,2,4.45028166401784e-10,33.365767806461,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
311.1,"Moscovian","Northern","bad",25,3,2.34465021326614,61.6455076360867,9.73561,65.905157,1,0,0,0,0.04,0,0,0,TRUE,FALSE,FALSE,FALSE
311.1,"Moscovian","Southern","bad",31,3,7.06183333184951e-10,59.8982374673323,9.73561,65.905157,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
319.3,"Bashkirian","Northern","bad",17,3,2.440517052614,61.6455076360867,9.73561,65.905157,1,0,0,0,0.0588235294117647,0,0,0,TRUE,FALSE,FALSE,FALSE
319.3,"Bashkirian","Southern","bad",31,3,1.26551539039259e-10,63.2969895959246,9.73561,65.905157,1,0,0,0,0.032258064516129,0,0,0,TRUE,FALSE,FALSE,FALSE
326.85,"Serpukhovian","Northern","bad",18,2,1.89529855723834e-09,41.543504304041,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
326.85,"Serpukhovian","Southern","bad",29,3,7.06183333184951e-10,62.2141685483821,9.73561,65.905157,1,0,0,0,0.0344827586206897,0,0,0,TRUE,FALSE,FALSE,FALSE
338.5,"Visean","Northern","bad",18,3,4.08531505163447,54.8075546414806,9.73561,65.905157,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
338.5,"Visean","Southern","bad",53,3,7.98039999062937e-10,60.9283527836422,9.73561,65.905157,1,0,0,0,0.0188679245283019,0,0,0,TRUE,FALSE,FALSE,FALSE
352.78,"Tournaisian","Northern","bad",5,2,4.08713792775566,46.046043555808,9.73561,65.905157,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
352.78,"Tournaisian","Southern","bad",64,3,7.98039999062937e-10,65.0141907678382,9.73561,65.905157,1,0,0,0,0.015625,0,0,0,TRUE,FALSE,FALSE,FALSE
365.505,"Famennian","Northern","bad",10,3,4.26437415503776e-10,41.8486481660251,9.73561,65.905157,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
365.505,"Famennian","Southern","bad",57,2,4.26441770555725e-10,40.0054817785993,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
377.23,"Frasnian","Northern","bad",9,2,5.62411473439474e-10,38.4492058588849,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
377.23,"Frasnian","Southern","bad",75,3,7.06183333184951e-10,71.4055877338143,9.73561,65.905157,1,1,1,0,0.0133333333333333,0.0133333333333333,0.0133333333333333,0,TRUE,TRUE,TRUE,FALSE
385.13,"Givetian","Northern","bad",14,2,7.01239734915946e-10,35.0207803927333,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
385.13,"Givetian","Southern","bad",72,3,4.45028166401784e-10,84.0625449041577,9.73561,65.905157,12,10,7,5,0.166666666666667,0.138888888888889,0.0972222222222222,0.0694444444444444,TRUE,TRUE,TRUE,TRUE
390.71,"Eifelian","Northern","bad",9,3,8.42236244533305e-10,44.1541501132132,9.73561,65.905157,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
