"bin_midpoint","stage.x","hemisphere","slope","intercept","slope_se","slope_lower_95","slope_upper_95","p_value","r_squared","n_cells_model","method","label","color","n_cells","n_valid_lat_bins","min_abs_lat","max_abs_lat","lat_range","sum_nT","mean_nT","median_nT","mean_t_over_nT","max_t_over_nT","prop_high_extrapolation","slope_direction","bin","stage.y","short","bottom","top","dur","climate_state","climate_color"
278.85,"Kungurian","Northern",-0.166147376419471,28.3507411694846,0.243918069708654,-0.644226793048432,0.31193204020949,0.504439524357498,0.0251289135092799,20,"grid_cell_all_cells_OLS","good","Northern",20,3,3.99517991036039,72.0740681049143,68.0788881945539,2207,110.35,59.5,0.795357515776588,1.84483126919562,0.1,"normal_LDG",43,"Kungurian","Kun",283.3,274.4,8.9,"Coolhouse","#B3D8D0"
286.7,"Artinskian","Northern",-0.283444177540704,49.9422197393257,0.72512594623198,-1.70469103215538,1.13780267707398,0.703343435155086,0.013700123546762,13,"grid_cell_all_cells_OLS","good","Northern",13,3,3.99517991036039,46.4466190812525,42.4514391708921,1141,87.7692307692308,83,0.821308441974054,1.82252512779174,0.0769230769230769,"normal_LDG",42,"Artinskian","Art",290.1,283.3,6.8,"Coolhouse","#B3D8D0"
291.81,"Sakmarian","Northern",0.0195636395778024,32.6134027979332,0.371865872213632,-0.709293469960917,0.748420749116522,0.958986386151479,0.000251550227537055,13,"grid_cell_all_cells_OLS","good","Northern",13,3,3.99517991036039,67.4252297651009,63.4300498547405,1347,103.615384615385,42,0.68211550075399,1.82094053501554,0.0769230769230769,"reverse_LDG",41,"Sakmarian","Sak",293.52,290.1,3.42,"Coolhouse","#B3D8D0"
296.21,"Asselian","Northern",-0.422027832716926,49.1832609506297,0.479700738449501,-1.36224128007795,0.518185614644095,0.404633932922243,0.0882152650218794,10,"grid_cell_all_cells_OLS","good","Northern",10,3,4.08713792775566,67.4252297651009,63.3380918373452,550,55,40,0.898874041526243,1.60722901523434,0.1,"normal_LDG",40,"Asselian","Ass",298.9,293.52,5.38,"Coolhouse","#B3D8D0"
301.3,"Gzhelian","Northern",-1.18210778099998,63.8927938584895,0.377415589437132,-1.92184233629676,-0.442373225703204,0.0519803241812907,0.76581022327058,5,"grid_cell_all_cells_OLS","good","Northern",5,3,4.08713792775566,59.758556912795,55.6714189850393,457,91.4,32,0.847435846133249,1.21264729554366,0,"normal_LDG",39,"Gzhelian","Gzh",303.7,298.9,4.8,"Coldhouse","#B2CCC7"
305.35,"Kasimovian","Northern",NA,NA,NA,NA,NA,NA,NA,2,"grid_cell_all_cells_OLS","good","Northern",2,2,13.9241265294246,37.6237064727637,23.6995799433391,30,15,15,0.901262636523241,1.375500534695,0,NA,38,"Kasimovian","Kas",307,303.7,3.3,"Coldhouse","#B2CCC7"
311.1,"Moscovian","Northern",-1.17613393620128,35.6761546251717,0.461839438930014,-2.08133923650411,-0.270928635898454,0.125758121668097,0.764298861829294,4,"grid_cell_all_cells_OLS","good","Northern",4,2,8.13449394754623,30.4910166205746,22.3565226730284,225,56.25,26,0.844447086632221,1.69931122112038,0.25,"normal_LDG",37,"Moscovian","Mos",315.2,307,8.2,"Coldhouse","#B2CCC7"
319.3,"Bashkirian","Northern",-0.654422823841617,46.0463458424253,0.437646204210678,-1.51220938409455,0.203363736411311,0.185458459879714,0.271490442875227,8,"grid_cell_all_cells_OLS","good","Northern",8,3,4.08531505163447,52.5833589730785,48.498043921444,340,42.5,33,1.11654101308099,1.57524418360809,0.25,"normal_LDG",36,"Bashkirian","Bas",323.4,315.2,8.2,"Coldhouse","#B2CCC7"
326.85,"Serpukhovian","Northern",-5.06831125128976,88.0933404789062,0.532616373817681,-6.11223934397242,-4.02438315860711,0.00246106208063851,0.967932235888058,5,"grid_cell_all_cells_OLS","bad","Bad hemisphere",5,1,4.08531505163447,15.9045438312602,11.8192287796257,597,119.4,58,0.842671987834813,1.69931122112038,0.2,"normal_LDG",35,"Serpukhovian","Ser",330.3,323.4,6.9,"Coldhouse","#B2CCC7"
338.5,"Visean","Northern",-0.0910856434041963,6.2761007701233,0.301071136706085,-0.681185071348124,0.499013784539731,0.782005139674527,0.0296065774712422,5,"grid_cell_all_cells_OLS","good","Northern",5,2,4.08531505163447,25.3266877642711,21.2413727126366,67,13.4,14,0.957342185707502,1.86999332474669,0.4,"normal_LDG",34,"Visean","Vis",346.7,330.3,16.4,"Coldhouse","#B2CCC7"
352.78,"Tournaisian","Northern",NA,NA,NA,NA,NA,NA,NA,1,"grid_cell_all_cells_OLS","bad","Bad hemisphere",1,1,12.108097954869,12.108097954869,0,58,58,58,0.79264317509949,0.79264317509949,0,NA,33,"Tournaisian","Tou",358.86,346.7,12.16,"Coolhouse","#B3D8D0"
365.505,"Famennian","Northern",NA,NA,NA,NA,NA,NA,NA,2,"grid_cell_all_cells_OLS","bad","Bad hemisphere",2,1,5.62411473439474e-10,3.61254422897399,3.61254422841158,53,26.5,26.5,0.523767388545769,0.8592481478421,0,NA,32,"Famennian","Fam",372.15,358.86,13.29,"Transitional","#E4E4E4"
377.23,"Frasnian","Northern",0.0851333486304539,33.0878035919594,0.54670443566692,-0.98640734527671,1.15667404253762,0.901654796322829,0.0236749286721865,3,"grid_cell_all_cells_OLS","good","Northern",3,2,5.62411473439474e-10,33.8171496430986,33.8171496425362,231,77,61,0.516430440092,0.616681246945675,0,"reverse_LDG",31,"Frasnian","Fra",382.31,372.15,10.16,"Warmhouse","#DECABC"
385.13,"Givetian","Northern",0.0628553494917432,16.0560086300828,0.407068388035187,-0.734998691057222,0.860709390040709,0.89146082296198,0.0117807529520906,4,"grid_cell_all_cells_OLS","good","Northern",4,2,3.65224582231023,33.8171496430986,30.1649038207884,129,32.25,34,1.42676104590543,1.68067578623557,0.75,"reverse_LDG",30,"Givetian","Giv",387.95,382.31,5.64,"Warmhouse","#DECABC"
390.71,"Eifelian","Northern",NA,NA,NA,NA,NA,NA,NA,2,"grid_cell_all_cells_OLS","bad","Bad hemisphere",2,1,9.27928154252489e-10,3.99517990899584,3.99517990806791,134,67,67,0.883401729138489,1.01757350523482,0,NA,29,"Eifelian","Eif",393.47,387.95,5.52,"Transitional","#E4E4E4"
402.045,"Emsian","Northern",-0.271916392003186,21.4304815868743,0.253701221884762,-0.769170786897319,0.225338002890947,0.319366239464042,0.140972579706712,9,"grid_cell_all_cells_OLS","good","Northern",9,2,9.27928154252489e-10,39.2341611098997,39.2341611089718,981,109,35,0.802118238334666,1.95496381380396,0.111111111111111,"normal_LDG",28,"Emsian","Ems",410.62,393.47,17.15,"Transitional","#E4E4E4"
411.82,"Pragian","Northern",NA,NA,NA,NA,NA,NA,NA,2,"grid_cell_all_cells_OLS","bad","Bad hemisphere",2,1,4.0853150535697,7.01154824065721,2.92623318708751,191,95.5,95.5,1.07307323652137,1.13334250219739,0,NA,27,"Pragian","Pra",413.02,410.62,2.4,"Hothouse","#D6B6B7"
416.32,"Lochkovian","Northern",-0.925001069839413,38.2752108074071,1.03728094742845,-2.95807172679917,1.10806958712034,0.406862042913649,0.117027421026458,8,"grid_cell_all_cells_OLS","good","Northern",8,2,4.0853150535697,20.5994104847393,16.5140954311696,556,69.5,62,1.16574783890744,1.87220779892446,0.375,"normal_LDG",26,"Lochkovian","Loc",419.62,413.02,6.6,"Hothouse","#D6B6B7"
421.16,"Pridoli","Northern",19.9476009467996,-124.376636952397,17.1203996932155,-13.6083824519028,53.5035843455019,0.36413343357134,0.404326290301774,4,"grid_cell_all_cells_OLS","bad","Bad hemisphere",4,1,7.01154824065721,8.13449394754623,1.12294570688902,131,32.75,20.5,0.940771511845289,1.34184291959528,0,"reverse_LDG",25,"Pridoli","Pri",422.7,419.62,3.08,"Hothouse","#D6B6B7"
428.65,"Homerian","Northern",-0.0860558606952934,27.9282524428442,0.505650527382291,-1.07713089436458,0.905019172973998,0.871533998780959,0.00575945568612132,7,"grid_cell_all_cells_OLS","good","Northern",7,2,4.08531505163447,39.9747255365517,35.8894104849172,586,83.7142857142857,76,0.896624083409997,1.66277956828473,0.142857142857143,"normal_LDG",22,"Homerian","Hom",430.6,426.7,3.9,"Coolhouse","#B3D8D0"
431.75,"Sheinwoodian","Northern",NA,NA,NA,NA,NA,NA,NA,1,"grid_cell_all_cells_OLS","bad","Bad hemisphere",1,1,8.05491679690339,8.05491679690339,0,325,325,325,0.361180010141305,0.361180010141305,0,NA,21,"Sheinwoodian","She",432.9,430.6,2.3,"Coolhouse","#B3D8D0"
435.75,"Telychian","Northern",-0.968293104230329,40.4858287790942,0.56561648617605,-2.07690141713539,0.14031520867473,0.130643332222771,0.295114283278402,9,"grid_cell_all_cells_OLS","good","Northern",9,2,3.99517991036039,33.8171496430986,29.8219697327382,556,61.7777777777778,24,1.36663216808314,1.94801983411601,0.666666666666667,"normal_LDG",20,"Telychian","Tel",438.6,432.9,5.7,"Transitional","#E4E4E4"
439.55,"Aeronian","Northern",NA,NA,NA,NA,NA,NA,NA,2,"grid_cell_all_cells_OLS","bad","Bad hemisphere",2,1,3.65224582005127,7.75528644499503,4.10304062494376,43,21.5,21.5,0.597188364753151,0.722954858468274,0,NA,19,"Aeronian","Aer",440.5,438.6,1.9,"Coolhouse","#B3D8D0"
441.8,"Rhuddanian","Northern",0.0889324395411642,36.4676586732294,1.34199312290272,-2.54137408134817,2.7192389604305,0.950343727647294,0.00109668850788325,6,"grid_cell_all_cells_OLS","good","Northern",6,2,9.27928154252489e-10,31.8079668257209,31.807966824793,415,69.1666666666667,49.5,0.47744554818592,0.723508004321318,0,"reverse_LDG",18,"Rhuddanian","Rhu",443.1,440.5,2.6,"Coolhouse","#B3D8D0"
444.15,"Hirnantian","Northern",-0.645148088096039,24.5175751629567,0.251512084664194,-1.13811177403786,-0.152184402154219,0.0503351791423277,0.568207072784176,7,"grid_cell_all_cells_OLS","bad","Bad hemisphere",7,1,4.0853150535697,15.5462647432579,11.4609496896882,369,52.7142857142857,43,0.810061384828427,1.60160470083,0.142857142857143,"normal_LDG",17,"Hirnantian","Hir",445.2,443.1,2.1,"Coolhouse","#B3D8D0"
449,"Katian","Northern",-0.229144603010061,29.4545947366124,0.652476155887523,-1.50799786854961,1.04970866252948,0.730328153497781,0.00815534565435457,17,"grid_cell_all_cells_OLS","good","Northern",17,2,9.27928154252489e-10,27.2928891771164,27.2928891761885,1870,110,58,0.970735345362314,1.60924635043442,0.176470588235294,"normal_LDG",16,"Katian","Kat",452.8,445.2,7.6,"Warmhouse","#DECABC"
455.5,"Sandbian","Northern",0.261227213295564,26.1400924624224,2.41369930600123,-4.46962342646685,4.99207785305798,0.916480905335892,0.00146199240697418,10,"grid_cell_all_cells_OLS","bad","Bad hemisphere",10,1,3.65224582005127,14.4463806529435,10.7941348328922,1097,109.7,75.5,0.749018053741171,1.82467274723045,0.1,"reverse_LDG",15,"Sandbian","Sbd",458.2,452.8,5.4,"Warmhouse","#DECABC"
463.8,"Darriwilian","Northern",-0.156958349114355,19.1266615562612,0.918147530851426,-1.95652750958315,1.64261081135444,0.867366189547207,0.0026497135988732,13,"grid_cell_all_cells_OLS","good","Northern",13,2,2.06949104744925e-09,19.8399308943628,19.8399308922933,1144,88,37,0.656530773249199,1.74914441524458,0.0769230769230769,"normal_LDG",14,"Darriwilian","Dar",469.4,458.2,11.2,"Hothouse","#D6B6B7"
470.35,"Dapingian","Northern",-3.56321253887947,133.601538958552,0.991288445462083,-5.50613789198516,-1.62028718577379,0.0694317238950111,0.865957316493011,4,"grid_cell_all_cells_OLS","good","Northern",4,2,16.0751815285725,35.2643896801726,19.1892081516001,129,32.25,22.5,0.877038589816571,1.35318869941915,0,"normal_LDG",13,"Dapingian","Dap",471.3,469.4,1.9,"Hothouse","#D6B6B7"
474.2,"Floian","Northern",-0.4901183029094,32.3659710128059,0.655342265410021,-1.77458914311304,0.794352537294241,0.473619681993327,0.058511089565069,11,"grid_cell_all_cells_OLS","good","Northern",11,2,2.06949104744925e-09,35.2643896801726,35.2643896781031,1352,122.909090909091,72,0.536556199809479,1.51927470457372,0.0909090909090909,"normal_LDG",12,"Floian","Flo",477.1,471.3,5.8,"Hothouse","#D6B6B7"
481.975,"Tremadocian","Northern",-0.195345185047467,32.3944846295578,0.812680896850067,-1.7881997428736,1.39750937277866,0.815428222719959,0.00637886820872588,11,"grid_cell_all_cells_OLS","good","Northern",11,2,1.38107230685091e-09,27.6050026428908,27.6050026415097,539,49,22,0.907089644320756,1.69931122112038,0.0909090909090909,"normal_LDG",11,"Tremadocian","Tre",486.85,477.1,9.75,"Hothouse","#D6B6B7"
0.00585,"Holocene","Southern",0.0192753274888598,22.8239216601133,0.409897755801141,-0.784124273881377,0.822674928859097,0.964313984133274,0.000442069359943787,7,"grid_cell_all_cells_OLS","good","Southern",7,3,8.05491680116427,54.9528748745432,46.8979580733789,457,65.2857142857143,32,0.790941849529377,1.69931122112038,0.142857142857143,"reverse_LDG",97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Southern",-0.237926615614378,23.1128243835253,0.241872974219808,-0.711997645085201,0.236144413856445,0.343225074699538,0.0692769087713113,15,"grid_cell_all_cells_OLS","good","Southern",15,3,3.61254423121571,73.8495458962554,70.2370016650397,2239,149.266666666667,103,0.714668993638447,1.87134043200431,0.0666666666666667,"normal_LDG",96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
3.09,"Piacenzian","Southern",-1.0833534066973,50.2543719302473,0.433641006488231,-1.93328977941424,-0.233417033980368,0.0466371076643374,0.509858603789141,8,"grid_cell_all_cells_OLS","good","Southern",8,3,7.26849384056285,44.426005732029,37.1575118914662,768,96,95,0.800810150472349,1.73081931712196,0.125,"normal_LDG",95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#B2CCC7"
4.4665,"Zanclean","Southern",-0.312677318227518,27.4891431268398,0.289300103891445,-0.87970552185475,0.254350885399715,0.329134752419219,0.189383102095112,7,"grid_cell_all_cells_OLS","good","Southern",7,3,7.26849384056285,67.5278428689591,60.2593490283963,981,140.142857142857,68,0.716845836913219,1.20917235536152,0,"normal_LDG",94,"Zanclean","Zan",5.333,3.6,1.733,"Coldhouse","#B2CCC7"
6.2895,"Messinian","Southern",NA,NA,NA,NA,NA,NA,NA,1,"grid_cell_all_cells_OLS","bad","Bad hemisphere",1,1,27.431768605304,27.431768605304,0,8,8,8,0.242148239919126,0.242148239919126,0,NA,93,"Messinian","Mes",7.246,5.333,1.913,"Coldhouse","#B2CCC7"
9.438,"Tortonian","Southern",-0.476033293099282,45.4466779547594,0.934033653488834,-2.3067392539374,1.35467266773883,0.631985438613025,0.0493838333553186,7,"grid_cell_all_cells_OLS","good","Southern",7,3,7.26849384056285,47.4513518070801,40.1828579665173,1013,144.714285714286,36,0.98922665614905,1.47036243802749,0,"normal_LDG",92,"Tortonian","Tor",11.63,7.246,4.384,"Coolhouse","#B3D8D0"
12.725,"Serravallian","Southern",-0.499893640943553,38.6185604340364,0.468332397524198,-1.41782514009098,0.418037858203875,0.326848474431102,0.159584165534792,8,"grid_cell_all_cells_OLS","good","Southern",8,3,3.61254423121571,49.729945142217,46.1174009110013,986,123.25,78,0.885763195592305,1.57524418360809,0.125,"normal_LDG",91,"Serravallian","Ser",13.82,11.63,2.19,"Transitional","#E4E4E4"
18.215,"Burdigalian","Southern",0.202278672059014,20.860158088566,0.311065724871248,-0.407410148688631,0.81196749280666,0.527767482738005,0.0340388046857878,14,"grid_cell_all_cells_OLS","good","Southern",14,3,8.91702874982649e-10,59.7688858774627,59.768885876571,2971,212.214285714286,127,0.949104267002186,1.57853335571783,0.285714285714286,"reverse_LDG",89,"Burdigalian","Bur",20.45,15.98,4.47,"Transitional","#E4E4E4"
21.745,"Aquitanian","Southern",NA,NA,NA,NA,NA,NA,NA,2,"grid_cell_all_cells_OLS","bad","Bad hemisphere",2,1,46.446619083523,47.4513518028465,1.00473271932351,195,97.5,97.5,0.373231330003983,0.67222302941326,0,NA,88,"Aquitanian","Aqu",23.04,20.45,2.59,"Coolhouse","#B3D8D0"
25.17,"Chattian","Southern",0.769626758689223,-10.5325262046859,0.691975103970214,-0.586644445092396,2.12589796247084,0.381817807842524,0.382149222700623,4,"grid_cell_all_cells_OLS","bad","Bad hemisphere",4,2,14.3789486755807,52.5833589753758,38.2044102997951,567,141.75,36,1.06680182917925,1.68887151851303,0.25,"reverse_LDG",87,"Chattian","Cht",27.3,23.04,4.26,"Transitional","#E4E4E4"
30.6,"Rupelian","Southern",0.170023117608371,4.34461012312602,0.253292725573139,-0.326430624514981,0.666476859731723,0.623649493019576,0.310619891714427,3,"grid_cell_all_cells_OLS","bad","Bad hemisphere",3,2,14.3789486755807,54.9528748745432,40.5739261989625,173,57.6666666666667,54,0.710226990864411,1.11907096226814,0,"reverse_LDG",86,"Rupelian","Rup",33.9,27.3,6.6,"Transitional","#E4E4E4"
35.805,"Priabonian","Southern",-0.156213256367329,40.3425237212111,0.656361189834562,-1.44268118844307,1.13025467570841,0.821327580374795,0.0112017957274947,7,"grid_cell_all_cells_OLS","bad","Bad hemisphere",7,2,7.26849384315721,67.5278428689591,60.2593490258019,957,136.714285714286,142,1.04170731215605,1.74558798393336,0.285714285714286,"normal_LDG",85,"Priabonian","Prb",37.71,33.9,3.81,"Warmhouse","#DECABC"
39.37,"Bartonian","Southern",-0.53989826985367,40.9678245959269,0.292128891748818,-1.11247089768135,0.0326743579740144,0.205833321385252,0.63070071342198,4,"grid_cell_all_cells_OLS","bad","Bad hemisphere",4,2,7.26849384315721,56.8320827751636,49.5635889320064,638,159.5,103,0.964191385369307,1.86005035324021,0.25,"normal_LDG",84,"Bartonian","Brt",41.03,37.71,3.32,"Warmhouse","#DECABC"
44.55,"Lutetian","Southern",-0.0343079781498487,9.70517385443337,0.129148686511547,-0.287439403712481,0.218823447412784,0.807720335103368,0.0229821940049569,5,"grid_cell_all_cells_OLS","bad","Bad hemisphere",5,2,4.2899805428945e-09,52.5833589750866,52.5833589707966,469,93.8,55,0.643960401135584,1.21001823120959,0,"normal_LDG",83,"Lutetian","Lut",48.07,41.03,7.04,"Warmhouse","#DECABC"
52.035,"Ypresian","Southern",0.515217258235191,4.88529035423247,0.116991218658277,0.285914469664967,0.744520046805414,0.0478880377286848,0.906517188700134,4,"grid_cell_all_cells_OLS","bad","Bad hemisphere",4,2,8.29814784566527e-09,62.2141685486785,62.2141685403804,478,119.5,60.5,0.65774740439533,0.821686454536911,0,"reverse_LDG",82,"Ypresian","Ypr",56,48.07,7.93,"Hothouse","#D6B6B7"
57.62,"Thanetian","Southern",NA,NA,NA,NA,NA,NA,NA,2,"grid_cell_all_cells_OLS","bad","Bad hemisphere",2,1,58.2825255901738,58.4975317610932,0.215006170919402,146,73,73,1.10704425322253,1.30679634834,0,NA,81,"Thanetian","Th",59.24,56,3.24,"Warmhouse","#DECABC"
63.83,"Danian","Southern",0.111274329926487,-1.19493445643307,0.0948206918812797,-0.0745742261608216,0.297122886013795,0.293438573832878,0.21595166941032,7,"grid_cell_all_cells_OLS","bad","Bad hemisphere",7,2,26.6174318431938,62.2141685486785,35.5967367054847,1126,160.857142857143,72,0.621155710928633,1.92666515849871,0.142857142857143,"reverse_LDG",79,"Danian","Dan",66,61.66,4.34,"Hothouse","#D6B6B7"
69.1,"Maastrichtian","Southern",0.455884612688815,-2.29364373564511,0.505734177488418,-0.535354375188485,1.44712360056611,0.433799139344156,0.213130929651652,5,"grid_cell_all_cells_OLS","bad","Bad hemisphere",5,2,32.2749198721929,62.2141685486785,29.9392486764856,1277,255.4,171,0.357523612794632,0.797647496787961,0,"reverse_LDG",78,"Maastrichtian","Maa",72.2,66,6.2,"Transitional","#E4E4E4"
77.9,"Campanian","Southern",0.151258984289292,5.75106217560707,0.120471819649196,-0.0848657822231323,0.387383750801716,0.244707234046532,0.164614587994969,10,"grid_cell_all_cells_OLS","bad","Bad hemisphere",10,2,3.99517991127951,62.2141685486785,58.218988637399,358,35.8,30.5,0.959167896875582,1.85262588837693,0.1,"reverse_LDG",77,"Campanian","Cam",83.6,72.2,11.4,"Warmhouse","#DECABC"
84.65,"Santonian","Southern",-0.277401445697386,38.2071908398763,0.580734309886907,-1.41564069307572,0.860837801680952,0.716304729537365,0.185781838207625,3,"grid_cell_all_cells_OLS","bad","Bad hemisphere",3,2,20.9542458116189,59.8661434865469,38.911897674928,416,138.666666666667,96,0.633449623981492,1.65283964600187,0.333333333333333,"normal_LDG",76,"Santonian","San",85.7,83.6,2.1,"Hothouse","#D6B6B7"
87.75,"Coniacian","Southern",-0.830593251060427,59.6945982351056,0.698564122980654,-2.19977893210251,0.538592429981654,0.356471183931076,0.41412933711107,4,"grid_cell_all_cells_OLS","bad","Bad hemisphere",4,2,7.05861533858885,65.0900301584896,58.0314148199007,156,39,14,0.852207684253742,1.18161095632536,0,"normal_LDG",75,"Coniacian","Con",89.8,85.7,4.1,"Hothouse","#D6B6B7"
91.85,"Turonian","Southern",-0.377545180281852,34.8458337545524,0.458122179126864,-1.27546465137051,0.520374290806801,0.437049873829311,0.0884425452254658,9,"grid_cell_all_cells_OLS","good","Southern",9,3,8.91702874982649e-10,67.5278428689591,67.5278428680674,747,83,20,0.715792948711928,1.30029733615399,0,"normal_LDG",74,"Turonian","Tur",93.9,89.8,4.1,"Hothouse","#D6B6B7"
97.2,"Cenomanian","Southern",-0.25736435896786,29.2035818387399,0.243927098360313,-0.735461471754074,0.220732753818355,0.339676647417,0.182098959472958,7,"grid_cell_all_cells_OLS","good","Southern",7,3,7.05861533858885,73.8495458962554,66.7909305576666,321,45.8571428571429,31,0.618395066697231,1.61652180411094,0.142857142857143,"normal_LDG",73,"Cenomanian","Cen",100.5,93.9,6.6,"Hothouse","#D6B6B7"
106.85,"Albian","Southern",0.0311870871419198,8.42599670547481,0.100084758190673,-0.1649790389118,0.22735321319564,0.760686693909434,0.00802661647940866,14,"grid_cell_all_cells_OLS","good","Southern",14,3,8.91702874982649e-10,75.4880138895318,75.4880138886401,965,68.9285714285714,53,0.740126558926607,1.82677923274249,0.0714285714285714,"reverse_LDG",72,"Albian","Alb",113.2,100.5,12.7,"Warmhouse","#DECABC"
117.3,"Aptian","Southern",0.021039262152432,8.33003399095917,0.0758132970102832,-0.127554799987723,0.169633324292587,0.792493904546822,0.0151691718967106,7,"grid_cell_all_cells_OLS","good","Southern",7,3,12.0768987194304,79.1899781207528,67.1130794013224,320,45.7142857142857,27,0.659686293676512,1.57524418360809,0.142857142857143,"reverse_LDG",71,"Aptian","Apt",121.4,113.2,8.2,"Hothouse","#D6B6B7"
123.585,"Barremian","Southern",-3.62852611836381,175.67615698332,2.56997733590914,-8.66568169674573,1.40862946001812,0.392320100201829,0.665935541031976,3,"grid_cell_all_cells_OLS","bad","Bad hemisphere",3,2,27.6050026459102,46.4466190841037,18.8416164381935,81,27,28,0.809584360419614,1.44313652445929,0,"normal_LDG",70,"Barremian","Bar",125.77,121.4,4.37,"Hothouse","#D6B6B7"
129.185,"Hauterivian","Southern",-6.81700082513308,287.370576736278,0.972694682951166,-8.72348240371736,-4.91051924654879,0.0902280697177206,0.980046770735645,3,"grid_cell_all_cells_OLS","bad","Bad hemisphere",3,1,27.6050026459102,35.2643896825746,7.6593870366644,304,101.333333333333,73,0.777043613201672,1.16755351585408,0,"normal_LDG",69,"Hauterivian","Hau",132.6,125.77,6.83,"Warmhouse","#DECABC"
134.825,"Valanginian","Southern",1.15419817582214,-3.34104574244343,0.467721614386366,0.237463811624861,2.07093254001942,0.0902480990121136,0.669951007097561,5,"grid_cell_all_cells_OLS","good","Southern",5,3,7.4295908042461,46.0460435498941,38.616452745648,143,28.6,18,0.904683702896872,1.68887151851303,0.2,"reverse_LDG",68,"Valanginian","Val",137.05,132.6,4.45,"Warmhouse","#DECABC"
146.15,"Tithonian","Southern",-0.785629692089056,65.2310476180389,0.409729623156242,-1.58869975347529,0.0174403692971781,0.127648019581927,0.478932922374241,6,"grid_cell_all_cells_OLS","bad","Bad hemisphere",6,2,27.431768605304,86.3874557702248,58.9556871649208,350,58.3333333333333,39.5,0.520642894025343,0.965558146251367,0,"normal_LDG",66,"Tithonian","Tit",149.2,143.1,6.1,"Warmhouse","#DECABC"
152,"Kimmeridgian","Southern",-0.222027827477101,25.2705859395795,0.31882372259206,-0.846922323757538,0.402866668803337,0.524527335852088,0.108131981565087,6,"grid_cell_all_cells_OLS","good","Southern",6,3,7.4295908042461,79.8413809614323,72.4117901571862,570,95,70.5,0.9852188148787,1.69931122112038,0.333333333333333,"normal_LDG",65,"Kimmeridgian","Kim",154.8,149.2,5.6,"Transitional","#E4E4E4"
158.15,"Oxfordian","Southern",-0.364935256327121,47.5495870142001,0.349651461136737,-1.05025212015513,0.320381607500884,0.33131697677917,0.134662972736158,9,"grid_cell_all_cells_OLS","good","Southern",9,3,7.19887659169657,79.8413809614323,72.6425043697357,1323,147,125,0.766619449987557,1.8487330061384,0.111111111111111,"normal_LDG",64,"Oxfordian","Oxf",161.5,154.8,6.7,"Transitional","#E4E4E4"
163.4,"Callovian","Southern",0.219275968405924,52.5529451684241,0.471144379183998,-0.704167014794712,1.14271895160656,0.655769397918373,0.0300151794882713,9,"grid_cell_all_cells_OLS","good","Southern",9,3,7.4295908042461,79.8413809614323,72.4117901571862,3044,338.222222222222,97,0.726808493611502,1.77677604360618,0.111111111111111,"reverse_LDG",63,"Callovian","Cal",165.3,161.5,3.8,"Coolhouse","#B3D8D0"
166.75,"Bathonian","Southern",-0.134442349614901,23.8361730777708,0.269702710954761,-0.663059663086233,0.394174963856431,0.644307823197134,0.0584880838873028,6,"grid_cell_all_cells_OLS","good","Southern",6,3,7.4295908042461,79.8413809614323,72.4117901571862,434,72.3333333333333,47.5,1.05794276851519,1.69931122112038,0.333333333333333,"normal_LDG",62,"Bathonian","Bat",168.2,165.3,2.9,"Coldhouse","#B2CCC7"
169.55,"Bajocian","Southern",-0.177663812205226,17.7752092665277,0.120505552989369,-0.41385469606439,0.0585270716539374,0.190835388368896,0.265931224924665,8,"grid_cell_all_cells_OLS","good","Southern",8,3,7.4295908042461,71.9435853461596,64.5139945419135,304,38,34,0.804874110414479,1.82094288229026,0.125,"normal_LDG",61,"Bajocian","Baj",170.9,168.2,2.7,"Coolhouse","#B3D8D0"
172.8,"Aalenian","Southern",NA,NA,NA,NA,NA,NA,NA,2,"grid_cell_all_cells_OLS","bad","Bad hemisphere",2,1,27.6050026459102,35.2643896825746,7.6593870366644,155,77.5,77.5,0.335344020375188,0.435764931530175,0,NA,60,"Aalenian","Aal",174.7,170.9,3.8,"Transitional","#E4E4E4"
179.45,"Toarcian","Southern",-0.872834662781315,80.786316736244,0.200827224011339,-1.26645602184354,-0.47921330371909,0.00484255380667093,0.758933790012375,8,"grid_cell_all_cells_OLS","good","Southern",8,3,12.0768987194304,79.8413809614323,67.7644822420019,993,124.125,44.5,0.623731222574164,1.25167883163275,0,"normal_LDG",59,"Toarcian","Toa",184.2,174.7,9.5,"Warmhouse","#DECABC"
188.55,"Pliensbachian","Southern",-0.813579565362122,69.6708312800118,0.399345917958232,-1.59629756456026,-0.0308615661639865,0.0972050293145699,0.453582425822544,7,"grid_cell_all_cells_OLS","bad","Bad hemisphere",7,2,27.6050026459102,73.8495458935612,46.244543247651,1690,241.428571428571,53,0.272818121444789,0.489855446592267,0,"normal_LDG",58,"Pliensbachian","Plb",192.9,184.2,8.7,"Transitional","#E4E4E4"
