"bin_midpoint","stage","hemisphere","slope","intercept","slope_se","slope_lower_95","slope_upper_95","p_value","r_squared","n_cells_model","method","label","color","n_cells","n_valid_lat_bins","min_abs_lat","max_abs_lat","lat_range","sum_nT","mean_nT","median_nT","mean_t_over_nT","max_t_over_nT","prop_high_extrapolation","slope_direction"
291.81,"Sakmarian","Northern",-0.103552653273505,24.2103996352124,0.184674554267536,-0.465514779637875,0.258409473090865,0.579288251124158,0.010725734855361,31,"grid_cell_all_cells_OLS","good","Northern",31,3,1.20452404890091,67.4252297651366,66.2207057162357,1604,51.741935483871,22,0.9244051772431,1.95496381380396,0.258064516129032,"normal_LDG"
296.21,"Asselian","Northern",-0.173913286832005,20.479862563843,0.283336778073803,-0.72925337185666,0.381426798192649,0.547024395935878,0.0205017430542072,20,"grid_cell_all_cells_OLS","good","Northern",20,3,4.10205669910358,64.8793185992571,60.7772619001535,796,39.8,23,0.926639238346297,1.95385555254255,0.2,"normal_LDG"
301.3,"Gzhelian","Northern",-0.884211710423129,46.2906064313172,0.349769236190168,-1.56975941335586,-0.1986640074904,0.0393485769868393,0.477249639175923,9,"grid_cell_all_cells_OLS","good","Northern",9,3,2.73714864483656,62.3322792102548,59.5951305654182,762,84.6666666666667,65,0.697754728761247,1.21264729554366,0,"normal_LDG"
305.35,"Kasimovian","Northern",-0.0300136930216872,3.32117610754114,0.0421044707855179,-0.112538455761302,0.0525110697179279,0.605747345443528,0.336931102714723,3,"grid_cell_all_cells_OLS","good","Northern",3,2,1.3353436252092,36.9157094946593,35.5803658694501,21,7,7,0.629957828707702,0.89166428008,0,"normal_LDG"
311.1,"Moscovian","Northern",-1.64077295664169,56.4415036539733,0.790999276353911,-3.19113153829536,-0.0904143749880257,0.0767276691309154,0.380680983006929,9,"grid_cell_all_cells_OLS","good","Northern",9,2,2.73714864483656,34.5127683989232,31.7756197540866,605,67.2222222222222,44,1.0367992419862,1.89682970105838,0.111111111111111,"normal_LDG"
319.3,"Bashkirian","Northern",-0.454870091317014,41.4298461006819,0.359289790470734,-1.15907808063965,0.249337898005624,0.2277214479996,0.109761049412364,15,"grid_cell_all_cells_OLS","good","Northern",15,3,1.37881114344226,56.7358597661561,55.3570486227138,984,65.6,46,0.942271131053951,1.8762722805836,0.266666666666667,"normal_LDG"
326.85,"Serpukhovian","Northern",-1.00746155533206,34.9340745879143,0.364228568882548,-1.72134955034185,-0.293573560322265,0.0144140531925772,0.33777281641146,17,"grid_cell_all_cells_OLS","good","Northern",17,2,1.36770949109522,33.0865645831649,31.7188550920697,1276,75.0588235294118,37,0.951630830091323,1.90253445145503,0.235294117647059,"normal_LDG"
338.5,"Visean","Northern",-0.338656658259885,17.448820295099,0.4601839506175,-1.24061720147019,0.563303884950415,0.482798636407171,0.0634042673631912,10,"grid_cell_all_cells_OLS","good","Northern",10,2,1.37881114344226,27.6316048623392,26.2527937188969,456,45.6,23.5,0.975601199937524,1.73081931712196,0.2,"normal_LDG"
352.78,"Tournaisian","Northern",-2.14133912473243,29.441211373122,0.301237598350363,-2.73176481749914,-1.55091343196572,0.0889740204006875,0.980593971377049,3,"grid_cell_all_cells_OLS","bad","Bad hemisphere",3,1,2.74598459041908,10.6605099045263,7.91452531410722,323,107.666666666667,38,0.700178584614647,1.17768503355842,0,"normal_LDG"
365.505,"Famennian","Northern",0.914678860537638,17.0602970738562,0.762147726992417,-0.579130684367499,2.40848840544277,0.275319109731209,0.193583062853308,8,"grid_cell_all_cells_OLS","good","Northern",8,2,4.26473135144204e-10,33.3657678087556,33.3657678083291,309,38.625,29.5,1.17960229749822,1.71095793773594,0.25,"reverse_LDG"
