"bin_midpoint","stage","hemisphere","label","n_cells","n_lat_bins","min_abs_lat","max_abs_lat","min_abs_lat_bin_mid","max_abs_lat_bin_mid","n_cells_ge_60","n_cells_ge_66_5","n_cells_ge_70","n_cells_ge_75","prop_cells_ge_60","prop_cells_ge_66_5","prop_cells_ge_70","prop_cells_ge_75","reaches_60","reaches_66_5","reaches_70","reaches_75"
166.75,"Bathonian","Northern","good",94,6,2.44051705261401,86.6306437505579,4.797034,73.221345,7,6,4,4,0.074468085106383,0.0638297872340425,0.0425531914893617,0.0425531914893617,TRUE,TRUE,TRUE,TRUE
166.75,"Bathonian","Southern","good",35,5,1.31882751906416e-09,77.9707827242962,4.797034,73.221345,4,3,3,3,0.114285714285714,0.0857142857142857,0.0857142857142857,0.0857142857142857,TRUE,TRUE,TRUE,TRUE
169.55,"Bajocian","Northern","good",75,6,8.10098455665176,79.9453396667561,4.797034,73.221345,4,3,2,1,0.0533333333333333,0.04,0.0266666666666667,0.0133333333333333,TRUE,TRUE,TRUE,TRUE
169.55,"Bajocian","Southern","good",29,5,1.31882751906416e-09,77.9707827242962,4.797034,73.221345,5,3,3,2,0.172413793103448,0.103448275862069,0.103448275862069,0.0689655172413793,TRUE,TRUE,TRUE,TRUE
172.8,"Aalenian","Northern","good",48,5,14.404110238628,74.4337706462861,14.532644,73.221345,5,2,1,0,0.104166666666667,0.0416666666666667,0.0208333333333333,0,TRUE,TRUE,TRUE,FALSE
172.8,"Aalenian","Southern","good",16,4,12.0768987191065,77.9707827242962,14.532644,73.221345,4,4,4,3,0.25,0.25,0.25,0.1875,TRUE,TRUE,TRUE,TRUE
179.45,"Toarcian","Northern","good",88,5,9.82080498363322,82.5700859446062,14.532644,73.221345,12,10,10,7,0.136363636363636,0.113636363636364,0.113636363636364,0.0795454545454545,TRUE,TRUE,TRUE,TRUE
179.45,"Toarcian","Southern","good",24,5,1.31882751906416e-09,77.9707827242962,4.797034,73.221345,5,4,4,3,0.208333333333333,0.166666666666667,0.166666666666667,0.125,TRUE,TRUE,TRUE,TRUE
188.55,"Pliensbachian","Northern","good",117,6,3.65224582005125,85.1626620248435,4.797034,73.221345,18,15,13,9,0.153846153846154,0.128205128205128,0.111111111111111,0.0769230769230769,TRUE,TRUE,TRUE,TRUE
188.55,"Pliensbachian","Southern","good",20,6,6.19633123960583,78.1351410891036,4.797034,73.221345,6,4,4,2,0.3,0.2,0.2,0.1,TRUE,TRUE,TRUE,TRUE
196.2,"Sinemurian","Northern","good",99,6,1.22206669882884,71.7122568191163,4.797034,73.221345,5,3,2,0,0.0505050505050505,0.0303030303030303,0.0202020202020202,0,TRUE,TRUE,TRUE,FALSE
196.2,"Sinemurian","Southern","good",20,5,1.71007893517854e-09,72.9630881965803,4.797034,73.221345,6,5,4,0,0.3,0.25,0.2,0,TRUE,TRUE,TRUE,FALSE
200.45,"Hettangian","Northern","good",44,6,6.0525515675304,75.390914939745,4.797034,73.221345,3,2,2,1,0.0681818181818182,0.0454545454545455,0.0454545454545455,0.0227272727272727,TRUE,TRUE,TRUE,TRUE
200.45,"Hettangian","Southern","good",14,5,2.06944946760352e-09,71.943585351903,4.797034,73.221345,2,2,1,0,0.142857142857143,0.142857142857143,0.0714285714285714,0,TRUE,TRUE,TRUE,FALSE
203.55,"Rhaetian","Northern","good",54,6,4.83161937714494,87.6553497909318,4.797034,73.221345,15,11,8,8,0.277777777777778,0.203703703703704,0.148148148148148,0.148148148148148,TRUE,TRUE,TRUE,TRUE
203.55,"Rhaetian","Southern","good",18,6,3.65078715595982,69.1665314065685,4.797034,73.221345,4,2,0,0,0.222222222222222,0.111111111111111,0,0,TRUE,TRUE,FALSE,FALSE
216.5,"Norian","Northern","good",147,6,1.21255255959531,87.6553497909318,4.797034,73.221345,27,20,19,17,0.183673469387755,0.136054421768707,0.129251700680272,0.115646258503401,TRUE,TRUE,TRUE,TRUE
216.5,"Norian","Southern","good",36,6,4.29521996549623,77.2909941664949,4.797034,73.221345,7,6,5,1,0.194444444444444,0.166666666666667,0.138888888888889,0.0277777777777778,TRUE,TRUE,TRUE,TRUE
