"bin_midpoint","stage","hemisphere","slope","intercept","slope_se","slope_lower_95","slope_upper_95","p_value","r_squared","n_cells_model","method_group","slope_metric","quantile","slope_filter_id","slope_qc_type","slope_occurrence_min","slope_collection_min","slope_mean","slope_sd","n_resamples_valid","prop_negative","prop_positive","k_sample","n_cells","n_valid_lat_bins","min_abs_lat_bin_mid","max_abs_lat_bin_mid","lat_range_diagnostic","has_tropical","has_temperate","has_polar","sum_nT","mean_nT","median_nT","min_nT","max_nT","has_adjacent_tt","k_min","k_max","k_mean","k_median","k_cv","k_evenness","dominant_lat_bin_prop","pass_tropical","pass_temperate","pass_polar","pass_adjacent_tt","pass_n_lat_bins","label","color","qc_name","qc_type","occurrence_min","collection_min","min_cells_per_latbin","zone_requirement","require_tropical","require_temperate","require_polar","require_adjacent_tt","require_min_lat_bins","slope_90deg","slope_sampled_range"
0.00585,"Holocene","Northern",-0.639003219830319,71.056287442318,0.873394864880563,-11.7365371885264,10.4585307488657,0.597884677516544,0.348655005552725,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,10,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,1018,101.8,70,20,424,FALSE,1,7,3.33333333333333,2,0.964365076099295,0.3,0.7,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-57.5102897847287,-35.8925213894104
0.00585,"Holocene","Northern",-0.639003219830319,71.056287442318,0.873394864880563,-11.7365371885264,10.4585307488657,0.597884677516544,0.348655005552725,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,10,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,1018,101.8,70,20,424,FALSE,1,7,3.33333333333333,2,0.964365076099295,0.3,0.7,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k1_tropical_temperate_polar","collection",NA,5,1,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-57.5102897847287,-35.8925213894104
0.00585,"Holocene","Northern",-0.639003219830319,71.056287442318,0.873394864880563,-11.7365371885264,10.4585307488657,0.597884677516544,0.348655005552725,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,9,2,30.640768,65.905157,35.264389,FALSE,TRUE,TRUE,923,102.555555555556,45,20,424,FALSE,1,7,3.33333333333333,2,0.964365076099295,0.3,0.7,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate","collection",NA,5,2,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-57.5102897847287,-22.5340581163489
0.00585,"Holocene","Northern",-0.639003219830319,71.056287442318,0.873394864880563,-11.7365371885264,10.4585307488657,0.597884677516544,0.348655005552725,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,9,2,30.640768,65.905157,35.264389,FALSE,TRUE,TRUE,923,102.555555555556,45,20,424,FALSE,1,7,3.33333333333333,2,0.964365076099295,0.3,0.7,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate_polar","collection",NA,5,2,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-57.5102897847287,-22.5340581163489
0.00585,"Holocene","Northern",-0.639003219830319,71.056287442318,0.873394864880563,-11.7365371885264,10.4585307488657,0.597884677516544,0.348655005552725,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,7,1,65.905157,65.905157,0,FALSE,FALSE,TRUE,396,56.5714285714286,39,20,119,FALSE,1,7,3.33333333333333,2,0.964365076099295,0.3,0.7,FALSE,FALSE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k3_tropical_temperate","collection",NA,5,3,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-57.5102897847287,0
0.00585,"Holocene","Northern",-0.639003219830319,71.056287442318,0.873394864880563,-11.7365371885264,10.4585307488657,0.597884677516544,0.348655005552725,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,7,1,65.905157,65.905157,0,FALSE,FALSE,TRUE,396,56.5714285714286,39,20,119,FALSE,1,7,3.33333333333333,2,0.964365076099295,0.3,0.7,FALSE,FALSE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k3_tropical_temperate_polar","collection",NA,5,3,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-57.5102897847287,0
0.00585,"Holocene","Southern",0.111435876608598,30.5337715443997,0.212483804021722,-2.58842684041262,2.81129859362981,0.692505575382457,0.215711870163342,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,4,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,397,99.25,79.5,27,211,FALSE,1,2,1.33333333333333,1,0.433012701892219,0.75,0.5,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,10.0292288947738,6.25930270865284
0.00585,"Holocene","Southern",0.111435876608598,30.5337715443997,0.212483804021722,-2.58842684041262,2.81129859362981,0.692505575382457,0.215711870163342,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,4,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,397,99.25,79.5,27,211,FALSE,1,2,1.33333333333333,1,0.433012701892219,0.75,0.5,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k1_tropical_temperate_polar","collection",NA,5,1,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,10.0292288947738,6.25930270865284
0.00585,"Holocene","Southern",0.111435876608598,30.5337715443997,0.212483804021722,-2.58842684041262,2.81129859362981,0.692505575382457,0.215711870163342,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,2,1,30.640768,30.640768,0,FALSE,TRUE,FALSE,238,119,119,27,211,FALSE,1,2,1.33333333333333,1,0.433012701892219,0.75,0.5,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate","collection",NA,5,2,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,10.0292288947738,0
0.00585,"Holocene","Southern",0.111435876608598,30.5337715443997,0.212483804021722,-2.58842684041262,2.81129859362981,0.692505575382457,0.215711870163342,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,2,1,30.640768,30.640768,0,FALSE,TRUE,FALSE,238,119,119,27,211,FALSE,1,2,1.33333333333333,1,0.433012701892219,0.75,0.5,FALSE,TRUE,FALSE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate_polar","collection",NA,5,2,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,10.0292288947738,0
