"bin_midpoint","stage.x","hemisphere","slope","intercept","slope_se","slope_lower_95","slope_upper_95","p_value","r_squared","n_cells_model","method_group","slope_metric","quantile","slope_filter_id","slope_qc_type","slope_occurrence_min","slope_collection_min","slope_mean","slope_sd","n_resamples_valid","prop_negative","prop_positive","k_sample","n_cells","n_valid_lat_bins","min_abs_lat_bin_mid","max_abs_lat_bin_mid","lat_range_diagnostic","has_tropical","has_temperate","has_polar","sum_nT","mean_nT","median_nT","min_nT","max_nT","has_adjacent_tt","k_min","k_max","k_mean","k_median","k_cv","k_evenness","dominant_lat_bin_prop","pass_tropical","pass_temperate","pass_polar","pass_adjacent_tt","pass_n_lat_bins","label","color","qc_name","qc_type","occurrence_min","collection_min","min_cells_per_latbin","zone_requirement","require_tropical","require_temperate","require_polar","require_adjacent_tt","require_min_lat_bins","slope_90deg","slope_sampled_range","bin","stage.y","short","bottom","top","dur","climate_state","climate_color"
0.00585,"Holocene","Northern",-0.73637421313615,72.7893300038193,0.91195479751968,-12.3238585805579,10.8511101542856,0.567558211694832,0.394674731366128,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,10,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,934,93.4,55.5,18,424,FALSE,1,7,3.33333333333333,2,0.964365076099295,0.3,0.7,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-66.2736791822535,-41.361805974339,97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#B2CCC7"
0.00585,"Holocene","Northern",-0.73637421313615,72.7893300038193,0.91195479751968,-12.3238585805579,10.8511101542856,0.567558211694832,0.394674731366128,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,10,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,934,93.4,55.5,18,424,FALSE,1,7,3.33333333333333,2,0.964365076099295,0.3,0.7,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k1_tropical_temperate_polar","collection",NA,5,1,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-66.2736791822535,-41.361805974339,97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#B2CCC7"
0.00585,"Holocene","Northern",-0.73637421313615,72.7893300038193,0.91195479751968,-12.3238585805579,10.8511101542856,0.567558211694832,0.394674731366128,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,9,2,30.640768,65.905157,35.264389,FALSE,TRUE,TRUE,839,93.2222222222222,41,18,424,FALSE,1,7,3.33333333333333,2,0.964365076099295,0.3,0.7,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate","collection",NA,5,2,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-66.2736791822535,-25.9677867016021,97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#B2CCC7"
0.00585,"Holocene","Northern",-0.73637421313615,72.7893300038193,0.91195479751968,-12.3238585805579,10.8511101542856,0.567558211694832,0.394674731366128,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,9,2,30.640768,65.905157,35.264389,FALSE,TRUE,TRUE,839,93.2222222222222,41,18,424,FALSE,1,7,3.33333333333333,2,0.964365076099295,0.3,0.7,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate_polar","collection",NA,5,2,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-66.2736791822535,-25.9677867016021,97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#B2CCC7"
0.00585,"Holocene","Northern",-0.73637421313615,72.7893300038193,0.91195479751968,-12.3238585805579,10.8511101542856,0.567558211694832,0.394674731366128,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,7,1,65.905157,65.905157,0,FALSE,FALSE,TRUE,312,44.5714285714286,39,18,79,FALSE,1,7,3.33333333333333,2,0.964365076099295,0.3,0.7,FALSE,FALSE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k3_tropical_temperate","collection",NA,5,3,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-66.2736791822535,0,97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#B2CCC7"
0.00585,"Holocene","Northern",-0.73637421313615,72.7893300038193,0.91195479751968,-12.3238585805579,10.8511101542856,0.567558211694832,0.394674731366128,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,7,1,65.905157,65.905157,0,FALSE,FALSE,TRUE,312,44.5714285714286,39,18,79,FALSE,1,7,3.33333333333333,2,0.964365076099295,0.3,0.7,FALSE,FALSE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k3_tropical_temperate_polar","collection",NA,5,3,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-66.2736791822535,0,97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#B2CCC7"
0.00585,"Holocene","Southern",-0.200130493419316,40.524753668371,0.129251269560258,-1.84242358686246,1.44216260002383,0.365064308773097,0.705665108804671,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,3,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,342,114,69,46,227,FALSE,1,1,1,1,0,1,0.333333333333333,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-18.0117444077384,-11.2412391562494,97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#B2CCC7"
0.00585,"Holocene","Southern",-0.200130493419316,40.524753668371,0.129251269560258,-1.84242358686246,1.44216260002383,0.365064308773097,0.705665108804671,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,3,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,342,114,69,46,227,FALSE,1,1,1,1,0,1,0.333333333333333,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k1_tropical_temperate_polar","collection",NA,5,1,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-18.0117444077384,-11.2412391562494,97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#B2CCC7"
0.00585,"Holocene","Southern",-0.200130493419316,40.524753668371,0.129251269560258,-1.84242358686246,1.44216260002383,0.365064308773097,0.705665108804671,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bad","Bad hemisphere","collection5_k2_tropical_temperate","collection",NA,5,2,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-18.0117444077384,NA,97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#B2CCC7"
0.00585,"Holocene","Southern",-0.200130493419316,40.524753668371,0.129251269560258,-1.84242358686246,1.44216260002383,0.365064308773097,0.705665108804671,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bad","Bad hemisphere","collection5_k2_tropical_temperate_polar","collection",NA,5,2,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-18.0117444077384,NA,97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#B2CCC7"
0.00585,"Holocene","Southern",-0.200130493419316,40.524753668371,0.129251269560258,-1.84242358686246,1.44216260002383,0.365064308773097,0.705665108804671,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bad","Bad hemisphere","collection5_k3_tropical_temperate","collection",NA,5,3,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-18.0117444077384,NA,97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#B2CCC7"
0.00585,"Holocene","Southern",-0.200130493419316,40.524753668371,0.129251269560258,-1.84242358686246,1.44216260002383,0.365064308773097,0.705665108804671,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bad","Bad hemisphere","collection5_k3_tropical_temperate_polar","collection",NA,5,3,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-18.0117444077384,NA,97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Northern",-0.628849563504018,50.7314945076011,0.0451433028327029,-1.20244961176348,-0.0552495152445596,0.0456228404202229,0.994873029828951,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,39,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,17789,456.128205128205,162,6,5746,FALSE,5,22,13,12,0.657231057332118,0.384615384615385,0.564102564102564,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-56.5964607153616,-35.3221951131684,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Northern",-0.628849563504018,50.7314945076011,0.0451433028327029,-1.20244961176348,-0.0552495152445596,0.0456228404202229,0.994873029828951,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,39,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,17789,456.128205128205,162,6,5746,FALSE,5,22,13,12,0.657231057332118,0.384615384615385,0.564102564102564,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k1_tropical_temperate_polar","collection",NA,5,1,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-56.5964607153616,-35.3221951131684,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Northern",-0.628849563504018,50.7314945076011,0.0451433028327029,-1.20244961176348,-0.0552495152445596,0.0456228404202229,0.994873029828951,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,39,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,17789,456.128205128205,162,6,5746,FALSE,5,22,13,12,0.657231057332118,0.384615384615385,0.564102564102564,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate","collection",NA,5,2,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-56.5964607153616,-35.3221951131684,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Northern",-0.628849563504018,50.7314945076011,0.0451433028327029,-1.20244961176348,-0.0552495152445596,0.0456228404202229,0.994873029828951,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,39,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,17789,456.128205128205,162,6,5746,FALSE,5,22,13,12,0.657231057332118,0.384615384615385,0.564102564102564,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate_polar","collection",NA,5,2,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-56.5964607153616,-35.3221951131684,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Northern",-0.628849563504018,50.7314945076011,0.0451433028327029,-1.20244961176348,-0.0552495152445596,0.0456228404202229,0.994873029828951,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,39,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,17789,456.128205128205,162,6,5746,FALSE,5,22,13,12,0.657231057332118,0.384615384615385,0.564102564102564,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k3_tropical_temperate","collection",NA,5,3,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-56.5964607153616,-35.3221951131684,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
