"method_group","slope_metric","qc_name","test","x_var","y_var","n","estimate","p_value"
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","NH slope vs SH slope","slope_Northern","slope_Southern",35,0.277871148459384,0.106047692499696
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","|NH-SH slope| vs sampling-profile dissimilarity","sampling_profile_dissim","slope_diff_abs",35,0.100147069368079,0.567048964413907
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","|NH-SH slope| vs k_cv difference","k_cv_diff","slope_diff_abs",35,-0.259383753501401,0.132403123140718
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","|NH-SH slope| vs k_median asymmetry","k_median_asym","slope_diff_abs",35,-0.187793464574554,0.28000868207214
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","NH-SH slope vs sampling-profile dissimilarity","sampling_profile_dissim","slope_diff_signed",35,0.0458015268298765,0.793890645420758
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","NH-SH slope vs signed k_cv difference","k_cv_diff_signed","slope_diff_signed",35,0.0918767507002801,0.59963714516517
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","NH-SH slope vs signed k_median difference","k_median_diff_signed","slope_diff_signed",35,0.132059360293833,0.449516591762212
