"method_group","slope_metric","qc_name","test","x_var","y_var","n","estimate","p_value"
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","NH slope vs SH slope","slope_Northern","slope_Southern",28,0.203065134099617,0.30002598489473
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","|NH-SH slope| vs sampling-profile dissimilarity","sampling_profile_dissim","slope_diff_abs",28,0.245210727969349,0.208506304276578
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","|NH-SH slope| vs k_cv difference","k_cv_diff","slope_diff_abs",28,-0.0684181718664477,0.729391773732742
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","|NH-SH slope| vs k_median asymmetry","k_median_asym","slope_diff_abs",28,-0.0497943528504267,0.801327142917314
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","NH-SH slope vs sampling-profile dissimilarity","sampling_profile_dissim","slope_diff_signed",28,0.060207991242474,0.760867615387937
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","NH-SH slope vs signed k_cv difference","k_cv_diff_signed","slope_diff_signed",28,0.282977558839628,0.144530806632762
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","NH-SH slope vs signed k_median difference","k_median_diff_signed","slope_diff_signed",28,-0.116498538450307,0.554947369118853
