"method_group","slope_metric","qc_name","test","x_var","y_var","n","estimate","p_value"
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate_polar","NH slope vs SH slope","slope_Northern","slope_Southern",28,0.251231527093596,0.197195507567716
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate_polar","|NH-SH slope| vs sampling-profile dissimilarity","sampling_profile_dissim","slope_diff_abs",28,0.342090859332239,0.0747742800738834
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate_polar","|NH-SH slope| vs k_cv difference","k_cv_diff","slope_diff_abs",28,0.332785987958402,0.0835653198510266
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate_polar","|NH-SH slope| vs k_median asymmetry","k_median_asym","slope_diff_abs",28,-0.202739847770259,0.30081742887082
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate_polar","NH-SH slope vs sampling-profile dissimilarity","sampling_profile_dissim","slope_diff_signed",28,0.154898741105638,0.43125528483289
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate_polar","NH-SH slope vs signed k_cv difference","k_cv_diff_signed","slope_diff_signed",28,0.419266557197592,0.0263600783958656
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate_polar","NH-SH slope vs signed k_median difference","k_median_diff_signed","slope_diff_signed",28,-0.237573609888632,0.223479239709829
