"bin_midpoint","stage","era","slope_Northern","slope_Southern","k_median_Northern","k_median_Southern","k_cv_Northern","k_cv_Southern","k_mean_Northern","k_mean_Southern","sampling_profile_dissim","slope_diff_abs","slope_diff_signed","k_cv_diff","k_cv_diff_signed","k_cv_asym","k_median_diff","k_median_asym","k_median_diff_signed","k_mean_diff","k_mean_asym","k_mean_diff_signed","method_group","slope_metric","qc_name"
1.29585,"Pleistocene","Cenozoic",-0.663890271811752,-0.181097646642456,5,2,0.703562363973514,0.784368774875696,5.55555555555556,1.77777777777778,0.4725,0.482792625169296,-0.482792625169296,0.080806410902182,-0.080806410902182,0.0463431584030715,3,0.693147180559945,3,3.77777777777778,0.858661619037519,3.77777777777778,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
3.09,"Piacenzian","Cenozoic",-0.716597649644863,-0.728862176333502,1,0,1.24824877328199,1.3076696830622,2.22222222222222,1.11111111111111,0,0.012264526688639,0.012264526688639,0.0594209097802101,-0.0594209097802101,0.0260866299662255,1,0.693147180559945,1,1.11111111111111,0.422856850820033,1.11111111111111,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
4.4665,"Zanclean","Cenozoic",-0.641080182386222,-0.607212817855114,3,1,0.658816964253004,1,3.77777777777778,1,0.235294117647059,0.0338673645311079,-0.0338673645311079,0.341183035746996,-0.341183035746996,0.187042504399746,2,0.693147180559945,2,2.77777777777778,0.870828357797398,2.77777777777778,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
9.438,"Tortonian","Cenozoic",-0.972546709713344,-0.82105601117269,4,1,0.690086072282396,0.879452954966893,3.22222222222222,0.888888888888889,0.407327586206897,0.151490698540654,-0.151490698540654,0.189366882684497,-0.189366882684497,0.106201295115278,3,0.916290731874155,3,2.33333333333333,0.804372815670169,2.33333333333333,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
12.725,"Serravallian","Cenozoic",0.561700408052921,-0.389729821443981,3,1,0.847810425867834,1.3228756555323,3.44444444444444,1,0.444444444444445,0.951430229496902,0.951430229496902,0.475065229664466,-0.475065229664466,0.228804540266343,2,0.693147180559945,2,2.44444444444444,0.798507696217771,2.44444444444444,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
18.215,"Burdigalian","Cenozoic",0.119551961791032,-0.00247626228213415,4,1,0.666614581298669,1.52970585407784,4.44444444444444,1.66666666666667,0.7875,0.122028224073166,0.122028224073166,0.863091272779171,-0.863091272779171,0.417308660713136,3,0.916290731874155,3,2.77777777777777,0.713766467762679,2.77777777777777,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
44.55,"Lutetian","Cenozoic",-0.2708355719402,-0.0267682780048433,3,1,1.03778760917067,0.948683298050514,3.44444444444444,0.555555555555556,0.670967741935484,0.244067293935357,-0.244067293935357,0.0891043111201559,0.0891043111201559,0.0447108013111768,2,0.693147180559945,2,2.88888888888888,1.04982212449868,2.88888888888888,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
77.9,"Campanian","Mesozoic",-0.110193992567675,0.107025990274337,5,1,0.801487153237489,1.27920429813366,5.77777777777778,1.22222222222222,0.322552447552448,0.217219982842012,-0.217219982842012,0.477717144896171,-0.477717144896171,0.235213869974889,4,1.09861228866811,4,4.55555555555556,1.11514159061932,4.55555555555556,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
97.2,"Cenomanian","Mesozoic",-0.202975885087242,-0.0987691491195897,3,1,0.835164654424503,1.04395581803063,4.44444444444444,0.888888888888889,0.225,0.104206735967652,-0.104206735967652,0.208791163606127,-0.208791163606127,0.10775284925029,2,0.693147180559945,2,3.55555555555555,1.05860695405441,3.55555555555555,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
106.85,"Albian","Mesozoic",-0.196381728092997,0.00648294432003896,2,2,0.888391243309534,0.661437827766148,3.22222222222222,2,0.594827586206897,0.202864672413036,-0.202864672413036,0.226953415543386,0.226953415543386,0.128041883811977,0,0,0,1.22222222222222,0.341749293722056,1.22222222222222,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
117.3,"Aptian","Mesozoic",-0.284016837834491,0.0487636209381506,2,1,0.722237009282863,0.879452954966893,1.88888888888889,0.888888888888889,0.264705882352941,0.332780458772642,-0.332780458772642,0.15721594568403,-0.15721594568403,0.0873567205106343,1,0.405465108108164,1,1,0.424883193965266,1,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
158.15,"Oxfordian","Mesozoic",-0.267858575252748,-0.539399437049888,2,1,1.11998883923011,0.894196162404818,2.22222222222222,1.22222222222222,0.184090909090909,0.27154086179714,0.27154086179714,0.225792676825292,0.225792676825292,0.112616264319635,1,0.405465108108164,1,1,0.371563556432483,1,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
163.4,"Callovian","Mesozoic",-1.40236800942642,-0.481136579829377,1,1,1.38873014965883,0.970219836229009,2.33333333333333,1.55555555555556,0.107142857142857,0.921231429597043,-0.921231429597043,0.418510313429821,0.418510313429821,0.192616778091147,0,0,0,0.77777777777777,0.265703165733003,0.77777777777777,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
169.55,"Bajocian","Mesozoic",-0.175559888649935,-0.598366401643095,2,1,1.25499003980111,0.879452954966893,3.33333333333333,0.888888888888889,0.5,0.42280651299316,0.42280651299316,0.375537084834217,0.375537084834217,0.182164802907279,1,0.405465108108164,1,2.44444444444444,0.83034830207343,2.44444444444444,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
179.45,"Toarcian","Mesozoic",-0.0170012621434064,-0.458801158930604,3,1,0.915428972712592,1.14236596587959,3.11111111111111,1.11111111111111,0.45,0.441799896787198,0.441799896787198,0.226936993166998,-0.226936993166998,0.111969205664756,2,0.693147180559945,2,2,0.666478933477784,2,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
196.2,"Sinemurian","Mesozoic",-0.311484634127308,0.0198443720511212,2,1,0.94103821027553,0.948683298050514,3.22222222222222,0.555555555555556,0.524137931034483,0.331329006178429,-0.331329006178429,0.00764508777498396,-0.00764508777498396,0.00393092287097679,1,0.405465108108164,1,2.66666666666666,0.998528830111126,2.66666666666666,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
216.5,"Norian","Mesozoic",-0.0808224054847008,-0.362677128752855,3,1,0.509423679403247,0.985846585998177,3.22222222222222,1.44444444444444,0.381962864721485,0.281854723268154,0.281854723268154,0.47642290659493,-0.47642290659493,0.274317406200958,2,0.693147180559945,2,1.77777777777778,0.546543706368071,1.77777777777778,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
244.082,"Anisian","Mesozoic",-0.20623146868512,-1.10659709923509,1,0,0.933794580375738,1.53475364472608,1.88888888888889,0.888888888888889,0.61764705882353,0.90036563054997,0.90036563054997,0.600959064350342,-0.600959064350342,0.270612274267152,1,0.693147180559945,1,1,0.424883193965266,1,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
250.901,"Induan","Mesozoic",-0.00791800624571516,0.423218968758323,3,1,0.809670993420073,0.676040864149498,3.44444444444444,0.888888888888889,0.163306451612903,0.431136975004038,-0.431136975004038,0.133630129270575,0.133630129270575,0.0767106734507257,2,0.693147180559945,2,2.55555555555555,0.855666110057719,2.55555555555555,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
256.825,"Wuchiapingian","Palaeozoic",-0.599190428833091,-0.1716662648655,3,3,0.894196162404818,0.680182276301054,3.66666666666667,2.88888888888889,0.146853146853147,0.427524163967591,-0.427524163967591,0.214013886103764,0.214013886103764,0.119892274508376,0,0,0,0.77777777777778,0.182321556793955,0.77777777777778,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
261.895,"Capitanian","Palaeozoic",-0.379064936566356,-0.0547505526579156,2,1,0.703562363973514,0.610557994861059,2.22222222222222,1.44444444444444,0.432692307692308,0.32431438390844,-0.32431438390844,0.093004369112455,0.093004369112455,0.0561408671567452,1,0.405465108108164,1,0.77777777777778,0.276253376628159,0.77777777777778,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
265.59,"Wordian","Palaeozoic",-0.452471902637722,-0.265056269052385,2,2,0.505649896847431,0.585512974909167,2.44444444444444,2.88888888888889,0.0786713286713288,0.187415633585337,-0.187415633585337,0.079863078061736,-0.079863078061736,0.0516833683048195,0,0,0,0.44444444444445,0.121360857004269,-0.44444444444445,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
270.65,"Roadian","Palaeozoic",-0.552171752951834,-0.126912333126286,3,1,0.691953755680248,1.06066017177982,2.77777777777778,2.66666666666667,0.7725,0.425259419825548,-0.425259419825548,0.368706416099572,-0.368706416099572,0.197142473546885,2,0.693147180559945,2,0.11111111111111,0.0298529631496807,0.11111111111111,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
278.85,"Kungurian","Palaeozoic",-0.232846214286003,-0.270111265447893,2,2,0.566946709513841,0.895490432214019,3.11111111111111,1.88888888888889,0.255252100840336,0.03726505116189,0.03726505116189,0.328543722700178,-0.328543722700178,0.190348653502357,0,0,0,1.22222222222222,0.352821374622742,1.22222222222222,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
