"bin_midpoint","stage","era","slope_Northern","slope_Southern","k_median_Northern","k_median_Southern","k_cv_Northern","k_cv_Southern","k_mean_Northern","k_mean_Southern","sampling_profile_dissim","slope_diff_abs","slope_diff_signed","k_cv_diff","k_cv_diff_signed","k_cv_asym","k_median_diff","k_median_asym","k_median_diff_signed","k_mean_diff","k_mean_asym","k_mean_diff_signed","method_group","slope_metric","qc_name"
106.85,"Albian","Mesozoic",-0.0984281064830636,0.0528082675032414,2,1,0.668131723539603,0.566946709513841,2.77777777777778,1.55555555555556,0.784285714285714,0.151236373986305,-0.151236373986305,0.101185014025762,0.101185014025762,0.0625753169381119,1,0.405465108108164,1,1.22222222222222,0.390866308687011,1.22222222222222,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
117.3,"Aptian","Mesozoic",-0.373017324252807,-0.00835173006900593,2,1,0.960436188994456,0.857142857142857,2.11111111111111,0.777777777777778,0.360902255639098,0.364665594183801,-0.364665594183801,0.103293331851599,0.103293331851599,0.054127785481982,1,0.405465108108164,1,1.33333333333333,0.559615787935422,1.33333333333333,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
152,"Kimmeridgian","Mesozoic",-0.00423288868874117,-0.20102868024996,1,1,1.3228756555323,1.06066017177982,1,0.666666666666667,0.5,0.196795791561219,0.196795791561219,0.26221548375248,0.26221548375248,0.119779521619778,0,0,0,0.333333333333333,0.182321556793954,0.333333333333333,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
158.15,"Oxfordian","Mesozoic",-0.543690635152098,-0.408051065661985,2,1,1.01716568895198,1,2.11111111111111,1,0.473684210526316,0.135639569490113,-0.135639569490113,0.01716568895198,0.01716568895198,0.00854622127132191,1,0.405465108108164,1,1.11111111111111,0.441832752279039,1.11111111111111,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
163.4,"Callovian","Mesozoic",-1.22140145292257,0.0768426104719193,1,1,0.893728146585974,1.11803398874989,2.22222222222222,1,0.225,1.29824406339449,-1.29824406339449,0.224305842163916,-0.224305842163916,0.111940844166485,0,0,0,1.22222222222222,0.476924072090309,1.22222222222222,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
166.75,"Bathonian","Mesozoic",-0.312959721865519,-0.0616963871176863,2,1,0.801783725737273,1.06066017177982,2.33333333333333,0.666666666666667,0.214285714285714,0.251263334747833,-0.251263334747833,0.258876446042547,-0.258876446042547,0.134249270229602,1,0.405465108108164,1,1.66666666666666,0.693147180559944,1.66666666666666,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
169.55,"Bajocian","Mesozoic",-0.203597317288293,-0.158442701107927,1,1,1.2854352375752,0.879452954966893,2.66666666666667,0.888888888888889,0.166666666666667,0.045154616180366,-0.045154616180366,0.405982282608307,0.405982282608307,0.195575729072846,0,0,0,1.77777777777778,0.663294217410265,1.77777777777778,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
179.45,"Toarcian","Mesozoic",0.0762024413795678,-0.962694909262776,2,1,0.855318068387217,1.18585412256314,2.55555555555556,0.888888888888889,0.195652173913043,1.03889735064234,1.03889735064234,0.330536054175923,-0.330536054175923,0.163950508141128,1,0.405465108108164,1,1.66666666666667,0.632522558743512,1.66666666666667,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
196.2,"Sinemurian","Mesozoic",-0.52076247860182,0.0672729169863811,1,1,1.21794068056907,1.07142857142857,2.11111111111111,0.777777777777778,0.571428571428571,0.588035395588201,-0.588035395588201,0.1465121091405,0.1465121091405,0.0683406436407386,0,0,0,1.33333333333333,0.559615787935422,1.33333333333333,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
203.55,"Rhaetian","Mesozoic",-0.240418918714597,-1.0375316981202,0,1,1.57831284242745,1.04395581803063,1.55555555555556,0.888888888888889,0.375,0.797112779405603,0.797112779405603,0.53435702439682,0.53435702439682,0.232248191316869,1,0.693147180559945,-1,0.666666666666671,0.302280871872935,0.666666666666671,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
216.5,"Norian","Mesozoic",-0.0950908313480746,-0.174342955185434,2,1,0.646212060937299,0.703562363973514,2.11111111111111,1.11111111111111,0.0236842105263157,0.0792521238373594,0.0792521238373594,0.057350303036215,-0.057350303036215,0.0342446387051937,1,0.405465108108164,1,1,0.387765531008764,1,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
244.082,"Anisian","Mesozoic",-0.430246362724899,-0.159001094435823,2,1,0.784368774875696,1.06066017177982,1.77777777777778,0.666666666666667,0.166666666666667,0.271245268289076,-0.271245268289076,0.276291396904124,-0.276291396904124,0.14396167802914,1,0.405465108108164,1,1.11111111111111,0.510825623765991,1.11111111111111,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
248.3,"Olenekian","Mesozoic",0.243318589306041,0.0512149582404919,1,0,0.614759861653313,1.5,1.77777777777778,0.333333333333333,0.5625,0.192103631065549,0.192103631065549,0.885240138346687,-0.885240138346687,0.437104478730086,1,0.693147180559945,1,1.44444444444445,0.733969175080201,1.44444444444445,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
250.901,"Induan","Mesozoic",0.00750005487629993,0.200536808856007,3,1,0.621867148191638,0.676040864149498,2.66666666666667,0.888888888888889,0,0.193036753979707,-0.193036753979707,0.05417371595786,-0.05417371595786,0.0328563375450868,2,0.693147180559945,2,1.77777777777778,0.663294217410265,1.77777777777778,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
253.021,"Changhsingian","Palaeozoic",-0.691368941569263,0.575022152092856,2,1,0.915428972712593,0.879452954966893,1.55555555555556,0.888888888888889,0.428571428571429,1.26639109366212,-1.26639109366212,0.0359760177457,0.0359760177457,0.0189608510873313,1,0.405465108108164,1,0.666666666666671,0.302280871872935,0.666666666666671,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
256.825,"Wuchiapingian","Palaeozoic",-0.370980383941819,-0.314543686160595,3,2,0.621867148191637,0.801783725737273,2.66666666666667,2.33333333333333,0.0803571428571428,0.056436697781224,-0.056436697781224,0.179916577545636,-0.179916577545636,0.105199086801222,1,0.287682072451781,1,0.33333333333334,0.0953101798043268,0.33333333333334,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
261.895,"Capitanian","Palaeozoic",-0.376677181010526,-0.166634778008595,2,1,0.732210907116249,0.726678212477707,1.77777777777778,1.55555555555556,0.200892857142857,0.210042403001931,-0.210042403001931,0.005532694638542,0.005532694638542,0.00319911923503627,1,0.405465108108164,1,0.22222222222222,0.0833816089390502,0.22222222222222,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
265.59,"Wordian","Palaeozoic",-0.367861874336011,-0.313064228062714,2,2,0.670820393249937,0.437321392113397,1.66666666666667,2.22222222222222,0.075,0.054797646273297,-0.054797646273297,0.23349900113654,0.23349900113654,0.150533522241038,0,0,0,0.55555555555555,0.189241999638526,-0.55555555555555,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
270.65,"Roadian","Palaeozoic",-0.192920300482689,-0.132238307603292,3,1,0.432666153055679,0.676040864149498,2.77777777777778,1.77777777777778,0.48375,0.060681992879397,-0.060681992879397,0.243374711093819,-0.243374711093819,0.156897232661278,2,0.693147180559945,2,1,0.30748469974796,1,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
278.85,"Kungurian","Palaeozoic",-0.335315578244106,-0.696674884252676,1,2,1.0256095748383,0.99498743710662,2.22222222222222,1.66666666666667,0.133333333333333,0.36135930600857,0.36135930600857,0.0306221377316801,0.0306221377316801,0.0152329267388555,1,0.405465108108164,-1,0.55555555555555,0.189241999638527,0.55555555555555,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
286.7,"Artinskian","Palaeozoic",0.063536182959033,-0.527607550795591,1,1,0.985846585998177,1.16386933834288,1.44444444444444,1.55555555555556,0.0247252747252748,0.591143733754624,0.591143733754624,0.178022752344703,-0.178022752344703,0.0858526645634656,0,0,0,0.11111111111112,0.0444517625708373,-0.11111111111112,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
291.81,"Sakmarian","Palaeozoic",0.0478314616096585,-0.397686021068281,1,2,0.610557994861059,0.956066158798647,1.44444444444444,2.66666666666667,0.0256410256410256,0.44551748267794,0.44551748267794,0.345508163937588,-0.345508163937588,0.194354694947103,1,0.405465108108164,-1,1.22222222222223,0.405465108108167,-1.22222222222223,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
296.21,"Asselian","Palaeozoic",-0.255078821893967,-1.06641664476725,1,1,0.835164654424503,0.795129803842541,1.11111111111111,1.22222222222222,0.368181818181818,0.811337822873283,0.811337822873283,0.0400348505819621,0.0400348505819621,0.0220568739685439,0,0,0,0.11111111111111,0.0512932943875502,-0.11111111111111,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
301.3,"Gzhelian","Palaeozoic",-1.18210778099998,-1.58355628324249,1,0,0.948683298050514,1.40516539806471,0.555555555555556,0.777777777777778,0.685714285714286,0.40144850224251,0.40144850224251,0.456482100014196,-0.456482100014196,0.210464761042034,1,0.693147180559945,1,0.222222222222222,0.133531392624522,-0.222222222222222,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
311.1,"Moscovian","Palaeozoic",-1.17613393620128,-0.678371212115223,0,1,1.18585412256314,0.948683298050514,0.444444444444444,1.11111111111111,0.7,0.497762724086057,-0.497762724086057,0.237170824512626,0.237170824512626,0.114852742204817,1,0.693147180559945,-1,0.666666666666666,0.379489621704903,-0.666666666666666,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
319.3,"Bashkirian","Palaeozoic",-0.624946957430721,-0.617880134725908,1,1,0.879452954966893,1.06066017177982,0.888888888888889,1.33333333333333,0.291666666666667,0.00706682270481307,-0.00706682270481307,0.181207216812927,-0.181207216812927,0.0920456501012005,0,0,0,0.444444444444441,0.211309093667206,-0.444444444444441,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
377.23,"Frasnian","Palaeozoic",0.0851333486304533,0.207500054070276,0,2,1.5,1.23913043478261,0.333333333333333,2.55555555555556,1,0.122366705439823,-0.122366705439823,0.26086956521739,0.26086956521739,0.110203140133614,2,1.09861228866811,-2,2.22222222222223,0.980829253011728,-2.22222222222223,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
385.13,"Givetian","Palaeozoic",0.0628553494917434,-0.194706154908913,0,3,1.18585412256314,0.562849891178812,0.444444444444444,2.77777777777778,0.52,0.257561504400656,0.257561504400656,0.623004231384328,0.623004231384328,0.335495647025661,3,1.38629436111989,-3,2.33333333333334,0.961411167154626,-2.33333333333334,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
402.045,"Emsian","Palaeozoic",-0.12538174144864,-0.122294267217552,0,3,1.5,0.564285667243094,1,3.44444444444444,1.41935483870968,0.003087474231088,-0.003087474231088,0.935714332756906,0.935714332756906,0.468861454739867,3,1.38629436111989,-3,2.44444444444444,0.798507696217771,-2.44444444444444,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
428.65,"Homerian","Palaeozoic",0.176128863940203,0.885925630593231,1,1,1.07142857142857,1.10558506642426,0.777777777777778,1.88888888888889,0.672268907563025,0.709796766653028,-0.709796766653028,0.0341564949956898,-0.0341564949956898,0.0163548694387892,0,0,0,1.11111111111111,0.485507815781701,-1.11111111111111,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
435.75,"Telychian","Palaeozoic",-1.22151368314188,0.134978632647971,1,1,1.11803398874989,0.948683298050514,1,1.66666666666667,0.544444444444445,1.35649231578985,-1.35649231578985,0.169350690699376,0.169350690699376,0.0833343818838186,0,0,0,0.66666666666667,0.287682072451782,-0.66666666666667,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
441.8,"Rhuddanian","Palaeozoic",-0.578502468524135,0.292949845573647,0,1,1.5,0.970219836229009,0.666666666666667,1.55555555555556,1.5,0.871452314097782,-0.871452314097782,0.529780163770991,0.529780163770991,0.238145603355761,1,0.693147180559945,-1,0.888888888888893,0.427444014826941,-0.888888888888893,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
449,"Katian","Palaeozoic",-0.123741236475516,0.379779249845726,1,4,1.13683224059339,0.467707173346743,1.88888888888889,4,0.823529411764706,0.503520486321242,-0.503520486321242,0.669125067246647,0.669125067246647,0.375623033861659,3,0.916290731874155,-3,2.11111111111111,0.548565951748837,-2.11111111111111,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
470.35,"Dapingian","Palaeozoic",-3.56321253887947,-0.947819121677464,0,1,1.18585412256314,0.948683298050514,0.444444444444444,0.555555555555556,0.6,2.61539341720201,-2.61539341720201,0.237170824512626,0.237170824512626,0.114852742204817,1,0.693147180559945,-1,0.111111111111112,0.0741079721537226,-0.111111111111112,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
474.2,"Floian","Palaeozoic",-0.397434090838367,0.343943829103435,1,3,1.14090003618283,0.634615384615385,1.22222222222222,2.88888888888889,0.236013986013986,0.741377919941802,-0.741377919941802,0.506284651567445,0.506284651567445,0.269818780362407,2,0.693147180559945,-2,1.66666666666667,0.559615787935424,-1.66666666666667,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
481.975,"Tremadocian","Palaeozoic",-0.53903833291898,0.15454458523801,1,4,1.06503404671454,0.304918360568153,1.22222222222222,3.66666666666667,0.818181818181818,0.69358291815699,-0.69358291815699,0.760115686146387,0.760115686146387,0.459006233924016,3,0.916290731874155,-3,2.44444444444445,0.741937344729379,-2.44444444444445,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
