"bin_midpoint","stage","era","slope_Northern","slope_Southern","k_median_Northern","k_median_Southern","k_cv_Northern","k_cv_Southern","k_mean_Northern","k_mean_Southern","sampling_profile_dissim","slope_diff_abs","slope_diff_signed","k_cv_diff","k_cv_diff_signed","k_cv_asym","k_median_diff","k_median_asym","k_median_diff_signed","k_mean_diff","k_mean_asym","k_mean_diff_signed","method_group","slope_metric","qc_name"
69.1,"Maastrichtian","Mesozoic",0.0529028560428489,-0.114914761544981,5.5,2,1.03192364916018,0.794954503554696,9.83333333333333,2.16666666666667,0.258148631029987,0.16781761758783,0.16781761758783,0.236969145605484,0.236969145605484,0.124003279368173,3.5,0.773189888233482,3.5,7.66666666666666,1.2299482907292,7.66666666666666,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
77.9,"Campanian","Mesozoic",-0.165865769251106,0.25643994514284,8.5,2,0.883250520992875,0.797956573929654,12.3333333333333,2.33333333333333,0.347490347490347,0.422305714393946,-0.422305714393946,0.085293947063221,0.085293947063221,0.0463485010421714,6.5,1.15267950993839,6.5,9.99999999999997,1.38629436111989,9.99999999999997,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
87.75,"Coniacian","Mesozoic",-0.225448000517815,-0.0642238019297342,2,1,1.25391354126793,0.894427190999916,6.33333333333333,1,1,0.161224198588081,-0.161224198588081,0.359486350268014,0.359486350268014,0.173751538008841,1,0.405465108108164,1,5.33333333333333,1.29928298413026,5.33333333333333,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
91.85,"Turonian","Mesozoic",-0.0868115278389085,-0.34230159612804,9,1.5,0.68285116554467,1.10833314795864,11.6666666666667,2.16666666666667,1.17032967032967,0.255490068289132,0.255490068289132,0.42548198241397,-0.42548198241397,0.225408180742368,7.5,1.38629436111989,7.5,9.50000000000003,1.38629436111989,9.50000000000003,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
97.2,"Cenomanian","Mesozoic",-0.203966428552885,0.0320662171457071,10.5,3.5,0.892741654810403,0.525357021462548,13.1666666666667,3.33333333333333,0.710126582278481,0.236032645698592,-0.236032645698592,0.367384633347855,0.367384633347855,0.215797893868789,7,0.93826963859293,7,9.83333333333337,1.18455471846884,9.83333333333337,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
106.85,"Albian","Mesozoic",-0.297885996915855,0.0679217073942983,6.5,3,0.66265459412209,0.76524505878836,7.5,4.16666666666667,0.0266666666666667,0.365807704310153,-0.365807704310153,0.10259046466627,-0.10259046466627,0.0598740460832594,3.5,0.628608659422374,3.5,3.33333333333333,0.497838428239179,3.33333333333333,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
117.3,"Aptian","Mesozoic",-0.346366290980803,0.0573195989052917,5,2.5,0.790525614969204,0.606630035524124,6.33333333333333,2.5,0.0421052631578947,0.403685889886095,-0.403685889886095,0.18389557944508,0.18389557944508,0.108370376728406,2.5,0.538996500732687,2.5,3.83333333333333,0.739667196194838,3.83333333333333,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
123.585,"Barremian","Mesozoic",-0.0926062708440736,0.0539091978321564,4,0.5,0.767657771550035,1.37321312465119,4.83333333333333,1.16666666666667,0.206896551724138,0.14651546867623,-0.14651546867623,0.605555353101155,-0.605555353101155,0.294589408396496,3.5,1.20397280432594,3.5,3.66666666666666,0.990398704027875,3.66666666666666,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
129.185,"Hauterivian","Mesozoic",-0.322346825874754,-0.133445840518547,4,1,0.950633317164775,1.09544511501033,4.5,1,0.0925925925925926,0.188900985356207,-0.188900985356207,0.144811797845555,-0.144811797845555,0.0716118983253457,3,0.916290731874155,3,3.5,1.01160091167848,3.5,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
134.825,"Valanginian","Mesozoic",0.030232278170404,0.113706405557639,6.5,0.5,0.771371408865737,1.66353447177253,6.33333333333333,1.16666666666667,0.349624060150376,0.083474127387235,-0.083474127387235,0.892163062906793,-0.892163062906793,0.407899935728507,6,1.6094379124341,6,5.16666666666666,1.21924027645672,5.16666666666666,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
146.15,"Tithonian","Mesozoic",0.130018182764035,0.0131379377831528,4.5,1,0.93156860681549,1.17983049630021,5.66666666666667,1.66666666666667,0.123529411764706,0.116880244980882,0.116880244980882,0.24826188948472,-0.24826188948472,0.120914697327289,3.5,1.01160091167848,3.5,4,0.916290731874154,4,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
152,"Kimmeridgian","Mesozoic",-0.185489641974928,-0.126147364113026,4.5,2,1.04307238483242,0.739422451735256,5,2.16666666666667,0.461538461538462,0.059342277861902,-0.059342277861902,0.303649933097164,0.303649933097164,0.160901612027622,2.5,0.606135803570315,2.5,2.83333333333333,0.639079959289668,2.83333333333333,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
158.15,"Oxfordian","Mesozoic",-0.0537699349952454,-0.260410768029055,3.5,3,1.16124202723036,0.94233751915118,6.83333333333333,3.33333333333333,0.676829268292683,0.20664083303381,0.20664083303381,0.21890450807918,0.21890450807918,0.106790914509729,0.5,0.117783035656383,0.5,3.5,0.592051063688577,3.5,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
163.4,"Callovian","Mesozoic",-0.844981137583914,-0.251345457083051,2,3,1.1653431646335,0.847993294548514,4.5,3.83333333333333,0.521739130434783,0.593635680500863,-0.593635680500863,0.317349870084986,0.317349870084986,0.158478509776309,1,0.287682072451781,-1,0.66666666666667,0.129211731480007,0.66666666666667,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
166.75,"Bathonian","Mesozoic",0.22173358582804,-0.709521913674292,5,2.5,1.07718641771626,0.679366220486758,5.5,2.16666666666667,0.692307692307692,0.931255499502332,0.931255499502332,0.397820197229502,0.397820197229502,0.212597821692054,2.5,0.538996500732687,2.5,3.33333333333333,0.719122666963205,3.33333333333333,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
169.55,"Bajocian","Mesozoic",-0.167226329175004,-0.47054083511014,4,2.5,1.08939288574147,0.748331477354788,5.5,2.5,0.509090909090909,0.303314505935136,0.303314505935136,0.341061408386682,0.341061408386682,0.178211646877133,1.5,0.356674943938732,1.5,3,0.619039208406224,3,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
172.8,"Aalenian","Mesozoic",-0.271971519347752,-0.18351856478552,2.5,1,1.03413732163577,0.774596669241484,4.16666666666667,0.666666666666667,0.425,0.088452954562232,-0.088452954562232,0.259540652394286,0.259540652394286,0.136498639932024,1.5,0.559615787935423,1.5,3.5,1.1314021114911,3.5,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
179.45,"Toarcian","Mesozoic",-0.500045488832378,-0.431018384563809,5,2.5,1.11713920350152,0.679366220486758,8.33333333333333,2.16666666666667,0.461538461538462,0.069027104268569,-0.069027104268569,0.437772983014762,0.437772983014762,0.231649272541285,2.5,0.538996500732687,2.5,6.16666666666666,1.08091271156871,6.16666666666666,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
188.55,"Pliensbachian","Mesozoic",-0.0935474005570574,-0.243789260496012,7,2,0.908969115025921,0.846852858124485,10.8333333333333,2.16666666666667,0.0923076923076923,0.150241859938955,0.150241859938955,0.0621162569014361,0.0621162569014361,0.0330803332910669,5,0.980829253011726,5,8.66666666666663,1.31824089787487,8.66666666666663,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
196.2,"Sinemurian","Mesozoic",-0.00599455893806147,-0.047616740754221,4.5,1,0.981877373098801,1.17983049630021,7.66666666666667,1.66666666666667,0.0391304347826087,0.0416221818161595,0.0416221818161595,0.197953123201409,-0.197953123201409,0.0952025560766663,3.5,1.01160091167848,3.5,6,1.17865499634165,6,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
200.45,"Hettangian","Mesozoic",0.319795902371353,0.145564917344426,2.5,2,1.18955453847228,0.637661015154552,4.16666666666667,1.83333333333333,0.152727272727273,0.174230985026927,0.174230985026927,0.551893523317728,0.551893523317728,0.290429102489518,0.5,0.154150679827258,0.5,2.33333333333334,0.600773860428932,2.33333333333334,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
203.55,"Rhaetian","Mesozoic",-0.160206116622622,-0.411517115717854,2,1.5,1.07257317845474,0.632455532033676,3.66666666666667,2,0.613636363636364,0.251310999095232,0.251310999095232,0.440117646421064,0.440117646421064,0.238705574056007,0.5,0.182321556793955,0.5,1.66666666666667,0.44183275227904,1.66666666666667,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
216.5,"Norian","Mesozoic",-0.462741429719256,-0.37181895212471,7,2,0.333530513671982,0.447213595499958,6.5,2,0.269230769230769,0.090922477594546,-0.090922477594546,0.113683081827976,-0.113683081827976,0.0818101026306773,5,0.980829253011726,5,4.5,0.916290731874155,4.5,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
232.15,"Carnian","Mesozoic",-0.202710688472171,-0.0310351206655076,5.5,1.5,0.4015428035313,0.939491686019187,4.83333333333333,1.83333333333333,1.05329153605016,0.171675567806663,-0.171675567806663,0.537948882487887,-0.537948882487887,0.324852288842251,4,0.955511445027436,4,3,0.722134717433198,3,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
244.082,"Anisian","Mesozoic",-0.0733985445086154,-0.0413469637752667,4.5,1,0.635681191371547,1.00203873810001,6.16666666666667,1.16666666666667,0.0463320463320462,0.0320515807333487,-0.0320515807333487,0.366357546728463,-0.366357546728463,0.202106682015145,3.5,1.01160091167848,3.5,5,1.19625075823202,5,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
248.3,"Olenekian","Mesozoic",-0.106515822692487,-0.606026496867233,6.5,2.5,0.428018008536847,0.519025774988141,6.16666666666667,2.33333333333333,0.0752895752895752,0.499510674174746,0.499510674174746,0.0910077664512939,-0.0910077664512939,0.061781717004055,4,0.762140052046897,4,3.83333333333334,0.765467842139573,3.83333333333334,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
250.901,"Induan","Mesozoic",-0.203173515738814,0.519438473875474,5,2.5,0.794954503554696,0.679366220486758,6.5,2.16666666666667,0.0769230769230768,0.722611989614288,-0.722611989614288,0.115588283067938,0.115588283067938,0.0665632028816074,2.5,0.538996500732687,2.5,4.33333333333333,0.862223510603878,4.33333333333333,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
253.021,"Changhsingian","Palaeozoic",-0.425407702274921,0.142946296574287,2.5,2,1.10656667034498,0.876783895837509,4.66666666666667,2.66666666666667,0.455357142857143,0.568353998849208,-0.568353998849208,0.229782774507471,0.229782774507471,0.115499833524664,0.5,0.154150679827258,0.5,2,0.435318071257845,2,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
256.825,"Wuchiapingian","Palaeozoic",-0.496250853288521,-0.374105316340823,5,4,0.992219257432759,0.920869154657707,7.66666666666667,5,0.282608695652174,0.122145536947698,-0.122145536947698,0.0713501027750519,0.0713501027750519,0.0364714537711777,1,0.182321556793955,1,2.66666666666667,0.367724780125318,2.66666666666667,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
261.895,"Capitanian","Palaeozoic",-0.263770321574891,-0.138322804625306,3,2.5,0.836660026534076,0.519515345078109,4,2.83333333333333,0.242647058823529,0.125447516949585,-0.125447516949585,0.317144681455967,0.317144681455967,0.189557287081172,0.5,0.133531392624523,0.5,1.16666666666667,0.265703165733007,1.16666666666667,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
265.59,"Wordian","Palaeozoic",-0.148679731519703,-0.135745736380738,2.5,4,0.763535701513572,0.659694016196862,3.83333333333333,4.83333333333333,0.188905547226387,0.012933995138965,-0.012933995138965,0.10384168531671,0.10384168531671,0.0606874573948304,1.5,0.356674943938732,-1.5,1,0.18805223150294,-1,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
270.65,"Roadian","Palaeozoic",-0.526141328767988,-0.116594740608262,5.5,4,0.252336024752224,0.616110247224224,5.83333333333333,4.66666666666667,0.321428571428572,0.409546588159726,-0.409546588159726,0.363774222472,-0.363774222472,0.255011553019259,1.5,0.262364264467491,1.5,1.16666666666666,0.187211542088145,1.16666666666666,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
278.85,"Kungurian","Palaeozoic",-0.324562142606805,0.00349254588268727,7,4,0.517057472154297,0.924962461700774,6.16666666666667,6,0.601351351351351,0.328054688489492,-0.328054688489492,0.407904989546477,-0.407904989546477,0.238133882084022,3,0.470003629245736,3,0.16666666666667,0.0235304974101945,0.16666666666667,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
286.7,"Artinskian","Palaeozoic",-1.15246564063583,-0.463905777227667,2.5,3.5,1.18070093452556,0.954986910905066,4.83333333333333,5,0.593103448275862,0.688559863408163,-0.688559863408163,0.225714023620494,0.225714023620494,0.109262856494623,1,0.251314428280906,-1,0.16666666666667,0.0281708769666968,-0.16666666666667,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
291.81,"Sakmarian","Palaeozoic",-0.0739564176647736,0.0544648259072422,6,6,0.686119250123635,0.74535599249993,5.16666666666667,6,0.0161290322580645,0.128421243572016,-0.128421243572016,0.0592367423762951,-0.0592367423762951,0.0345289553219031,0,0,0,0.83333333333333,0.126751705639143,-0.83333333333333,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
296.21,"Asselian","Palaeozoic",-0.0483719177191321,-0.610603984257802,2,2,0.997997995989972,0.666666666666667,3.33333333333333,3,0.533333333333333,0.56223206653867,0.56223206653867,0.331331329323305,0.331331329323305,0.181320053451846,0,0,0,0.33333333333333,0.0800427076735357,0.33333333333333,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
301.3,"Gzhelian","Palaeozoic",-0.660815928079757,-2.18549590164321,1,0.5,0.918936583472681,1.88467503830236,1.5,1.66666666666667,1.44444444444444,1.52467997356345,1.52467997356345,0.965738454829679,-0.965738454829679,0.40764108541942,0.5,0.287682072451781,0.5,0.16666666666667,0.0645385211375725,-0.16666666666667,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
311.1,"Moscovian","Palaeozoic",-1.30134153316515,-0.394194924021104,1.5,2,0.918936583472681,1.45378637003123,1.5,2.83333333333333,0.784313725490196,0.907146609144046,-0.907146609144046,0.534849786558549,-0.534849786558549,0.245861118895915,0.5,0.182321556793955,-0.5,1.33333333333333,0.427444014826939,-1.33333333333333,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
326.85,"Serpukhovian","Palaeozoic",-1.07747774226752,-0.654328359728368,2,2,1.21067912538239,1.15352167075351,2.83333333333333,3.5,0.728291316526611,0.423149382539152,-0.423149382539152,0.05715745462888,0.05715745462888,0.0261952763769211,0,0,0,0.66666666666667,0.16034265007518,-0.66666666666667,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
365.505,"Famennian","Palaeozoic",1.52896236549808,-0.336653711729202,0.5,5,1.75356779167502,0.923647660095558,1.33333333333333,5.33333333333333,1.1875,1.86561607722728,1.86561607722728,0.829920131579462,0.829920131579462,0.35867424297582,4.5,1.38629436111989,-4.5,4,0.998528830111128,-4,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
377.23,"Frasnian","Palaeozoic",0.48343537477768,-0.190332572885422,0.5,10,1.37321312465119,0.724568837309472,1.16666666666667,8,0.855654761904762,0.673767947663102,0.673767947663102,0.648644287341718,0.648644287341718,0.319267715892456,9.5,1.99243016469021,-9.5,6.83333333333333,1.42403468910274,-6.83333333333333,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
385.13,"Givetian","Palaeozoic",-0.240209329921361,-0.32871410283693,0.5,7,1.26168012376112,0.78636336825845,1.16666666666667,9.33333333333333,0.107142857142857,0.088504772915569,0.088504772915569,0.47531675550267,0.47531675550267,0.235926039247069,6.5,1.67397643357167,-6.5,8.16666666666666,1.56218502758355,-8.16666666666666,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
402.045,"Emsian","Palaeozoic",-0.331453244861979,-0.109600677928275,1.5,7.5,1.15379807592143,0.407045244036362,2.66666666666667,7.83333333333333,0.865691489361702,0.221852566933704,-0.221852566933704,0.746752831885068,0.746752831885068,0.425740896568766,6,1.22377543162212,-6,5.16666666666666,0.879249460193805,-5.16666666666666,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
423.85,"Ludfordian","Palaeozoic",-0.222424825752666,-0.124059750077631,1,2,1.50554530541816,0.754226843521158,1.5,2.83333333333333,1.64705882352941,0.098365075675035,-0.098365075675035,0.751318461897002,0.751318461897002,0.356478182792992,1,0.405465108108164,-1,1.33333333333333,0.427444014826939,-1.33333333333333,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
428.65,"Homerian","Palaeozoic",-0.375762455457653,0.466741284484935,2,2.5,0.939491686019186,1.06770782520313,1.83333333333333,3.33333333333333,0.659090909090909,0.842503739942588,-0.842503739942588,0.128216139183944,-0.128216139183944,0.0640147416870227,0.5,0.154150679827258,-0.5,1.5,0.424883193965266,-1.5,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
435.75,"Telychian","Palaeozoic",-0.103605585653171,0.0849890900727169,2,2.5,1.03537432844358,1.35873244097351,2.5,4.33333333333333,0.807692307692308,0.188594675725888,-0.188594675725888,0.32335811252993,-0.32335811252993,0.147444626304708,0.5,0.154150679827258,-0.5,1.83333333333333,0.421213465076303,-1.83333333333333,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
441.8,"Rhuddanian","Palaeozoic",-0.299510819266492,0.500181769045817,0.5,1.5,1.40285423334001,1.6062378404209,0.833333333333333,3.33333333333333,1,0.799692588312309,-0.799692588312309,0.20338360708089,-0.20338360708089,0.0812504463767062,1,0.510825623765991,-1,2.5,0.860201265223111,-2.5,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
463.8,"Darriwilian","Palaeozoic",0.0174189941305996,-0.0209430288083443,1.5,10,1.2537942414926,0.547975371992437,3.33333333333333,9.5,0.471052631578947,0.0383620229389439,0.0383620229389439,0.705818869500163,0.705818869500163,0.375667260036005,8.5,1.48160454092422,-8.5,6.16666666666667,0.885038188370051,-6.16666666666667,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
474.2,"Floian","Palaeozoic",-0.206803679153349,0.454486028284355,2,5.5,1.11945772388593,0.469115342055927,3.16666666666667,5.66666666666667,0.143962848297214,0.661289707437704,-0.661289707437704,0.650342381830003,0.650342381830003,0.366499853837847,3.5,0.773189888233482,-3.5,2.5,0.470003629245735,-2.5,"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate"
