"bin_midpoint","slope","intercept","quantile","hemisphere","label","color"
"481.975",-0.182740360849327,32.6007203541447,"q50","Northern","bad","Bad hemisphere"
"474.2",-1.26172222713499,42.5982802044777,"q50","Northern","good","Northern"
"470.35",-1.94794812826419,91.2254584842151,"q50","Northern","good","Northern"
"463.8",0.0730137114058089,11.8226506654878,"q50","Northern","bad","Bad hemisphere"
"455.5",0.166672533427014,20.0677089805759,"q50","Northern","bad","Bad hemisphere"
"449",-0.631708612967217,33.6875302979605,"q50","Northern","bad","Bad hemisphere"
"441.8",-0.693048709901783,44.7048580216829,"q50","Northern","good","Northern"
"435.75",-0.392036676784223,23.5432349976079,"q50","Northern","good","Northern"
"428.65",-0.884565325087673,43.1387318240928,"q50","Northern","good","Northern"
"416.32",-1.05530907804799,33.1762639113681,"q50","Northern","bad","Bad hemisphere"
"402.045",-0.240882411720641,23.353885459979,"q50","Northern","good","Northern"
"385.13",0.560229477831444,-0.963186448020654,"q50","Northern","good","Northern"
"338.5",0.0640044117639269,1.97934369419454,"q50","Northern","bad","Bad hemisphere"
"326.85",-1.16356208931875,30.1681210441113,"q50","Northern","bad","Bad hemisphere"
"319.3",-0.726770831570569,44.5252811215477,"q50","Northern","good","Northern"
"311.1",-0.0957624571501294,7.01357446814255,"q50","Northern","good","Northern"
"301.3",-0.724421094817941,43.0972043534945,"q50","Northern","good","Northern"
"296.21",-0.0926084979753533,17.1848547407851,"q50","Northern","good","Northern"
"291.81",-0.184399657889867,37.2997650857262,"q50","Northern","good","Northern"
"286.7",-0.141987580333359,38.3661942736649,"q50","Northern","good","Northern"
"278.85",-0.209165547927526,27.4422170951355,"q50","Northern","good","Northern"
"270.65",-0.384331621570005,27.975667553828,"q50","Northern","good","Northern"
"265.59",-0.301498292981394,32.9131110100779,"q50","Northern","good","Northern"
"261.895",-0.039026300954488,31.8990181284749,"q50","Northern","good","Northern"
"256.825",-0.450947911069448,38.8585890818791,"q50","Northern","good","Northern"
"253.021",-0.579937534019936,47.9971659642475,"q50","Northern","good","Northern"
"250.901",-0.0704334857827595,32.2070119340222,"q50","Northern","good","Northern"
"248.3",-0.528447469188996,70.2598268376647,"q50","Northern","good","Northern"
"244.082",-0.184366646578969,43.301438397613,"q50","Northern","good","Northern"
"239.232",0.00484898104517767,8.3388708765996,"q50","Northern","good","Northern"
"232.15",-0.108418359909822,16.6426316201884,"q50","Northern","good","Northern"
"216.5",-0.00310610437715092,14.7937650665634,"q50","Northern","good","Northern"
"203.55",-0.102619652271757,28.412282974829,"q50","Northern","good","Northern"
"200.45",0.261427767813952,6.84465671974875,"q50","Northern","good","Northern"
"196.2",0.151770505770303,21.518505064273,"q50","Northern","good","Northern"
"188.55",-0.265610275250336,32.0043651560797,"q50","Northern","good","Northern"
"179.45",0.00793923613730594,20.6436510146544,"q50","Northern","good","Northern"
"172.8",-0.127501546864302,14.0487291818382,"q50","Northern","good","Northern"
"169.55",-0.000694935202166064,15.5772721927373,"q50","Northern","good","Northern"
"166.75",-0.296574775121802,32.6281146386665,"q50","Northern","good","Northern"
"163.4",-1.20610392436299,60.8575129038848,"q50","Northern","good","Northern"
"158.15",-0.592661812355936,53.0529579241768,"q50","Northern","good","Northern"
"152",-0.779906924761739,55.0292824950725,"q50","Northern","bad","Bad hemisphere"
"146.15",-0.032932438236758,9.1169052830486,"q50","Northern","good","Northern"
"140.075",0.116046392330034,19.7819519171959,"q50","Northern","good","Northern"
"134.825",0.39178845784575,6.86616969302196,"q50","Northern","bad","Bad hemisphere"
"129.185",-1.4871359144446,97.0886843125924,"q50","Northern","bad","Bad hemisphere"
"123.585",-0.0429679487712759,22.0275460746978,"q50","Northern","good","Northern"
"117.3",-0.140381601844029,31.784817041796,"q50","Northern","good","Northern"
"106.85",-0.209436740389499,16.6299128065712,"q50","Northern","good","Northern"
"97.2",0.106888474690525,17.8623093036384,"q50","Northern","good","Northern"
"91.85",-0.211840944858336,29.0180754666491,"q50","Northern","good","Northern"
"87.75",-0.419134212621032,24.2786864933777,"q50","Northern","good","Northern"
"84.65",-0.419017898177825,28.2648395073446,"q50","Northern","good","Northern"
"77.9",0.0874200407153208,8.71399211226875,"q50","Northern","good","Northern"
"69.1",0.806167891901035,3.18610218517761,"q50","Northern","good","Northern"
"63.83",0.293945571365411,-4.06004384211278,"q50","Northern","bad","Bad hemisphere"
"60.45",0.832503682115902,31.4585170278552,"q50","Northern","bad","Bad hemisphere"
"57.62",-0.261218670907039,40.9975812341972,"q50","Northern","good","Northern"
"52.035",0.562922248776979,1.71346229469918,"q50","Northern","good","Northern"
"44.55",0.683923058029326,-5.47832022106572,"q50","Northern","good","Northern"
"39.37",0.273255013790863,4.37876050314416,"q50","Northern","good","Northern"
"35.805",-0.104993406170345,21.7351142346943,"q50","Northern","good","Northern"
"30.6",0.39137854947968,10.1701672104882,"q50","Northern","good","Northern"
"25.17",0.355205805405235,17.0330593422769,"q50","Northern","good","Northern"
"21.745",-0.873935640131396,64.3387320839504,"q50","Northern","good","Northern"
