"bin_midpoint","slope","intercept","quantile","hemisphere","label","color"
"481.975",-0.695898883714442,38.9993292316867,"q50","Northern","bad","Bad hemisphere"
"474.2",-0.179781774662523,18.9607900896623,"q50","Northern","good","Northern"
"470.35",-1.77206873471004,82.9887513141939,"q50","Northern","good","Northern"
"463.8",-0.452296467840302,16.263062643183,"q50","Northern","bad","Bad hemisphere"
"455.5",0.00899815467622565,13.000687953161,"q50","Northern","bad","Bad hemisphere"
"449",0.0446702791097167,15.7910260556507,"q50","Northern","bad","Bad hemisphere"
"441.8",-0.686436599212871,44.4569038708488,"q50","Northern","good","Northern"
"435.75",0.0772475429721458,12.6691949112309,"q50","Northern","good","Northern"
"428.65",-0.524164115037532,32.4752748610015,"q50","Northern","good","Northern"
"416.32",-0.891346192368643,31.2927546201239,"q50","Northern","bad","Bad hemisphere"
"402.045",-0.23892830276639,29.9305888095613,"q50","Northern","good","Northern"
"385.13",0.428455394223469,1.25707952002376,"q50","Northern","good","Northern"
"365.505",-0.190195561820716,9.86639476944964,"q50","Northern","bad","Bad hemisphere"
"338.5",0.336313232570259,0.684029229690712,"q50","Northern","bad","Bad hemisphere"
"326.85",-2.2488175267992,59.0687305066607,"q50","Northern","bad","Bad hemisphere"
"319.3",-0.350232713510232,37.7805088002403,"q50","Northern","good","Northern"
"311.1",-0.128761971801814,9.5672014126463,"q50","Northern","good","Northern"
"301.3",-0.741811883373824,43.9450052955937,"q50","Northern","good","Northern"
"296.21",-0.0155744210934738,14.7773223479616,"q50","Northern","good","Northern"
"291.81",-0.153292046009427,31.5811588713091,"q50","Northern","good","Northern"
"286.7",-1.06005276408838,59.4494223988238,"q50","Northern","good","Northern"
"278.85",-0.18387863773101,21.5116064761507,"q50","Northern","good","Northern"
"270.65",-0.322391618666805,24.7909178434388,"q50","Northern","good","Northern"
"265.59",-0.323627323154618,35.3102449743545,"q50","Northern","good","Northern"
"261.895",-0.144844507379425,29.2522417767088,"q50","Northern","good","Northern"
"256.825",-0.436244208791939,36.9627507298579,"q50","Northern","good","Northern"
"253.021",-0.36905949969743,31.8723644706605,"q50","Northern","good","Northern"
"250.901",-0.1307799946011,34.7518258189811,"q50","Northern","good","Northern"
"248.3",-0.223198746352858,49.6690656192046,"q50","Northern","good","Northern"
"244.082",0.101940723624945,11.5172791072688,"q50","Northern","good","Northern"
"239.232",-0.0100686509313865,10.437878269026,"q50","Northern","good","Northern"
"232.15",-0.06038433588804,7.76142789100554,"q50","Northern","good","Northern"
"216.5",0.0124196384993467,13.5082855623445,"q50","Northern","good","Northern"
"203.55",-0.270814765220455,42.6921515859227,"q50","Northern","good","Northern"
"200.45",0.0776572187859721,9.4161090677858,"q50","Northern","good","Northern"
"196.2",-0.391563131741474,33.4248164888036,"q50","Northern","good","Northern"
"188.55",0.0404170578127521,20.0185607512216,"q50","Northern","good","Northern"
"179.45",-0.154275552990174,19.8087472320126,"q50","Northern","good","Northern"
"172.8",0.0361074964962705,7.00926780953245,"q50","Northern","good","Northern"
