"bin_midpoint","slope","intercept","quantile","hemisphere","label","color"
"474.2",-0.488902133645818,23.8005631319812,"q50","Northern","good","Northern"
"470.35",-1.56929352948008,82.34954302022,"q50","Northern","good","Northern"
"441.8",-0.686436599212872,49.6051783649453,"q50","Northern","good","Northern"
"435.75",-0.14815650077517,17.3334708908635,"q50","Northern","good","Northern"
"428.65",-0.12669045682078,22.7990205868264,"q50","Northern","good","Northern"
"402.045",-0.308354191937727,33.2197519781044,"q50","Northern","good","Northern"
"385.13",0.428455394223469,-1.95633593665226,"q50","Northern","good","Northern"
"319.3",-0.491321634823456,42.8520604806696,"q50","Northern","good","Northern"
"311.1",-0.110843751678864,10.3415247629622,"q50","Northern","good","Northern"
"301.3",-0.579991609347853,39.1796882120513,"q50","Northern","good","Northern"
"296.21",-0.0285681696338263,16.5300076487839,"q50","Northern","good","Northern"
"291.81",-0.0501560622200027,28.4900269834966,"q50","Northern","good","Northern"
"286.7",-0.370566033162554,39.7727254255606,"q50","Northern","good","Northern"
"278.85",-0.123725718190499,19.0631041544557,"q50","Northern","good","Northern"
"270.65",-0.267374787953711,22.6761889639834,"q50","Northern","good","Northern"
"265.59",-0.331799161791498,32.8100820503387,"q50","Northern","good","Northern"
"261.895",-0.0638766025945477,20.2656870869984,"q50","Northern","good","Northern"
"256.825",-0.144478977430453,28.195554673408,"q50","Northern","good","Northern"
"253.021",-0.360797697484146,33.7009093396273,"q50","Northern","good","Northern"
"250.901",-0.115619926187913,36.0755599672166,"q50","Northern","good","Northern"
"248.3",-0.0965009337865629,44.4594620108884,"q50","Northern","good","Northern"
"244.082",0.100091572523283,9.99925580326731,"q50","Northern","good","Northern"
"239.232",-0.0370325987154103,11.3306732792712,"q50","Northern","good","Northern"
"232.15",-0.043198860274768,6.82814165911946,"q50","Northern","good","Northern"
"216.5",-0.00908571457176733,14.2756040506617,"q50","Northern","good","Northern"
"203.55",-0.0622755985941821,34.2528528293048,"q50","Northern","good","Northern"
"200.45",0.16043535834704,3.73424284447039,"q50","Northern","good","Northern"
"196.2",-0.161598927685787,23.2270758030729,"q50","Northern","good","Northern"
"188.55",0.176978453104238,14.9845734353405,"q50","Northern","good","Northern"
"179.45",-0.198901724128707,20.7173963684324,"q50","Northern","good","Northern"
"172.8",0.0356611064438804,6.86620204257821,"q50","Northern","good","Northern"
"169.55",-0.0768557193240836,15.1509071241532,"q50","Northern","good","Northern"
"166.75",0.0611158850916371,19.1246486599061,"q50","Northern","good","Northern"
"163.4",-1.84135361538576,96.3550862225415,"q50","Northern","good","Northern"
"158.15",-0.294561404437503,27.0212109948533,"q50","Northern","good","Northern"
"152",-1.048108595469,92.6460149136446,"q50","Northern","bad","Bad hemisphere"
"146.15",-0.0539012435110597,13.0995309384346,"q50","Northern","good","Northern"
"140.075",-0.0625024435374362,26.4842478871564,"q50","Northern","good","Northern"
"134.825",0.618607895032253,-4.6325549625495,"q50","Northern","bad","Bad hemisphere"
"123.585",0.039694533286891,18.7290853583499,"q50","Northern","good","Northern"
"117.3",0.0379534892825649,13.8199986526118,"q50","Northern","good","Northern"
"106.85",0.00869130587049288,14.606963034428,"q50","Northern","good","Northern"
"97.2",-0.0980319623626519,19.6571687204989,"q50","Northern","good","Northern"
"91.85",0.0690900406674672,12.4130493691637,"q50","Northern","good","Northern"
"87.75",-0.215016628785253,18.4429924791307,"q50","Northern","good","Northern"
"84.65",-0.164895187171724,20.3314979181551,"q50","Northern","good","Northern"
"77.9",0.164903782374518,8.92520006148585,"q50","Northern","good","Northern"
"69.1",0.542496863853506,-3.62594151798345,"q50","Northern","good","Northern"
"60.45",0.649402294895646,26.5298236229751,"q50","Northern","bad","Bad hemisphere"
"57.62",-0.565570873952518,53.1267364720256,"q50","Northern","bad","Bad hemisphere"
"52.035",0.373040692989065,11.1786598646792,"q50","Northern","good","Northern"
"44.55",0.184717626529357,5.12080289185338,"q50","Northern","good","Northern"
"39.37",0.486355374731344,2.55392657479317,"q50","Northern","good","Northern"
"35.805",0.282942727916085,3.6891422143269,"q50","Northern","good","Northern"
"30.6",0.214575206580103,8.21144934870093,"q50","Northern","good","Northern"
"25.17",0.174003150864159,16.2357927599788,"q50","Northern","good","Northern"
"21.745",-0.519108395281982,37.394658091609,"q50","Northern","good","Northern"
"18.215",-0.037061132869828,7.91762395461485,"q50","Northern","good","Northern"
"14.9",-0.211253331171767,23.3818575956058,"q50","Northern","good","Northern"
"12.725",0.254541280991428,3.1192348470211,"q50","Northern","good","Northern"
"9.438",-1.28462156673511,80.2308969508957,"q50","Northern","good","Northern"
"6.2895",-1.62387109854944,93.9966149597313,"q50","Northern","good","Northern"
"4.4665",-0.385625064692532,32.851757437443,"q50","Northern","good","Northern"
"3.09",-0.458807623630468,49.5856560316094,"q50","Northern","good","Northern"
"1.29585",-0.323455509998992,30.5267462653318,"q50","Northern","good","Northern"
"0.00585",-0.701206720432434,57.8646915043276,"q50","Northern","good","Northern"
"481.975",0.568944532204587,9.52094128424834,"q50","Southern","good","Southern"
"474.2",0.167288712504651,11.6836882690849,"q50","Southern","good","Southern"
"463.8",0.0981349709139815,16.7827990966875,"q50","Southern","good","Southern"
"455.5",0.0130830294384205,25.3121794206439,"q50","Southern","good","Southern"
"449",-0.111205203003112,20.4357107656569,"q50","Southern","good","Southern"
"444.15",0.487890303105189,33.965275542784,"q50","Southern","good","Southern"
"441.8",-0.0803609482285122,45.5328677239863,"q50","Southern","good","Southern"
"439.55",0.39873256780483,25.8730982627526,"q50","Southern","good","Southern"
"435.75",-0.409193840133937,29.7257122948322,"q50","Southern","good","Southern"
"431.75",0.338583550677769,25.723326125386,"q50","Southern","good","Southern"
"428.65",0.511301024807296,26.4932609328319,"q50","Southern","good","Southern"
"425.85",2.79550901846354,-25.7979058308592,"q50","Southern","good","Southern"
"423.85",1.36366745279799,6.90519109753799,"q50","Southern","good","Southern"
"421.16",-0.306910378479304,35.9071370098165,"q50","Southern","good","Southern"
"416.32",0.23953529761246,20.1373899545504,"q50","Southern","good","Southern"
"411.82",0.192141898230946,6.6568433307808,"q50","Southern","good","Southern"
"402.045",-0.283500987389206,34.9818201613336,"q50","Southern","good","Southern"
"390.71",0.0585748154515855,18.2491704082423,"q50","Southern","good","Southern"
"385.13",0.0929976776006927,10.3398200296941,"q50","Southern","good","Southern"
"377.23",-0.0633535185038244,38.3200156006455,"q50","Southern","good","Southern"
"365.505",-0.292383966746318,22.0726954639303,"q50","Southern","good","Southern"
"352.78",-0.126669608090286,20.7303192766434,"q50","Southern","good","Southern"
"338.5",-0.521213910814568,30.5800491934468,"q50","Southern","good","Southern"
"326.85",-0.506092152242935,41.4935385350999,"q50","Southern","good","Southern"
"319.3",-0.320754459336437,33.1313781993399,"q50","Southern","good","Southern"
"311.1",-0.245319276805498,25.0521581650779,"q50","Southern","good","Southern"
"301.3",-0.719489780893877,37.2860565358793,"q50","Southern","good","Southern"
"296.21",-0.911098109521249,51.6048656997533,"q50","Southern","good","Southern"
"291.81",-0.460266232463418,58.7490671117377,"q50","Southern","good","Southern"
"286.7",0.146720917972608,12.908802660455,"q50","Southern","good","Southern"
"278.85",-0.186734396641757,24.5093261203844,"q50","Southern","good","Southern"
"270.65",-0.170636335637661,23.4697985152622,"q50","Southern","good","Southern"
"265.59",-0.315275821892592,36.9445389154664,"q50","Southern","good","Southern"
"261.895",0.196898207761437,7.91053001985493,"q50","Southern","good","Southern"
"256.825",-0.159783921110977,27.3024857771626,"q50","Southern","good","Southern"
"253.021",0.552226919451538,11.2439123121649,"q50","Southern","good","Southern"
"250.901",0.132040907227445,5.58476317929959,"q50","Southern","good","Southern"
"248.3",-0.00373634246364792,27.23660702368,"q50","Southern","good","Southern"
"244.082",-0.50659608828308,38.5741140512751,"q50","Southern","good","Southern"
"239.232",-0.166401045503365,15.3293589541156,"q50","Southern","bad","Bad hemisphere"
"232.15",0.309184312197028,-5.40068368832826,"q50","Southern","good","Southern"
"216.5",-0.234873111134776,26.234523629361,"q50","Southern","good","Southern"
"203.55",-1.12324248156955,89.0157731915186,"q50","Southern","good","Southern"
"200.45",-0.0204637041804804,8.01720453743411,"q50","Southern","good","Southern"
"196.2",-0.558334961442545,59.1676734328594,"q50","Southern","good","Southern"
"188.55",-0.600220617473576,57.5695600543161,"q50","Southern","good","Southern"
"179.45",-0.933778814993479,80.267874128455,"q50","Southern","good","Southern"
"169.55",-0.573845055471686,46.3255752862315,"q50","Southern","good","Southern"
"166.75",-0.704265574774548,58.4589563745459,"q50","Southern","bad","Bad hemisphere"
"163.4",-0.0847815313032132,43.6122203901853,"q50","Southern","bad","Bad hemisphere"
"158.15",-0.344893747463946,40.0124965369034,"q50","Southern","bad","Bad hemisphere"
"152",-0.659068172686943,57.9869402584762,"q50","Southern","bad","Bad hemisphere"
"146.15",-1.06156352879537,79.7503269175796,"q50","Southern","good","Southern"
"134.825",0.523321226872225,0.469220393249648,"q50","Southern","good","Southern"
"129.185",-1.50528550637833,122.579282595675,"q50","Southern","good","Southern"
"123.585",-0.85720965291689,71.3302266810263,"q50","Southern","good","Southern"
"117.3",-0.0394709848754297,10.2976409158574,"q50","Southern","good","Southern"
"106.85",0.00310234665041749,9.19629976879704,"q50","Southern","good","Southern"
"97.2",-0.112468273366593,23.3733386338347,"q50","Southern","good","Southern"
"91.85",-0.503042250224146,44.8178810495852,"q50","Southern","bad","Bad hemisphere"
"87.75",-0.795508601611207,66.8558669160637,"q50","Southern","bad","Bad hemisphere"
"84.65",0.00522933673386002,36.4526072768615,"q50","Southern","good","Southern"
"77.9",0.259980204040013,-0.127216217802485,"q50","Southern","good","Southern"
"69.1",0.271533550165682,-2.1763064633349,"q50","Southern","bad","Bad hemisphere"
"63.83",0.310380059332482,7.70952129507419,"q50","Southern","good","Southern"
"57.62",0.527675057110755,11.1745354990909,"q50","Southern","good","Southern"
"52.035",0.340105248669216,5.41930693794303,"q50","Southern","good","Southern"
"44.55",-0.119104063135646,13.3017225833617,"q50","Southern","good","Southern"
"39.37",-2.16029597876082,103.328398446475,"q50","Southern","good","Southern"
"35.805",0.0530604296243193,5.19760054139748,"q50","Southern","good","Southern"
"30.6",0.155898592779858,4.35238564558976,"q50","Southern","good","Southern"
"25.17",0.636359725906612,-6.32282490873115,"q50","Southern","good","Southern"
"18.215",0.0952756604516264,11.6390347888704,"q50","Southern","good","Southern"
"12.725",-0.0862678360878775,11.4980679051684,"q50","Southern","good","Southern"
"9.438",-0.134382562002334,13.5819714292204,"q50","Southern","good","Southern"
"4.4665",-0.121358283902116,23.7302445035987,"q50","Southern","good","Southern"
"3.09",-0.791201920689755,40.6282320314305,"q50","Southern","good","Southern"
"1.29585",-0.0579575594866045,16.4337336422906,"q50","Southern","good","Southern"
"0.00585",0.122601428972951,22.6528785714636,"q50","Southern","good","Southern"
"474.2",-0.733772020833718,34.8197080554367,"q60","Northern","good","Northern"
"470.35",-1.60984857052608,84.1745198672897,"q60","Northern","good","Northern"
