"bin_midpoint","stage","hemisphere","label","n_cells","n_lat_bins","min_abs_lat","max_abs_lat","min_abs_lat_bin_mid","max_abs_lat_bin_mid","n_cells_ge_60","n_cells_ge_66_5","n_cells_ge_70","n_cells_ge_75","prop_cells_ge_60","prop_cells_ge_66_5","prop_cells_ge_70","prop_cells_ge_75","reaches_60","reaches_66_5","reaches_70","reaches_75"
421.16,"Pridoli","Southern","good",57,15,1.27e-10,71.71225682,1.592369,80.405932,5,3,1,0,0.087719298245614,0.0526315789473684,0.0175438596491228,0,TRUE,TRUE,TRUE,FALSE
423.85,"Ludfordian","Northern","bad",3,3,1.348106583,13.37341103,1.592369,14.483604,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
423.85,"Ludfordian","Southern","good",25,13,3.96e-09,60.37322471,1.592369,59.588323,1,0,0,0,0.04,0,0,0,TRUE,FALSE,FALSE,FALSE
425.85,"Gorstian","Northern","bad",3,2,2.387330751,4.032750033,1.592369,4.782054,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
425.85,"Gorstian","Southern","good",21,9,3.96e-09,77.26569264,1.592369,80.405932,5,4,3,3,0.238095238095238,0.19047619047619,0.142857142857143,0.142857142857143,TRUE,TRUE,TRUE,TRUE
428.65,"Homerian","Northern","good",31,11,1.45e-09,44.18480028,1.592369,44.024286,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
428.65,"Homerian","Southern","good",51,16,8.15e-10,78.13514108,1.592369,80.405932,4,2,2,1,0.0784313725490196,0.0392156862745098,0.0392156862745098,0.0196078431372549,TRUE,TRUE,TRUE,TRUE
431.75,"Sheinwoodian","Northern","bad",6,4,2.374301924,16.66971046,1.592369,17.79942,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
431.75,"Sheinwoodian","Southern","good",15,8,9.565700708,61.21236603,7.986719,59.588323,1,0,0,0,0.0666666666666667,0,0,0,TRUE,FALSE,FALSE,FALSE
435.75,"Telychian","Northern","good",33,10,1.363525139,38.44920586,1.592369,39.740101,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
435.75,"Telychian","Southern","good",78,18,3.97e-09,85.16266203,1.592369,80.405932,8,7,6,4,0.102564102564103,0.0897435897435897,0.0769230769230769,0.0512820512820513,TRUE,TRUE,TRUE,TRUE
439.55,"Aeronian","Northern","bad",12,6,1.222066699,30.81204522,1.592369,31.874494,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
439.55,"Aeronian","Southern","good",29,12,6.052551568,72.96308819,4.782054,80.405932,1,1,1,0,0.0344827586206897,0.0344827586206897,0.0344827586206897,0,TRUE,TRUE,TRUE,FALSE
441.8,"Rhuddanian","Northern","good",13,7,9.28e-10,33.22344509,1.592369,31.874494,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
441.8,"Rhuddanian","Southern","good",37,12,2.9e-09,62.54558616,1.592369,59.588323,1,0,0,0,0.027027027027027,0,0,0,TRUE,FALSE,FALSE,FALSE
444.15,"Hirnantian","Northern","bad",17,6,9.28e-10,22.51568553,1.592369,21.178301,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
444.15,"Hirnantian","Southern","good",51,12,10.34652287,86.63064375,11.216828,80.405932,8,6,6,5,0.156862745098039,0.117647058823529,0.117647058823529,0.0980392156862745,TRUE,TRUE,TRUE,TRUE
449,"Katian","Northern","bad",62,10,1.25e-09,30.16208535,1.592369,31.874494,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
449,"Katian","Southern","good",138,17,1.71e-09,85.16266202,1.592369,80.405932,15,13,12,6,0.108695652173913,0.0942028985507246,0.0869565217391304,0.0434782608695652,TRUE,TRUE,TRUE,TRUE
455.5,"Sandbian","Northern","bad",45,8,1.379301507,27.60500265,1.592369,28.1939,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
455.5,"Sandbian","Southern","good",124,18,1.204524051,85.16266202,1.592369,80.405932,20,17,12,7,0.161290322580645,0.137096774193548,0.0967741935483871,0.0564516129032258,TRUE,TRUE,TRUE,TRUE
463.8,"Darriwilian","Northern","bad",47,9,2.42e-09,30.38879267,1.592369,31.874494,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
463.8,"Darriwilian","Southern","good",132,18,2.07e-09,82.98845176,1.592369,80.405932,16,14,13,5,0.121212121212121,0.106060606060606,0.0984848484848485,0.0378787878787879,TRUE,TRUE,TRUE,TRUE
470.35,"Dapingian","Northern","bad",9,6,1.218463808,31.56517556,1.592369,31.874494,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
470.35,"Dapingian","Southern","bad",23,12,2.07e-09,64.56248216,1.592369,66.77291,1,0,0,0,0.0434782608695652,0,0,0,TRUE,FALSE,FALSE,FALSE
474.2,"Floian","Northern","good",34,10,1.64e-09,32.71487219,1.592369,31.874494,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
474.2,"Floian","Southern","good",83,18,2.07e-09,82.98845176,1.592369,80.405932,10,7,4,4,0.120481927710843,0.0843373493975904,0.0481927710843374,0.0481927710843374,TRUE,TRUE,TRUE,TRUE
481.975,"Tremadocian","Northern","bad",40,9,1.38e-09,26.40438844,1.592369,28.1939,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
481.975,"Tremadocian","Southern","good",101,18,2.2e-09,75.96733666,1.592369,80.405932,12,8,7,2,0.118811881188119,0.0792079207920792,0.0693069306930693,0.0198019801980198,TRUE,TRUE,TRUE,TRUE
