"bin_midpoint","slope","intercept","quantile","hemisphere","label","color"
"474.2",-0.635190927666061,30.3835588628922,"q50","Northern","good","Northern"
"470.35",-1.64012278591084,85.3389689130606,"q50","Northern","good","Northern"
"441.8",-0.659295236247552,47.6438141945234,"q50","Northern","good","Northern"
"435.75",-0.326917716120806,24.6537409244452,"q50","Northern","good","Northern"
"428.65",-0.23326879298566,34.8993172792764,"q50","Northern","good","Northern"
"402.045",-0.20765138837539,22.53768434169,"q50","Northern","good","Northern"
"385.13",0.0648228815660767,15.3218006977465,"q50","Northern","good","Northern"
"377.23",-0.0278614884347125,34.9482846900001,"q50","Northern","good","Northern"
"319.3",-0.500568558748681,43.6585581294985,"q50","Northern","good","Northern"
"311.1",-0.382101400007414,21.5944578532098,"q50","Northern","good","Northern"
"301.3",-1.42527903367994,66.9488500709819,"q50","Northern","good","Northern"
"296.21",-0.12422643243976,25.5542473767762,"q50","Northern","good","Northern"
"291.81",0.531958490590431,20.0374866599057,"q50","Northern","good","Northern"
"286.7",-0.215649312033365,51.7218619850185,"q50","Northern","good","Northern"
"278.85",0.0230439352836451,16.1341457678895,"q50","Northern","good","Northern"
"270.65",-0.17299575932561,22.5302720222789,"q50","Northern","good","Northern"
"265.59",-0.605714289532472,52.2303011006116,"q50","Northern","good","Northern"
"261.895",-0.516329858131461,45.6536793366863,"q50","Northern","good","Northern"
"256.825",-0.370713547022817,34.7582570737134,"q50","Northern","good","Northern"
"253.021",-0.330577952017899,32.1947487894204,"q50","Northern","good","Northern"
"250.901",-0.0898570258009924,31.2830668665704,"q50","Northern","good","Northern"
"248.3",0.244820072375108,35.8469298643348,"q50","Northern","good","Northern"
"244.082",-0.746970211862931,64.9248308502374,"q50","Northern","good","Northern"
"239.232",-0.0916864140985552,19.0179098780936,"q50","Northern","good","Northern"
"232.15",-0.0156146094207499,5.9922728038429,"q50","Northern","good","Northern"
"216.5",-0.00504507493518151,19.0898503205469,"q50","Northern","good","Northern"
"203.55",-0.0859080622034405,28.9884875448271,"q50","Northern","good","Northern"
"200.45",0.398355994236993,9.60327427131386,"q50","Northern","good","Northern"
"196.2",-0.319335598889435,42.0430600077603,"q50","Northern","good","Northern"
"188.55",-0.319896366891103,39.6578709800912,"q50","Northern","good","Northern"
"179.45",-0.190698061439107,32.2068902409158,"q50","Northern","good","Northern"
"172.8",-0.067536456146224,13.5597649228925,"q50","Northern","good","Northern"
"169.55",-0.234754526432276,17.7561258263387,"q50","Northern","good","Northern"
"166.75",-0.0924387120850868,15.8149960085306,"q50","Northern","good","Northern"
"163.4",-0.518249326022344,39.9898727261828,"q50","Northern","good","Northern"
"158.15",-0.601658291644458,45.6817933185067,"q50","Northern","good","Northern"
"152",0.0151516434173705,22.8559239492341,"q50","Northern","good","Northern"
"146.15",-0.189857639417569,27.4828791904075,"q50","Northern","good","Northern"
"140.075",-0.856635103231129,80.5479130105014,"q50","Northern","good","Northern"
"134.825",0.446875285641968,9.20175032448469,"q50","Northern","bad","Bad hemisphere"
"123.585",-0.0504060138463365,31.928686256082,"q50","Northern","good","Northern"
"117.3",-0.445027430259846,39.7971665686121,"q50","Northern","good","Northern"
"106.85",0.0942925426595319,6.0746376732475,"q50","Northern","good","Northern"
"97.2",0.350871846312483,17.8538004159578,"q50","Northern","good","Northern"
"91.85",0.00910523504115083,16.7366614028775,"q50","Northern","good","Northern"
"87.75",-0.565387262030606,35.7569169971442,"q50","Northern","good","Northern"
"84.65",0.0278236394329927,12.2768527269845,"q50","Northern","good","Northern"
"77.9",0.0283306654216729,10.2328644235113,"q50","Northern","good","Northern"
"69.1",0.920972510648697,-7.4609169545298,"q50","Northern","good","Northern"
"63.83",0.471260629485375,-6.41105730969236,"q50","Northern","good","Northern"
"60.45",0.00856018991376467,73.894532295408,"q50","Northern","bad","Bad hemisphere"
"57.62",0.240586601785105,34.6215227545216,"q50","Northern","good","Northern"
"52.035",0.449467704766192,17.2364829327892,"q50","Northern","good","Northern"
"44.55",0.245671530725277,5.58688797421276,"q50","Northern","good","Northern"
"39.37",0.285551542715082,3.57198353727828,"q50","Northern","good","Northern"
"35.805",0.210147404237716,19.3828085963281,"q50","Northern","good","Northern"
"30.6",0.476586112076454,2.06569008256384,"q50","Northern","good","Northern"
"25.17",0.12517798886398,14.9607227204159,"q50","Northern","good","Northern"
"21.745",-0.916471194261798,65.2276446102158,"q50","Northern","good","Northern"
"18.215",-0.259320036127509,24.2496840422115,"q50","Northern","good","Northern"
"14.9",-1.04325427960551,59.4879855107935,"q50","Northern","good","Northern"
"12.725",0.0537178624234352,15.8331181841342,"q50","Northern","good","Northern"
"9.438",-0.81078453055302,58.5906755919046,"q50","Northern","good","Northern"
"6.2895",-1.51044627210048,99.6047395392107,"q50","Northern","good","Northern"
"4.4665",-0.534563412501059,46.1930808065553,"q50","Northern","good","Northern"
"3.09",-0.613959347659658,60.7544021511766,"q50","Northern","good","Northern"
"1.29585",-0.434124582692736,41.0864260037785,"q50","Northern","good","Northern"
"0.00585",-0.904598859247163,74.8257816431667,"q50","Northern","good","Northern"
"481.975",0.490285722410889,16.8440896038453,"q50","Southern","good","Southern"
"474.2",0.237947719066308,11.078398475864,"q50","Southern","good","Southern"
"470.35",-0.216235590192243,44.2440416091888,"q50","Southern","good","Southern"
"463.8",0.35898525939513,17.5027734761083,"q50","Southern","good","Southern"
"455.5",-0.0905170694475232,46.5999964936574,"q50","Southern","good","Southern"
"449",0.39108386513138,22.5619527575575,"q50","Southern","good","Southern"
"444.15",0.290499529506236,18.2715476379377,"q50","Southern","good","Southern"
"441.8",-0.238180495705508,56.2609046895406,"q50","Southern","good","Southern"
"439.55",1.11527213628234,14.2918195910712,"q50","Southern","good","Southern"
"435.75",-0.822735561118499,49.2108603100885,"q50","Southern","good","Southern"
"431.75",0.794560490275596,21.0513652243619,"q50","Southern","good","Southern"
"428.65",0.00929535601975067,33.339933242234,"q50","Southern","good","Southern"
"425.85",2.73092428263641,-22.8915927186385,"q50","Southern","good","Southern"
"423.85",1.20063900363267,6.80459014214298,"q50","Southern","good","Southern"
"421.16",-0.432871573887987,50.8477870006059,"q50","Southern","good","Southern"
"416.32",0.581511995232027,13.8701572056906,"q50","Southern","good","Southern"
"411.82",0.260665713917441,9.89816437649448,"q50","Southern","good","Southern"
"402.045",-0.423853400614976,48.0767154298636,"q50","Southern","good","Southern"
"390.71",0.053380350567746,17.2905195373344,"q50","Southern","good","Southern"
"385.13",-0.164446717947783,24.8594566814432,"q50","Southern","good","Southern"
