"bin_midpoint","slope","intercept","quantile","hemisphere","label","color"
"481.975",-0.703986012969478,41.9081501877403,"q50","Northern","bad","Bad hemisphere"
"474.2",-0.534984066479476,31.8449831254837,"q50","Northern","good","Northern"
"470.35",-3.31896715003106,129.092255344298,"q50","Northern","good","Northern"
"463.8",0.462212968701152,8.45847421900869,"q50","Northern","bad","Bad hemisphere"
"455.5",0.655744852442598,18.7225524036942,"q50","Northern","bad","Bad hemisphere"
"449",-0.164457359241619,28.4895639480334,"q50","Northern","bad","Bad hemisphere"
"444.15",-0.504042414978203,22.5571882807604,"q50","Northern","bad","Bad hemisphere"
"441.8",-0.0980799779044795,40.0437657091171,"q50","Northern","good","Northern"
"435.75",-0.874947522120579,38.5881200674896,"q50","Northern","good","Northern"
"428.65",-0.0890272989111719,27.9231793888449,"q50","Northern","good","Northern"
"416.32",-0.900210160462496,35.3973491265946,"q50","Northern","bad","Bad hemisphere"
"402.045",-0.247704790109002,22.4282173983392,"q50","Northern","good","Northern"
"385.13",0.0305393446936771,16.6938744317223,"q50","Northern","good","Northern"
"377.23",0.0656088919258625,33.3222881768493,"q50","Northern","good","Northern"
"338.5",-0.0862242568010998,6.24903663414412,"q50","Northern","bad","Bad hemisphere"
"326.85",-4.00558024253368,77.2156785150495,"q50","Northern","bad","Bad hemisphere"
"319.3",-0.691969590860042,46.6648380411445,"q50","Northern","good","Northern"
"311.1",-0.951868508811565,31.0321430538052,"q50","Northern","good","Northern"
"301.3",-1.19991306716417,63.0037514628421,"q50","Northern","good","Northern"
"296.21",-0.482923057921963,56.6476584713347,"q50","Northern","good","Northern"
"291.81",0.0446164111087916,31.787051986641,"q50","Northern","good","Northern"
"286.7",-0.368577885523898,51.7366384127061,"q50","Northern","good","Northern"
"278.85",-0.19858564767641,28.4529585712933,"q50","Northern","good","Northern"
"270.65",-0.210638830234608,25.216225941636,"q50","Northern","good","Northern"
"265.59",-0.395161821598368,44.4289408058027,"q50","Northern","good","Northern"
"261.895",-0.304662502299923,40.3228107174688,"q50","Northern","good","Northern"
"256.825",-0.229098411963073,34.195998228659,"q50","Northern","good","Northern"
"253.021",-0.521582384521323,43.1166696826027,"q50","Northern","good","Northern"
"250.901",-0.0906233973369713,34.7696059935605,"q50","Northern","good","Northern"
"248.3",0.0337868269003282,44.8149709795254,"q50","Northern","good","Northern"
"244.082",-0.263529133599522,46.702153926103,"q50","Northern","good","Northern"
"239.232",-0.119666189438501,20.0559060601844,"q50","Northern","good","Northern"
"232.15",-0.0540300563902194,10.6808851925897,"q50","Northern","good","Northern"
"216.5",-0.196000192615638,33.1867372131916,"q50","Northern","good","Northern"
"203.55",-0.284385082518456,39.4791405308287,"q50","Northern","good","Northern"
"200.45",0.155337685307186,21.8591571471882,"q50","Northern","good","Northern"
"196.2",-0.567339679720965,55.8225482720068,"q50","Northern","good","Northern"
"188.55",-0.325517966156336,41.5866854476758,"q50","Northern","good","Northern"
"179.45",-0.0848788450315081,29.2665757854078,"q50","Northern","good","Northern"
"172.8",-0.222830401135246,34.800685972169,"q50","Northern","good","Northern"
"169.55",-0.17585123347105,18.0126109740408,"q50","Northern","good","Northern"
"166.75",-0.0880031949449268,20.9156297476074,"q50","Northern","good","Northern"
"163.4",-0.907973133772172,60.900125870047,"q50","Northern","good","Northern"
"158.15",-0.376593602880016,37.3659920785086,"q50","Northern","good","Northern"
"152",-0.213095080190167,36.5036847836977,"q50","Northern","good","Northern"
"146.15",-0.252491943147578,36.46697119855,"q50","Northern","good","Northern"
"140.075",-0.547945860633891,70.701134941342,"q50","Northern","good","Northern"
"134.825",-0.623434716333259,73.084904276725,"q50","Northern","bad","Bad hemisphere"
"129.185",-1.10580186793665,77.514114190465,"q50","Northern","bad","Bad hemisphere"
"123.585",-0.436601047845496,55.2305785169621,"q50","Northern","good","Northern"
"117.3",-0.428584406880692,43.6262879844881,"q50","Northern","good","Northern"
"106.85",-0.161565493645216,20.2514620292433,"q50","Northern","good","Northern"
"97.2",-0.160708796091741,39.4852951397243,"q50","Northern","good","Northern"
"91.85",-0.355054739325685,35.4696165967339,"q50","Northern","good","Northern"
"87.75",-0.464337074386563,31.4210765158612,"q50","Northern","good","Northern"
"84.65",0.252340861457627,7.95185929884724,"q50","Northern","good","Northern"
"77.9",-0.00898004115460943,12.0672778412107,"q50","Northern","good","Northern"
"69.1",0.57879246615046,9.81779149925137,"q50","Northern","good","Northern"
"63.83",4.67316391291455,-142.232616773781,"q50","Northern","good","Northern"
"60.45",0.508226363889788,51.2602166161818,"q50","Northern","bad","Bad hemisphere"
"57.62",0.0764038929590236,45.7542995628547,"q50","Northern","good","Northern"
"52.035",0.629902025959521,10.1498087208035,"q50","Northern","good","Northern"
"44.55",0.155230699800893,15.0582561849449,"q50","Northern","good","Northern"
"39.37",0.0822697545389482,17.9999508416537,"q50","Northern","good","Northern"
"35.805",0.527808339720276,11.4979513555504,"q50","Northern","good","Northern"
"30.6",0.462625015087774,6.71136297443069,"q50","Northern","good","Northern"
"25.17",-0.139519019231723,35.4269602854297,"q50","Northern","good","Northern"
"21.745",-0.837296664455234,61.9950430811822,"q50","Northern","good","Northern"
"18.215",-0.0647458991833655,18.9852272785089,"q50","Northern","good","Northern"
"14.9",-0.875746754903571,55.3505073992858,"q50","Northern","good","Northern"
"12.725",0.58860183931646,9.88538541641495,"q50","Northern","good","Northern"
"9.438",-0.611367020575604,54.2045893336331,"q50","Northern","good","Northern"
"6.2895",-2.31481965300936,118.497140332707,"q50","Northern","good","Northern"
"4.4665",-0.655982895413597,51.409436137085,"q50","Northern","good","Northern"
"3.09",-0.814963333365588,71.9482015270889,"q50","Northern","good","Northern"
"1.29585",-0.607353637676331,46.9319502367129,"q50","Northern","good","Northern"
"0.00585",-0.900058415435044,77.0370415790934,"q50","Northern","good","Northern"
"481.975",0.15556539111551,34.9666939649133,"q50","Southern","good","Southern"
"474.2",0.395013165589374,8.02604493265575,"q50","Southern","good","Southern"
"470.35",-0.949105756740331,64.7771959349867,"q50","Southern","good","Southern"
"463.8",0.387334822954648,17.3904617181844,"q50","Southern","good","Southern"
"455.5",0.187666283655482,35.8632392323658,"q50","Southern","good","Southern"
"449",0.277480388102117,26.8327966231929,"q50","Southern","good","Southern"
"444.15",0.39782031144076,19.8068814284072,"q50","Southern","good","Southern"
"441.8",0.321024956117976,35.5322305602115,"q50","Southern","good","Southern"
"439.55",1.41746294539846,3.34716271287741,"q50","Southern","good","Southern"
"435.75",0.38229221980935,28.8483872470135,"q50","Southern","good","Southern"
"431.75",0.707377063179988,18.5445287836903,"q50","Southern","good","Southern"
"428.65",0.641024347285911,25.7290864285156,"q50","Southern","good","Southern"
"425.85",1.77404949011966,-2.10383841229869,"q50","Southern","good","Southern"
"423.85",0.30307553163099,35.4931499868934,"q50","Southern","good","Southern"
"421.16",-0.198345405042139,46.8448392232987,"q50","Southern","good","Southern"
"416.32",0.464742763482519,26.3314241954259,"q50","Southern","good","Southern"
"411.82",0.247144550719926,15.8333228417741,"q50","Southern","good","Southern"
"402.045",-0.239422385235998,42.9482826812937,"q50","Southern","good","Southern"
"390.71",-0.00773231917230391,30.1683384528216,"q50","Southern","good","Southern"
"385.13",-0.156102762748667,22.8392039350038,"q50","Southern","good","Southern"
"377.23",0.00353549750202137,32.672871447926,"q50","Southern","good","Southern"
"365.505",-0.376541122796629,31.5251076166655,"q50","Southern","good","Southern"
"352.78",-0.392246166301102,31.7351936142507,"q50","Southern","good","Southern"
"338.5",-0.417743251118327,32.3150336404609,"q50","Southern","good","Southern"
"326.85",-1.13733174007741,74.4738270247503,"q50","Southern","good","Southern"
"319.3",-0.533082761701824,58.0489781418272,"q50","Southern","good","Southern"
"311.1",-1.05690234373508,51.3631986204164,"q50","Southern","good","Southern"
"305.35",8.43330150286482,6.23795998207243,"q50","Southern","bad","Bad hemisphere"
"301.3",-1.22989667130764,51.49948268136,"q50","Southern","good","Southern"
"296.21",-0.964104776169132,59.7828473570052,"q50","Southern","good","Southern"
"291.81",-0.24075555785414,50.2047603191199,"q50","Southern","good","Southern"
"286.7",-0.219046364130835,45.2944600221345,"q50","Southern","good","Southern"
"278.85",-0.643526349120354,60.6918707318025,"q50","Southern","good","Southern"
"270.65",-0.175959782874021,30.4744262532255,"q50","Southern","good","Southern"
"265.59",-0.160445583827785,35.3374252546164,"q50","Southern","good","Southern"
"261.895",-0.180549011918755,27.3877828591721,"q50","Southern","good","Southern"
"256.825",-0.188910210509828,34.7475929242732,"q50","Southern","good","Southern"
"253.021",0.600491869562269,14.4262204416174,"q50","Southern","good","Southern"
"250.901",0.354418184947969,5.18755353548112,"q50","Southern","good","Southern"
"248.3",0.041159664484484,25.558026321961,"q50","Southern","good","Southern"
"244.082",-0.226663816535488,22.2864403173496,"q50","Southern","good","Southern"
"239.232",-0.0858849030583724,9.10944027537896,"q50","Southern","bad","Bad hemisphere"
"232.15",0.333071070206836,-6.97507151475029,"q50","Southern","good","Southern"
"216.5",-0.250293153280944,29.8875515919265,"q50","Southern","good","Southern"
"203.55",-0.999658281092054,75.9473174562809,"q50","Southern","good","Southern"
"200.45",0.0245063290035445,13.7440217433529,"q50","Southern","good","Southern"
"196.2",-0.218080207032562,48.0889283836502,"q50","Southern","good","Southern"
"188.55",-0.799014514809137,69.0561384232335,"q50","Southern","good","Southern"
"179.45",-0.906491130771815,82.2560056716507,"q50","Southern","good","Southern"
"169.55",-0.185193081088753,17.9365749518702,"q50","Southern","good","Southern"
"166.75",-0.163740002622177,24.5611684122061,"q50","Southern","bad","Bad hemisphere"
"163.4",0.242406786877051,50.5368967988372,"q50","Southern","bad","Bad hemisphere"
"158.15",-0.359118060464175,47.3707590688997,"q50","Southern","bad","Bad hemisphere"
"152",-0.251541348889196,25.9217077971029,"q50","Southern","bad","Bad hemisphere"
"146.15",-0.761544551081849,64.1816760142776,"q50","Southern","good","Southern"
"134.825",1.13266207545612,-3.32805386381779,"q50","Southern","good","Southern"
"129.185",-4.95381449239494,228.66546895503,"q50","Southern","good","Southern"
"123.585",-3.67972051048357,181.447008604476,"q50","Southern","good","Southern"
"117.3",0.0204557930075114,8.36618586041523,"q50","Southern","good","Southern"
"106.85",0.0669552274102394,6.33525168713279,"q50","Southern","good","Southern"
"97.2",-0.260968653687625,29.3322965877913,"q50","Southern","good","Southern"
"91.85",-0.382005656113319,33.5946297718045,"q50","Southern","bad","Bad hemisphere"
"87.75",-0.815284095570042,59.4191391644435,"q50","Southern","bad","Bad hemisphere"
"84.65",-0.339980355082443,41.0612921955015,"q50","Southern","good","Southern"
"77.9",0.173511258851638,5.43804889064546,"q50","Southern","good","Southern"
"69.1",0.352143525081797,2.77216852531826,"q50","Southern","bad","Bad hemisphere"
"63.83",0.110906816773356,-1.07526566423977,"q50","Southern","good","Southern"
"52.035",0.511488470737784,4.95686298911245,"q50","Southern","bad","Bad hemisphere"
"44.55",-0.0237402664442578,9.40812772361849,"q50","Southern","good","Southern"
"39.37",-0.543584138492759,41.2233706117448,"q50","Southern","good","Southern"
"35.805",-0.112150154839979,38.4027424048553,"q50","Southern","good","Southern"
"30.6",0.183075192585724,4.097903587307,"q50","Southern","good","Southern"
"25.17",0.673824442803858,-6.74954837540083,"q50","Southern","good","Southern"
"18.215",0.116199806176422,20.4049601737177,"q50","Southern","good","Southern"
"12.725",-0.680128305056835,39.114139097301,"q50","Southern","good","Southern"
"9.438",-0.679145355167495,47.4402264572468,"q50","Southern","good","Southern"
"4.4665",-0.265344099348086,25.7336191021146,"q50","Southern","good","Southern"
"3.09",-1.07529377547303,50.9244066760842,"q50","Southern","good","Southern"
"1.29585",-0.271921379518061,24.755847170294,"q50","Southern","good","Southern"
"0.00585",0.0186425558006665,22.8495854070304,"q50","Southern","good","Southern"
"481.975",-0.662319272782567,42.5302563314944,"q60","Northern","bad","Bad hemisphere"
"474.2",-0.62826164923844,35.9226556932035,"q60","Northern","good","Northern"
"470.35",-3.31896715003106,129.092255344298,"q60","Northern","good","Northern"
"463.8",0.0519452366935117,17.9231810776497,"q60","Northern","bad","Bad hemisphere"
"455.5",1.07406682709007,19.7198748311928,"q60","Northern","bad","Bad hemisphere"
"449",-0.378391768916575,34.5225872895792,"q60","Northern","bad","Bad hemisphere"
"444.15",-0.54763092188495,23.4039189061929,"q60","Northern","bad","Bad hemisphere"
"441.8",-0.165808775158942,41.7557991952715,"q60","Northern","good","Northern"
"435.75",-0.962738254227123,40.6365932693772,"q60","Northern","good","Northern"
"428.65",-0.155767477835745,29.8586445776575,"q60","Northern","good","Northern"
"416.32",-1.05788025886672,39.4704933353703,"q60","Northern","bad","Bad hemisphere"
"402.045",-0.377994209673246,27.0976936641345,"q60","Northern","good","Northern"
"385.13",0.0973027209627109,16.3752310449838,"q60","Northern","good","Northern"
"377.23",0.0656088919258625,33.3222881768493,"q60","Northern","good","Northern"
"338.5",-0.0868162719183873,6.26590906498682,"q60","Northern","bad","Bad hemisphere"
"326.85",-4.09926647549985,78.5429001487369,"q60","Northern","bad","Bad hemisphere"
"319.3",-0.737041757239988,48.4921346591452,"q60","Northern","good","Northern"
"311.1",-0.951868508811565,31.0321430538052,"q60","Northern","good","Northern"
"301.3",-1.19991306716417,63.0037514628421,"q60","Northern","good","Northern"
"296.21",-0.492814745828735,57.9793359300262,"q60","Northern","good","Northern"
"291.81",0.0532492109894218,32.1602097095312,"q60","Northern","good","Northern"
"286.7",-0.312708838052341,53.1264015797018,"q60","Northern","good","Northern"
"278.85",-0.202315106885921,29.3009613524004,"q60","Northern","good","Northern"
"270.65",-0.320210751950975,32.0178093765447,"q60","Northern","good","Northern"
"265.59",-0.410451052321407,46.0521075809141,"q60","Northern","good","Northern"
"261.895",-0.349524257831052,44.5414230306309,"q60","Northern","good","Northern"
"256.825",-0.406344510984763,43.3931523971524,"q60","Northern","good","Northern"
"253.021",-0.623858809897607,48.9889149682009,"q60","Northern","good","Northern"
"250.901",-0.162623266820572,40.3315846937014,"q60","Northern","good","Northern"
"248.3",-0.0238798685046209,47.9307511568933,"q60","Northern","good","Northern"
"244.082",-0.38143189021417,53.2241014353881,"q60","Northern","good","Northern"
"239.232",-0.269924035946375,30.1515882133044,"q60","Northern","good","Northern"
"232.15",-0.1482245864737,17.4390867012847,"q60","Northern","good","Northern"
"216.5",-0.230028251721705,36.8775302304018,"q60","Northern","good","Northern"
"203.55",-0.354386444867204,45.7603125035018,"q60","Northern","good","Northern"
"200.45",0.0581376706908636,29.9313169909414,"q60","Northern","good","Northern"
"196.2",-0.676542877124705,63.0245254502268,"q60","Northern","good","Northern"
"188.55",-0.363043284707363,47.1916810202954,"q60","Northern","good","Northern"
"179.45",-0.082365735822603,33.2996237289831,"q60","Northern","good","Northern"
"172.8",-0.252990242802548,37.616403489157,"q60","Northern","good","Northern"
"169.55",-0.143096058081728,19.9907075222839,"q60","Northern","good","Northern"
"166.75",0.0064197393234639,21.1721284951268,"q60","Northern","good","Northern"
"163.4",-0.808488675140852,61.1329462786301,"q60","Northern","good","Northern"
"158.15",-0.444971042372831,42.9510120694444,"q60","Northern","good","Northern"
"152",-0.236846037979719,39.0964976757238,"q60","Northern","good","Northern"
"146.15",-0.253976204838457,38.0989640547275,"q60","Northern","good","Northern"
"140.075",-0.490764710717759,70.0808170138225,"q60","Northern","good","Northern"
"134.825",-0.736131704680726,82.6920575387578,"q60","Northern","bad","Bad hemisphere"
"129.185",-1.32470658781188,88.9620261090435,"q60","Northern","bad","Bad hemisphere"
"123.585",-0.468027893133738,57.3995396888364,"q60","Northern","good","Northern"
"117.3",-0.448907328202118,49.2926373253737,"q60","Northern","good","Northern"
"106.85",-0.173532439663505,22.0921778651138,"q60","Northern","good","Northern"
"97.2",-0.211132401655527,46.5897955129362,"q60","Northern","good","Northern"
"91.85",-0.307676090144684,37.3219580522719,"q60","Northern","good","Northern"
