"bin_midpoint","slope","intercept","quantile","hemisphere","label","color"
"481.975",-0.802322082798217,37.0870878410314,"q50","Northern","bad","Bad hemisphere"
"474.2",-0.729568825083269,30.1458932209862,"q50","Northern","good","Northern"
"470.35",-2.23187180641617,97.0541067716087,"q50","Northern","good","Northern"
"463.8",-0.815154728443628,19.9709074625973,"q50","Northern","bad","Bad hemisphere"
"455.5",0.491182533443221,11.2522480210934,"q50","Northern","bad","Bad hemisphere"
"449",0.0226542199277187,15.6748540741691,"q50","Northern","bad","Bad hemisphere"
"444.15",0.479740877707924,24.803585840732,"q50","Northern","bad","Bad hemisphere"
"441.8",0.247386581398299,32.8575663502411,"q50","Northern","good","Northern"
"439.55",3.5966988551166,-6.03486129102841,"q50","Northern","bad","Bad hemisphere"
"435.75",0.078852879086216,15.1030109729317,"q50","Northern","good","Northern"
"428.65",-0.047493242966228,25.5537825535809,"q50","Northern","good","Northern"
"421.16",-1.14785384457274,33.5703632191747,"q50","Northern","bad","Bad hemisphere"
"416.32",-1.13488998486451,30.592346624736,"q50","Northern","bad","Bad hemisphere"
"411.82",1.06703538780299,12.4205797447093,"q50","Northern","bad","Bad hemisphere"
"402.045",-0.204827483178423,27.1567269636561,"q50","Northern","good","Northern"
"385.13",0.428455394223469,3.39935649114111,"q50","Northern","good","Northern"
"365.505",-0.190195561820716,8.91541696034606,"q50","Northern","bad","Bad hemisphere"
"338.5",0.122688913365873,4.04175515946385,"q50","Northern","bad","Bad hemisphere"
"326.85",-1.29282400496851,44.7105118404761,"q50","Northern","bad","Bad hemisphere"
"319.3",-0.41815505947198,41.8109912606653,"q50","Northern","good","Northern"
"311.1",-0.141514473467465,9.5711037531885,"q50","Northern","good","Northern"
"301.3",-0.794216113664517,44.7242748672007,"q50","Northern","good","Northern"
"296.21",-0.196000553372408,24.749444299835,"q50","Northern","good","Northern"
"291.81",-0.207931860897597,38.5532440211171,"q50","Northern","good","Northern"
"286.7",-1.27598516299101,66.8985049094006,"q50","Northern","good","Northern"
"278.85",-0.157071811326148,22.0079258313062,"q50","Northern","good","Northern"
"270.65",-0.385696812562052,29.0791432360636,"q50","Northern","good","Northern"
"265.59",-0.252297786945615,32.1788836401305,"q50","Northern","good","Northern"
"261.895",-0.193855281253812,29.9195078435949,"q50","Northern","good","Northern"
"256.825",-0.656961160895362,42.2569318354936,"q50","Northern","good","Northern"
"253.021",-0.239429990336878,27.0234565851107,"q50","Northern","good","Northern"
"250.901",-0.152026437199804,39.7107912132321,"q50","Northern","good","Northern"
"248.3",0.00387859358690355,42.7072190373116,"q50","Northern","good","Northern"
"244.082",-0.0398520023168483,23.8880759232549,"q50","Northern","good","Northern"
"239.232",0.00485937445361059,12.5925453993609,"q50","Northern","good","Northern"
"232.15",-0.0969526590624213,12.3415976281369,"q50","Northern","good","Northern"
"216.5",0.022101521348045,15.1574382055835,"q50","Northern","good","Northern"
"203.55",-0.281680798436015,40.3082224139341,"q50","Northern","good","Northern"
"200.45",0.105581684152804,8.92932779827738,"q50","Northern","good","Northern"
"196.2",-0.291782678666524,29.9078534295277,"q50","Northern","good","Northern"
"188.55",0.102802082108597,21.2737316373403,"q50","Northern","good","Northern"
"179.45",-0.126944678919192,20.2374691107163,"q50","Northern","good","Northern"
"172.8",0.0596660456586759,8.31208038433983,"q50","Northern","good","Northern"
"169.55",-0.505642070248725,31.1097850296019,"q50","Northern","good","Northern"
"166.75",-0.287599143796278,34.2266251783369,"q50","Northern","good","Northern"
"163.4",-1.29315792690816,66.4002857233146,"q50","Northern","good","Northern"
"158.15",-0.363849487890405,33.5189263108142,"q50","Northern","good","Northern"
"152",-0.980757794556635,83.3508815907502,"q50","Northern","bad","Bad hemisphere"
"146.15",-0.592315832252484,56.4556828584506,"q50","Northern","good","Northern"
"140.075",0.134391793011713,23.059147896929,"q50","Northern","good","Northern"
"134.825",-0.13655138582376,36.0968397954533,"q50","Northern","bad","Bad hemisphere"
"129.185",-1.7789014558233,104.500876153441,"q50","Northern","bad","Bad hemisphere"
"123.585",-0.858690488849146,82.4826644746799,"q50","Northern","good","Northern"
"117.3",-0.192865706363136,32.0486362362422,"q50","Northern","good","Northern"
"106.85",-0.330176534043722,30.430261441713,"q50","Northern","good","Northern"
"97.2",-0.561351659163354,38.6596547539537,"q50","Northern","good","Northern"
"91.85",-0.209221861818238,25.8368708093312,"q50","Northern","good","Northern"
"87.75",-0.415872675872937,26.1391337166645,"q50","Northern","good","Northern"
"84.65",-0.3762490286252,29.2123957281226,"q50","Northern","good","Northern"
"77.9",0.0144965856786837,14.799181337668,"q50","Northern","good","Northern"
"69.1",0.454225037191893,3.47748155981949,"q50","Northern","good","Northern"
"63.83",0.471852998144489,10.5797872794826,"q50","Northern","bad","Bad hemisphere"
"60.45",0.885610612669637,31.3863453427249,"q50","Northern","bad","Bad hemisphere"
"57.62",-0.244113883000217,34.8584168731364,"q50","Northern","bad","Bad hemisphere"
"52.035",0.385137453361937,14.0767038220607,"q50","Northern","good","Northern"
"44.55",0.188270213782397,7.77669875355392,"q50","Northern","good","Northern"
"39.37",-0.455869719805988,49.4005186372662,"q50","Northern","good","Northern"
"35.805",0.0653375759645361,11.3116838596799,"q50","Northern","good","Northern"
"30.6",0.297423746519471,7.37637696726504,"q50","Northern","good","Northern"
"25.17",0.366066398972001,14.3118040133358,"q50","Northern","good","Northern"
"21.745",-0.590836658029399,46.4455985320024,"q50","Northern","good","Northern"
"18.215",-0.169967365325154,16.7361723041906,"q50","Northern","good","Northern"
"14.9",-0.488015750497515,36.6494127815317,"q50","Northern","good","Northern"
