"bin_midpoint","stage","hemisphere","label","n_cells","n_lat_bins","min_abs_lat","max_abs_lat","min_abs_lat_bin_mid","max_abs_lat_bin_mid","n_cells_ge_60","n_cells_ge_66_5","n_cells_ge_70","n_cells_ge_75","prop_cells_ge_60","prop_cells_ge_66_5","prop_cells_ge_70","prop_cells_ge_75","reaches_60","reaches_66_5","reaches_70","reaches_75"
421.16,"Pridoli","Northern","bad",8,2,1.348106583,37.62370647,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
421.16,"Pridoli","Southern","bad",57,3,1.27e-10,71.71225682,9.73561,65.905157,5,3,1,0,0.087719298245614,0.0526315789473684,0.0175438596491228,0,TRUE,TRUE,TRUE,FALSE
423.85,"Ludfordian","Northern","bad",3,1,1.348106583,13.37341103,9.73561,9.73561,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
423.85,"Ludfordian","Southern","bad",25,3,3.96e-09,60.37322471,9.73561,65.905157,1,0,0,0,0.04,0,0,0,TRUE,FALSE,FALSE,FALSE
425.85,"Gorstian","Northern","bad",3,1,2.387330751,4.032750033,9.73561,9.73561,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
425.85,"Gorstian","Southern","bad",21,3,3.96e-09,77.26569264,9.73561,65.905157,5,4,3,3,0.238095238095238,0.19047619047619,0.142857142857143,0.142857142857143,TRUE,TRUE,TRUE,TRUE
428.65,"Homerian","Northern","bad",31,3,1.45e-09,44.18480028,9.73561,65.905157,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
428.65,"Homerian","Southern","bad",51,3,8.15e-10,78.13514108,9.73561,65.905157,4,2,2,1,0.0784313725490196,0.0392156862745098,0.0392156862745098,0.0196078431372549,TRUE,TRUE,TRUE,TRUE
431.75,"Sheinwoodian","Northern","bad",6,1,2.374301924,16.66971046,9.73561,9.73561,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
431.75,"Sheinwoodian","Southern","bad",15,3,9.565700708,61.21236603,9.73561,65.905157,1,0,0,0,0.0666666666666667,0,0,0,TRUE,FALSE,FALSE,FALSE
435.75,"Telychian","Northern","bad",33,2,1.363525139,38.44920586,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
435.75,"Telychian","Southern","bad",78,3,3.97e-09,85.16266203,9.73561,65.905157,8,7,6,4,0.102564102564103,0.0897435897435897,0.0769230769230769,0.0512820512820513,TRUE,TRUE,TRUE,TRUE
439.55,"Aeronian","Northern","bad",12,2,1.222066699,30.81204522,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
439.55,"Aeronian","Southern","bad",29,3,6.052551568,72.96308819,9.73561,65.905157,1,1,1,0,0.0344827586206897,0.0344827586206897,0.0344827586206897,0,TRUE,TRUE,TRUE,FALSE
441.8,"Rhuddanian","Northern","bad",13,2,9.28e-10,33.22344509,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
441.8,"Rhuddanian","Southern","bad",37,3,2.9e-09,62.54558616,9.73561,65.905157,1,0,0,0,0.027027027027027,0,0,0,TRUE,FALSE,FALSE,FALSE
444.15,"Hirnantian","Northern","bad",17,2,9.28e-10,22.51568553,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
444.15,"Hirnantian","Southern","bad",51,3,10.34652287,86.63064375,9.73561,65.905157,8,6,6,5,0.156862745098039,0.117647058823529,0.117647058823529,0.0980392156862745,TRUE,TRUE,TRUE,TRUE
449,"Katian","Northern","bad",62,2,1.25e-09,30.16208535,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
449,"Katian","Southern","bad",138,3,1.71e-09,85.16266202,9.73561,65.905157,15,13,12,6,0.108695652173913,0.0942028985507246,0.0869565217391304,0.0434782608695652,TRUE,TRUE,TRUE,TRUE
455.5,"Sandbian","Northern","bad",45,2,1.379301507,27.60500265,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
455.5,"Sandbian","Southern","bad",124,3,1.204524051,85.16266202,9.73561,65.905157,20,17,12,7,0.161290322580645,0.137096774193548,0.0967741935483871,0.0564516129032258,TRUE,TRUE,TRUE,TRUE
463.8,"Darriwilian","Northern","bad",47,2,2.42e-09,30.38879267,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
463.8,"Darriwilian","Southern","bad",132,3,2.07e-09,82.98845176,9.73561,65.905157,16,14,13,5,0.121212121212121,0.106060606060606,0.0984848484848485,0.0378787878787879,TRUE,TRUE,TRUE,TRUE
470.35,"Dapingian","Northern","bad",9,2,1.218463808,31.56517556,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
470.35,"Dapingian","Southern","bad",23,3,2.07e-09,64.56248216,9.73561,65.905157,1,0,0,0,0.0434782608695652,0,0,0,TRUE,FALSE,FALSE,FALSE
474.2,"Floian","Northern","bad",34,2,1.64e-09,32.71487219,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
474.2,"Floian","Southern","bad",83,3,2.07e-09,82.98845176,9.73561,65.905157,10,7,4,4,0.120481927710843,0.0843373493975904,0.0481927710843374,0.0481927710843374,TRUE,TRUE,TRUE,TRUE
481.975,"Tremadocian","Northern","bad",40,2,1.38e-09,26.40438844,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
481.975,"Tremadocian","Southern","bad",101,3,2.2e-09,75.96733666,9.73561,65.905157,12,8,7,2,0.118811881188119,0.0792079207920792,0.0693069306930693,0.0198019801980198,TRUE,TRUE,TRUE,TRUE
