"bin_midpoint","slope","intercept","quantile","hemisphere","label","color"
"481.975",0.522592227645542,22.6817892367633,"q50","Northern","bad","Bad hemisphere"
"474.2",-1.41436497698204,45.4605792719084,"q50","Northern","good","Northern"
"470.35",-2.92192219239629,113.139874927187,"q50","Northern","good","Northern"
"463.8",0.0914243642251089,11.4091656972627,"q50","Northern","bad","Bad hemisphere"
"455.5",0.629375919273067,18.5537313813098,"q50","Northern","bad","Bad hemisphere"
"449",-0.593463935141343,33.1872528495269,"q50","Northern","bad","Bad hemisphere"
"444.15",-1.16753203881761,27.3852402932083,"q50","Northern","bad","Bad hemisphere"
"441.8",-0.355628008711895,47.5624338390658,"q50","Northern","good","Northern"
"439.55",2.43734979494905,-3.72263913946829,"q50","Northern","bad","Bad hemisphere"
"435.75",-0.735784860412703,38.2084331641761,"q50","Northern","good","Northern"
"428.65",-0.438991438737007,30.4097824229819,"q50","Northern","good","Northern"
"421.16",-1.16773527018151,34.1518193707197,"q50","Northern","bad","Bad hemisphere"
"416.32",-1.17439875571723,31.3272158061416,"q50","Northern","bad","Bad hemisphere"
"411.82",1.9610796877802,19.3030752701963,"q50","Northern","bad","Bad hemisphere"
"402.045",-0.248355116403862,23.2441331817097,"q50","Northern","good","Northern"
"385.13",0.560229477831444,1.83796094113657,"q50","Northern","good","Northern"
"338.5",0.0105310913942521,3.68895332363788,"q50","Northern","bad","Bad hemisphere"
"326.85",-1.08667596274997,26.321930644341,"q50","Northern","bad","Bad hemisphere"
"319.3",-0.594952227796656,39.7374220492192,"q50","Northern","good","Northern"
"311.1",-0.13478476514525,8.23321719359383,"q50","Northern","good","Northern"
"301.3",-0.733272042406369,41.5074253061603,"q50","Northern","good","Northern"
"296.21",-0.745666670656504,52.5704711635359,"q50","Northern","good","Northern"
"291.81",-0.227984847591408,39.3823063490013,"q50","Northern","good","Northern"
"286.7",-0.202190871183206,38.5922273605116,"q50","Northern","good","Northern"
"278.85",-0.198183888616922,26.5030145829722,"q50","Northern","good","Northern"
"270.65",-0.708032840647411,45.7212039853104,"q50","Northern","good","Northern"
"265.59",-0.613709881047531,53.5354281752712,"q50","Northern","good","Northern"
"261.895",-0.253567711378026,37.5020581355489,"q50","Northern","good","Northern"
