"bin_midpoint","slope","intercept","quantile","hemisphere","label","color"
"481.975",-1.32006717917112,44.9803107680719,"q50","Northern","bad","Bad hemisphere"
"474.2",0.103524646331187,19.5130076799019,"q50","Northern","good","Northern"
"470.35",-3.28024557182167,134.542652490386,"q50","Northern","good","Northern"
"463.8",0.885347807442596,2.67425175350432,"q50","Northern","bad","Bad hemisphere"
"449",-0.721450726484696,35.5582645839555,"q50","Northern","bad","Bad hemisphere"
"444.15",-0.409002011514166,21.2217705427612,"q50","Northern","bad","Bad hemisphere"
"441.8",-0.659295236247552,42.6990999226668,"q50","Northern","good","Northern"
"435.75",-0.504420089338512,22.2018580535391,"q50","Northern","good","Northern"
"428.65",-0.49711647935338,38.9739816193418,"q50","Northern","good","Northern"
"416.32",-1.53685265328904,44.2405427900693,"q50","Northern","bad","Bad hemisphere"
"402.045",-0.0865462457928091,17.596221249845,"q50","Northern","good","Northern"
"385.13",0.0648228815660767,15.8079723094921,"q50","Northern","good","Northern"
"377.23",-0.0278614884347125,34.7393235267398,"q50","Northern","good","Northern"
"338.5",0.29508583952131,-0.799350181065797,"q50","Northern","bad","Bad hemisphere"
"326.85",-3.01785647429671,76.0657291222849,"q50","Northern","bad","Bad hemisphere"
"319.3",-0.837862230042201,52.3122813790465,"q50","Northern","good","Northern"
"311.1",-0.704784715437318,27.5891575640525,"q50","Northern","good","Northern"
"301.3",-1.34274968009726,68.7030178373984,"q50","Northern","good","Northern"
"296.21",-0.604159100118955,60.105917340248,"q50","Northern","good","Northern"
"291.81",0.0620740158539334,30.8724335685146,"q50","Northern","good","Northern"
"286.7",-0.834740132195271,66.959524895311,"q50","Northern","good","Northern"
"278.85",-0.23108955510575,25.5806749148683,"q50","Northern","good","Northern"
"270.65",-0.224299128509574,25.140000648836,"q50","Northern","good","Northern"
"265.59",-0.392619470631527,40.9947466480069,"q50","Northern","good","Northern"
"261.895",-0.581129834417325,48.3854567266381,"q50","Northern","good","Northern"
"256.825",-0.316392424357532,33.9873717453302,"q50","Northern","good","Northern"
"253.021",-0.52378451396503,44.0528505384205,"q50","Northern","good","Northern"
"250.901",0.0379782877660289,27.2609259825058,"q50","Northern","good","Northern"
"248.3",-0.190786452893408,54.6261849357657,"q50","Northern","good","Northern"
"244.082",-0.378851419031528,50.5507003989565,"q50","Northern","good","Northern"
"239.232",-0.14358404799489,20.0640010028196,"q50","Northern","good","Northern"
"232.15",-0.0438099105192968,9.04070230788822,"q50","Northern","good","Northern"
"216.5",-0.0647652205724512,21.44928382307,"q50","Northern","good","Northern"
"203.55",-0.280297344449571,37.4041890748294,"q50","Northern","good","Northern"
"200.45",0.189631648764196,19.2040091758392,"q50","Northern","good","Northern"
"196.2",-0.592499913689334,51.1791712389806,"q50","Northern","good","Northern"
"188.55",-0.427771195517597,42.8420035025182,"q50","Northern","good","Northern"
"179.45",0.0159701659032581,27.5872903140054,"q50","Northern","good","Northern"
"172.8",-0.124663130409047,15.7989398750413,"q50","Northern","good","Northern"
"169.55",-0.172188042237402,15.7865072779208,"q50","Northern","good","Northern"
"166.75",-0.480680903820275,28.6787342160754,"q50","Northern","good","Northern"
"163.4",-0.821657918534774,50.77870903688,"q50","Northern","good","Northern"
"158.15",-0.429418263315794,36.9090767056341,"q50","Northern","good","Northern"
"152",-0.0945102938038133,24.0054760093542,"q50","Northern","good","Northern"
"146.15",-0.20022263519131,25.3405608675436,"q50","Northern","good","Northern"
"140.075",-0.451404260464788,61.0537040957283,"q50","Northern","good","Northern"
"134.825",-0.51244849761504,66.1818690049543,"q50","Northern","bad","Bad hemisphere"
"129.185",-1.88688152816473,110.680604941661,"q50","Northern","bad","Bad hemisphere"
"123.585",-0.0354511828629522,36.3978498000518,"q50","Northern","good","Northern"
"117.3",-0.433711813477852,38.2836703178756,"q50","Northern","good","Northern"
"106.85",-0.217531868496858,18.1864329594212,"q50","Northern","good","Northern"
"97.2",0.242852058147398,27.1881415701141,"q50","Northern","good","Northern"
"91.85",-0.461085705992544,35.3667026279809,"q50","Northern","good","Northern"
"87.75",-0.430041245286397,29.5750253094651,"q50","Northern","good","Northern"
"84.65",-0.0387033535063386,14.2981998643067,"q50","Northern","good","Northern"
"77.9",0.0212075046698024,10.5537115676813,"q50","Northern","good","Northern"
"69.1",0.409155259935368,13.4763579586622,"q50","Northern","good","Northern"
"63.83",3.31140492891373,-100.960405385502,"q50","Northern","good","Northern"
"60.45",0.508226363889788,51.2602166161818,"q50","Northern","bad","Bad hemisphere"
"57.62",0.439346249030267,28.4650207708525,"q50","Northern","good","Northern"
"52.035",0.824121818726756,8.37213652859365,"q50","Northern","good","Northern"
"44.55",0.19830378270046,8.92160697100416,"q50","Northern","good","Northern"
"39.37",0.0401564803749731,13.0997962992284,"q50","Northern","good","Northern"
"35.805",0.63507384027003,8.28845771470359,"q50","Northern","good","Northern"
