"bin_midpoint","slope","intercept","quantile","hemisphere","label","color"
"481.975",-0.627159364347041,36.2251543492488,"q50","Northern","bad","Bad hemisphere"
"474.2",-0.621384377301522,27.6610514449942,"q50","Northern","good","Northern"
"470.35",-2.38403144935369,92.8698621637073,"q50","Northern","good","Northern"
"463.8",-0.283845126682546,12.0925313394638,"q50","Northern","bad","Bad hemisphere"
"455.5",0.574559396817163,9.01463479594218,"q50","Northern","bad","Bad hemisphere"
"449",-0.244288162362369,18.1723320127886,"q50","Northern","bad","Bad hemisphere"
"444.15",-0.411848038492657,32.3743368509329,"q50","Northern","bad","Bad hemisphere"
"441.8",-0.583039586771844,43.805864989948,"q50","Northern","good","Northern"
"435.75",-0.180844477282025,19.515793191253,"q50","Northern","good","Northern"
"428.65",-0.306021779661023,27.4667230612018,"q50","Northern","good","Northern"
"416.32",-1.23507143470919,31.6668308994131,"q50","Northern","bad","Bad hemisphere"
"402.045",0.180159927995175,16.536127879681,"q50","Northern","good","Northern"
"385.13",0.29571778320062,6.03722940351668,"q50","Northern","good","Northern"
"338.5",0.063074359024887,4.79801882517128,"q50","Northern","bad","Bad hemisphere"
"326.85",-1.77264158880275,50.2878256400467,"q50","Northern","bad","Bad hemisphere"
"319.3",-0.217748361655436,33.4071762332657,"q50","Northern","good","Northern"
"311.1",-0.0672677339289735,7.60774995042687,"q50","Northern","good","Northern"
"301.3",-0.803990099358268,44.0686472054419,"q50","Northern","good","Northern"
"296.21",-0.0847607645093554,20.5569317814774,"q50","Northern","good","Northern"
"291.81",-0.0628357665726997,34.9159223252889,"q50","Northern","good","Northern"
"286.7",-1.21863229619149,70.9537618555131,"q50","Northern","good","Northern"
"278.85",-0.157956447636605,19.6549549276445,"q50","Northern","good","Northern"
"270.65",-0.418722655969907,28.5520194216871,"q50","Northern","good","Northern"
"265.59",-0.473106786006169,42.2330051430104,"q50","Northern","good","Northern"
"261.895",-0.309116910123906,39.9166476498199,"q50","Northern","good","Northern"
"256.825",-0.274777332303289,32.6406288766818,"q50","Northern","good","Northern"
"253.021",-0.288896728079284,29.0809953421036,"q50","Northern","good","Northern"
"250.901",-0.0336235113169521,31.8572563940364,"q50","Northern","good","Northern"
"248.3",-0.0521568066651405,45.7945929162758,"q50","Northern","good","Northern"
"244.082",-0.0264864329353549,20.9290173326692,"q50","Northern","good","Northern"
"239.232",0.096115786834602,16.0872381039158,"q50","Northern","good","Northern"
"232.15",-0.111852128891243,10.87767250533,"q50","Northern","good","Northern"
"216.5",-0.0440232493979639,16.2823956273872,"q50","Northern","good","Northern"
"203.55",0.0508535549224559,20.1901970509095,"q50","Northern","good","Northern"
"200.45",0.083365564925196,6.2457654549459,"q50","Northern","good","Northern"
"196.2",-0.148310232056933,29.9152765663548,"q50","Northern","good","Northern"
"188.55",-0.0427118723339924,20.5779557329507,"q50","Northern","good","Northern"
"179.45",-0.0669331696966075,20.603846850874,"q50","Northern","good","Northern"
"172.8",0.101843974922483,11.7366115675759,"q50","Northern","good","Northern"
"169.55",-0.564139923108382,37.2235336418893,"q50","Northern","good","Northern"
"166.75",-0.547561775953224,41.2704133104901,"q50","Northern","good","Northern"
"163.4",-1.29801638390732,71.2492986729184,"q50","Northern","good","Northern"
"158.15",-0.317472592168917,26.6625992695241,"q50","Northern","good","Northern"
"152",-1.02742702073874,93.8067999319048,"q50","Northern","bad","Bad hemisphere"
"146.15",-0.0313292284788464,20.0087484637938,"q50","Northern","good","Northern"
"140.075",-0.0810562498957003,34.2791463989482,"q50","Northern","good","Northern"
"134.825",-0.380828219077763,58.4342238988677,"q50","Northern","bad","Bad hemisphere"
"129.185",-2.03899319477035,118.116698825765,"q50","Northern","bad","Bad hemisphere"
"123.585",-0.318469889549619,47.0788676649529,"q50","Northern","good","Northern"
"117.3",-0.221273975710693,30.4920931048762,"q50","Northern","good","Northern"
"106.85",-0.394307643835443,33.0504822635235,"q50","Northern","good","Northern"
"97.2",-0.596470450378415,37.8642427609184,"q50","Northern","good","Northern"
"91.85",-0.0676601728395527,17.7611934108631,"q50","Northern","good","Northern"
"87.75",-0.394011144738208,26.0589427532283,"q50","Northern","good","Northern"
"84.65",-0.322778235187853,30.8137313769384,"q50","Northern","good","Northern"
"77.9",-0.0466839890885014,13.9602011230505,"q50","Northern","good","Northern"
"69.1",0.328997802013881,3.27437983770567,"q50","Northern","good","Northern"
