"method_group","slope_metric","qc_name","qc_type","occurrence_min","collection_min","min_cells_per_latbin","zone_requirement","bin_midpoint","stage","era","sampling_profile_dissim","slope_Northern","slope_Southern","k_median_Northern","k_median_Southern","k_cv_Northern","k_cv_Southern","k_sample_Northern","k_sample_Southern","interval_width_Northern","interval_width_Southern","slope_diff_abs","slope_diff_signed","k_cv_diff","k_cv_diff_signed","k_median_asym","k_median_diff","k_median_diff_signed","k_sample_asym","k_sample_diff_signed","interval_width_asym","interval_width_diff_signed","mean_interval_width"
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","occurrence",5,NA,2,"tropical_temperate",0.00585,"Holocene","Cenozoic",0.0962566844919786,-0.322911780026448,0.046032020533318,3,2,0.565440698385784,0.724996437722796,1,1,0.857512735888761,1.0942531169555,0.368943800559766,-0.368943800559766,0.159555739337012,-0.159555739337012,0.287682072451781,1,1,0,0,0.119958628336437,-0.236740381066737,0.975882926422129
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","occurrence",5,NA,2,"tropical_temperate",1.29585,"Pleistocene","Cenozoic",0.102197802197802,-0.248782480408435,-0.179854001265346,10,2.5,0.640662921973667,0.85933784884732,3,1,0.524628088099425,0.204010268676671,0.0689284791430892,-0.0689284791430892,0.218674926873653,-0.218674926873653,1.145132304303,7.5,7.5,0.693147180559945,2,0.236092628009032,0.320617819422754,0.364319178388048
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","occurrence",5,NA,2,"tropical_temperate",3.09,"Piacenzian","Cenozoic",0.666666666666667,-0.718577940358306,-0.868122197795855,3,1.5,1.16189500386223,1.01105005920687,1,1,1.94323548192459,0.899546375416558,0.14954425743755,0.14954425743755,0.150844944655352,0.150844944655352,0.470003629245736,1.5,1.5,0,0,0.437894372409526,1.04368910650803,1.42139092867057
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","occurrence",5,NA,2,"tropical_temperate",9.438,"Tortonian","Cenozoic",0.538461538461538,-0.513767786982004,-0.118663418864659,5,2,0.794954503554696,0.816496580927726,1,2,1.17573936450789,0.793104377720687,0.395104368117346,-0.395104368117346,0.0215420773730297,-0.0215420773730297,0.693147180559945,3,3,0.405465108108164,-1,0.193420137540644,0.3826349867872,0.984421871114287
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","occurrence",5,NA,2,"tropical_temperate",69.1,"Maastrichtian","Mesozoic",0.258148631029987,0.0529028560428489,-0.114914761544981,5.5,2,1.03192364916018,0.794954503554696,1,1,0.950336840509022,1.13526093870585,0.16781761758783,0.16781761758783,0.236969145605485,0.236969145605485,0.773189888233482,3.5,3.5,0,0,0.0905867623661302,-0.18492409819683,1.04279888960744
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","occurrence",5,NA,2,"tropical_temperate",77.9,"Campanian","Mesozoic",0.347490347490347,-0.165865769251106,0.25643994514284,8.5,2,0.883250520992875,0.797956573929654,2,1,0.448070348591841,0.654789982750803,0.422305714393947,-0.422305714393947,0.0852939470632215,0.0852939470632215,1.15267950993839,6.5,6.5,0.405465108108164,1,0.133442226071661,-0.206719634158962,0.551430165671322
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","occurrence",5,NA,2,"tropical_temperate",91.85,"Turonian","Mesozoic",1.17032967032967,-0.0868115278389085,-0.34230159612804,9,1.5,0.68285116554467,1.10833314795864,5,1,0.122207324503622,0.609650003032913,0.255490068289132,0.255490068289132,0.425481982413969,-0.425481982413969,1.38629436111989,7.5,7.5,1.09861228866811,4,0.360719194715229,-0.487442678529291,0.365928663768268
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","occurrence",5,NA,2,"tropical_temperate",97.2,"Cenomanian","Mesozoic",0.710126582278481,-0.203966428552885,0.0320662171457071,10.5,3.5,0.892741654810403,0.525357021462548,2,1,0.788189982320047,0.478528281767427,0.236032645698592,-0.236032645698592,0.367384633347855,0.367384633347855,0.93826963859293,7,7,0.405465108108164,1,0.190156736383797,0.30966170055262,0.633359132043737
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","occurrence",5,NA,2,"tropical_temperate",106.85,"Albian","Mesozoic",0.0266666666666667,-0.297885996915855,0.0679217073942983,6.5,3,0.66265459412209,0.76524505878836,2,1,0.783486448075766,0.498066057727427,0.365807704310154,-0.365807704310154,0.10259046466627,-0.10259046466627,0.628608659422374,3.5,3.5,0.405465108108164,1,0.174395145884132,0.285420390348339,0.640776252901596
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","occurrence",5,NA,2,"tropical_temperate",117.3,"Aptian","Mesozoic",0.0421052631578947,-0.346366290980803,0.0573195989052917,5,2.5,0.790525614969204,0.606630035524124,2,1,0.246061521224003,0.288134650211482,0.403685889886095,-0.403685889886095,0.18389557944508,0.18389557944508,0.538996500732687,2.5,2.5,0.405465108108164,1,0.0332073701821858,-0.0420731289874794,0.267098085717742
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","occurrence",5,NA,2,"tropical_temperate",152,"Kimmeridgian","Mesozoic",0.461538461538462,-0.185489641974928,-0.126147364113026,4.5,2,1.04307238483242,0.739422451735256,2,1,0.46938669830391,0.274108749131711,0.0593422778619024,-0.0593422778619024,0.303649933097167,0.303649933097167,0.606135803570315,2.5,2.5,0.405465108108164,1,0.142598187802391,0.195277949172199,0.37174772371781
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","occurrence",5,NA,2,"tropical_temperate",163.4,"Callovian","Mesozoic",0.521739130434783,-0.844981137583914,-0.251345457083051,2,3,1.1653431646335,0.847993294548514,1,2,0.497950854514762,0.195263451257979,0.593635680500863,-0.593635680500863,0.317349870084987,0.317349870084987,0.287682072451781,1,-1,0.405465108108164,-1,0.225731454767628,0.302687403256783,0.34660715288637
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","occurrence",5,NA,2,"tropical_temperate",169.55,"Bajocian","Mesozoic",0.509090909090909,-0.167226329175004,-0.47054083511014,4,2.5,1.08939288574147,0.748331477354788,1,1,0.268291275048956,0.374242667207272,0.303314505935136,0.303314505935136,0.341061408386684,0.341061408386684,0.356674943938732,1.5,1.5,0,0,0.0802322500748181,-0.105951392158317,0.321266971128114
