"bin_midpoint","stage","hemisphere","slope","intercept","slope_se","slope_lower_95","slope_upper_95","p_value","r_squared","n_cells_model","method_group","slope_metric","quantile","slope_filter_id","slope_qc_type","slope_occurrence_min","slope_collection_min","slope_mean","slope_sd","n_resamples_valid","prop_negative","prop_positive","k_sample"
0.00585,"Holocene","Northern",-0.511075157899756,61.3930062206942,0.702688355473128,-2.23049162256852,1.20834130676901,0.494422881920804,0.0810211315341423,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
0.00585,"Holocene","Southern",0.237288373278536,28.944848633594,0.246044170084855,-0.821354246776004,1.29593099333308,0.436592509581644,0.31742800025951,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
1.29585,"Pleistocene","Northern",-0.396898689405781,35.9220632292631,0.190073375164628,-0.804565534186481,0.0107681553749197,0.0555380765543895,0.237485387027447,16,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
1.29585,"Pleistocene","Southern",-0.22996584393862,23.4727651727504,0.239275044763672,-0.756606666643724,0.296674978766485,0.357155504490531,0.0774677155081256,13,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
3.09,"Piacenzian","Northern",-0.68549397706314,57.1061004079853,0.28886623336201,-1.35162070571679,-0.0193672484094936,0.0450315363258754,0.413118231214391,10,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
3.09,"Piacenzian","Southern",-0.853497968742774,44.0039381170043,0.66409115065709,-3.71085157091996,2.00385563343442,0.327452310217386,0.452320395031931,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
4.4665,"Zanclean","Northern",-0.508595393449158,57.1337646445844,0.39539688732706,-1.38959456005702,0.372403773158705,0.227323763152396,0.141965580324434,12,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
4.4665,"Zanclean","Southern",-1.17264825672718,69.7487932873727,0.287802009262576,-2.41096035750819,0.0656638440538193,0.0552873923888867,0.892481910979389,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
6.2895,"Messinian","Northern",-2.06778340914454,122.747962495493,0.878502274160264,-4.86356972572921,0.728002907440128,0.0999640302330581,0.648719577438636,5,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
9.438,"Tortonian","Northern",-0.590579997338023,46.6292706751528,0.179508500081371,-0.981695420349635,-0.199464574326411,0.00645951365910345,0.474237442077006,14,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
