"method_group","slope_metric","qc_name","hemisphere","group1","group2","n1","n2","median1","median2","median_diff","p_value","w_statistic","iqr1","iqr2","test_note","p_adjusted"
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate","Southern","Coldhouse","Hothouse",12,16,-0.579661370233216,0.0511422584021537,-0.63080362863537,0.00185696518580774,33,0.580221124115632,0.390083933475083,"Tested",0.0185696518580774
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate","Southern","Coldhouse","Coolhouse",12,17,-0.579661370233216,-0.170895720745079,-0.408765649488137,0.00790438849634827,47,0.580221124115632,0.412383258380976,"Tested",0.0269536728432968
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate","Southern","Coldhouse","Transitional",12,16,-0.579661370233216,-0.119233702680854,-0.460427667552363,0.0107814691373187,46,0.580221124115632,0.280977709767355,"Tested",0.0269536728432968
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate","Southern","Coldhouse","Warmhouse",12,16,-0.579661370233216,-0.0817143730341044,-0.497946997199112,0.00840522497830834,44,0.580221124115632,0.325684074743767,"Tested",0.0269536728432968
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate","Southern","Transitional","Hothouse",16,16,-0.119233702680854,0.0511422584021537,-0.170375961083007,0.0431867535171777,82,0.280977709767355,0.390083933475083,"Tested",0.0863735070343554
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate","Southern","Warmhouse","Hothouse",16,16,-0.0817143730341044,0.0511422584021537,-0.132856631436258,0.0844657048403492,91,0.325684074743767,0.390083933475083,"Tested",0.140776174733915
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate","Southern","Coolhouse","Hothouse",17,16,-0.170895720745079,0.0511422584021537,-0.222037979147233,0.106978912676164,101,0.412383258380976,0.390083933475083,"Tested",0.152827018108805
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate","Southern","Coolhouse","Transitional",17,16,-0.170895720745079,-0.119233702680854,-0.0516620180642252,0.339344802760901,124,0.412383258380976,0.280977709767355,"Tested",0.360154922984795
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate","Southern","Coolhouse","Warmhouse",17,16,-0.170895720745079,-0.0817143730341044,-0.0891813477109744,0.288306263334664,120,0.412383258380976,0.325684074743767,"Tested",0.360154922984795
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate","Southern","Transitional","Warmhouse",16,16,-0.119233702680854,-0.0817143730341044,-0.0375193296467492,0.360154922984795,118,0.280977709767355,0.325684074743767,"Tested",0.360154922984795
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","Northern","Coldhouse","Warmhouse",6,10,-0.530893100490057,-0.147777590853629,-0.383115509636428,0.00393731952383336,5,0.13303013414185,0.234809299991227,"Tested",0.0355350971727052
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","Northern","Coldhouse","Hothouse",6,4,-0.530893100490057,-0.10313221411719,-0.427760886372867,0.00710701943454103,0,0.13303013414185,0.0780990861626731,"Tested",0.0355350971727052
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","Northern","Coldhouse","Transitional",6,8,-0.530893100490057,-0.173128720880052,-0.357764379610005,0.0406805646170377,10,0.13303013414185,0.315438803286687,"Tested",0.0813611292340755
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","Northern","Coolhouse","Warmhouse",11,10,-0.34025047311902,-0.147777590853629,-0.192472882265391,0.036274628610242,29,0.327258744054721,0.234809299991227,"Tested",0.0813611292340755
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","Northern","Coolhouse","Hothouse",11,4,-0.34025047311902,-0.10313221411719,-0.23711825900183,0.0291726511684288,7,0.327258744054721,0.0780990861626731,"Tested",0.0813611292340755
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","Northern","Coldhouse","Coolhouse",6,11,-0.530893100490057,-0.34025047311902,-0.190642627371037,0.0725161267893411,18,0.13303013414185,0.327258744054721,"Tested",0.120860211315568
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","Northern","Coolhouse","Transitional",11,8,-0.34025047311902,-0.173128720880052,-0.167121752238967,0.100295363724032,28,0.327258744054721,0.315438803286687,"Tested",0.143279091034332
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","Northern","Transitional","Hothouse",8,4,-0.173128720880052,-0.10313221411719,-0.0699965067628625,0.276107111017075,12,0.315438803286687,0.0780990861626731,"Tested",0.345133888771344
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","Northern","Transitional","Warmhouse",8,10,-0.173128720880052,-0.147777590853629,-0.0253511300264233,0.3779067115433,36,0.315438803286687,0.234809299991227,"Tested",0.3779067115433
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","Northern","Warmhouse","Hothouse",10,4,-0.147777590853629,-0.10313221411719,-0.0446453767364392,0.361836804915882,17,0.234809299991227,0.0780990861626731,"Tested",0.3779067115433
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","Southern","Coolhouse","Hothouse",9,12,-0.265409970842257,0.0815804844026141,-0.346990455244871,0.00249915421525758,14,0.198591361551402,0.29943267423772,"Tested",0.0249915421525758
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","Southern","Transitional","Hothouse",9,12,-0.154980068798748,0.0815804844026141,-0.236560553201362,0.00581998606089702,18,0.184833549761758,0.29943267423772,"Tested",0.0290999303044851
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","Southern","Coolhouse","Warmhouse",9,12,-0.265409970842257,-0.0817143730341044,-0.183695597808152,0.0298316906252013,27,0.198591361551402,0.250493561292272,"Tested",0.0994389687506712
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","Southern","Warmhouse","Hothouse",12,12,-0.0817143730341044,0.0815804844026141,-0.163294857436719,0.0499387013846321,43,0.250493561292272,0.29943267423772,"Tested",0.12484675346158
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","Southern","Coldhouse","Hothouse",4,12,-0.161806301560008,0.0815804844026141,-0.243386785962622,0.101453669509332,13,0.372752935852485,0.29943267423772,"Tested",0.202907339018665
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","Southern","Transitional","Warmhouse",9,12,-0.154980068798748,-0.0817143730341044,-0.0732656957646439,0.135331497674413,38,0.184833549761758,0.250493561292272,"Tested",0.225552496124022
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","Southern","Coolhouse","Transitional",9,9,-0.265409970842257,-0.154980068798748,-0.110429902043508,0.188612308333727,30,0.198591361551402,0.184833549761758,"Tested",0.269446154762467
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","Southern","Coldhouse","Warmhouse",4,12,-0.161806301560008,-0.0817143730341044,-0.0800919285259034,0.335623445487378,20,0.372752935852485,0.250493561292272,"Tested",0.419529306859223
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","Southern","Coldhouse","Transitional",4,9,-0.161806301560008,-0.154980068798748,-0.00682623276125954,0.650162187182648,20,0.372752935852485,0.184833549761758,"Tested",0.722402430202942
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k1_tropical_temperate_polar","Southern","Coldhouse","Coolhouse",4,9,-0.161806301560008,-0.265409970842257,0.103603669282249,0.756273354817983,22,0.372752935852485,0.198591361551402,"Tested",0.756273354817983
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate","Northern","Coolhouse","Transitional",11,14,-0.34025047311902,-0.0455524581044176,-0.294698015014602,0.00284948369091479,26,0.522137407761149,0.349977345877229,"Tested",0.0266119664015859
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate","Northern","Coolhouse","Warmhouse",11,12,-0.34025047311902,-0.0866884053286157,-0.253562067790404,0.00532239328031717,24,0.522137407761149,0.324968894461578,"Tested",0.0266119664015859
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate","Northern","Coldhouse","Transitional",6,14,-0.455210050718687,-0.0455524581044176,-0.409657592614269,0.021654071405396,17,0.16781854030361,0.349977345877229,"Tested",0.0367044128413776
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate","Northern","Coldhouse","Warmhouse",6,12,-0.455210050718687,-0.0866884053286157,-0.368521645390071,0.0220226477048265,14,0.16781854030361,0.324968894461578,"Tested",0.0367044128413776
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate","Northern","Coldhouse","Hothouse",6,8,-0.455210050718687,-0.117808507194857,-0.337401543523829,0.0165799937294239,7,0.16781854030361,0.149561468172883,"Tested",0.0367044128413776
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate","Northern","Coolhouse","Hothouse",11,8,-0.34025047311902,-0.117808507194857,-0.222441965924163,0.0115814286908744,16,0.522137407761149,0.149561468172883,"Tested",0.0367044128413776
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate","Northern","Coldhouse","Coolhouse",6,11,-0.455210050718687,-0.34025047311902,-0.114959577599667,0.400806760470752,30,0.16781854030361,0.522137407761149,"Tested",0.572581086386789
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate","Northern","Transitional","Warmhouse",14,12,-0.0455524581044176,-0.0866884053286157,0.0411359472241981,0.551157427086914,86,0.349977345877229,0.324968894461578,"Tested",0.688946783858642
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate","Northern","Warmhouse","Hothouse",12,8,-0.0866884053286157,-0.117808507194857,0.0311201018662415,0.635772905494668,52,0.324968894461578,0.149561468172883,"Tested",0.70641433943852
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate","Northern","Transitional","Hothouse",14,8,-0.0455524581044176,-0.117808507194857,0.0722560490904395,0.803213195531167,68,0.349977345877229,0.149561468172883,"Tested",0.803213195531167
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate","Southern","Coldhouse","Hothouse",8,8,-0.474579585938419,0.0690420936509699,-0.543621679589389,0.00906450393248599,9,0.465151712075233,0.206718713291493,"Tested",0.0596711054114359
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate","Southern","Transitional","Hothouse",6,8,-0.173230576422347,0.0690420936509699,-0.242272670073317,0.0119342210822872,6,0.249043246713011,0.206718713291493,"Tested",0.0596711054114359
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate","Southern","Coldhouse","Coolhouse",8,10,-0.474579585938419,-0.101602991601557,-0.372976594336862,0.0280456819981465,18,0.465151712075233,0.727194744030895,"Tested",0.0701142049953663
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate","Southern","Warmhouse","Hothouse",6,8,-0.136467084107025,0.0690420936509699,-0.205509177757995,0.0226939645193972,8,0.248185713557937,0.206718713291493,"Tested",0.0701142049953663
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate","Southern","Coldhouse","Warmhouse",8,6,-0.474579585938419,-0.136467084107025,-0.338112501831394,0.087622122700003,13,0.465151712075233,0.248185713557937,"Tested",0.175244245400006
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate","Southern","Coldhouse","Transitional",8,6,-0.474579585938419,-0.173230576422347,-0.301349009516072,0.166460804032783,16,0.465151712075233,0.249043246713011,"Tested",0.277434673387972
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate","Southern","Coolhouse","Hothouse",10,8,-0.101602991601557,0.0690420936509699,-0.170645085252527,0.281787310130486,33,0.727194744030895,0.206718713291493,"Tested",0.359483457450123
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate","Southern","Transitional","Warmhouse",6,6,-0.173230576422347,-0.136467084107025,-0.0367634923153216,0.287586765960098,14,0.249043246713011,0.248185713557937,"Tested",0.359483457450123
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate","Southern","Coolhouse","Warmhouse",10,6,-0.101602991601557,-0.136467084107025,0.0348640925054679,0.687258203191774,34,0.727194744030895,0.248185713557937,"Tested",0.763620225768638
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate","Southern","Coolhouse","Transitional",10,6,-0.101602991601557,-0.173230576422347,0.0716275848207896,0.82172383111637,38,0.727194744030895,0.249043246713011,"Tested",0.82172383111637
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Northern","Coldhouse","Coolhouse",4,5,-0.455210050718687,-0.19473900698368,-0.260471043735007,0.0330962898610967,2,0.112058392233865,0.153698708473335,"Tested",0.124219285091032
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Northern","Coldhouse","Warmhouse",4,8,-0.455210050718687,-0.169833596180744,-0.285376454537943,0.0372657855273097,5,0.112058392233865,0.245632206367001,"Tested",0.124219285091032
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Northern","Coldhouse","Hothouse",4,3,-0.455210050718687,-0.0730035922768525,-0.382206458441834,0.0259149636089548,0,0.112058392233865,0.0658123068043336,"Tested",0.124219285091032
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Northern","Coolhouse","Hothouse",5,3,-0.19473900698368,-0.0730035922768525,-0.121735414706827,0.116518991136953,3,0.153698708473335,0.0658123068043336,"Tested",0.233037982273905
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Northern","Transitional","Hothouse",3,3,-0.299188963412546,-0.0730035922768525,-0.226185371135693,0.095215131912762,1,0.223750860545558,0.0658123068043336,"Tested",0.233037982273905
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Northern","Coldhouse","Transitional",4,3,-0.455210050718687,-0.299188963412546,-0.156021087306141,0.297941545282589,4,0.112058392233865,0.223750860545558,"Tested",0.3387966909297
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Northern","Coolhouse","Warmhouse",5,8,-0.19473900698368,-0.169833596180744,-0.0249054108029361,0.255033763778767,15,0.153698708473335,0.245632206367001,"Tested",0.3387966909297
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Northern","Transitional","Warmhouse",3,8,-0.299188963412546,-0.169833596180744,-0.129355367231802,0.237479269944753,8,0.223750860545558,0.245632206367001,"Tested",0.3387966909297
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Northern","Warmhouse","Hothouse",8,3,-0.169833596180744,-0.0730035922768525,-0.0968300039038912,0.30491702183673,9,0.245632206367001,0.0658123068043336,"Tested",0.3387966909297
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Northern","Coolhouse","Transitional",5,3,-0.19473900698368,-0.299188963412546,0.104449956428866,0.724507506207453,9,0.153698708473335,0.223750860545558,"Tested",0.724507506207453
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Southern","Coolhouse","Warmhouse",5,3,-0.265409970842257,-0.0300009601961232,-0.235409010646133,0.0680185640570718,2,0.225452164536074,0.0978893387910847,"Tested",0.31738377304254
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Southern","Coolhouse","Hothouse",5,3,-0.265409970842257,0.0994803196514304,-0.364890290493687,0.0368191350601513,1,0.225452164536074,0.259790089584703,"Tested",0.31738377304254
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Southern","Transitional","Hothouse",3,3,-0.12715947039532,0.0994803196514304,-0.22663979004675,0.095215131912762,1,0.195066371882166,0.259790089584703,"Tested",0.31738377304254
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Southern","Transitional","Warmhouse",3,3,-0.12715947039532,-0.0300009601961232,-0.0971585101991966,0.191366544442613,2,0.195066371882166,0.0978893387910847,"Tested",0.382733088885226
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Southern","Warmhouse","Hothouse",3,3,-0.0300009601961232,0.0994803196514304,-0.129481279847554,0.191366544442613,2,0.0978893387910847,0.259790089584703,"Tested",0.382733088885226
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Southern","Coolhouse","Transitional",5,3,-0.265409970842257,-0.12715947039532,-0.138250500446937,0.5,7,0.225452164536074,0.195066371882166,"Tested",0.833333333333333
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Southern","Coldhouse","Hothouse",2,3,0.0815571017560584,0.0994803196514304,-0.017923217895372,0.613585003657776,3,0.159861237401241,0.259790089584703,"Tested",0.876550005225395
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Southern","Coldhouse","Coolhouse",2,5,0.0815571017560584,-0.265409970842257,0.346967072598315,0.959319435382962,9,0.159861237401241,0.225452164536074,"Tested",0.978345928594604
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Southern","Coldhouse","Transitional",2,3,0.0815571017560584,-0.12715947039532,0.208716572151378,0.978345928594604,6,0.159861237401241,0.195066371882166,"Tested",0.978345928594604
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Southern","Coldhouse","Warmhouse",2,3,0.0815571017560584,-0.0300009601961232,0.111558061952182,0.806761884614384,4,0.159861237401241,0.0978893387910847,"Tested",0.978345928594604
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Northern","Coolhouse","Warmhouse",6,9,-0.461680372540526,-0.136568795581406,-0.32511157695912,0.0146196191280495,8,0.537023322504957,0.263756575896949,"Tested",0.0730980956402474
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Northern","Coolhouse","Hothouse",6,4,-0.461680372540526,-0.0876798853545196,-0.374000487186006,0.0125907322022298,1,0.537023322504957,0.0383436221363815,"Tested",0.0730980956402474
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Northern","Coldhouse","Warmhouse",5,9,-0.413120891619191,-0.136568795581406,-0.276552096037785,0.0415182196887791,9,0.128510832994734,0.263756575896949,"Tested",0.103795549221948
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Northern","Coolhouse","Transitional",6,9,-0.461680372540526,-0.0921475333214583,-0.369532839219068,0.0338730069203447,11,0.537023322504957,0.370591094783835,"Tested",0.103795549221948
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Northern","Coldhouse","Hothouse",5,4,-0.413120891619191,-0.0876798853545196,-0.325441006264671,0.0889547974934913,4,0.128510832994734,0.0383436221363815,"Tested",0.177909594986983
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Northern","Coldhouse","Transitional",5,9,-0.413120891619191,-0.0921475333214583,-0.320973358297732,0.115069670221708,13,0.128510832994734,0.370591094783835,"Tested",0.191782783702847
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Northern","Transitional","Warmhouse",9,9,-0.0921475333214583,-0.136568795581406,0.0444212622599475,0.32942162747464,35,0.370591094783835,0.263756575896949,"Tested",0.470602324963772
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Northern","Warmhouse","Hothouse",9,4,-0.136568795581406,-0.0876798853545196,-0.0488889102268861,0.408480660857696,16,0.263756575896949,0.0383436221363815,"Tested",0.51060082607212
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Northern","Transitional","Hothouse",9,4,-0.0921475333214583,-0.0876798853545196,-0.00446764796693863,0.530748557610764,18,0.370591094783835,0.0383436221363815,"Tested",0.589720619567516
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Northern","Coldhouse","Coolhouse",5,6,-0.413120891619191,-0.461680372540526,0.0485594809213352,0.60790438529919,16,0.128510832994734,0.537023322504957,"Tested",0.60790438529919
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Southern","Transitional","Hothouse",3,2,-0.12715947039532,0.252792447795221,-0.379951918190541,0.0744573365893828,0,0.150671795799665,0.153312128143791,"Tested",0.223372009768148
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Southern","Warmhouse","Hothouse",5,2,-0.109616755600258,0.252792447795221,-0.362409203395479,0.0406805646170377,0,0.133316452417669,0.153312128143791,"Tested",0.223372009768148
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Southern","Transitional","Warmhouse",3,5,-0.12715947039532,-0.109616755600258,-0.0175427147950621,0.275492493792547,5,0.150671795799665,0.133316452417669,"Tested",0.550984987585094
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Southern","Coolhouse","Hothouse",6,2,0.0159085606712884,0.252792447795221,-0.236883887123933,0.433816167389096,5,0.577928134276583,0.153312128143791,"Tested",0.650724251083645
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Southern","Coolhouse","Transitional",6,3,0.0159085606712884,-0.12715947039532,0.143068031066608,0.922209826103901,14,0.577928134276583,0.150671795799665,"Tested",0.922209826103901
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Southern","Coolhouse","Warmhouse",6,5,0.0159085606712884,-0.109616755600258,0.125525316271546,0.842348773959127,20,0.577928134276583,0.133316452417669,"Tested",0.922209826103901
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Southern","Coldhouse","Coolhouse",1,6,-0.245308467474833,0.0159085606712884,-0.261217028146122,NA,NA,0,0.577928134276583,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Southern","Coldhouse","Transitional",1,3,-0.245308467474833,-0.12715947039532,-0.118148997079513,NA,NA,0,0.150671795799665,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Southern","Coldhouse","Warmhouse",1,5,-0.245308467474833,-0.109616755600258,-0.135691711874576,NA,NA,0,0.133316452417669,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Southern","Coldhouse","Hothouse",1,2,-0.245308467474833,0.252792447795221,-0.498100915270054,NA,NA,0,0.153312128143791,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate_polar","Northern","Coldhouse","Warmhouse",2,5,-0.433043793320815,-0.136568795581406,-0.29647499773941,0.0406805646170377,0,0.0642554164973672,0.122178371050027,"Tested",0.244083387702226
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate_polar","Northern","Coldhouse","Coolhouse",2,2,-0.433043793320815,-0.221901563196262,-0.211142230124553,0.122639058403386,0,0.0642554164973672,0.118348909922758,"Tested",0.245278116806773
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate_polar","Northern","Transitional","Warmhouse",2,5,-0.450078235688406,-0.136568795581406,-0.313509440107001,0.087622122700003,1,0.15088927227586,0.122178371050027,"Tested",0.245278116806773
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate_polar","Northern","Coolhouse","Warmhouse",2,5,-0.221901563196262,-0.136568795581406,-0.0853327676148566,0.280637918067289,3,0.118348909922758,0.122178371050027,"Tested",0.420956877100933
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate_polar","Northern","Coldhouse","Transitional",2,2,-0.433043793320815,-0.450078235688406,0.017034442367591,0.650732320848331,2,0.0642554164973672,0.15088927227586,"Tested",0.780878785017997
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate_polar","Northern","Coolhouse","Transitional",2,2,-0.221901563196262,-0.450078235688406,0.228176672492144,0.877360941596614,3,0.118348909922758,0.15088927227586,"Tested",0.877360941596614
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate_polar","Northern","Coldhouse","Hothouse",2,1,-0.433043793320815,-0.0679441058780044,-0.365099687442811,NA,NA,0.0642554164973672,0,"Skipped: n < 2",NA
