"method_group","slope_metric","qc_name","climate_state","n","n_Northern","n_Southern","median_slope","iqr_slope"
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k3_tropical_temperate","Coolhouse",8,4,4,-0.277124233402467,0.688700145363977
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k3_tropical_temperate","Transitional",8,6,2,0.0395071675139905,0.252910355849287
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k3_tropical_temperate","Warmhouse",12,7,5,0.0644449240712258,0.341363325234258
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k3_tropical_temperate","Hothouse",6,4,2,-0.0977794066974887,0.196838883006588
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k3_tropical_temperate_polar","Coldhouse",1,1,0,-0.409553281155919,0
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k3_tropical_temperate_polar","Coolhouse",1,0,1,-0.377057076233006,0
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k3_tropical_temperate_polar","Transitional",3,1,2,-0.0686961028041223,0.359992973130129
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k3_tropical_temperate_polar","Warmhouse",7,4,3,0.0578864773710995,0.122009716437115
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k3_tropical_temperate_polar","Hothouse",2,0,2,0.258329613725589,0.159297518819677
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate","Coldhouse",24,12,12,-0.46967127557459,0.70466926015921
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate","Coolhouse",32,15,17,-0.184501551825601,0.339360411967168
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate","Transitional",33,17,16,-0.109823224350815,0.367614008699164
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate","Warmhouse",31,15,16,0.0181384454522007,0.376324761020719
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate","Hothouse",27,11,16,-0.0457193395791513,0.388385146965356
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Coldhouse",10,6,4,-0.430518103816014,0.365592014885884
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Coolhouse",20,11,9,-0.225289887971127,0.220568639734352
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Transitional",17,8,9,-0.134598439538051,0.201248891793361
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Warmhouse",22,10,12,-0.00609206388450694,0.243629536443431
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Hothouse",16,4,12,0.0133001302284233,0.418287627594859
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Coldhouse",14,6,8,-0.394592751575943,0.419374191847437
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Coolhouse",21,11,10,-0.191894082535522,0.403516026767824
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Transitional",20,14,6,-0.113104324654345,0.342055188029811
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Warmhouse",18,12,6,0.043507077909146,0.326915568631716
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Hothouse",16,8,8,-0.041903864123152,0.281345586977641
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Coldhouse",6,4,2,-0.384511028529965,0.39041031096106
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Coolhouse",10,5,5,-0.256802194359348,0.29470576694759
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Transitional",6,3,3,-0.205813869180118,0.347347859780092
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Warmhouse",11,8,3,0.0427439464477948,0.238981339856429
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Hothouse",6,3,3,-0.0604868173970851,0.311847930745311
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Coldhouse",6,5,1,-0.384511028529965,0.346015429006596
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Coolhouse",12,6,6,-0.123590048328592,0.444609001354746
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Transitional",12,9,3,-0.0729953473449573,0.342055188029811
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Warmhouse",14,9,5,0.043507077909146,0.296992015813431
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Hothouse",6,4,2,-0.041903864123152,0.179409678112208
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Coldhouse",2,2,0,-0.52606551953989,0.162988260404789
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Coolhouse",3,2,1,-0.321710306183173,0.208082144005619
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Transitional",4,2,2,-0.196707361890029,0.235967225767481
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Warmhouse",8,5,3,0.0460091519419741,0.108132147688233
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Hothouse",3,1,2,0.153784007718594,0.263054904833346
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Coldhouse",15,8,7,-0.38923617296247,0.542072265308998
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Coolhouse",25,12,13,-0.288450366048839,0.83094902222109
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Transitional",25,14,11,-0.13616910033096,0.390915419580783
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Warmhouse",22,13,9,0.0151797816477026,0.496142122767778
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Hothouse",20,9,11,0.0289192115578595,0.681299008902823
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Coldhouse",7,4,3,-0.307705685120307,0.536800259877286
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Coolhouse",12,6,6,-0.287196092640056,0.312980108118354
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Transitional",10,3,7,-0.212327838912546,0.239609207868448
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Warmhouse",13,8,5,-0.00140238770759134,0.227520865454028
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Hothouse",7,3,4,0.00978924166036027,0.489457177238415
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Coldhouse",6,4,2,-0.276435240063597,0.335508547722225
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Coolhouse",11,7,4,-0.582492242543097,1.2849718163603
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Transitional",12,10,2,-0.00633623251707341,0.568915097695424
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Warmhouse",12,8,4,-0.0198774623031,0.390215678694098
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Hothouse",9,6,3,0.085398725048716,0.58588643886756
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Coldhouse",3,2,1,-0.307705685120307,0.21324888346258
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Coolhouse",1,1,0,0.0211518037009973,0
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Transitional",2,1,1,-0.213307518390691,0.170458088106589
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Warmhouse",5,4,1,-0.0383525368986087,0.0789737233861513
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Hothouse",3,1,2,0.157882188904159,0.3841965564061
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Coldhouse",2,2,0,-0.348470929041388,0.0407652439210814
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Coolhouse",1,0,1,0.0473692641576031,0
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Transitional",6,5,1,0.0365975278719327,0.611588445716949
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Warmhouse",6,3,3,-0.142370787761952,0.405422332063317
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Hothouse",4,3,1,-0.0486391369165368,0.262758220828663
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Warmhouse",1,1,0,-0.407442057084714,0
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Hothouse",1,0,1,0.157882188904159,0
"percentile_latbin_OLS","q50","collection5_k1_tropical_temperate","Coldhouse",21,11,10,-0.511075157899756,0.711019678395148
"percentile_latbin_OLS","q50","collection5_k1_tropical_temperate","Coolhouse",30,14,16,-0.292235596443562,0.500133027897787
"percentile_latbin_OLS","q50","collection5_k1_tropical_temperate","Transitional",29,16,13,-0.133535417512019,0.402688187177855
"percentile_latbin_OLS","q50","collection5_k1_tropical_temperate","Warmhouse",26,13,13,0.0407072341484582,0.365684742721511
"percentile_latbin_OLS","q50","collection5_k1_tropical_temperate","Hothouse",25,10,15,-0.028296232343748,0.415327238900317
"percentile_latbin_OLS","q50","collection5_k1_tropical_temperate_polar","Coldhouse",10,6,4,-0.495079996741654,0.330312054499489
"percentile_latbin_OLS","q50","collection5_k1_tropical_temperate_polar","Coolhouse",19,10,9,-0.200023690883095,0.359258140335072
"percentile_latbin_OLS","q50","collection5_k1_tropical_temperate_polar","Transitional",16,7,9,-0.150942403579079,0.316516186211154
"percentile_latbin_OLS","q50","collection5_k1_tropical_temperate_polar","Warmhouse",17,9,8,-0.0365502238231627,0.238038482170069
"percentile_latbin_OLS","q50","collection5_k1_tropical_temperate_polar","Hothouse",13,4,9,-0.00217564526523183,0.264600490393434
"percentile_latbin_OLS","q50","collection5_k2_tropical_temperate","Coldhouse",12,6,6,-0.395311234404583,0.563966874227131
"percentile_latbin_OLS","q50","collection5_k2_tropical_temperate","Coolhouse",18,10,8,-0.292235596443562,0.503962056258184
"percentile_latbin_OLS","q50","collection5_k2_tropical_temperate","Transitional",17,12,5,-0.129745355004346,0.402688187177855
"percentile_latbin_OLS","q50","collection5_k2_tropical_temperate","Warmhouse",17,11,6,0.0727292397015128,0.326933041206974
"percentile_latbin_OLS","q50","collection5_k2_tropical_temperate","Hothouse",12,7,5,-0.053643860650016,0.312521939117086
"percentile_latbin_OLS","q50","collection5_k2_tropical_temperate_polar","Coldhouse",5,3,2,-0.396898689405781,0.562464372704299
"percentile_latbin_OLS","q50","collection5_k2_tropical_temperate_polar","Coolhouse",7,3,4,-0.200023690883095,0.374244330708971
"percentile_latbin_OLS","q50","collection5_k2_tropical_temperate_polar","Transitional",6,3,3,-0.187838625612467,0.352803486098433
"percentile_latbin_OLS","q50","collection5_k2_tropical_temperate_polar","Warmhouse",10,8,2,-0.00669395257589666,0.295969142258776
"percentile_latbin_OLS","q50","collection5_k2_tropical_temperate_polar","Hothouse",3,1,2,0.132864473289541,0.418943958666482
"percentile_latbin_OLS","q50","collection5_k3_tropical_temperate","Coldhouse",6,5,1,-0.452747041427469,0.340777173223608
"percentile_latbin_OLS","q50","collection5_k3_tropical_temperate","Coolhouse",5,4,1,-0.590579997338023,1.10543733067614
"percentile_latbin_OLS","q50","collection5_k3_tropical_temperate","Transitional",9,6,3,-0.0181940682828869,0.375721536534531
"percentile_latbin_OLS","q50","collection5_k3_tropical_temperate","Warmhouse",12,8,4,0.0463123171733273,0.285003703338856
"percentile_latbin_OLS","q50","collection5_k3_tropical_temperate","Hothouse",6,4,2,-0.0552441748862268,0.181527376644512
"percentile_latbin_OLS","q50","collection5_k3_tropical_temperate_polar","Coldhouse",2,2,0,-0.52200093148071,0.125102242074929
"percentile_latbin_OLS","q50","collection5_k3_tropical_temperate_polar","Coolhouse",1,1,0,0.00734478160975998,0
"percentile_latbin_OLS","q50","collection5_k3_tropical_temperate_polar","Transitional",2,1,1,-0.229235932011225,0.289610026833785
"percentile_latbin_OLS","q50","collection5_k3_tropical_temperate_polar","Warmhouse",7,5,2,0.0957289718303234,0.196180336795078
"percentile_latbin_OLS","q50","collection5_k3_tropical_temperate_polar","Hothouse",1,0,1,0.132864473289541,0
"percentile_latbin_OLS","q50","occurrence10_k1_tropical_temperate","Coldhouse",24,12,12,-0.446824301179136,0.560065565531141
"percentile_latbin_OLS","q50","occurrence10_k1_tropical_temperate","Coolhouse",32,15,17,-0.184007327879235,0.456889031906682
"percentile_latbin_OLS","q50","occurrence10_k1_tropical_temperate","Transitional",32,17,15,-0.121372040930676,0.290667032340849
"percentile_latbin_OLS","q50","occurrence10_k1_tropical_temperate","Warmhouse",30,15,15,0.0586853777617063,0.339472826526564
"percentile_latbin_OLS","q50","occurrence10_k1_tropical_temperate","Hothouse",27,11,16,-0.0228630587822816,0.529559268998318
"percentile_latbin_OLS","q50","occurrence10_k1_tropical_temperate_polar","Coldhouse",9,5,4,-0.418807853146303,0.457931479243861
"percentile_latbin_OLS","q50","occurrence10_k1_tropical_temperate_polar","Coolhouse",17,8,9,-0.191681235524146,0.234017998278576
"percentile_latbin_OLS","q50","occurrence10_k1_tropical_temperate_polar","Transitional",17,8,9,-0.131236253931386,0.297011461648698
"percentile_latbin_OLS","q50","occurrence10_k1_tropical_temperate_polar","Warmhouse",21,10,11,-0.0142316696052394,0.283308980048063
"percentile_latbin_OLS","q50","occurrence10_k1_tropical_temperate_polar","Hothouse",14,4,10,-0.050457386593852,0.487003155710339
"percentile_latbin_OLS","q50","occurrence10_k2_tropical_temperate","Coldhouse",12,6,6,-0.256162820170081,0.33776578611537
"percentile_latbin_OLS","q50","occurrence10_k2_tropical_temperate","Coolhouse",18,9,9,-0.217979170029845,0.42785526109058
"percentile_latbin_OLS","q50","occurrence10_k2_tropical_temperate","Transitional",19,13,6,-0.131236253931386,0.25071272455902
"percentile_latbin_OLS","q50","occurrence10_k2_tropical_temperate","Warmhouse",16,10,6,0.0586853777617063,0.398670637191066
"percentile_latbin_OLS","q50","occurrence10_k2_tropical_temperate","Hothouse",14,7,7,-0.0433178317460983,0.489372746560247
"percentile_latbin_OLS","q50","occurrence10_k2_tropical_temperate_polar","Coldhouse",5,3,2,-0.336015617940593,0.453396364089266
"percentile_latbin_OLS","q50","occurrence10_k2_tropical_temperate_polar","Coolhouse",7,3,4,-0.138719121098695,0.276546447762931
"percentile_latbin_OLS","q50","occurrence10_k2_tropical_temperate_polar","Transitional",5,2,3,-0.193155573323031,0.505814410760209
"percentile_latbin_OLS","q50","occurrence10_k2_tropical_temperate_polar","Warmhouse",9,6,3,0.0655358907170616,0.168009777331612
"percentile_latbin_OLS","q50","occurrence10_k2_tropical_temperate_polar","Hothouse",4,2,2,0.0101556368795011,0.337079607250707
"percentile_latbin_OLS","q50","occurrence10_k3_tropical_temperate","Coldhouse",6,5,1,-0.377411735543448,0.364146668234323
"percentile_latbin_OLS","q50","occurrence10_k3_tropical_temperate","Coolhouse",8,4,4,-0.292756128650827,0.698028106564227
"percentile_latbin_OLS","q50","occurrence10_k3_tropical_temperate","Transitional",8,6,2,-0.0073526664722446,0.208458097235835
"percentile_latbin_OLS","q50","occurrence10_k3_tropical_temperate","Warmhouse",12,7,5,0.0690966724439237,0.388872597730266
"percentile_latbin_OLS","q50","occurrence10_k3_tropical_temperate","Hothouse",6,4,2,-0.0932217850087749,0.192560614981989
"percentile_latbin_OLS","q50","occurrence10_k3_tropical_temperate_polar","Coldhouse",1,1,0,-0.418807853146303,0
"percentile_latbin_OLS","q50","occurrence10_k3_tropical_temperate_polar","Coolhouse",1,0,1,-0.393831021777507,0
"percentile_latbin_OLS","q50","occurrence10_k3_tropical_temperate_polar","Transitional",3,1,2,-0.0974630542838754,0.391433243832812
"percentile_latbin_OLS","q50","occurrence10_k3_tropical_temperate_polar","Warmhouse",7,4,3,0.0655358907170616,0.162939561485192
"percentile_latbin_OLS","q50","occurrence10_k3_tropical_temperate_polar","Hothouse",2,0,2,0.249880024142999,0.121176894771869
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate","Coldhouse",24,12,12,-0.440180654772148,0.559817458836078
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate","Coolhouse",32,15,17,-0.190185850537091,0.317823420193142
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate","Transitional",33,17,16,-0.111224640239836,0.277482848628734
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate","Warmhouse",31,15,16,0.0205814755888688,0.296587716533711
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate","Hothouse",27,11,16,-0.075226284824172,0.358138553774031
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate_polar","Coldhouse",10,6,4,-0.440180654772148,0.336995219181917
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate_polar","Coolhouse",20,11,9,-0.206770313367684,0.253317277397985
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate_polar","Transitional",17,8,9,-0.121427662771163,0.157137618830378
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate_polar","Warmhouse",22,10,12,-0.00222730125393693,0.208236828494773
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate_polar","Hothouse",16,4,12,-0.00615486308909858,0.346381624909584
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate","Coldhouse",14,6,8,-0.315379376786988,0.379951850011851
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate","Coolhouse",21,11,10,-0.171761942047284,0.357233330120438
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate","Transitional",20,14,6,-0.108259027540645,0.21259467555611
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate","Warmhouse",18,12,6,0.0180735623971768,0.234821831238917
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate","Hothouse",16,8,8,-0.0788103193657858,0.285871507723998
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate_polar","Coldhouse",6,4,2,-0.377094439961135,0.402293863879819
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate_polar","Coolhouse",10,5,5,-0.195362626392838,0.254272414510233
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate_polar","Transitional",6,3,3,-0.163667103231002,0.279552061105366
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate_polar","Warmhouse",11,8,3,0.026370057696988,0.183359003623105
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate_polar","Hothouse",6,3,3,-0.0688228707557429,0.242886243779656
"percentile_latbin_OLS","q50","occurrence5_k3_tropical_temperate","Coldhouse",6,5,1,-0.409748385568549,0.336493681973815
"percentile_latbin_OLS","q50","occurrence5_k3_tropical_temperate","Coolhouse",12,6,6,-0.130728555652479,0.433154493272412
"percentile_latbin_OLS","q50","occurrence5_k3_tropical_temperate","Transitional",12,9,3,-0.0767703903789272,0.202617081212072
"percentile_latbin_OLS","q50","occurrence5_k3_tropical_temperate","Warmhouse",14,9,5,0.0293126651680483,0.222568942464912
"percentile_latbin_OLS","q50","occurrence5_k3_tropical_temperate","Hothouse",6,4,2,-0.0592370487426993,0.160276509639657
"percentile_latbin_OLS","q50","occurrence5_k3_tropical_temperate_polar","Coldhouse",2,2,0,-0.466835267151134,0.120173096393598
"percentile_latbin_OLS","q50","occurrence5_k3_tropical_temperate_polar","Coolhouse",3,2,1,-0.218963310738393,0.178616665060219
"percentile_latbin_OLS","q50","occurrence5_k3_tropical_temperate_polar","Transitional",4,2,2,-0.155599979266147,0.185285714416313
"percentile_latbin_OLS","q50","occurrence5_k3_tropical_temperate_polar","Warmhouse",8,5,3,0.0362940945648939,0.0808668225144379
"percentile_latbin_OLS","q50","occurrence5_k3_tropical_temperate_polar","Hothouse",3,1,2,0.0966978114762557,0.246498698020239
"percentile_latbin_OLS","q60","collection10_k1_tropical_temperate","Coldhouse",15,8,7,-0.48219840045964,0.629057236765236
"percentile_latbin_OLS","q60","collection10_k1_tropical_temperate","Coolhouse",25,12,13,-0.431686851947283,0.824264334565095
"percentile_latbin_OLS","q60","collection10_k1_tropical_temperate","Transitional",25,14,11,-0.13616910033096,0.504513341980572
"percentile_latbin_OLS","q60","collection10_k1_tropical_temperate","Warmhouse",22,13,9,0.00787100759851987,0.488245225785227
"percentile_latbin_OLS","q60","collection10_k1_tropical_temperate","Hothouse",20,9,11,0.00323740052164552,0.763528915008069
"percentile_latbin_OLS","q60","collection10_k1_tropical_temperate_polar","Coldhouse",7,4,3,-0.357062393927622,0.54202569735322
"percentile_latbin_OLS","q60","collection10_k1_tropical_temperate_polar","Coolhouse",12,6,6,-0.376763949628123,0.295053927448167
"percentile_latbin_OLS","q60","collection10_k1_tropical_temperate_polar","Transitional",10,3,7,-0.256711260575426,0.229410749406176
"percentile_latbin_OLS","q60","collection10_k1_tropical_temperate_polar","Warmhouse",13,8,5,-0.00130839601816437,0.224243007959296
"percentile_latbin_OLS","q60","collection10_k1_tropical_temperate_polar","Hothouse",7,3,4,0.0297168152568654,0.520647589620953
"percentile_latbin_OLS","q60","collection10_k2_tropical_temperate","Coldhouse",6,4,2,-0.23410189669319,0.392784894976847
"percentile_latbin_OLS","q60","collection10_k2_tropical_temperate","Coolhouse",11,7,4,-0.60741352874124,1.27961486778928
"percentile_latbin_OLS","q60","collection10_k2_tropical_temperate","Transitional",12,10,2,0.0211094705954647,0.682782168440819
"percentile_latbin_OLS","q60","collection10_k2_tropical_temperate","Warmhouse",12,8,4,-0.0426733121970804,0.398600452304463
"percentile_latbin_OLS","q60","collection10_k2_tropical_temperate","Hothouse",9,6,3,0.0858195266669736,0.715042231849288
"percentile_latbin_OLS","q60","collection10_k2_tropical_temperate_polar","Coldhouse",3,2,1,-0.357062393927622,0.220869764239754
"percentile_latbin_OLS","q60","collection10_k2_tropical_temperate_polar","Coolhouse",1,1,0,0.0192157164231508,0
"percentile_latbin_OLS","q60","collection10_k2_tropical_temperate_polar","Transitional",2,1,1,-0.202717346542101,0.17778317507922
"percentile_latbin_OLS","q60","collection10_k2_tropical_temperate_polar","Warmhouse",5,4,1,-0.0840382283759965,0.0951614103448369
"percentile_latbin_OLS","q60","collection10_k2_tropical_temperate_polar","Hothouse",3,1,2,0.177538304569612,0.428571390002592
"percentile_latbin_OLS","q60","collection10_k3_tropical_temperate","Coldhouse",2,2,0,-0.380563882111277,0.0235014881836546
"percentile_latbin_OLS","q60","collection10_k3_tropical_temperate","Coolhouse",1,0,1,0.0430640089645969,0
"percentile_latbin_OLS","q60","collection10_k3_tropical_temperate","Transitional",6,5,1,0.129400116892708,0.733816299321416
"percentile_latbin_OLS","q60","collection10_k3_tropical_temperate","Warmhouse",6,3,3,-0.138026803621485,0.403635169415123
"percentile_latbin_OLS","q60","collection10_k3_tropical_temperate","Hothouse",4,3,1,-0.0287371377441834,0.282451901992931
"percentile_latbin_OLS","q60","collection10_k3_tropical_temperate_polar","Warmhouse",1,1,0,-0.408409872906746,0
"percentile_latbin_OLS","q60","collection10_k3_tropical_temperate_polar","Hothouse",1,0,1,0.177538304569612,0
"percentile_latbin_OLS","q60","collection5_k1_tropical_temperate","Coldhouse",21,11,10,-0.568610541252549,0.7229699293954
"percentile_latbin_OLS","q60","collection5_k1_tropical_temperate","Coolhouse",30,14,16,-0.302299592228943,0.459495308069484
"percentile_latbin_OLS","q60","collection5_k1_tropical_temperate","Transitional",29,16,13,-0.133925538109798,0.448030859915242
"percentile_latbin_OLS","q60","collection5_k1_tropical_temperate","Warmhouse",26,13,13,0.0152047632004076,0.426556855542017
"percentile_latbin_OLS","q60","collection5_k1_tropical_temperate","Hothouse",25,10,15,-0.0329203695827678,0.510542829139753
"percentile_latbin_OLS","q60","collection5_k1_tropical_temperate_polar","Coldhouse",10,6,4,-0.494911697843126,0.367847257494163
"percentile_latbin_OLS","q60","collection5_k1_tropical_temperate_polar","Coolhouse",19,10,9,-0.228868583865182,0.324939654303247
"percentile_latbin_OLS","q60","collection5_k1_tropical_temperate_polar","Transitional",16,7,9,-0.152121225406502,0.367604462557989
"percentile_latbin_OLS","q60","collection5_k1_tropical_temperate_polar","Warmhouse",17,9,8,-0.0293724265935167,0.258467694162998
"percentile_latbin_OLS","q60","collection5_k1_tropical_temperate_polar","Hothouse",13,4,9,0.00787779617886492,0.266241112339947
"percentile_latbin_OLS","q60","collection5_k2_tropical_temperate","Coldhouse",12,6,6,-0.432937362970487,0.611549622714396
"percentile_latbin_OLS","q60","collection5_k2_tropical_temperate","Coolhouse",18,10,8,-0.319730277752872,0.479394657370799
"percentile_latbin_OLS","q60","collection5_k2_tropical_temperate","Transitional",17,12,5,-0.0229340180085411,0.465598441887603
"percentile_latbin_OLS","q60","collection5_k2_tropical_temperate","Warmhouse",17,11,6,0.0620013982056449,0.338386579321746
"percentile_latbin_OLS","q60","collection5_k2_tropical_temperate","Hothouse",12,7,5,-0.0592040409973545,0.400001089197153
"percentile_latbin_OLS","q60","collection5_k2_tropical_temperate_polar","Coldhouse",5,3,2,-0.379627233658306,0.548969021538318
"percentile_latbin_OLS","q60","collection5_k2_tropical_temperate_polar","Coolhouse",7,3,4,-0.228868583865182,0.335439463799245
"percentile_latbin_OLS","q60","collection5_k2_tropical_temperate_polar","Transitional",6,3,3,-0.229022331505615,0.42070633869283
"percentile_latbin_OLS","q60","collection5_k2_tropical_temperate_polar","Warmhouse",10,8,2,-0.0134150954133821,0.297213940880375
"percentile_latbin_OLS","q60","collection5_k2_tropical_temperate_polar","Hothouse",3,1,2,0.162874101281092,0.463869109338155
"percentile_latbin_OLS","q60","collection5_k3_tropical_temperate","Coldhouse",6,5,1,-0.435702439844226,0.348639033688563
"percentile_latbin_OLS","q60","collection5_k3_tropical_temperate","Coolhouse",5,4,1,-0.609007977195853,1.12443532293071
"percentile_latbin_OLS","q60","collection5_k3_tropical_temperate","Transitional",9,6,3,0.0227112813155972,0.410494720815506
"percentile_latbin_OLS","q60","collection5_k3_tropical_temperate","Warmhouse",12,8,4,0.0391056055962383,0.305780270189969
"percentile_latbin_OLS","q60","collection5_k3_tropical_temperate","Hothouse",6,4,2,-0.0592040409973545,0.203317569974219
"percentile_latbin_OLS","q60","collection5_k3_tropical_temperate_polar","Coldhouse",2,2,0,-0.52375498125571,0.144127747597405
"percentile_latbin_OLS","q60","collection5_k3_tropical_temperate_polar","Coolhouse",1,1,0,0.00351299136553292,0
"percentile_latbin_OLS","q60","collection5_k3_tropical_temperate_polar","Transitional",2,1,1,-0.262571541561173,0.285282822876771
"percentile_latbin_OLS","q60","collection5_k3_tropical_temperate_polar","Warmhouse",7,5,2,0.0877809691844038,0.187415192819062
"percentile_latbin_OLS","q60","collection5_k3_tropical_temperate_polar","Hothouse",1,0,1,0.162874101281092,0
"percentile_latbin_OLS","q60","occurrence10_k1_tropical_temperate","Coldhouse",24,12,12,-0.431572600718123,0.611660257801236
"percentile_latbin_OLS","q60","occurrence10_k1_tropical_temperate","Coolhouse",32,15,17,-0.177919966224265,0.487333425338638
"percentile_latbin_OLS","q60","occurrence10_k1_tropical_temperate","Transitional",32,17,15,-0.125729802655487,0.353898760941531
