"bin_midpoint","hemisphere","stage","n_cells","n_valid_lat_bins","min_abs_lat_bin_mid","max_abs_lat_bin_mid","lat_range_diagnostic","has_tropical","has_temperate","has_polar","sum_nT","mean_nT","median_nT","min_nT","max_nT","has_adjacent_tt","k_min","k_max","k_mean","k_median","k_cv","k_evenness","dominant_lat_bin_prop","pass_tropical","pass_temperate","pass_polar","pass_adjacent_tt","pass_n_lat_bins","label","color","slope_filter_id","qc_name","qc_type","occurrence_min","collection_min","min_cells_per_latbin","zone_requirement","require_tropical","require_temperate","require_polar","require_adjacent_tt","require_min_lat_bins"
91.85,"Northern","Turonian",29,12,7.986719,59.588323,51.601604,TRUE,TRUE,FALSE,2708,93.3793103448276,34,5,612,TRUE,0,5,1.61111111111111,1,1.00171218043856,0,0.172413793103448,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
97.2,"Northern","Cenomanian",29,12,1.592369,59.588323,57.995954,TRUE,TRUE,FALSE,4795,165.344827586207,63,6,957,TRUE,0,4,1.61111111111111,2,0.881366168516143,0,0.137931034482759,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
106.85,"Northern","Albian",25,13,4.782054,80.405932,75.623878,TRUE,TRUE,TRUE,2437,97.48,28,5,402,TRUE,0,4,1.38888888888889,1,0.928604265741301,0,0.16,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
117.3,"Northern","Aptian",19,11,7.986719,80.405932,72.419213,TRUE,TRUE,TRUE,2036,107.157894736842,50,6,633,TRUE,0,5,1.05555555555556,1,1.19269407064956,0,0.263157894736842,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
123.585,"Northern","Barremian",8,7,28.1939,80.405932,52.212032,TRUE,TRUE,TRUE,180,22.5,19,5,55,TRUE,0,2,0.444444444444444,0,1.3853222177742,0,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
129.185,"Northern","Hauterivian",8,4,35.709438,59.588323,23.878885,FALSE,TRUE,FALSE,943,117.875,30,5,591,TRUE,0,3,0.444444444444444,0,2.07399869533115,0,0.375,FALSE,TRUE,TRUE,TRUE,TRUE,"bad","Bad hemisphere","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
134.825,"Northern","Valanginian",13,8,31.874494,80.405932,48.531438,FALSE,TRUE,TRUE,962,74,32,9,445,TRUE,0,3,0.722222222222222,0,1.32684929954252,0,0.230769230769231,FALSE,TRUE,TRUE,TRUE,TRUE,"bad","Bad hemisphere","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
140.075,"Northern","Berriasian",18,9,28.1939,80.405932,52.212032,TRUE,TRUE,TRUE,668,37.1111111111111,30.5,6,102,TRUE,0,4,1,0.5,1.2833778958395,0,0.222222222222222,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
146.15,"Northern","Tithonian",17,10,4.782054,80.405932,75.623878,TRUE,TRUE,TRUE,2524,148.470588235294,18,5,1161,TRUE,0,4,0.944444444444444,1,1.1752588915822,0,0.235294117647059,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
152,"Northern","Kimmeridgian",9,7,1.592369,80.405932,78.813563,TRUE,TRUE,TRUE,1937,215.222222222222,80,5,1110,TRUE,0,3,0.5,0,1.57181049598675,0,0.333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
158.15,"Northern","Oxfordian",19,10,1.592369,80.405932,78.813563,TRUE,TRUE,TRUE,3921,206.368421052632,38,7,1438,TRUE,0,4,1.05555555555556,1,1.19269407064956,0,0.210526315789474,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
163.4,"Northern","Callovian",20,12,1.592369,53.750124,52.157755,TRUE,TRUE,FALSE,2596,129.8,48,6,949,TRUE,0,3,1.11111111111111,1,0.970748649845299,0,0.15,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
166.75,"Northern","Bathonian",21,11,1.592369,53.750124,52.157755,TRUE,TRUE,FALSE,3781,180.047619047619,48,5,906,TRUE,0,4,1.16666666666667,1,1.02899151085505,0,0.19047619047619,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
169.55,"Northern","Bajocian",24,10,1.592369,80.405932,78.813563,TRUE,TRUE,TRUE,1891,78.7916666666667,36,5,410,TRUE,0,6,1.33333333333333,1,1.3853222177742,0,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
172.8,"Northern","Aalenian",13,10,21.178301,80.405932,59.227631,TRUE,TRUE,TRUE,1146,88.1538461538462,58,5,401,TRUE,0,3,0.722222222222222,1,1.14430443886195,0,0.230769230769231,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
179.45,"Northern","Toarcian",23,11,1.592369,80.405932,78.813563,TRUE,TRUE,TRUE,5097,221.608695652174,41,5,2221,TRUE,0,4,1.27777777777778,1,0.997383433233078,0,0.173913043478261,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
188.55,"Northern","Pliensbachian",25,12,7.986719,80.405932,72.419213,TRUE,TRUE,TRUE,5042,201.68,31,6,1188,TRUE,0,4,1.38888888888889,1,0.960881947820365,0,0.16,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
196.2,"Northern","Sinemurian",19,10,11.216828,66.77291,55.556082,TRUE,TRUE,TRUE,1504,79.1578947368421,44,7,330,TRUE,0,4,1.05555555555556,1,1.23616673478421,0,0.210526315789474,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
200.45,"Northern","Hettangian",11,9,14.483604,66.77291,52.289306,TRUE,TRUE,TRUE,674,61.2727272727273,24,6,269,TRUE,0,2,0.611111111111111,0.5,1.14185837321546,0,0.181818181818182,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
203.55,"Northern","Rhaetian",14,7,14.483604,80.405932,65.922328,TRUE,TRUE,TRUE,1820,130,16,6,1233,TRUE,0,4,0.777777777777778,0,1.62365467443072,0,0.285714285714286,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
216.5,"Northern","Norian",19,12,4.782054,80.405932,75.623878,TRUE,TRUE,TRUE,1537,80.8947368421053,54,5,344,TRUE,0,2,1.05555555555556,1,0.826677564707986,0,0.105263157894737,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
232.15,"Northern","Carnian",19,11,4.782054,80.405932,75.623878,TRUE,TRUE,TRUE,2902,152.736842105263,25,6,2164,TRUE,0,5,1.05555555555556,1,1.23616673478421,0,0.263157894736842,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
239.232,"Northern","Ladinian",14,8,4.782054,80.405932,75.623878,TRUE,TRUE,TRUE,1257,89.7857142857143,57.5,7,404,TRUE,0,5,0.777777777777778,0,1.62365467443072,0,0.357142857142857,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
244.082,"Northern","Anisian",16,8,1.592369,66.77291,65.180541,TRUE,TRUE,TRUE,3585,224.0625,125,37,1358,TRUE,0,3,0.888888888888889,0,1.33049636911767,0,0.1875,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
248.3,"Northern","Olenekian",16,13,1.592369,66.77291,65.180541,TRUE,TRUE,TRUE,1345,84.0625,25,5,489,TRUE,0,3,0.888888888888889,1,0.853194688491782,0,0.1875,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
250.901,"Northern","Induan",24,15,1.592369,80.405932,78.813563,TRUE,TRUE,TRUE,3330,138.75,51,5,733,TRUE,0,4,1.33333333333333,1,0.727606875108999,0,0.166666666666667,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
253.021,"Northern","Changhsingian",14,9,1.592369,80.405932,78.813563,TRUE,TRUE,TRUE,4279,305.642857142857,85,5,1795,TRUE,0,3,0.777777777777778,0.5,1.21218305346265,0,0.214285714285714,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
256.825,"Northern","Wuchiapingian",24,13,1.592369,80.405932,78.813563,TRUE,TRUE,TRUE,5382,224.25,124,5,1103,TRUE,0,5,1.33333333333333,1,0.996316746232607,0,0.208333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
261.895,"Northern","Capitanian",16,11,1.592369,80.405932,78.813563,TRUE,TRUE,TRUE,2548,159.25,39.5,20,1283,TRUE,0,2,0.888888888888889,1,0.936396409270197,0,0.125,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
265.59,"Northern","Wordian",15,11,4.782054,80.405932,75.623878,TRUE,TRUE,TRUE,1688,112.533333333333,54,6,656,TRUE,0,3,0.833333333333333,1,1.02899151085505,0,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
270.65,"Northern","Roadian",25,15,4.782054,80.405932,75.623878,TRUE,TRUE,TRUE,3985,159.4,93,6,519,TRUE,0,3,1.38888888888889,1,0.659839552689984,0,0.12,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
278.85,"Northern","Kungurian",20,10,4.782054,80.405932,75.623878,TRUE,TRUE,TRUE,2207,110.35,59.5,5,855,TRUE,0,4,1.11111111111111,1,1.15044748327106,0,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
286.7,"Northern","Artinskian",13,10,4.782054,48.647908,43.865854,TRUE,TRUE,FALSE,1141,87.7692307692308,83,5,255,TRUE,0,3,0.722222222222222,1,1.14430443886195,0,0.230769230769231,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
291.81,"Northern","Sakmarian",13,11,4.782054,66.77291,61.990856,TRUE,TRUE,TRUE,1347,103.615384615385,42,17,449,TRUE,0,2,0.722222222222222,1,0.926464372710492,0,0.153846153846154,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
296.21,"Northern","Asselian",10,8,4.782054,66.77291,61.990856,TRUE,TRUE,TRUE,550,55,40,6,149,TRUE,0,2,0.555555555555556,0,1.26862593569022,0,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
301.3,"Northern","Gzhelian",5,5,4.782054,59.588323,54.806269,TRUE,TRUE,FALSE,457,91.4,32,7,347,TRUE,0,1,0.277777777777778,0,1.65919895626492,0,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
305.35,"Northern","Kasimovian",2,2,14.483604,35.709438,21.225834,TRUE,TRUE,FALSE,30,15,15,7,23,FALSE,0,1,0.111111111111111,0,2.910427500436,0,0.5,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
311.1,"Northern","Moscovian",4,4,7.986719,31.874494,23.887775,TRUE,TRUE,FALSE,225,56.25,26,5,168,FALSE,0,1,0.222222222222222,0,1.92506684375924,0,0.25,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
319.3,"Northern","Bashkirian",8,6,4.782054,53.750124,48.96807,TRUE,TRUE,FALSE,340,42.5,33,5,121,TRUE,0,2,0.444444444444444,0,1.58578241961277,0,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
326.85,"Northern","Serpukhovian",5,4,4.782054,14.483604,9.70155,TRUE,FALSE,FALSE,597,119.4,58,5,283,TRUE,0,2,0.277777777777778,0,2.06824733985651,0,0.4,TRUE,FALSE,TRUE,TRUE,TRUE,"bad","Bad hemisphere","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
338.5,"Northern","Visean",5,4,4.782054,24.63659,19.854536,TRUE,FALSE,FALSE,67,13.4,14,5,21,TRUE,0,2,0.277777777777778,0,2.06824733985651,0,0.4,TRUE,FALSE,TRUE,TRUE,TRUE,"bad","Bad hemisphere","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
352.78,"Northern","Tournaisian",1,1,11.216828,11.216828,0,TRUE,FALSE,FALSE,58,58,58,58,58,FALSE,0,1,0.0555555555555556,0,4.24264068711929,0,1,TRUE,FALSE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
365.505,"Northern","Famennian",2,2,1.592369,4.782054,3.189685,TRUE,FALSE,FALSE,53,26.5,26.5,13,40,FALSE,0,1,0.111111111111111,0,2.910427500436,0,0.5,TRUE,FALSE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
