"method_group","slope_metric","qc_name","hemisphere","qc_type","occurrence_min","collection_min","min_cells_per_latbin","zone_requirement","n_total_stage_hemi","n_with_slope","n_good","n_good_with_slope","prop_good_with_slope"
"percentile_latbin_OLS","q60","occurrence10_k2_tropical_temperate","Northern","occurrence",10,NA,2,"tropical_temperate",87,80,45,45,0.517241379310345
"percentile_latbin_OLS","q60","occurrence10_k2_tropical_temperate","Southern","occurrence",10,NA,2,"tropical_temperate",87,81,34,34,0.390804597701149
"percentile_latbin_OLS","q60","occurrence10_k2_tropical_temperate_polar","Northern","occurrence",10,NA,2,"tropical_temperate_polar",87,80,16,16,0.183908045977011
"percentile_latbin_OLS","q60","occurrence10_k2_tropical_temperate_polar","Southern","occurrence",10,NA,2,"tropical_temperate_polar",87,81,14,14,0.160919540229885
"percentile_latbin_OLS","q60","occurrence10_k3_tropical_temperate","Northern","occurrence",10,NA,3,"tropical_temperate",87,80,26,26,0.298850574712644
"percentile_latbin_OLS","q60","occurrence10_k3_tropical_temperate","Southern","occurrence",10,NA,3,"tropical_temperate",87,81,14,14,0.160919540229885
"percentile_latbin_OLS","q60","occurrence10_k3_tropical_temperate_polar","Northern","occurrence",10,NA,3,"tropical_temperate_polar",87,80,6,6,0.0689655172413793
"percentile_latbin_OLS","q60","occurrence10_k3_tropical_temperate_polar","Southern","occurrence",10,NA,3,"tropical_temperate_polar",87,81,8,8,0.0919540229885057
"percentile_latbin_OLS","q60","occurrence5_k1_tropical_temperate","Northern","occurrence",5,NA,1,"tropical_temperate",87,82,70,70,0.804597701149425
"percentile_latbin_OLS","q60","occurrence5_k1_tropical_temperate","Southern","occurrence",5,NA,1,"tropical_temperate",87,82,77,77,0.885057471264368
"percentile_latbin_OLS","q60","occurrence5_k1_tropical_temperate_polar","Northern","occurrence",5,NA,1,"tropical_temperate_polar",87,82,39,39,0.448275862068966
"percentile_latbin_OLS","q60","occurrence5_k1_tropical_temperate_polar","Southern","occurrence",5,NA,1,"tropical_temperate_polar",87,82,46,46,0.528735632183908
"percentile_latbin_OLS","q60","occurrence5_k2_tropical_temperate","Northern","occurrence",5,NA,2,"tropical_temperate",87,82,51,51,0.586206896551724
"percentile_latbin_OLS","q60","occurrence5_k2_tropical_temperate","Southern","occurrence",5,NA,2,"tropical_temperate",87,82,38,38,0.436781609195402
"percentile_latbin_OLS","q60","occurrence5_k2_tropical_temperate_polar","Northern","occurrence",5,NA,2,"tropical_temperate_polar",87,82,23,23,0.264367816091954
"percentile_latbin_OLS","q60","occurrence5_k2_tropical_temperate_polar","Southern","occurrence",5,NA,2,"tropical_temperate_polar",87,82,16,16,0.183908045977011
"percentile_latbin_OLS","q60","occurrence5_k3_tropical_temperate","Northern","occurrence",5,NA,3,"tropical_temperate",87,82,33,33,0.379310344827586
"percentile_latbin_OLS","q60","occurrence5_k3_tropical_temperate","Southern","occurrence",5,NA,3,"tropical_temperate",87,82,17,17,0.195402298850575
"percentile_latbin_OLS","q60","occurrence5_k3_tropical_temperate_polar","Northern","occurrence",5,NA,3,"tropical_temperate_polar",87,82,12,12,0.137931034482759
"percentile_latbin_OLS","q60","occurrence5_k3_tropical_temperate_polar","Southern","occurrence",5,NA,3,"tropical_temperate_polar",87,82,8,8,0.0919540229885057
"percentile_latbin_OLS","q75","collection10_k1_tropical_temperate","Northern","collection",NA,10,1,"tropical_temperate",87,69,56,56,0.64367816091954
"percentile_latbin_OLS","q75","collection10_k1_tropical_temperate","Southern","collection",NA,10,1,"tropical_temperate",87,70,51,51,0.586206896551724
"percentile_latbin_OLS","q75","collection10_k1_tropical_temperate_polar","Northern","collection",NA,10,1,"tropical_temperate_polar",87,69,24,24,0.275862068965517
"percentile_latbin_OLS","q75","collection10_k1_tropical_temperate_polar","Southern","collection",NA,10,1,"tropical_temperate_polar",87,70,25,25,0.28735632183908
"percentile_latbin_OLS","q75","collection10_k2_tropical_temperate","Northern","collection",NA,10,2,"tropical_temperate",87,69,35,35,0.402298850574713
"percentile_latbin_OLS","q75","collection10_k2_tropical_temperate","Southern","collection",NA,10,2,"tropical_temperate",87,70,15,15,0.172413793103448
"percentile_latbin_OLS","q75","collection10_k2_tropical_temperate_polar","Northern","collection",NA,10,2,"tropical_temperate_polar",87,69,9,9,0.103448275862069
"percentile_latbin_OLS","q75","collection10_k2_tropical_temperate_polar","Southern","collection",NA,10,2,"tropical_temperate_polar",87,70,5,5,0.0574712643678161
"percentile_latbin_OLS","q75","collection10_k3_tropical_temperate","Northern","collection",NA,10,3,"tropical_temperate",87,69,13,13,0.149425287356322
"percentile_latbin_OLS","q75","collection10_k3_tropical_temperate","Southern","collection",NA,10,3,"tropical_temperate",87,70,6,6,0.0689655172413793
"percentile_latbin_OLS","q75","collection10_k3_tropical_temperate_polar","Northern","collection",NA,10,3,"tropical_temperate_polar",87,69,1,1,0.0114942528735632
"percentile_latbin_OLS","q75","collection10_k3_tropical_temperate_polar","Southern","collection",NA,10,3,"tropical_temperate_polar",87,70,1,1,0.0114942528735632
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate","Northern","collection",NA,5,1,"tropical_temperate",87,77,64,64,0.735632183908046
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate","Southern","collection",NA,5,1,"tropical_temperate",87,79,67,67,0.770114942528736
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate_polar","Northern","collection",NA,5,1,"tropical_temperate_polar",87,77,36,36,0.413793103448276
"percentile_latbin_OLS","q75","collection5_k1_tropical_temperate_polar","Southern","collection",NA,5,1,"tropical_temperate_polar",87,79,39,39,0.448275862068966
"percentile_latbin_OLS","q75","collection5_k2_tropical_temperate","Northern","collection",NA,5,2,"tropical_temperate",87,77,46,46,0.528735632183908
"percentile_latbin_OLS","q75","collection5_k2_tropical_temperate","Southern","collection",NA,5,2,"tropical_temperate",87,79,30,30,0.344827586206897
"percentile_latbin_OLS","q75","collection5_k2_tropical_temperate_polar","Northern","collection",NA,5,2,"tropical_temperate_polar",87,77,18,18,0.206896551724138
"percentile_latbin_OLS","q75","collection5_k2_tropical_temperate_polar","Southern","collection",NA,5,2,"tropical_temperate_polar",87,79,13,13,0.149425287356322
"percentile_latbin_OLS","q75","collection5_k3_tropical_temperate","Northern","collection",NA,5,3,"tropical_temperate",87,77,27,27,0.310344827586207
"percentile_latbin_OLS","q75","collection5_k3_tropical_temperate","Southern","collection",NA,5,3,"tropical_temperate",87,79,11,11,0.126436781609195
"percentile_latbin_OLS","q75","collection5_k3_tropical_temperate_polar","Northern","collection",NA,5,3,"tropical_temperate_polar",87,77,9,9,0.103448275862069
"percentile_latbin_OLS","q75","collection5_k3_tropical_temperate_polar","Southern","collection",NA,5,3,"tropical_temperate_polar",87,79,4,4,0.0459770114942529
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate","Northern","occurrence",10,NA,1,"tropical_temperate",87,80,70,70,0.804597701149425
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate","Southern","occurrence",10,NA,1,"tropical_temperate",87,81,75,75,0.862068965517241
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate_polar","Northern","occurrence",10,NA,1,"tropical_temperate_polar",87,80,35,35,0.402298850574713
"percentile_latbin_OLS","q75","occurrence10_k1_tropical_temperate_polar","Southern","occurrence",10,NA,1,"tropical_temperate_polar",87,81,43,43,0.494252873563218
"percentile_latbin_OLS","q75","occurrence10_k2_tropical_temperate","Northern","occurrence",10,NA,2,"tropical_temperate",87,80,45,45,0.517241379310345
"percentile_latbin_OLS","q75","occurrence10_k2_tropical_temperate","Southern","occurrence",10,NA,2,"tropical_temperate",87,81,34,34,0.390804597701149
"percentile_latbin_OLS","q75","occurrence10_k2_tropical_temperate_polar","Northern","occurrence",10,NA,2,"tropical_temperate_polar",87,80,16,16,0.183908045977011
"percentile_latbin_OLS","q75","occurrence10_k2_tropical_temperate_polar","Southern","occurrence",10,NA,2,"tropical_temperate_polar",87,81,14,14,0.160919540229885
"percentile_latbin_OLS","q75","occurrence10_k3_tropical_temperate","Northern","occurrence",10,NA,3,"tropical_temperate",87,80,26,26,0.298850574712644
"percentile_latbin_OLS","q75","occurrence10_k3_tropical_temperate","Southern","occurrence",10,NA,3,"tropical_temperate",87,81,14,14,0.160919540229885
"percentile_latbin_OLS","q75","occurrence10_k3_tropical_temperate_polar","Northern","occurrence",10,NA,3,"tropical_temperate_polar",87,80,6,6,0.0689655172413793
"percentile_latbin_OLS","q75","occurrence10_k3_tropical_temperate_polar","Southern","occurrence",10,NA,3,"tropical_temperate_polar",87,81,8,8,0.0919540229885057
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate","Northern","occurrence",5,NA,1,"tropical_temperate",87,82,70,70,0.804597701149425
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate","Southern","occurrence",5,NA,1,"tropical_temperate",87,82,77,77,0.885057471264368
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate_polar","Northern","occurrence",5,NA,1,"tropical_temperate_polar",87,82,39,39,0.448275862068966
"percentile_latbin_OLS","q75","occurrence5_k1_tropical_temperate_polar","Southern","occurrence",5,NA,1,"tropical_temperate_polar",87,82,46,46,0.528735632183908
"percentile_latbin_OLS","q75","occurrence5_k2_tropical_temperate","Northern","occurrence",5,NA,2,"tropical_temperate",87,82,51,51,0.586206896551724
"percentile_latbin_OLS","q75","occurrence5_k2_tropical_temperate","Southern","occurrence",5,NA,2,"tropical_temperate",87,82,38,38,0.436781609195402
"percentile_latbin_OLS","q75","occurrence5_k2_tropical_temperate_polar","Northern","occurrence",5,NA,2,"tropical_temperate_polar",87,82,23,23,0.264367816091954
"percentile_latbin_OLS","q75","occurrence5_k2_tropical_temperate_polar","Southern","occurrence",5,NA,2,"tropical_temperate_polar",87,82,16,16,0.183908045977011
"percentile_latbin_OLS","q75","occurrence5_k3_tropical_temperate","Northern","occurrence",5,NA,3,"tropical_temperate",87,82,33,33,0.379310344827586
"percentile_latbin_OLS","q75","occurrence5_k3_tropical_temperate","Southern","occurrence",5,NA,3,"tropical_temperate",87,82,17,17,0.195402298850575
"percentile_latbin_OLS","q75","occurrence5_k3_tropical_temperate_polar","Northern","occurrence",5,NA,3,"tropical_temperate_polar",87,82,12,12,0.137931034482759
"percentile_latbin_OLS","q75","occurrence5_k3_tropical_temperate_polar","Southern","occurrence",5,NA,3,"tropical_temperate_polar",87,82,8,8,0.0919540229885057
"percentile_latbin_OLS","q90","collection10_k1_tropical_temperate","Northern","collection",NA,10,1,"tropical_temperate",87,69,56,56,0.64367816091954
"percentile_latbin_OLS","q90","collection10_k1_tropical_temperate","Southern","collection",NA,10,1,"tropical_temperate",87,70,51,51,0.586206896551724
"percentile_latbin_OLS","q90","collection10_k1_tropical_temperate_polar","Northern","collection",NA,10,1,"tropical_temperate_polar",87,69,24,24,0.275862068965517
"percentile_latbin_OLS","q90","collection10_k1_tropical_temperate_polar","Southern","collection",NA,10,1,"tropical_temperate_polar",87,70,25,25,0.28735632183908
"percentile_latbin_OLS","q90","collection10_k2_tropical_temperate","Northern","collection",NA,10,2,"tropical_temperate",87,69,35,35,0.402298850574713
"percentile_latbin_OLS","q90","collection10_k2_tropical_temperate","Southern","collection",NA,10,2,"tropical_temperate",87,70,15,15,0.172413793103448
"percentile_latbin_OLS","q90","collection10_k2_tropical_temperate_polar","Northern","collection",NA,10,2,"tropical_temperate_polar",87,69,9,9,0.103448275862069
"percentile_latbin_OLS","q90","collection10_k2_tropical_temperate_polar","Southern","collection",NA,10,2,"tropical_temperate_polar",87,70,5,5,0.0574712643678161
"percentile_latbin_OLS","q90","collection10_k3_tropical_temperate","Northern","collection",NA,10,3,"tropical_temperate",87,69,13,13,0.149425287356322
"percentile_latbin_OLS","q90","collection10_k3_tropical_temperate","Southern","collection",NA,10,3,"tropical_temperate",87,70,6,6,0.0689655172413793
"percentile_latbin_OLS","q90","collection10_k3_tropical_temperate_polar","Northern","collection",NA,10,3,"tropical_temperate_polar",87,69,1,1,0.0114942528735632
"percentile_latbin_OLS","q90","collection10_k3_tropical_temperate_polar","Southern","collection",NA,10,3,"tropical_temperate_polar",87,70,1,1,0.0114942528735632
"percentile_latbin_OLS","q90","collection5_k1_tropical_temperate","Northern","collection",NA,5,1,"tropical_temperate",87,77,64,64,0.735632183908046
"percentile_latbin_OLS","q90","collection5_k1_tropical_temperate","Southern","collection",NA,5,1,"tropical_temperate",87,79,67,67,0.770114942528736
"percentile_latbin_OLS","q90","collection5_k1_tropical_temperate_polar","Northern","collection",NA,5,1,"tropical_temperate_polar",87,77,36,36,0.413793103448276
"percentile_latbin_OLS","q90","collection5_k1_tropical_temperate_polar","Southern","collection",NA,5,1,"tropical_temperate_polar",87,79,39,39,0.448275862068966
"percentile_latbin_OLS","q90","collection5_k2_tropical_temperate","Northern","collection",NA,5,2,"tropical_temperate",87,77,46,46,0.528735632183908
"percentile_latbin_OLS","q90","collection5_k2_tropical_temperate","Southern","collection",NA,5,2,"tropical_temperate",87,79,30,30,0.344827586206897
"percentile_latbin_OLS","q90","collection5_k2_tropical_temperate_polar","Northern","collection",NA,5,2,"tropical_temperate_polar",87,77,18,18,0.206896551724138
"percentile_latbin_OLS","q90","collection5_k2_tropical_temperate_polar","Southern","collection",NA,5,2,"tropical_temperate_polar",87,79,13,13,0.149425287356322
"percentile_latbin_OLS","q90","collection5_k3_tropical_temperate","Northern","collection",NA,5,3,"tropical_temperate",87,77,27,27,0.310344827586207
"percentile_latbin_OLS","q90","collection5_k3_tropical_temperate","Southern","collection",NA,5,3,"tropical_temperate",87,79,11,11,0.126436781609195
"percentile_latbin_OLS","q90","collection5_k3_tropical_temperate_polar","Northern","collection",NA,5,3,"tropical_temperate_polar",87,77,9,9,0.103448275862069
"percentile_latbin_OLS","q90","collection5_k3_tropical_temperate_polar","Southern","collection",NA,5,3,"tropical_temperate_polar",87,79,4,4,0.0459770114942529
"percentile_latbin_OLS","q90","occurrence10_k1_tropical_temperate","Northern","occurrence",10,NA,1,"tropical_temperate",87,80,70,70,0.804597701149425
"percentile_latbin_OLS","q90","occurrence10_k1_tropical_temperate","Southern","occurrence",10,NA,1,"tropical_temperate",87,81,75,75,0.862068965517241
"percentile_latbin_OLS","q90","occurrence10_k1_tropical_temperate_polar","Northern","occurrence",10,NA,1,"tropical_temperate_polar",87,80,35,35,0.402298850574713
"percentile_latbin_OLS","q90","occurrence10_k1_tropical_temperate_polar","Southern","occurrence",10,NA,1,"tropical_temperate_polar",87,81,43,43,0.494252873563218
"percentile_latbin_OLS","q90","occurrence10_k2_tropical_temperate","Northern","occurrence",10,NA,2,"tropical_temperate",87,80,45,45,0.517241379310345
"percentile_latbin_OLS","q90","occurrence10_k2_tropical_temperate","Southern","occurrence",10,NA,2,"tropical_temperate",87,81,34,34,0.390804597701149
"percentile_latbin_OLS","q90","occurrence10_k2_tropical_temperate_polar","Northern","occurrence",10,NA,2,"tropical_temperate_polar",87,80,16,16,0.183908045977011
"percentile_latbin_OLS","q90","occurrence10_k2_tropical_temperate_polar","Southern","occurrence",10,NA,2,"tropical_temperate_polar",87,81,14,14,0.160919540229885
"percentile_latbin_OLS","q90","occurrence10_k3_tropical_temperate","Northern","occurrence",10,NA,3,"tropical_temperate",87,80,26,26,0.298850574712644
"percentile_latbin_OLS","q90","occurrence10_k3_tropical_temperate","Southern","occurrence",10,NA,3,"tropical_temperate",87,81,14,14,0.160919540229885
"percentile_latbin_OLS","q90","occurrence10_k3_tropical_temperate_polar","Northern","occurrence",10,NA,3,"tropical_temperate_polar",87,80,6,6,0.0689655172413793
"percentile_latbin_OLS","q90","occurrence10_k3_tropical_temperate_polar","Southern","occurrence",10,NA,3,"tropical_temperate_polar",87,81,8,8,0.0919540229885057
"percentile_latbin_OLS","q90","occurrence5_k1_tropical_temperate","Northern","occurrence",5,NA,1,"tropical_temperate",87,82,70,70,0.804597701149425
"percentile_latbin_OLS","q90","occurrence5_k1_tropical_temperate","Southern","occurrence",5,NA,1,"tropical_temperate",87,82,77,77,0.885057471264368
"percentile_latbin_OLS","q90","occurrence5_k1_tropical_temperate_polar","Northern","occurrence",5,NA,1,"tropical_temperate_polar",87,82,39,39,0.448275862068966
"percentile_latbin_OLS","q90","occurrence5_k1_tropical_temperate_polar","Southern","occurrence",5,NA,1,"tropical_temperate_polar",87,82,46,46,0.528735632183908
"percentile_latbin_OLS","q90","occurrence5_k2_tropical_temperate","Northern","occurrence",5,NA,2,"tropical_temperate",87,82,51,51,0.586206896551724
"percentile_latbin_OLS","q90","occurrence5_k2_tropical_temperate","Southern","occurrence",5,NA,2,"tropical_temperate",87,82,38,38,0.436781609195402
"percentile_latbin_OLS","q90","occurrence5_k2_tropical_temperate_polar","Northern","occurrence",5,NA,2,"tropical_temperate_polar",87,82,23,23,0.264367816091954
"percentile_latbin_OLS","q90","occurrence5_k2_tropical_temperate_polar","Southern","occurrence",5,NA,2,"tropical_temperate_polar",87,82,16,16,0.183908045977011
"percentile_latbin_OLS","q90","occurrence5_k3_tropical_temperate","Northern","occurrence",5,NA,3,"tropical_temperate",87,82,33,33,0.379310344827586
"percentile_latbin_OLS","q90","occurrence5_k3_tropical_temperate","Southern","occurrence",5,NA,3,"tropical_temperate",87,82,17,17,0.195402298850575
"percentile_latbin_OLS","q90","occurrence5_k3_tropical_temperate_polar","Northern","occurrence",5,NA,3,"tropical_temperate_polar",87,82,12,12,0.137931034482759
"percentile_latbin_OLS","q90","occurrence5_k3_tropical_temperate_polar","Southern","occurrence",5,NA,3,"tropical_temperate_polar",87,82,8,8,0.0919540229885057
"percentile_latbin_OLS","q95","collection10_k1_tropical_temperate","Northern","collection",NA,10,1,"tropical_temperate",87,69,56,56,0.64367816091954
"percentile_latbin_OLS","q95","collection10_k1_tropical_temperate","Southern","collection",NA,10,1,"tropical_temperate",87,70,51,51,0.586206896551724
"percentile_latbin_OLS","q95","collection10_k1_tropical_temperate_polar","Northern","collection",NA,10,1,"tropical_temperate_polar",87,69,24,24,0.275862068965517
"percentile_latbin_OLS","q95","collection10_k1_tropical_temperate_polar","Southern","collection",NA,10,1,"tropical_temperate_polar",87,70,25,25,0.28735632183908
"percentile_latbin_OLS","q95","collection10_k2_tropical_temperate","Northern","collection",NA,10,2,"tropical_temperate",87,69,35,35,0.402298850574713
"percentile_latbin_OLS","q95","collection10_k2_tropical_temperate","Southern","collection",NA,10,2,"tropical_temperate",87,70,15,15,0.172413793103448
"percentile_latbin_OLS","q95","collection10_k2_tropical_temperate_polar","Northern","collection",NA,10,2,"tropical_temperate_polar",87,69,9,9,0.103448275862069
"percentile_latbin_OLS","q95","collection10_k2_tropical_temperate_polar","Southern","collection",NA,10,2,"tropical_temperate_polar",87,70,5,5,0.0574712643678161
"percentile_latbin_OLS","q95","collection10_k3_tropical_temperate","Northern","collection",NA,10,3,"tropical_temperate",87,69,13,13,0.149425287356322
"percentile_latbin_OLS","q95","collection10_k3_tropical_temperate","Southern","collection",NA,10,3,"tropical_temperate",87,70,6,6,0.0689655172413793
"percentile_latbin_OLS","q95","collection10_k3_tropical_temperate_polar","Northern","collection",NA,10,3,"tropical_temperate_polar",87,69,1,1,0.0114942528735632
"percentile_latbin_OLS","q95","collection10_k3_tropical_temperate_polar","Southern","collection",NA,10,3,"tropical_temperate_polar",87,70,1,1,0.0114942528735632
"percentile_latbin_OLS","q95","collection5_k1_tropical_temperate","Northern","collection",NA,5,1,"tropical_temperate",87,77,64,64,0.735632183908046
"percentile_latbin_OLS","q95","collection5_k1_tropical_temperate","Southern","collection",NA,5,1,"tropical_temperate",87,79,67,67,0.770114942528736
"percentile_latbin_OLS","q95","collection5_k1_tropical_temperate_polar","Northern","collection",NA,5,1,"tropical_temperate_polar",87,77,36,36,0.413793103448276
"percentile_latbin_OLS","q95","collection5_k1_tropical_temperate_polar","Southern","collection",NA,5,1,"tropical_temperate_polar",87,79,39,39,0.448275862068966
"percentile_latbin_OLS","q95","collection5_k2_tropical_temperate","Northern","collection",NA,5,2,"tropical_temperate",87,77,46,46,0.528735632183908
"percentile_latbin_OLS","q95","collection5_k2_tropical_temperate","Southern","collection",NA,5,2,"tropical_temperate",87,79,30,30,0.344827586206897
"percentile_latbin_OLS","q95","collection5_k2_tropical_temperate_polar","Northern","collection",NA,5,2,"tropical_temperate_polar",87,77,18,18,0.206896551724138
"percentile_latbin_OLS","q95","collection5_k2_tropical_temperate_polar","Southern","collection",NA,5,2,"tropical_temperate_polar",87,79,13,13,0.149425287356322
"percentile_latbin_OLS","q95","collection5_k3_tropical_temperate","Northern","collection",NA,5,3,"tropical_temperate",87,77,27,27,0.310344827586207
"percentile_latbin_OLS","q95","collection5_k3_tropical_temperate","Southern","collection",NA,5,3,"tropical_temperate",87,79,11,11,0.126436781609195
"percentile_latbin_OLS","q95","collection5_k3_tropical_temperate_polar","Northern","collection",NA,5,3,"tropical_temperate_polar",87,77,9,9,0.103448275862069
"percentile_latbin_OLS","q95","collection5_k3_tropical_temperate_polar","Southern","collection",NA,5,3,"tropical_temperate_polar",87,79,4,4,0.0459770114942529
"percentile_latbin_OLS","q95","occurrence10_k1_tropical_temperate","Northern","occurrence",10,NA,1,"tropical_temperate",87,80,70,70,0.804597701149425
"percentile_latbin_OLS","q95","occurrence10_k1_tropical_temperate","Southern","occurrence",10,NA,1,"tropical_temperate",87,81,75,75,0.862068965517241
"percentile_latbin_OLS","q95","occurrence10_k1_tropical_temperate_polar","Northern","occurrence",10,NA,1,"tropical_temperate_polar",87,80,35,35,0.402298850574713
"percentile_latbin_OLS","q95","occurrence10_k1_tropical_temperate_polar","Southern","occurrence",10,NA,1,"tropical_temperate_polar",87,81,43,43,0.494252873563218
"percentile_latbin_OLS","q95","occurrence10_k2_tropical_temperate","Northern","occurrence",10,NA,2,"tropical_temperate",87,80,45,45,0.517241379310345
"percentile_latbin_OLS","q95","occurrence10_k2_tropical_temperate","Southern","occurrence",10,NA,2,"tropical_temperate",87,81,34,34,0.390804597701149
"percentile_latbin_OLS","q95","occurrence10_k2_tropical_temperate_polar","Northern","occurrence",10,NA,2,"tropical_temperate_polar",87,80,16,16,0.183908045977011
"percentile_latbin_OLS","q95","occurrence10_k2_tropical_temperate_polar","Southern","occurrence",10,NA,2,"tropical_temperate_polar",87,81,14,14,0.160919540229885
"percentile_latbin_OLS","q95","occurrence10_k3_tropical_temperate","Northern","occurrence",10,NA,3,"tropical_temperate",87,80,26,26,0.298850574712644
"percentile_latbin_OLS","q95","occurrence10_k3_tropical_temperate","Southern","occurrence",10,NA,3,"tropical_temperate",87,81,14,14,0.160919540229885
"percentile_latbin_OLS","q95","occurrence10_k3_tropical_temperate_polar","Northern","occurrence",10,NA,3,"tropical_temperate_polar",87,80,6,6,0.0689655172413793
"percentile_latbin_OLS","q95","occurrence10_k3_tropical_temperate_polar","Southern","occurrence",10,NA,3,"tropical_temperate_polar",87,81,8,8,0.0919540229885057
"percentile_latbin_OLS","q95","occurrence5_k1_tropical_temperate","Northern","occurrence",5,NA,1,"tropical_temperate",87,82,70,70,0.804597701149425
"percentile_latbin_OLS","q95","occurrence5_k1_tropical_temperate","Southern","occurrence",5,NA,1,"tropical_temperate",87,82,77,77,0.885057471264368
"percentile_latbin_OLS","q95","occurrence5_k1_tropical_temperate_polar","Northern","occurrence",5,NA,1,"tropical_temperate_polar",87,82,39,39,0.448275862068966
"percentile_latbin_OLS","q95","occurrence5_k1_tropical_temperate_polar","Southern","occurrence",5,NA,1,"tropical_temperate_polar",87,82,46,46,0.528735632183908
"percentile_latbin_OLS","q95","occurrence5_k2_tropical_temperate","Northern","occurrence",5,NA,2,"tropical_temperate",87,82,51,51,0.586206896551724
"percentile_latbin_OLS","q95","occurrence5_k2_tropical_temperate","Southern","occurrence",5,NA,2,"tropical_temperate",87,82,38,38,0.436781609195402
"percentile_latbin_OLS","q95","occurrence5_k2_tropical_temperate_polar","Northern","occurrence",5,NA,2,"tropical_temperate_polar",87,82,23,23,0.264367816091954
"percentile_latbin_OLS","q95","occurrence5_k2_tropical_temperate_polar","Southern","occurrence",5,NA,2,"tropical_temperate_polar",87,82,16,16,0.183908045977011
"percentile_latbin_OLS","q95","occurrence5_k3_tropical_temperate","Northern","occurrence",5,NA,3,"tropical_temperate",87,82,33,33,0.379310344827586
"percentile_latbin_OLS","q95","occurrence5_k3_tropical_temperate","Southern","occurrence",5,NA,3,"tropical_temperate",87,82,17,17,0.195402298850575
"percentile_latbin_OLS","q95","occurrence5_k3_tropical_temperate_polar","Northern","occurrence",5,NA,3,"tropical_temperate_polar",87,82,12,12,0.137931034482759
"percentile_latbin_OLS","q95","occurrence5_k3_tropical_temperate_polar","Southern","occurrence",5,NA,3,"tropical_temperate_polar",87,82,8,8,0.0919540229885057
