"method_group","slope_metric","Analysis scope","QC Scenario","Group 1","Group 2","n1","n2","Median difference","W statistics","p value","p-adjusted value"
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Coldhouse","Hothouse",18,18,-0.540753875396806,36,3.58392660370899e-05,0.000358392660370899
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Coldhouse","Transitional",18,21,-0.473135793158035,70,0.000421373482963671,0.00162887634821012
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Coldhouse","Warmhouse",18,19,-0.428714530898087,62,0.000488662904463037,0.00162887634821012
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Coolhouse","Hothouse",24,18,-0.155703074656159,108,0.00314501625384947,0.00786254063462366
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Coldhouse","Coolhouse",18,24,-0.385050800740648,112,0.00426171024394589,0.00852342048789178
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Warmhouse","Hothouse",19,18,-0.112039344498719,114,0.0430026169424503,0.0716710282374171
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Coolhouse","Transitional",24,21,-0.088084992417387,186,0.068088903925451,0.0967687535669041
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Transitional","Hothouse",21,18,-0.0676180822387716,138,0.0774150028535233,0.0967687535669041
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Coolhouse","Warmhouse",24,19,-0.0436637301574395,181,0.127728456856813,0.141920507618681
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Transitional","Warmhouse",21,19,0.0444212622599475,210,0.617119268887399,0.617119268887399
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coldhouse","Hothouse",6,10,-0.430680599636,3,0.00202443755354081,0.0101221877677041
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coolhouse","Hothouse",12,10,-0.166115934731996,13,0.00108428420954444,0.0101221877677041
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Transitional","Hothouse",8,10,-0.148599269797366,10,0.00438176461511242,0.0146058820503747
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coldhouse","Coolhouse",6,12,-0.264564664904004,13,0.0175450087642061,0.0350900175284123
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Warmhouse","Hothouse",12,10,-0.136622448287136,27,0.0160570896539537,0.0350900175284123
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coldhouse","Warmhouse",6,12,-0.294058151348864,14,0.0220226477048265,0.0367044128413776
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coldhouse","Transitional",6,8,-0.282081329838634,15,0.136245241734976,0.194636059621394
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coolhouse","Warmhouse",12,12,-0.0294934864448599,60,0.253360257438929,0.312685418842959
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Transitional","Warmhouse",8,12,-0.0119768215102298,40,0.281416876958663,0.312685418842959
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coolhouse","Transitional",12,8,-0.01751666493463,48,0.515385716580331,0.515385716580331
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coldhouse","Hothouse",7,10,-0.358550058997098,7,0.003640346121149,0.0320667341137136
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coolhouse","Hothouse",14,10,-0.241196479650509,27,0.00641334682274272,0.0320667341137136
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coldhouse","Warmhouse",7,12,-0.259986734488953,15,0.0125565419229956,0.0418551397433188
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coldhouse","Transitional",7,14,-0.293809977350431,25,0.0397829254190756,0.099457313547689
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coolhouse","Warmhouse",14,12,-0.142633155142364,52,0.0525962525600207,0.105192505120041
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coolhouse","Transitional",14,14,-0.176456398003842,67,0.0805466122494508,0.134244353749085
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Warmhouse","Hothouse",12,10,-0.0985633245081451,42,0.124267339586529,0.177524770837899
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coldhouse","Coolhouse",7,14,-0.117353579346589,37,0.195458887614202,0.217176541793558
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Transitional","Hothouse",14,10,-0.0647400816466661,54,0.182048214682635,0.217176541793558
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Transitional","Warmhouse",14,12,0.0338232428614789,84,0.51025855757873,0.51025855757873
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coldhouse","Coolhouse",2,7,-0.167633822478559,1,0.0536732684969056,0.112351197690464
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coldhouse","Warmhouse",2,7,-0.274057407194963,1,0.0536732684969056,0.112351197690464
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coldhouse","Hothouse",2,4,-0.448811900207528,0,0.0525962525600207,0.112351197690464
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coolhouse","Hothouse",7,4,-0.28117807772897,3,0.0236104520017886,0.112351197690464
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Transitional","Hothouse",4,4,-0.228942323790646,2,0.056175598845232,0.112351197690464
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Warmhouse","Hothouse",7,4,-0.174754493012566,8,0.149308837224405,0.248848062040675
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coldhouse","Transitional",2,4,-0.219869576416883,2,0.243726645182017,0.304658306477522
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coolhouse","Warmhouse",7,7,-0.106423584716404,18,0.22164426105822,0.304658306477522
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Transitional","Warmhouse",4,7,-0.0541878307780803,11,0.3183008162818,0.353667573646445
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coolhouse","Transitional",7,4,-0.0522357539383239,14,0.537640481256615,0.537640481256615
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coldhouse","Warmhouse",24,25,-0.510990090376758,86,9.77364837291759e-06,9.77364837291759e-05
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coldhouse","Hothouse",24,25,-0.539246913054652,95,2.15686594481806e-05,0.000107843297240903
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coldhouse","Transitional",24,30,-0.483801035086471,151,0.000141974846100731,0.000473249487002437
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coldhouse","Coolhouse",24,31,-0.299372035612292,216,0.00415746372679277,0.0103936593169819
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coolhouse","Warmhouse",31,25,-0.211618054764466,242,0.00842766511352507,0.0168553302270501
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coolhouse","Hothouse",31,25,-0.23987487744236,252,0.0130395706099036,0.0217326176831726
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coolhouse","Transitional",31,30,-0.184428999474179,375,0.0983260201835212,0.140465743119316
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Transitional","Hothouse",30,25,-0.0554458779681803,311,0.141557973289222,0.176947466611527
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Transitional","Warmhouse",30,25,-0.0271890552902863,328,0.215935660216303,0.230467442927399
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Warmhouse","Hothouse",25,25,-0.0282568226778939,274,0.230467442927399,0.230467442927399
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coolhouse","Hothouse",17,12,-0.272697221750905,25,0.000352693237039221,0.00352693237039221
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coldhouse","Hothouse",9,12,-0.395914579517662,13,0.0019996961246875,0.00999848062343751
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coldhouse","Warmhouse",9,18,-0.322497855564766,31,0.00544817709769372,0.0136204427442343
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coolhouse","Warmhouse",17,18,-0.199280497798009,73,0.00434658017886441,0.0136204427442343
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Warmhouse","Hothouse",18,12,-0.0734167239528959,55,0.0131246920008167,0.0262493840016333
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Transitional","Hothouse",15,12,-0.212412708385957,46,0.0168944196918348,0.028157366153058
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coldhouse","Coolhouse",9,17,-0.123217357766757,51,0.0889224790269716,0.111153098783715
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coldhouse","Transitional",9,15,-0.183501871131705,44,0.0851165770543603,0.111153098783715
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Transitional","Warmhouse",15,18,-0.138995984433061,101,0.112910328534132,0.12545592059348
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coolhouse","Transitional",17,15,-0.060284513364948,112,0.285546952436498,0.285546952436498
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coldhouse","Hothouse",12,14,-0.449866679659778,19,0.000454098775762154,0.00454098775762154
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coldhouse","Warmhouse",12,17,-0.389791723863531,39,0.00282399922760349,0.0141199961380174
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coldhouse","Transitional",12,19,-0.387728349704529,56,0.00985210993094109,0.0328403664364703
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coolhouse","Hothouse",22,14,-0.169589624213318,86,0.0142485803206417,0.0356214508016042
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coldhouse","Coolhouse",12,22,-0.28027705544646,84,0.0434685008805463,0.0724475014675771
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Warmhouse","Hothouse",17,14,-0.0600749557962466,74,0.0386650268433278,0.0724475014675771
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Transitional","Hothouse",19,14,-0.0621383299552488,94,0.0803983153795437,0.114854736256491
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coolhouse","Transitional",22,19,-0.107451294258069,170,0.15707374600195,0.182507878634645
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coolhouse","Warmhouse",22,17,-0.109514668417071,152,0.16425709077118,0.182507878634645
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Transitional","Warmhouse",19,17,-0.00206337415900215,163,0.525266083227747,0.525266083227747
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coldhouse","Coolhouse",4,10,-0.296255455202808,2,0.00666416439040878,0.0332740888420268
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coldhouse","Warmhouse",4,9,-0.351585295711465,2,0.00838522806319097,0.0332740888420268
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coldhouse","Hothouse",4,5,-0.457898358278957,0,0.00998222665260803,0.0332740888420268
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coolhouse","Hothouse",10,5,-0.161642903076149,10,0.0378763438081911,0.0946908595204778
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Transitional","Hothouse",8,5,-0.15754587922872,9,0.0621414370312762,0.124282874062552
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Warmhouse","Hothouse",9,5,-0.106313062567493,13,0.115069670221708,0.191782783702847
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coldhouse","Transitional",4,8,-0.300352479050238,10,0.175118792409497,0.194576436010552
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coolhouse","Warmhouse",10,9,-0.0553298405086566,32,0.153717082963698,0.194576436010552
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Transitional","Warmhouse",8,9,-0.0512328166612271,25,0.156160710838108,0.194576436010552
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coolhouse","Transitional",10,8,-0.00409702384742949,43,0.6220932884567,0.6220932884567
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coldhouse","Warmhouse",6,10,-0.323320883384463,7,0.00733412981253688,0.0366706490626844
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coldhouse","Hothouse",6,8,-0.435842988390555,3,0.00406601094944092,0.0366706490626844
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coolhouse","Hothouse",12,8,-0.279584702580838,20,0.0169326851664126,0.056442283888042
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coldhouse","Transitional",6,12,-0.359972289335474,17,0.0415759470427971,0.103939867606993
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coolhouse","Warmhouse",12,10,-0.167062597574746,36,0.060625487940369,0.12031927028551
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Transitional","Hothouse",12,8,-0.0758706990550811,29,0.0767458578105445,0.12031927028551
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Warmhouse","Hothouse",10,8,-0.112522105006092,24,0.0842234891998567,0.12031927028551
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coldhouse","Coolhouse",6,12,-0.156258285809717,24,0.140723674483476,0.175904593104345
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coolhouse","Transitional",12,12,-0.203714003525757,56,0.185422166652111,0.206024629613456
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Transitional","Warmhouse",12,10,0.0366514059510111,55,0.383339680184369,0.383339680184369
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coldhouse","Coolhouse",2,3,-0.298882109205433,0,0.0744573365893828,0.248191121964609
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coldhouse","Warmhouse",2,5,-0.359657187584933,0,0.0406805646170377,0.248191121964609
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coldhouse","Hothouse",2,3,-0.597391195994941,0,0.0744573365893828,0.248191121964609
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Transitional","Hothouse",4,3,-0.386206614276446,2,0.10796246947007,0.269906173675175
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coolhouse","Warmhouse",3,5,-0.0607750783794996,4,0.185546684761349,0.279476628059028
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coolhouse","Hothouse",3,3,-0.298509086789508,2,0.191366544442613,0.279476628059028
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Transitional","Warmhouse",4,5,-0.148472605866438,6,0.19563363964132,0.279476628059028
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Warmhouse","Hothouse",5,3,-0.237734008410008,5,0.275492493792547,0.344365617240683
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coldhouse","Transitional",2,4,-0.211184581718495,3,0.408480660857696,0.453867400952995
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coolhouse","Transitional",3,4,0.0876975274869384,6,0.570158102400667,0.570158102400667
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coldhouse","Warmhouse",24,25,-0.562281685225896,106,5.44176766336997e-05,0.000272088383168499
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coldhouse","Hothouse",24,22,-0.67328091120274,87,5.19646261359158e-05,0.000272088383168499
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coldhouse","Transitional",24,31,-0.479917939464557,159,0.000155261140054834,0.000517537133516115
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coolhouse","Hothouse",30,22,-0.317515665556577,154,0.000575895047312307,0.00143973761828077
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coolhouse","Warmhouse",30,25,-0.206516439579734,205,0.00208456610301742,0.00416913220603484
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coolhouse","Transitional",30,31,-0.124152693818394,307,0.0115392214276443,0.0192320357127405
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coldhouse","Coolhouse",24,30,-0.355765245646163,244,0.0221840244960592,0.0316914635657989
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Transitional","Hothouse",31,22,-0.193362971738183,261,0.0756356476012935,0.0945445595016169
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Warmhouse","Hothouse",25,22,-0.110999225976844,217,0.110117379285369,0.12235264365041
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Transitional","Warmhouse",31,25,-0.0823637457613397,351,0.276476260726279,0.276476260726279
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coolhouse","Hothouse",19,11,-0.364809688664553,12,3.75762028608613e-05,0.000375762028608613
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coldhouse","Hothouse",10,11,-0.651842851593797,10,0.000863393242266966,0.00431696621133483
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Transitional","Hothouse",16,11,-0.265827585797429,29,0.00194613609941332,0.00648712033137774
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coldhouse","Warmhouse",10,16,-0.422631690117947,28,0.00332091656451281,0.00664183312902562
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Warmhouse","Hothouse",16,11,-0.22921116147585,32,0.00308390705292613,0.00664183312902562
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coolhouse","Warmhouse",19,16,-0.135598527188703,78,0.00747004201196093,0.0124500700199349
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coldhouse","Transitional",10,16,-0.386015265796368,40,0.0186788726369101,0.0266841037670144
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coldhouse","Coolhouse",10,19,-0.287033162929244,67,0.103512804078468,0.129391005098084
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coolhouse","Transitional",19,16,-0.098982102867124,118,0.133651287607501,0.133651287607501
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Transitional","Warmhouse",16,16,-0.036616424321579,98,0.133107112489531,0.133651287607501
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coldhouse","Hothouse",11,12,-0.709842903175021,6,0.000125140680118127,0.00125140680118127
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coldhouse","Warmhouse",11,18,-0.449445137070446,28,0.000765508137905986,0.00255169379301995
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coolhouse","Hothouse",21,12,-0.327074070879932,39,0.000603583799280459,0.00255169379301995
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coldhouse","Transitional",11,18,-0.507651620488298,35,0.0021578605674042,0.00539465141851049
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Warmhouse","Hothouse",18,12,-0.260397766104575,64,0.0327740254880112,0.0655480509760223
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coolhouse","Warmhouse",21,18,-0.0666763047753562,129,0.0468472989910424,0.0674936656215028
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Transitional","Hothouse",18,12,-0.202191282686722,68,0.047245565935052,0.0674936656215028
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coldhouse","Coolhouse",11,21,-0.382768832295089,76,0.0608878422884262,0.0732008406794937
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coolhouse","Transitional",21,18,-0.124882788193209,135,0.0658807566115443,0.0732008406794937
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Transitional","Warmhouse",18,18,0.058206483417853,158,0.455913205876692,0.455913205876692
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate_polar","Coldhouse","Warmhouse",4,11,-0.332277796475732,7,0.0291726511684288,0.072931627921072
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate_polar","Coldhouse","Hothouse",4,5,-0.577842072926824,1,0.0186682079603315,0.072931627921072
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate_polar","Coolhouse","Hothouse",12,5,-0.287212319836918,7,0.00885303290368331,0.072931627921072
