"method_group","slope_metric","Analysis scope","QC Scenario","Group 1","Group 2","n1","n2","Median difference","W statistics","p value","p-adjusted value"
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Warmhouse","Hothouse",11,7,-0.220911369839496,23,0.0871525034697597,0.1089406293372
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Transitional","Hothouse",15,7,-0.437395718033546,34,0.102250266662821,0.113611407403134
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Transitional","Warmhouse",15,11,-0.21648434819405,77,0.397624876767469,0.397624876767469
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coolhouse","Warmhouse",7,4,-0.450284125412971,0,0.0053667080514986,0.026833540257493
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coolhouse","Hothouse",7,4,-0.587268297314657,0,0.0053667080514986,0.026833540257493
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Transitional","Warmhouse",4,4,-0.351566922243745,0,0.0151914109882887,0.0379785274707219
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Transitional","Hothouse",4,4,-0.488551094145432,0,0.0151914109882887,0.0379785274707219
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coldhouse","Warmhouse",3,4,-0.637592482192984,0,0.0259149636089548,0.0431916060149247
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coldhouse","Hothouse",3,4,-0.774576654094671,0,0.0259149636089548,0.0431916060149247
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coldhouse","Transitional",3,4,-0.286025559949239,1,0.0558058841491461,0.0797226916416373
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coolhouse","Transitional",7,4,-0.0987172031692253,7,0.109651324839659,0.137064156049574
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coldhouse","Coolhouse",3,7,-0.187308356780014,6,0.180967383460596,0.201074870511773
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Warmhouse","Hothouse",4,4,-0.136984171901686,5,0.235243211029395,0.235243211029395
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coldhouse","Warmhouse",3,5,-0.584466263732337,0,0.0184442128535249,0.0922210642676247
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coldhouse","Hothouse",3,5,-0.768093985653999,0,0.0184442128535249,0.0922210642676247
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coldhouse","Transitional",3,6,-0.542763188834191,2,0.0466449780918023,0.155483260306008
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coolhouse","Warmhouse",2,5,-0.357232877868578,1,0.087622122700003,0.219055306750008
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coolhouse","Hothouse",2,5,-0.54086059979024,2,0.166460804032783,0.332921608065566
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coolhouse","Transitional",2,6,-0.315529802970432,3,0.202328380963643,0.337213968272738
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Warmhouse","Hothouse",5,5,-0.183627721921662,9,0.265434651984254,0.379192359977506
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Transitional","Hothouse",6,5,-0.225330796819808,12,0.324038434069573,0.405048042586966
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coldhouse","Coolhouse",3,2,-0.227233385863759,2,0.386414996342224,0.429349995935804
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Transitional","Warmhouse",6,5,-0.0417030748981456,14,0.463632236762616,0.463632236762616
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Transitional","Warmhouse",2,3,-0.4806357957806,0,0.0744573365893828,0.18395858760508
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Transitional","Hothouse",2,2,-0.409178045371889,0,0.122639058403386,0.18395858760508
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Warmhouse","Hothouse",3,2,0.0714577504087104,3,0.613585003657776,0.613585003657776
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coldhouse","Coolhouse",1,0,NA,NA,NA,NA
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coldhouse","Transitional",1,2,-0.387918179874426,NA,NA,NA
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coldhouse","Warmhouse",1,3,-0.868553975655026,NA,NA,NA
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coldhouse","Hothouse",1,2,-0.797096225246315,NA,NA,NA
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coolhouse","Transitional",0,2,NA,NA,NA,NA
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coolhouse","Warmhouse",0,3,NA,NA,NA,NA
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coolhouse","Hothouse",0,2,NA,NA,NA,NA
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coldhouse","Warmhouse",22,22,-0.752773565287806,61,1.1335939133615e-05,0.00011335939133615
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coldhouse","Hothouse",22,16,-0.94369771962039,49,9.1991495568694e-05,0.00045995747784347
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coldhouse","Transitional",22,23,-0.587641027291922,94,0.000159803707245466,0.000532679024151552
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coldhouse","Coolhouse",22,31,-0.445798496556366,168,0.000923474523421492,0.00230868630855373
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coolhouse","Warmhouse",31,22,-0.306975068731439,228,0.0211407463489328,0.037084742442757
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coolhouse","Hothouse",31,16,-0.497899223064023,158,0.0222508454656542,0.037084742442757
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coolhouse","Transitional",31,23,-0.141842530735556,276,0.0808404346071484,0.115486335153069
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Transitional","Hothouse",23,16,-0.356056692328468,151,0.176719245502104,0.22089905687763
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Warmhouse","Hothouse",22,16,-0.190924154332584,154,0.262498757429924,0.291665286033248
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Transitional","Warmhouse",23,22,-0.165132537995884,230,0.304717516194777,0.304717516194777
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coldhouse","Transitional",10,10,-0.270731862994996,21,0.0156045063858701,0.043029767906736
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coldhouse","Warmhouse",10,12,-0.282553819403119,23,0.00804784018963777,0.043029767906736
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coldhouse","Hothouse",10,6,-0.507723366258595,10,0.0172119071626944,0.043029767906736
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coolhouse","Hothouse",19,6,-0.362968880900417,20,0.0101046443623593,0.043029767906736
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coolhouse","Warmhouse",19,12,-0.137799334044941,65,0.0245953679315432,0.0480645365136826
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Transitional","Hothouse",10,6,-0.236991503263598,12,0.0288387219082096,0.0480645365136826
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coolhouse","Transitional",19,10,-0.125977377636818,64,0.0808411423729095,0.115487346247014
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coldhouse","Coolhouse",10,19,-0.144754485358178,69,0.120996411355849,0.151245514194811
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Warmhouse","Hothouse",12,6,-0.225169546855475,24,0.140723674483476,0.156359638314974
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Transitional","Warmhouse",10,12,-0.0118219564081232,47,0.204905694165468,0.204905694165468
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coldhouse","Warmhouse",9,11,-0.563232410839729,6,0.000543718288367023,0.00543718288367023
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coldhouse","Hothouse",9,7,-0.802239611527106,4,0.00213171569155366,0.0106585784577683
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coldhouse","Transitional",9,14,-0.562122197604096,20,0.00371147953485969,0.0123715984495323
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coolhouse","Warmhouse",16,11,-0.304311931934957,45,0.0179870069503156,0.044967517375789
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coolhouse","Hothouse",16,7,-0.543319132622333,27,0.0284397048850341,0.0568794097700682
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coolhouse","Transitional",16,14,-0.303201718699323,68,0.0352784401904709,0.0587974003174515
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coldhouse","Coolhouse",9,16,-0.258920478904772,43,0.0533185289012817,0.076169327001831
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Warmhouse","Hothouse",11,7,-0.239007200687377,30,0.234369146257964,0.292961432822455
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Transitional","Hothouse",14,7,-0.24011741392301,41,0.287898215695606,0.319886906328451
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Transitional","Warmhouse",14,11,-0.00111021323563342,78,0.532723295915293,0.532723295915293
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate_polar","Coolhouse","Warmhouse",7,4,-0.332280016050076,0,0.0053667080514986,0.026833540257493
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate_polar","Coolhouse","Hothouse",7,4,-0.676669519767387,0,0.0053667080514986,0.026833540257493
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate_polar","Transitional","Hothouse",5,4,-0.475716602451927,0,0.00998222665260803,0.0332740888420268
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate_polar","Coldhouse","Warmhouse",3,4,-0.518589361712726,0,0.0259149636089548,0.0370213765842212
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate_polar","Coldhouse","Hothouse",3,4,-0.862978865430037,0,0.0259149636089548,0.0370213765842212
