"bin_midpoint","stage.x","hemisphere","slope","intercept","slope_se","slope_lower_95","slope_upper_95","p_value","r_squared","n_cells_model","method_group","slope_metric","quantile","slope_filter_id","slope_qc_type","slope_occurrence_min","slope_collection_min","slope_mean","slope_sd","n_resamples_valid","prop_negative","prop_positive","k_sample","n_cells","n_valid_lat_bins","min_abs_lat_bin_mid","max_abs_lat_bin_mid","lat_range_diagnostic","has_tropical","has_temperate","has_polar","sum_nT","mean_nT","median_nT","min_nT","max_nT","has_adjacent_tt","k_min","k_max","k_mean","k_median","k_cv","k_evenness","dominant_lat_bin_prop","pass_tropical","pass_temperate","pass_polar","pass_adjacent_tt","pass_n_lat_bins","label","color","qc_name","qc_type","occurrence_min","collection_min","min_cells_per_latbin","zone_requirement","require_tropical","require_temperate","require_polar","require_adjacent_tt","require_min_lat_bins","slope_90deg","slope_sampled_range","bin","stage.y","short","bottom","top","dur","climate_state","climate_color"
0.00585,"Holocene","Southern",0.258381291373428,28.272199547514,0.214989574369931,-0.666644187657033,1.18340677040389,0.352429724289411,0.419347261983888,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bad","Bad hemisphere","collection5_k3_tropical_temperate","collection",NA,5,3,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,23.2543162236085,NA,97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#B2CCC7"
0.00585,"Holocene","Southern",0.258381291373428,28.272199547514,0.214989574369931,-0.666644187657033,1.18340677040389,0.352429724289411,0.419347261983888,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bad","Bad hemisphere","collection5_k3_tropical_temperate_polar","collection",NA,5,3,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,23.2543162236085,NA,97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Northern",-0.443484203220031,38.3254553113293,0.190224631512578,-0.893293980144975,0.00632557370491299,0.0525077906953904,0.43708595514255,9,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,52,9,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,14263,274.288461538462,133.5,15,2129,TRUE,1,13,5.77777777777778,4,0.657793514480272,0.173076923076923,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-39.9135782898028,-32.4529734799038,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Northern",-0.443484203220031,38.3254553113293,0.190224631512578,-0.893293980144975,0.00632557370491299,0.0525077906953904,0.43708595514255,9,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,52,9,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,14263,274.288461538462,133.5,15,2129,TRUE,1,13,5.77777777777778,4,0.657793514480272,0.173076923076923,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k1_tropical_temperate_polar","collection",NA,5,1,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-39.9135782898028,-32.4529734799038,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Northern",-0.443484203220031,38.3254553113293,0.190224631512578,-0.893293980144975,0.00632557370491299,0.0525077906953904,0.43708595514255,9,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,51,8,9.609479,76.366978,66.757499,TRUE,TRUE,TRUE,14082,276.117647058824,133,15,2129,TRUE,1,13,5.77777777777778,4,0.657793514480272,0.173076923076923,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k2_tropical_temperate","collection",NA,5,2,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-39.9135782898028,-29.605896252977,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Northern",-0.443484203220031,38.3254553113293,0.190224631512578,-0.893293980144975,0.00632557370491299,0.0525077906953904,0.43708595514255,9,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,51,8,9.609479,76.366978,66.757499,TRUE,TRUE,TRUE,14082,276.117647058824,133,15,2129,TRUE,1,13,5.77777777777778,4,0.657793514480272,0.173076923076923,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k2_tropical_temperate_polar","collection",NA,5,2,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-39.9135782898028,-29.605896252977,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Northern",-0.443484203220031,38.3254553113293,0.190224631512578,-0.893293980144975,0.00632557370491299,0.0525077906953904,0.43708595514255,9,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,51,8,9.609479,76.366978,66.757499,TRUE,TRUE,TRUE,14082,276.117647058824,133,15,2129,TRUE,1,13,5.77777777777778,4,0.657793514480272,0.173076923076923,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k3_tropical_temperate","collection",NA,5,3,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-39.9135782898028,-29.605896252977,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Northern",-0.443484203220031,38.3254553113293,0.190224631512578,-0.893293980144975,0.00632557370491299,0.0525077906953904,0.43708595514255,9,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,51,8,9.609479,76.366978,66.757499,TRUE,TRUE,TRUE,14082,276.117647058824,133,15,2129,TRUE,1,13,5.77777777777778,4,0.657793514480272,0.173076923076923,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k3_tropical_temperate_polar","collection",NA,5,3,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-39.9135782898028,-29.605896252977,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Southern",-0.233811917868189,21.551672464951,0.135260759673009,-0.564783073706947,0.097159237970569,0.134614889956624,0.332447882698012,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,19,8,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,2302,121.157894736842,104,11,377,TRUE,0,6,2.11111111111111,2,0.868421052631579,0,0.31578947368421,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Southern","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-21.043072608137,-17.1097232207324,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Southern",-0.233811917868189,21.551672464951,0.135260759673009,-0.564783073706947,0.097159237970569,0.134614889956624,0.332447882698012,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,19,8,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,2302,121.157894736842,104,11,377,TRUE,0,6,2.11111111111111,2,0.868421052631579,0,0.31578947368421,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Southern","collection5_k1_tropical_temperate_polar","collection",NA,5,1,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-21.043072608137,-17.1097232207324,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Southern",-0.233811917868189,21.551672464951,0.135260759673009,-0.564783073706947,0.097159237970569,0.134614889956624,0.332447882698012,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,16,5,3.189685,37.779652,34.589967,TRUE,TRUE,FALSE,2110,131.875,108.5,11,377,TRUE,0,6,2.11111111111111,2,0.868421052631579,0,0.31578947368421,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Southern","collection5_k2_tropical_temperate","collection",NA,5,2,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-21.043072608137,-8.08754652326737,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Southern",-0.233811917868189,21.551672464951,0.135260759673009,-0.564783073706947,0.097159237970569,0.134614889956624,0.332447882698012,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,16,5,3.189685,37.779652,34.589967,TRUE,TRUE,FALSE,2110,131.875,108.5,11,377,TRUE,0,6,2.11111111111111,2,0.868421052631579,0,0.31578947368421,TRUE,TRUE,FALSE,TRUE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate_polar","collection",NA,5,2,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-21.043072608137,-8.08754652326737,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Southern",-0.233811917868189,21.551672464951,0.135260759673009,-0.564783073706947,0.097159237970569,0.134614889956624,0.332447882698012,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,10,2,22.92951,30.068394,7.138884,TRUE,TRUE,FALSE,1152,115.2,97,11,239,FALSE,0,6,2.11111111111111,2,0.868421052631579,0,0.31578947368421,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k3_tropical_temperate","collection",NA,5,3,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-21.043072608137,-1.66915615947853,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Southern",-0.233811917868189,21.551672464951,0.135260759673009,-0.564783073706947,0.097159237970569,0.134614889956624,0.332447882698012,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,10,2,22.92951,30.068394,7.138884,TRUE,TRUE,FALSE,1152,115.2,97,11,239,FALSE,0,6,2.11111111111111,2,0.868421052631579,0,0.31578947368421,TRUE,TRUE,FALSE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k3_tropical_temperate_polar","collection",NA,5,3,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-21.043072608137,-1.66915615947853,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
3.09,"Piacenzian","Northern",-0.605716227168668,56.4553645699231,0.24951318872526,-1.21625300567748,0.0048205513401407,0.0513302454278632,0.495510168367078,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,22,8,9.609479,76.366978,66.757499,TRUE,TRUE,TRUE,6926,314.818181818182,193.5,10,1309,TRUE,0,8,2.44444444444444,1,1.0452074806879,0,0.363636363636364,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-54.5144604451801,-40.4361004294962,95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#B2CCC7"
3.09,"Piacenzian","Northern",-0.605716227168668,56.4553645699231,0.24951318872526,-1.21625300567748,0.0048205513401407,0.0513302454278632,0.495510168367078,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,22,8,9.609479,76.366978,66.757499,TRUE,TRUE,TRUE,6926,314.818181818182,193.5,10,1309,TRUE,0,8,2.44444444444444,1,1.0452074806879,0,0.363636363636364,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k1_tropical_temperate_polar","collection",NA,5,1,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-54.5144604451801,-40.4361004294962,95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#B2CCC7"
3.09,"Piacenzian","Northern",-0.605716227168668,56.4553645699231,0.24951318872526,-1.21625300567748,0.0048205513401407,0.0513302454278632,0.495510168367078,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,18,4,9.609479,46.433937,36.824458,TRUE,TRUE,FALSE,6199,344.388888888889,193.5,10,1309,TRUE,0,8,2.44444444444444,1,1.0452074806879,0,0.363636363636364,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k2_tropical_temperate","collection",NA,5,2,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-54.5144604451801,-22.3051717672911,95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#B2CCC7"
3.09,"Piacenzian","Northern",-0.605716227168668,56.4553645699231,0.24951318872526,-1.21625300567748,0.0048205513401407,0.0513302454278632,0.495510168367078,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,18,4,9.609479,46.433937,36.824458,TRUE,TRUE,FALSE,6199,344.388888888889,193.5,10,1309,TRUE,0,8,2.44444444444444,1,1.0452074806879,0,0.363636363636364,TRUE,TRUE,FALSE,TRUE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate_polar","collection",NA,5,2,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-54.5144604451801,-22.3051717672911,95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#B2CCC7"
3.09,"Piacenzian","Northern",-0.605716227168668,56.4553645699231,0.24951318872526,-1.21625300567748,0.0048205513401407,0.0513302454278632,0.495510168367078,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,16,3,9.609479,37.779652,28.170173,TRUE,TRUE,FALSE,5823,363.9375,193.5,24,1309,TRUE,0,8,2.44444444444444,1,1.0452074806879,0,0.363636363636364,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k3_tropical_temperate","collection",NA,5,3,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-54.5144604451801,-17.0631309082487,95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#B2CCC7"
3.09,"Piacenzian","Northern",-0.605716227168668,56.4553645699231,0.24951318872526,-1.21625300567748,0.0048205513401407,0.0513302454278632,0.495510168367078,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,16,3,9.609479,37.779652,28.170173,TRUE,TRUE,FALSE,5823,363.9375,193.5,24,1309,TRUE,0,8,2.44444444444444,1,1.0452074806879,0,0.363636363636364,TRUE,TRUE,FALSE,TRUE,TRUE,"bad","Bad hemisphere","collection5_k3_tropical_temperate_polar","collection",NA,5,3,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-54.5144604451801,-17.0631309082487,95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#B2CCC7"
3.09,"Piacenzian","Southern",-0.835012299117891,45.1545458873578,0.650812932146657,-3.63523433817496,1.96520973993918,0.328078509096053,0.451478489938583,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,5,4,9.609479,46.433937,36.824458,TRUE,TRUE,FALSE,518,103.6,142,14,158,TRUE,0,2,0.555555555555556,0,1.3076696830622,0,0.4,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Southern","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-75.1511069206102,-30.7488753383502,95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#B2CCC7"
3.09,"Piacenzian","Southern",-0.835012299117891,45.1545458873578,0.650812932146657,-3.63523433817496,1.96520973993918,0.328078509096053,0.451478489938583,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,5,4,9.609479,46.433937,36.824458,TRUE,TRUE,FALSE,518,103.6,142,14,158,TRUE,0,2,0.555555555555556,0,1.3076696830622,0,0.4,TRUE,TRUE,FALSE,TRUE,TRUE,"bad","Bad hemisphere","collection5_k1_tropical_temperate_polar","collection",NA,5,1,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-75.1511069206102,-30.7488753383502,95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#B2CCC7"
3.09,"Piacenzian","Southern",-0.835012299117891,45.1545458873578,0.650812932146657,-3.63523433817496,1.96520973993918,0.328078509096053,0.451478489938583,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,2,1,46.433937,46.433937,0,FALSE,TRUE,FALSE,156,78,78,14,142,FALSE,0,2,0.555555555555556,0,1.3076696830622,0,0.4,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate","collection",NA,5,2,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-75.1511069206102,0,95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#B2CCC7"
3.09,"Piacenzian","Southern",-0.835012299117891,45.1545458873578,0.650812932146657,-3.63523433817496,1.96520973993918,0.328078509096053,0.451478489938583,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,2,1,46.433937,46.433937,0,FALSE,TRUE,FALSE,156,78,78,14,142,FALSE,0,2,0.555555555555556,0,1.3076696830622,0,0.4,FALSE,TRUE,FALSE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate_polar","collection",NA,5,2,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-75.1511069206102,0,95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#B2CCC7"
3.09,"Piacenzian","Southern",-0.835012299117891,45.1545458873578,0.650812932146657,-3.63523433817496,1.96520973993918,0.328078509096053,0.451478489938583,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bad","Bad hemisphere","collection5_k3_tropical_temperate","collection",NA,5,3,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-75.1511069206102,NA,95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#B2CCC7"
3.09,"Piacenzian","Southern",-0.835012299117891,45.1545458873578,0.650812932146657,-3.63523433817496,1.96520973993918,0.328078509096053,0.451478489938583,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bad","Bad hemisphere","collection5_k3_tropical_temperate_polar","collection",NA,5,3,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-75.1511069206102,NA,95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#B2CCC7"
