"method_group","slope_metric","Analysis scope","QC Scenario","Group 1","Group 2","n1","n2","Median difference","W statistics","p value","p-adjusted value"
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k1_tropical_temperate_polar","Coldhouse","Warmhouse",8,12,-0.470250741247096,18,0.0114237705785561,0.0285594264463901
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k1_tropical_temperate_polar","Coldhouse","Coolhouse",8,20,-0.341132652982915,41,0.0251203829880527,0.0502407659761055
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k1_tropical_temperate_polar","Coolhouse","Transitional",20,14,-0.147134530010109,90,0.0416243927910445,0.0520304909888057
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k1_tropical_temperate_polar","Transitional","Hothouse",14,10,-0.133521580447745,39,0.0370579576017542,0.0520304909888057
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k1_tropical_temperate_polar","Warmhouse","Hothouse",12,10,-0.151538022193674,32,0.0348930666938495,0.0520304909888057
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k1_tropical_temperate_polar","Coolhouse","Warmhouse",20,12,-0.12911808826418,81,0.0669873578027942,0.0744303975586603
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k1_tropical_temperate_polar","Transitional","Warmhouse",14,12,0.0180164417459291,86,0.551157427086914,0.551157427086914
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Coldhouse","Transitional",12,15,-0.602542780844845,21,0.000415199978891537,0.00201764892987083
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Coldhouse","Warmhouse",12,13,-0.614321106516279,18,0.00060529467896125,0.00201764892987083
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Coldhouse","Hothouse",12,11,-0.616477082111123,9,0.000253212679839352,0.00201764892987083
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Coolhouse","Hothouse",20,11,-0.275344429128207,44,0.00342301796163731,0.00855754490409328
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Coldhouse","Coolhouse",12,20,-0.341132652982915,64,0.0153733893076646,0.0307467786153292
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Coolhouse","Transitional",20,15,-0.26141012786193,89,0.02186515536793,0.0312359362399
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Coolhouse","Warmhouse",20,13,-0.273188453533363,74,0.02043574885822,0.0312359362399
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Warmhouse","Hothouse",13,11,-0.00215597559484421,52,0.135493080652293,0.169366350815366
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Transitional","Hothouse",15,11,-0.0139343012662774,68,0.233735816048187,0.259706462275763
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Transitional","Warmhouse",15,13,-0.0117783256714331,103,0.608876524218716,0.608876524218716
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coldhouse","Coolhouse",3,13,-0.29412821193198,4,0.0217946734675793,0.0363244557792989
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coldhouse","Transitional",3,5,-0.351542819741522,0,0.0184442128535249,0.0363244557792989
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coldhouse","Warmhouse",3,6,-0.567297632843708,0,0.0140929010739537,0.0363244557792989
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coldhouse","Hothouse",3,5,-0.685513822771417,0,0.0184442128535249,0.0363244557792989
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coolhouse","Warmhouse",13,6,-0.273169420911728,12,0.010057288181236,0.0363244557792989
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coolhouse","Hothouse",13,5,-0.391385610839437,5,0.0038900608947039,0.0363244557792989
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Transitional","Hothouse",5,5,-0.333971003029895,4,0.047346471299738,0.0676378161424828
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Transitional","Warmhouse",5,6,-0.215754813102186,9,0.157651226040873,0.197064032551091
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Warmhouse","Hothouse",6,5,-0.118216189927709,10,0.20565689588813,0.228507662097922
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coolhouse","Transitional",13,5,-0.057414607809542,27,0.311054322340936,0.311054322340936
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coldhouse","Transitional",5,9,-0.625474876914537,3,0.00564917275556064,0.0200804727367356
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coldhouse","Warmhouse",5,10,-0.562320351603305,4,0.00602414182102069,0.0200804727367356
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coldhouse","Hothouse",5,7,-0.685513822771417,1,0.00468305581653336,0.0200804727367356
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coolhouse","Hothouse",8,7,-0.337243036474053,10,0.0214218009140082,0.0535545022850205
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coolhouse","Transitional",8,9,-0.277204090617172,18,0.0460967981828697,0.0921935963657394
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coolhouse","Warmhouse",8,10,-0.214049565305941,23,0.0713154978948937,0.118859163158156
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coldhouse","Coolhouse",5,8,-0.348270786297364,11,0.106699627188181,0.139070143578694
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Warmhouse","Hothouse",10,7,-0.123193471168111,22,0.111256114862955,0.139070143578694
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Transitional","Hothouse",9,7,-0.0600389458568801,30,0.457850196765661,0.508722440850735
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Transitional","Warmhouse",9,10,0.0631545253112314,58,0.86482792967261,0.86482792967261
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coolhouse","Hothouse",3,4,-0.288378674733189,0,0.0259149636089548,0.155489781653729
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coolhouse","Warmhouse",3,4,-0.171772093852253,2,0.10796246947007,0.247159973211907
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Transitional","Hothouse",2,4,-0.166438283813599,1,0.123579986605954,0.247159973211907
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coolhouse","Transitional",3,2,-0.12194039091959,1,0.193238115385616,0.282291853235274
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Warmhouse","Hothouse",4,4,-0.116606580880936,5,0.235243211029395,0.282291853235274
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Transitional","Warmhouse",2,4,-0.0498317029326622,4,0.591519339142304,0.591519339142304
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coldhouse","Coolhouse",1,3,-0.507538999751305,NA,NA,NA
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coldhouse","Transitional",1,2,-0.629479390670895,NA,NA,NA
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coldhouse","Warmhouse",1,4,-0.679311093603557,NA,NA,NA
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coldhouse","Hothouse",1,4,-0.795917674484494,NA,NA,NA
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coldhouse","Hothouse",21,19,-0.713643489121543,26,1.39620938721293e-06,1.39620938721293e-05
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coldhouse","Warmhouse",21,17,-0.574352800609983,44,4.17803123742695e-05,0.000208901561871348
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coldhouse","Transitional",21,23,-0.393054703829514,92,0.000231723163623543,0.000680875180940545
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coolhouse","Hothouse",31,19,-0.393480569352839,121,0.000272350072376218,0.000680875180940545
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Transitional","Hothouse",23,19,-0.320588785292029,96,0.00102457731439002,0.00204915462878004
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Warmhouse","Hothouse",17,19,-0.13929068851156,71,0.00217308591024769,0.00362180985041281
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coldhouse","Coolhouse",21,31,-0.320162919768704,201,0.0103747593880103,0.0148210848400147
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coolhouse","Warmhouse",31,17,-0.254189880841279,173,0.0261822304249165,0.0327277880311457
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coolhouse","Transitional",31,23,-0.0728917840608104,296,0.146955507436699,0.163283897151888
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Transitional","Warmhouse",23,17,-0.181298096780469,163,0.190648683443373,0.190648683443373
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coldhouse","Hothouse",8,8,-0.734858143430737,0,0.000469552849558595,0.00227623975460182
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coolhouse","Hothouse",18,8,-0.398314490239959,9,0.000258084437688403,0.00227623975460182
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Transitional","Hothouse",12,8,-0.294002419305856,6,0.000682871926380546,0.00227623975460182
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Warmhouse","Hothouse",10,8,-0.188030131568262,8,0.00256426009803041,0.00641065024507601
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coldhouse","Transitional",8,12,-0.44085572412488,15,0.00608064302890549,0.0121233532227858
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coldhouse","Warmhouse",8,10,-0.546828011862475,12,0.0072740119336715,0.0121233532227858
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coldhouse","Coolhouse",8,18,-0.336543653190778,38,0.0313642437242549,0.0448060624632213
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coolhouse","Warmhouse",18,10,-0.210284358671697,60,0.0786197890100344,0.098274736262543
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coolhouse","Transitional",18,12,-0.104312070934102,81,0.130966416723683,0.145518240804092
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Transitional","Warmhouse",12,10,-0.105972287737594,48,0.224139431104095,0.224139431104095
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coldhouse","Warmhouse",10,13,-0.639000594394273,3,6.83488895992727e-05,0.000341744447996364
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coldhouse","Hothouse",10,11,-0.757438810372673,0,6.20772303008169e-05,0.000341744447996364
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coldhouse","Transitional",10,15,-0.503591701282587,9,0.000139917118688963,0.000466390395629877
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coolhouse","Hothouse",18,11,-0.393200720880693,36,0.00248350069116166,0.00620875172790414
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Warmhouse","Hothouse",13,11,-0.1184382159784,31,0.0102392935814382,0.0204785871628763
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coldhouse","Coolhouse",10,18,-0.36423808949198,44,0.0145710839325401,0.0242851398875669
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coolhouse","Warmhouse",18,13,-0.274762504902293,69,0.0286168481990691,0.0408812117129558
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Transitional","Hothouse",15,11,-0.253847109090086,48,0.0388157089965808,0.0485196362457261
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coolhouse","Transitional",18,15,-0.139353611790607,94,0.0715586491291007,0.0795096101434453
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Transitional","Warmhouse",15,13,-0.135408893111686,92,0.408918949627559,0.408918949627559
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coolhouse","Warmhouse",8,4,-0.264336268635713,0,0.00423740094607692,0.0344735653282557
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coolhouse","Hothouse",8,4,-0.383730810950584,1,0.00689471306565113,0.0344735653282557
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Transitional","Warmhouse",4,4,-0.218879839955926,0,0.0151914109882887,0.0379785274707219
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Transitional","Hothouse",4,4,-0.338274382270797,0,0.0151914109882887,0.0379785274707219
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coldhouse","Coolhouse",2,8,-0.351127332480153,0,0.0250930933844877,0.0501861867689753
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coldhouse","Transitional",2,4,-0.396583761159939,0,0.0525962525600207,0.0657453157000259
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coldhouse","Warmhouse",2,4,-0.615463601115866,0,0.0525962525600207,0.0657453157000259
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coldhouse","Hothouse",2,4,-0.734858143430737,0,0.0525962525600207,0.0657453157000259
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Warmhouse","Hothouse",4,4,-0.119394542314871,4,0.156160710838108,0.173511900931231
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coolhouse","Transitional",8,4,-0.0454564286797864,14,0.399453334821635,0.399453334821635
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coldhouse","Transitional",3,7,-0.56250470992135,0,0.0113272470400447,0.046976336913179
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coldhouse","Warmhouse",3,8,-0.676855578435396,0,0.00945177150556067,0.046976336913179
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coldhouse","Hothouse",3,6,-0.780746286966683,0,0.0140929010739537,0.046976336913179
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coldhouse","Coolhouse",3,8,-0.494139286737034,3,0.0413655111575512,0.0827310223151024
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Warmhouse","Hothouse",8,6,-0.103890708531288,10,0.0406805646170377,0.0827310223151024
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coolhouse","Hothouse",8,6,-0.28660700022965,14,0.110015681790706,0.183359469651177
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coolhouse","Warmhouse",8,8,-0.182716291698362,25,0.247418269056549,0.325198000317104
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Transitional","Hothouse",7,6,-0.218241577045334,16,0.260158400253683,0.325198000317104
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coolhouse","Transitional",8,7,-0.0683654231843162,25,0.38616872064639,0.429076356273767
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Transitional","Warmhouse",7,8,-0.114350868514046,27,0.476928576530802,0.476928576530802
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coolhouse","Warmhouse",3,3,-0.268049117550908,0,0.0404277991850261,0.0837088262237192
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coolhouse","Hothouse",3,4,-0.377017423599199,1,0.0558058841491461,0.0837088262237192
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Warmhouse","Hothouse",3,4,-0.108968306048291,3,0.188379558905791,0.188379558905791
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coldhouse","Coolhouse",1,3,-0.393781403643897,NA,NA,NA
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coldhouse","Transitional",1,1,-0.56250470992135,NA,NA,NA
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coldhouse","Warmhouse",1,3,-0.661830521194805,NA,NA,NA
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coldhouse","Hothouse",1,4,-0.770798827243095,NA,NA,NA
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coolhouse","Transitional",3,1,-0.168723306277453,NA,NA,NA
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Transitional","Warmhouse",1,3,-0.0993258112734547,NA,NA,NA
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Transitional","Hothouse",1,4,-0.208294117321746,NA,NA,NA
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coldhouse","Transitional",19,23,-0.591407206346208,65,5.52262060447458e-05,0.000552262060447458
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coldhouse","Warmhouse",19,16,-0.47706768394319,49,0.000344254917736094,0.00114751639245365
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coldhouse","Hothouse",19,18,-0.68275090971146,58,0.000314811912429431,0.00114751639245365
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coldhouse","Coolhouse",19,30,-0.311007713794551,179,0.0152009537514161,0.0365534952032514
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coolhouse","Transitional",30,23,-0.280399492551656,228,0.0182767476016257,0.0365534952032514
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coolhouse","Hothouse",30,18,-0.371743195916909,175,0.0220856724542213,0.0368094540903688
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coolhouse","Warmhouse",30,16,-0.166059970148639,172,0.0597623832691046,0.0747029790863807
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Warmhouse","Hothouse",16,18,-0.20568322576827,98,0.058219287984645,0.0747029790863807
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Transitional","Hothouse",23,18,-0.0913437033652527,192,0.35163129472269,0.390701438580767
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Transitional","Warmhouse",23,16,0.114339522403017,217,0.830588239695259,0.830588239695259
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coldhouse","Hothouse",8,8,-0.785651373276665,4,0.00193802072449738,0.00969010362248689
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coolhouse","Hothouse",19,8,-0.442299013562316,20,0.00160427234700125,0.00969010362248689
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coldhouse","Warmhouse",8,10,-0.559536873870083,11,0.00566598782259903,0.0188866260753301
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coldhouse","Transitional",8,11,-0.490699047821663,16,0.0115814286908744,0.028953571727186
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coolhouse","Warmhouse",19,10,-0.216184514155734,48,0.0164391485068263,0.0328782970136526
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Transitional","Hothouse",11,8,-0.294952325455002,19,0.0215354954372138,0.0358924923953563
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coldhouse","Coolhouse",8,19,-0.343352359714349,45,0.0526663757917265,0.0618367935168207
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coolhouse","Transitional",19,11,-0.147346688107314,67,0.0556531141651386,0.0618367935168207
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Warmhouse","Hothouse",10,8,-0.226114499406583,21,0.050112052808869,0.0618367935168207
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Transitional","Warmhouse",11,10,-0.0688378260484197,49,0.349267679151669,0.349267679151669
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coldhouse","Transitional",9,15,-0.802755544168693,16,0.00117876379789775,0.00480080778171182
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coldhouse","Warmhouse",9,10,-0.663046495740164,8,0.00144024233451355,0.00480080778171182
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coldhouse","Hothouse",9,10,-0.790058918920108,6,0.000834668321371276,0.00480080778171182
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coolhouse","Hothouse",15,10,-0.35963363108787,30,0.00678562739731585,0.0169640684932896
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coolhouse","Warmhouse",15,10,-0.232621207907926,42,0.0357117288649261,0.0714234577298521
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coldhouse","Coolhouse",9,15,-0.430425287832238,39,0.0474995202916067,0.0791658671526779
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coolhouse","Transitional",15,15,-0.372330256336454,74,0.0574937096007798,0.0821338708582569
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Warmhouse","Hothouse",10,10,-0.127012423179945,37,0.172352111003479,0.215440138754349
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Transitional","Hothouse",15,10,0.0126966252485841,73,0.466844256849753,0.51871584094417
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Transitional","Warmhouse",15,10,0.139709048428529,86,0.73823231206386,0.73823231206386
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate_polar","Coolhouse","Hothouse",9,4,-0.480260973959335,0,0.00346375898861325,0.0346375898861325
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate_polar","Coolhouse","Warmhouse",9,3,-0.317807310993639,0,0.00811502428730668,0.0405751214365334
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate_polar","Coldhouse","Coolhouse",3,9,-0.240451896149144,3,0.0322288591353379,0.0551604831018279
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate_polar","Coldhouse","Transitional",3,5,-0.34564397579701,0,0.0184442128535249,0.0551604831018279
