"method_group","slope_metric","qc_name","hemisphere","group1","group2","n1","n2","median1","median2","median_diff","p_value","w_statistic","iqr1","iqr2","test_note","p_adjusted"
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Northern","Coldhouse","Hothouse",4,3,-0.478184352279372,-0.129177970492862,-0.34900638178651,0.0259149636089548,0,0.186763414531702,0.126232827206187,"Tested",0.129574818044774
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Northern","Coldhouse","Coolhouse",4,4,-0.478184352279372,-0.121154764012008,-0.357029588267364,0.056175598845232,2,0.186763414531702,0.180524900659566,"Tested",0.187251996150773
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Northern","Coldhouse","Transitional",4,5,-0.478184352279372,-0.225717021766515,-0.252467330512857,0.19563363964132,6,0.186763414531702,0.336651835268134,"Tested",0.459154156320911
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Northern","Transitional","Warmhouse",5,5,-0.225717021766515,-0.166446364999841,-0.0592706567666737,0.265434651984254,9,0.336651835268134,0.151486420796987,"Tested",0.459154156320911
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Northern","Transitional","Hothouse",5,3,-0.225717021766515,-0.129177970492862,-0.0965390512736525,0.275492493792547,5,0.336651835268134,0.126232827206187,"Tested",0.459154156320911
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Northern","Coolhouse","Warmhouse",4,5,-0.121154764012008,-0.166446364999841,0.045291600987833,0.356651586939229,8,0.180524900659566,0.151486420796987,"Tested",0.477602108443703
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Northern","Coolhouse","Hothouse",4,3,-0.121154764012008,-0.129177970492862,0.00802320648085422,0.429841897599333,5,0.180524900659566,0.126232827206187,"Tested",0.477602108443703
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Northern","Warmhouse","Hothouse",5,3,-0.166446364999841,-0.129177970492862,-0.0372683945069788,0.382797241997882,6,0.151486420796987,0.126232827206187,"Tested",0.477602108443703
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Northern","Coolhouse","Transitional",4,5,-0.121154764012008,-0.225717021766515,0.104562257754507,0.80436636035868,13,0.180524900659566,0.336651835268134,"Tested",0.80436636035868
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Southern","Coolhouse","Hothouse",6,2,-0.226213502522827,0.252881881716352,-0.479095384239178,0.0333765075848173,0,0.122792825833665,0.141746929874251,"Tested",0.148914673178766
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Southern","Transitional","Hothouse",3,2,-0.0835447649088025,0.252881881716352,-0.336426646625154,0.0744573365893828,0,0.327797035474011,0.141746929874251,"Tested",0.148914673178766
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Southern","Warmhouse","Hothouse",4,2,-0.0928647862544447,0.252881881716352,-0.345746667970797,0.0525962525600207,0,0.158578135809815,0.141746929874251,"Tested",0.148914673178766
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Southern","Coolhouse","Warmhouse",6,4,-0.226213502522827,-0.0928647862544447,-0.133348716268382,0.168677825888181,7,0.122792825833665,0.158578135809815,"Tested",0.253016738832271
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Southern","Coolhouse","Transitional",6,3,-0.226213502522827,-0.0835447649088025,-0.142668737614024,0.259302508214363,6,0.122792825833665,0.327797035474011,"Tested",0.297941545282589
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Southern","Transitional","Warmhouse",3,4,-0.0835447649088025,-0.0928647862544447,0.00932002134564217,0.297941545282589,4,0.327797035474011,0.158578135809815,"Tested",0.297941545282589
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Southern","Coldhouse","Coolhouse",0,6,NA,-0.226213502522827,NA,NA,NA,NA,0.122792825833665,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Southern","Coldhouse","Transitional",0,3,NA,-0.0835447649088025,NA,NA,NA,NA,0.327797035474011,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Southern","Coldhouse","Warmhouse",0,4,NA,-0.0928647862544447,NA,NA,NA,NA,0.158578135809815,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Southern","Coldhouse","Hothouse",0,2,NA,0.252881881716352,NA,NA,NA,NA,0.141746929874251,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Northern","Coldhouse","Transitional",5,7,-0.388270227865003,0.041261109595323,-0.429531337460326,0.052188343299878,7,0.207568911640593,0.323829576222009,"Tested",0.130470858249695
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Northern","Coldhouse","Warmhouse",5,6,-0.388270227865003,-0.0482666023520693,-0.340003625512934,0.0178818832954889,3,0.207568911640593,0.385652161483031,"Tested",0.130470858249695
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Northern","Coldhouse","Hothouse",5,4,-0.388270227865003,-0.0281555577822759,-0.360114670082727,0.0330962898610967,2,0.207568911640593,0.0788941198444691,"Tested",0.130470858249695
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Northern","Coolhouse","Warmhouse",6,6,-0.426266833794118,-0.0482666023520693,-0.378000231442049,0.0463479012789063,7,0.66492955835588,0.385652161483031,"Tested",0.130470858249695
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Northern","Coolhouse","Transitional",6,7,-0.426266833794118,0.041261109595323,-0.467527943389441,0.0668072012688581,10,0.66492955835588,0.323829576222009,"Tested",0.133614402537716
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Northern","Coolhouse","Hothouse",6,4,-0.426266833794118,-0.0281555577822759,-0.398111276011842,0.0829032800970067,5,0.66492955835588,0.0788941198444691,"Tested",0.138172133495011
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Northern","Coldhouse","Coolhouse",5,6,-0.388270227865003,-0.426266833794118,0.0379966059291147,0.463632236762616,14,0.207568911640593,0.66492955835588,"Tested",0.589410419354402
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Northern","Transitional","Warmhouse",7,6,0.041261109595323,-0.0482666023520693,0.0895277119473923,0.471528335483521,20,0.323829576222009,0.385652161483031,"Tested",0.589410419354402
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Northern","Warmhouse","Hothouse",6,4,-0.0482666023520693,-0.0281555577822759,-0.0201110445697934,0.625440433499702,13,0.385652161483031,0.0788941198444691,"Tested",0.694933814999669
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Northern","Transitional","Hothouse",7,4,0.041261109595323,-0.0281555577822759,0.0694166673775989,0.89034867516034,20,0.323829576222009,0.0788941198444691,"Tested",0.89034867516034
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Southern","Transitional","Hothouse",5,4,-0.0835447649088025,0.371443277530357,-0.454988042439159,0.0186682079603315,1,0.218438508388815,0.150859696609218,"Tested",0.0560046238809944
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Southern","Warmhouse","Hothouse",4,4,-0.086243318902288,0.371443277530357,-0.457686596432645,0.0151914109882887,0,0.131418749976683,0.150859696609218,"Tested",0.0560046238809944
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Southern","Coolhouse","Hothouse",6,4,-0.153839033139928,0.371443277530357,-0.525282310670284,0.0349771792900052,3,0.256460299548044,0.150859696609218,"Tested",0.0699543585800103
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Southern","Transitional","Warmhouse",5,4,-0.0835447649088025,-0.086243318902288,0.00269855399348547,0.356651586939229,8,0.218438508388815,0.131418749976683,"Tested",0.534977380408843
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Southern","Coolhouse","Warmhouse",6,4,-0.153839033139928,-0.086243318902288,-0.0675957142376396,0.457553017210253,11,0.256460299548044,0.131418749976683,"Tested",0.549063620652303
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Southern","Coolhouse","Transitional",6,5,-0.153839033139928,-0.0835447649088025,-0.0702942682311251,0.675961565930427,17,0.256460299548044,0.218438508388815,"Tested",0.675961565930427
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Southern","Coldhouse","Coolhouse",1,6,-0.214460528008229,-0.153839033139928,-0.0606214948683015,NA,NA,0,0.256460299548044,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Southern","Coldhouse","Transitional",1,5,-0.214460528008229,-0.0835447649088025,-0.130915763099427,NA,NA,0,0.218438508388815,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Southern","Coldhouse","Warmhouse",1,4,-0.214460528008229,-0.086243318902288,-0.128217209105941,NA,NA,0,0.131418749976683,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Southern","Coldhouse","Hothouse",1,4,-0.214460528008229,0.371443277530357,-0.585903805538586,NA,NA,0,0.150859696609218,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate_polar","Northern","Coldhouse","Warmhouse",2,3,-0.48625624415284,-0.166446364999841,-0.319809879152999,0.0744573365893828,0,0.097986016287837,0.0872939349914576,"Tested",0.111686004884074
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate_polar","Northern","Transitional","Warmhouse",2,3,-0.559720990128706,-0.166446364999841,-0.393274625128865,0.0744573365893828,0,0.0931224301688174,0.0872939349914576,"Tested",0.111686004884074
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate_polar","Northern","Coldhouse","Transitional",2,2,-0.48625624415284,-0.559720990128706,0.0734647459758657,0.877360941596614,3,0.097986016287837,0.0931224301688174,"Tested",0.877360941596614
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate_polar","Northern","Coldhouse","Coolhouse",2,0,-0.48625624415284,NA,NA,NA,NA,0.097986016287837,NA,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate_polar","Northern","Coldhouse","Hothouse",2,1,-0.48625624415284,-0.272751648412789,-0.213504595740051,NA,NA,0.097986016287837,0,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate_polar","Northern","Coolhouse","Transitional",0,2,NA,-0.559720990128706,NA,NA,NA,NA,0.0931224301688174,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate_polar","Northern","Coolhouse","Warmhouse",0,3,NA,-0.166446364999841,NA,NA,NA,NA,0.0872939349914576,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate_polar","Northern","Coolhouse","Hothouse",0,1,NA,-0.272751648412789,NA,NA,NA,NA,0,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate_polar","Northern","Transitional","Hothouse",2,1,-0.559720990128706,-0.272751648412789,-0.286969341715917,NA,NA,0.0931224301688174,0,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate_polar","Northern","Warmhouse","Hothouse",3,1,-0.166446364999841,-0.272751648412789,0.106305283412948,NA,NA,0.0872939349914576,0,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate_polar","Southern","Coolhouse","Transitional",3,2,-0.187374134947407,-0.0806238706240666,-0.10675026432334,0.0744573365893828,0,0.0844405244551393,0.00292089428473592,"Tested",0.18395858760508
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate_polar","Southern","Coolhouse","Hothouse",3,2,-0.187374134947407,0.252881881716352,-0.440256016663759,0.0744573365893828,0,0.0844405244551393,0.141746929874251,"Tested",0.18395858760508
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate_polar","Southern","Transitional","Hothouse",2,2,-0.0806238706240666,0.252881881716352,-0.333505752340418,0.122639058403386,0,0.00292089428473592,0.141746929874251,"Tested",0.18395858760508
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate_polar","Southern","Warmhouse","Hothouse",2,2,-0.0443120528369214,0.252881881716352,-0.297193934553273,0.122639058403386,0,0.0822870037309861,0.141746929874251,"Tested",0.18395858760508
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate_polar","Southern","Coolhouse","Warmhouse",3,2,-0.187374134947407,-0.0443120528369214,-0.143062082110486,0.193238115385616,1,0.0844405244551393,0.0822870037309861,"Tested",0.23188573846274
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate_polar","Southern","Transitional","Warmhouse",2,2,-0.0806238706240666,-0.0443120528369214,-0.0363118177871453,0.650732320848331,2,0.00292089428473592,0.0822870037309861,"Tested",0.650732320848331
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate_polar","Southern","Coldhouse","Coolhouse",0,3,NA,-0.187374134947407,NA,NA,NA,NA,0.0844405244551393,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate_polar","Southern","Coldhouse","Transitional",0,2,NA,-0.0806238706240666,NA,NA,NA,NA,0.00292089428473592,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate_polar","Southern","Coldhouse","Warmhouse",0,2,NA,-0.0443120528369214,NA,NA,NA,NA,0.0822870037309861,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate_polar","Southern","Coldhouse","Hothouse",0,2,NA,0.252881881716352,NA,NA,NA,NA,0.141746929874251,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate","Northern","Coldhouse","Transitional",13,16,-0.651015015753886,-0.0407514531838403,-0.610263562570046,0.00014852201280132,21,0.353820829797587,0.639776425434949,"Tested",0.00108643095245019
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate","Northern","Coldhouse","Warmhouse",13,14,-0.651015015753886,-0.148878334318142,-0.502136681435744,0.000217286190490038,18,0.353820829797587,0.498275510864061,"Tested",0.00108643095245019
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate","Northern","Coldhouse","Hothouse",13,9,-0.651015015753886,-0.112190135702271,-0.538824880051615,0.00971356280322835,23,0.353820829797587,0.190860774278658,"Tested",0.0242839070080709
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate","Northern","Coolhouse","Warmhouse",14,14,-0.325177904427769,-0.148878334318142,-0.176299570109626,0.00898330540377774,46,0.553660484866441,0.498275510864061,"Tested",0.0242839070080709
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate","Northern","Coolhouse","Transitional",14,16,-0.325177904427769,-0.0407514531838403,-0.284426451243928,0.0145380266019489,59,0.553660484866441,0.639776425434949,"Tested",0.0290760532038978
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate","Northern","Coolhouse","Hothouse",14,9,-0.325177904427769,-0.112190135702271,-0.212987768725497,0.0273457261367675,32,0.553660484866441,0.190860774278658,"Tested",0.0455762102279459
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate","Northern","Coldhouse","Coolhouse",13,14,-0.651015015753886,-0.325177904427769,-0.325837111326118,0.0992314422073779,64,0.353820829797587,0.553660484866441,"Tested",0.141759203153397
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate","Northern","Transitional","Warmhouse",16,14,-0.0407514531838403,-0.148878334318142,0.108126881134302,0.273329865339186,97,0.639776425434949,0.498275510864061,"Tested",0.341662331673983
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate","Northern","Warmhouse","Hothouse",14,9,-0.148878334318142,-0.112190135702271,-0.0366881986158709,0.611592997922259,67,0.498275510864061,0.190860774278658,"Tested",0.679547775469177
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate","Northern","Transitional","Hothouse",16,9,-0.0407514531838403,-0.112190135702271,0.0714386825184308,0.68481912287733,80,0.639776425434949,0.190860774278658,"Tested",0.68481912287733
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate","Southern","Coldhouse","Hothouse",11,13,-0.319797303495092,0.159712235107091,-0.479509538602183,0.00226353266969846,22,0.813131885819194,0.473922877160811,"Tested",0.0226353266969846
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate","Southern","Coolhouse","Hothouse",16,13,-0.22935415114429,0.159712235107091,-0.389066386251381,0.00948473980409763,50,0.462244039447161,0.473922877160811,"Tested",0.0316157993469921
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate","Southern","Transitional","Hothouse",15,13,-0.154980068798748,0.159712235107091,-0.314692303905839,0.00731393893311632,44,0.247849786763561,0.473922877160811,"Tested",0.0316157993469921
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate","Southern","Warmhouse","Hothouse",11,13,-0.0452872341148434,0.159712235107091,-0.204999469221935,0.0138471857972601,33,0.223020298529746,0.473922877160811,"Tested",0.0346179644931503
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate","Southern","Coldhouse","Warmhouse",11,11,-0.319797303495092,-0.0452872341148434,-0.274510069380248,0.0381180578072822,33,0.813131885819194,0.223020298529746,"Tested",0.0762361156145644
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate","Southern","Coolhouse","Warmhouse",16,11,-0.22935415114429,-0.0452872341148434,-0.184066917029447,0.0727352786323032,58,0.462244039447161,0.223020298529746,"Tested",0.121225464387172
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate","Southern","Coldhouse","Transitional",11,15,-0.319797303495092,-0.154980068798748,-0.164817234696343,0.0972299051017488,57,0.813131885819194,0.247849786763561,"Tested",0.13889986443107
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate","Southern","Coldhouse","Coolhouse",11,16,-0.319797303495092,-0.22935415114429,-0.0904431523508015,0.155864498124165,67,0.813131885819194,0.462244039447161,"Tested",0.194830622655206
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate","Southern","Coolhouse","Transitional",16,15,-0.22935415114429,-0.154980068798748,-0.0743740823455418,0.176465516538108,96,0.462244039447161,0.247849786763561,"Tested",0.196072796153454
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate","Southern","Transitional","Warmhouse",15,11,-0.154980068798748,-0.0452872341148434,-0.109692834683905,0.266708256736347,70,0.247849786763561,0.223020298529746,"Tested",0.266708256736347
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","Northern","Coldhouse","Warmhouse",6,9,-0.606037875884542,-0.155564240668246,-0.450473635216296,0.000894921639311727,0,0.0968396637903495,0.210981079585129,"Tested",0.00894921639311727
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","Northern","Coldhouse","Hothouse",6,4,-0.606037875884542,-0.0865460254558268,-0.519491850428715,0.00710701943454103,0,0.0968396637903495,0.139771142893238,"Tested",0.0355350971727052
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","Northern","Coldhouse","Transitional",6,7,-0.606037875884542,-0.302904705479831,-0.303133170404711,0.0134045653577979,5,0.0968396637903495,0.496575184565539,"Tested",0.0446818845259931
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","Northern","Coldhouse","Coolhouse",6,10,-0.606037875884542,-0.246990895526925,-0.359046980357618,0.0288387219082096,12,0.0968396637903495,0.381276811578396,"Tested",0.0720968047705239
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","Northern","Coolhouse","Hothouse",10,4,-0.246990895526925,-0.0865460254558268,-0.160444870071098,0.0385499358717709,7,0.381276811578396,0.139771142893238,"Tested",0.0770998717435418
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","Northern","Coolhouse","Warmhouse",10,9,-0.246990895526925,-0.155564240668246,-0.0914266548586786,0.19563363964132,34,0.381276811578396,0.210981079585129,"Tested",0.246932240565094
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","Northern","Transitional","Hothouse",7,4,-0.302904705479831,-0.0865460254558268,-0.216358680024004,0.197545792452075,9,0.496575184565539,0.139771142893238,"Tested",0.246932240565094
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","Northern","Warmhouse","Hothouse",9,4,-0.155564240668246,-0.0865460254558268,-0.0690182152124192,0.157937239915245,11,0.210981079585129,0.139771142893238,"Tested",0.246932240565094
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","Northern","Transitional","Warmhouse",7,9,-0.302904705479831,-0.155564240668246,-0.147340464811585,0.229359279362511,24,0.496575184565539,0.210981079585129,"Tested",0.254843643736124
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","Northern","Coolhouse","Transitional",10,7,-0.246990895526925,-0.302904705479831,0.0559138099529062,0.441808729690684,33,0.381276811578396,0.496575184565539,"Tested",0.441808729690684
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","Southern","Coolhouse","Hothouse",9,7,-0.274809652881707,0.159712235107091,-0.434521887988798,0.000516487754803409,0,0.365151377928184,0.409087886864701,"Tested",0.00373898948174397
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","Southern","Transitional","Hothouse",9,7,-0.162998917365138,0.159712235107091,-0.32271115247223,0.000747797896348794,1,0.229076139222899,0.409087886864701,"Tested",0.00373898948174397
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","Southern","Warmhouse","Hothouse",7,7,-0.0452872341148434,0.159712235107091,-0.204999469221935,0.00246895273545365,2,0.0769760001910762,0.409087886864701,"Tested",0.00822984245151218
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","Southern","Coolhouse","Warmhouse",9,7,-0.274809652881707,-0.0452872341148434,-0.229522418766863,0.00553582227659594,7,0.365151377928184,0.0769760001910762,"Tested",0.0138395556914899
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","Southern","Coldhouse","Hothouse",4,7,-0.175406401455394,0.159712235107091,-0.335118636562486,0.0363004697249787,4,0.367849389343466,0.409087886864701,"Tested",0.0726009394499574
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","Southern","Coolhouse","Transitional",9,9,-0.274809652881707,-0.162998917365138,-0.111810735516568,0.0926631520992898,25,0.365151377928184,0.229076139222899,"Tested",0.145720116871908
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","Southern","Transitional","Warmhouse",9,7,-0.162998917365138,-0.0452872341148434,-0.117711683250295,0.102004081810336,19,0.229076139222899,0.0769760001910762,"Tested",0.145720116871908
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","Southern","Coldhouse","Warmhouse",4,7,-0.175406401455394,-0.0452872341148434,-0.130119167340551,0.254165786776073,10,0.367849389343466,0.0769760001910762,"Tested",0.317707233470091
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","Southern","Coldhouse","Transitional",4,9,-0.175406401455394,-0.162998917365138,-0.0124074840902559,0.530748557610764,18,0.367849389343466,0.229076139222899,"Tested",0.589720619567516
"per_cell_all_cells_OLS","all_cells_slope","collection5_k1_tropical_temperate_polar","Southern","Coldhouse","Coolhouse",4,9,-0.175406401455394,-0.274809652881707,0.0994032514263124,0.801967089645531,23,0.367849389343466,0.365151377928184,"Tested",0.801967089645531
"per_cell_all_cells_OLS","all_cells_slope","collection5_k2_tropical_temperate","Northern","Coldhouse","Transitional",7,11,-0.59329475099636,0.171966377998727,-0.765261128995087,0.00187695177115147,6,0.269692696847413,0.446598527492023,"Tested",0.0124793175216871
"per_cell_all_cells_OLS","all_cells_slope","collection5_k2_tropical_temperate","Northern","Coldhouse","Warmhouse",7,11,-0.59329475099636,-0.153516822551053,-0.439777928445307,0.00249586350433743,7,0.269692696847413,0.695735779286414,"Tested",0.0124793175216871
"per_cell_all_cells_OLS","all_cells_slope","collection5_k2_tropical_temperate","Northern","Coolhouse","Transitional",11,11,-0.366899936502959,0.171966377998727,-0.538866314501685,0.00521953794999296,21,0.646008784421128,0.446598527492023,"Tested",0.0130488448749824
"per_cell_all_cells_OLS","all_cells_slope","collection5_k2_tropical_temperate","Northern","Coolhouse","Hothouse",11,6,-0.366899936502959,-0.0509371317282936,-0.315962804774665,0.00519089789485088,7,0.646008784421128,0.197528999197888,"Tested",0.0130488448749824
"per_cell_all_cells_OLS","all_cells_slope","collection5_k2_tropical_temperate","Northern","Coldhouse","Hothouse",7,6,-0.59329475099636,-0.0509371317282936,-0.542357619268067,0.00920808028815198,4,0.269692696847413,0.197528999197888,"Tested",0.018416160576304
"per_cell_all_cells_OLS","all_cells_slope","collection5_k2_tropical_temperate","Northern","Coolhouse","Warmhouse",11,11,-0.366899936502959,-0.153516822551053,-0.213383113951906,0.0178081820499222,28,0.646008784421128,0.695735779286414,"Tested",0.029680303416537
"per_cell_all_cells_OLS","all_cells_slope","collection5_k2_tropical_temperate","Northern","Coldhouse","Coolhouse",7,11,-0.59329475099636,-0.366899936502959,-0.226394814493401,0.358576358733527,34,0.269692696847413,0.646008784421128,"Tested",0.497507913165973
"per_cell_all_cells_OLS","all_cells_slope","collection5_k2_tropical_temperate","Northern","Transitional","Warmhouse",11,11,0.171966377998727,-0.153516822551053,0.32548320054978,0.447757121849375,58,0.446598527492023,0.695735779286414,"Tested",0.497507913165973
"per_cell_all_cells_OLS","all_cells_slope","collection5_k2_tropical_temperate","Northern","Warmhouse","Hothouse",11,6,-0.153516822551053,-0.0509371317282936,-0.102579690822759,0.400806760470752,30,0.695735779286414,0.197528999197888,"Tested",0.497507913165973
"per_cell_all_cells_OLS","all_cells_slope","collection5_k2_tropical_temperate","Northern","Transitional","Hothouse",11,6,0.171966377998727,-0.0509371317282936,0.22290350972702,0.637492083757063,36,0.446598527492023,0.197528999197888,"Tested",0.637492083757063
"per_cell_all_cells_OLS","all_cells_slope","collection5_k2_tropical_temperate","Southern","Coldhouse","Hothouse",4,6,-0.56305394576159,0.336373299617996,-0.899427245379586,0.00710701943454103,0,0.760243449394052,0.442123662513341,"Tested",0.0236900647818034
