"bin_midpoint","stage","hemisphere","slope","intercept","slope_se","slope_lower_95","slope_upper_95","p_value","r_squared","n_cells_model","method_group","slope_metric","quantile","slope_filter_id","slope_qc_type","slope_occurrence_min","slope_collection_min","slope_mean","slope_sd","n_resamples_valid","prop_negative","prop_positive","k_sample"
30.6,"Rupelian","Northern",0.187453587929398,22.0256387602686,0.435229877635332,-0.931340429846202,1.306247605705,0.684621041564882,0.0357733203919531,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
30.6,"Rupelian","Southern",NA,NA,NA,NA,NA,NA,NA,2,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
35.805,"Priabonian","Northern",-0.181709659086257,25.0858735422186,0.453182026809123,-1.43994467918406,1.07652536101155,0.708941968859262,0.0386399667630112,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
35.805,"Priabonian","Southern",0.084220165297479,5.39743642785036,0.0856628086806638,-0.284357152310385,0.452797482905343,0.42918660192261,0.325827935424657,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
39.37,"Bartonian","Northern",-0.225193690139181,20.9239671261511,0.361937812704919,-1.23009415860975,0.779706778331388,0.567527852080183,0.0882399193425362,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
39.37,"Bartonian","Southern",-0.641038760194052,42.2700267466581,0.107210990044889,-2.0032835496724,0.721206029284295,0.105495554365317,0.972789964084797,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
44.55,"Lutetian","Northern",-0.315275257443094,23.2876119344788,0.265405720749037,-0.964699660905584,0.334149146019397,0.279759805129454,0.190404090198697,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
44.55,"Lutetian","Southern",-0.177564157862924,10.959610487488,0.147044303786227,-0.810244732942843,0.455116417216996,0.350644299836997,0.421662825334184,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
52.035,"Ypresian","Northern",0.531627187332744,4.5619188502434,0.223079481448023,-0.0877407470036806,1.15099512166917,0.0757311311636781,0.586747144332444,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
52.035,"Ypresian","Southern",0.420920547089158,8.04300684571339,0.104755031227775,-0.910118326835322,1.75195942101364,0.15528177859155,0.941675528347176,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
57.62,"Thanetian","Northern",3.2116938806685,-81.5464181285805,1.04882946030523,-10.1149479753014,16.5383357366384,0.200947427708222,0.903631955284411,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
57.62,"Thanetian","Southern",NA,NA,NA,NA,NA,NA,NA,1,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
60.45,"Selandian","Northern",NA,NA,NA,NA,NA,NA,NA,2,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
63.83,"Danian","Northern",0.321638618904094,-3.47624722881901,0.153707060658655,-1.6313947632204,2.27467200102859,0.2838061142967,0.814082706957752,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
63.83,"Danian","Southern",0.101148673522917,-0.913897323844561,0.0627312086554485,-0.168761932638931,0.371059279684766,0.248198218538405,0.565205918608827,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
69.1,"Maastrichtian","Northern",0.375230605468191,6.21060103236928,0.449734904511632,-0.725231062254874,1.47569227319125,0.436043162898355,0.103958540257987,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
69.1,"Maastrichtian","Southern",0.286977706048486,7.50696106554336,0.643129817439755,-7.88476142627969,8.45871683837666,0.732806577858749,0.16605005167555,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
77.9,"Campanian","Northern",-0.0447721733825612,12.6408149294104,0.179025616251631,-0.504972170632601,0.415427823867478,0.812469703305072,0.0123542727172959,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
77.9,"Campanian","Southern",0.120782070684165,5.74796023894243,0.202132135688885,-2.44755022913905,2.68911437050738,0.657110963765526,0.263109786027668,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
84.65,"Santonian","Northern",-0.407469117615789,30.0153027131152,0.154843401623171,-0.900249929009011,0.0853116937774324,0.0782248615504981,0.697725331015236,5,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
84.65,"Santonian","Southern",NA,NA,NA,NA,NA,NA,NA,1,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
87.75,"Coniacian","Northern",-0.372490082811786,22.7488055064656,0.105015172996755,-0.664058945850127,-0.0809212197734451,0.0238625357234528,0.758764309725381,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
87.75,"Coniacian","Southern",NA,NA,NA,NA,NA,NA,NA,2,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
91.85,"Turonian","Northern",-0.165289584713192,29.3278278647513,0.333367806033423,-0.953579183560102,0.623000014133718,0.635209079162428,0.0339277629301135,9,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
91.85,"Turonian","Southern",-0.839033985607435,71.063570701564,0.0266270766233138,-1.17736307270907,-0.500704898505799,0.0201966027912336,0.998993877878966,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
97.2,"Cenomanian","Northern",-0.0977294897446696,29.8472222777067,0.351637948548928,-0.958156553361346,0.762697573872007,0.790397554287105,0.0127102231888611,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
97.2,"Cenomanian","Southern",-0.271256618133103,21.2291308676478,0.151769370453012,-0.924267514205111,0.381754277938904,0.215798705344216,0.614971670539807,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
106.85,"Albian","Northern",-0.253610739566372,19.6880799831316,0.192565809372478,-0.724802300645211,0.217580821512468,0.23589767977725,0.224256010275304,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
106.85,"Albian","Southern",0.00683904171223467,7.65239865424856,0.107296918680314,-0.255707060197964,0.269385143622433,0.951248189713277,0.000676660437108506,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
117.3,"Aptian","Northern",-0.0512003152328753,28.7737725573512,0.223348549432476,-0.597714527775239,0.495313897309489,0.82629712118228,0.00868241533287935,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
117.3,"Aptian","Southern",0.0447182385802698,6.35853804449555,0.0961829925112549,-0.261378970568304,0.350815447728843,0.673649217174044,0.0672102221272705,5,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
123.585,"Barremian","Northern",-0.394754227210913,44.1444897164469,0.40438349147079,-1.51750279272778,0.727994338305955,0.384246239072937,0.192399282496885,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
123.585,"Barremian","Southern",-4.97252396035731,234.791081926845,2.94697672685535,-42.4174136045233,32.4723656838087,0.340591010430971,0.740062896867671,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
129.185,"Hauterivian","Northern",NA,NA,NA,NA,NA,NA,NA,2,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
129.185,"Hauterivian","Southern",NA,NA,NA,NA,NA,NA,NA,2,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
134.825,"Valanginian","Northern",0.659588738210871,-1.91946843931747,0.190945509692694,-0.161983480301801,1.48116095672354,0.0745543524499552,0.856449646569322,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
134.825,"Valanginian","Southern",NA,NA,NA,NA,NA,NA,NA,1,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
140.075,"Berriasian","Northern",0.0961050772209532,28.4767231228251,0.594807016767974,-1.79683631564911,1.98904647009102,0.881910142297693,0.00862693169966475,5,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
146.15,"Tithonian","Northern",0.0440974571075708,11.874689052571,0.31531064102661,-0.83134522878754,0.919540143002682,0.895534720634572,0.00486599227109972,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
146.15,"Tithonian","Southern",-1.26442464366571,98.825756450869,0.119749533463236,-2.78598673291098,0.257137445579569,0.0601128850312621,0.991110368138941,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
152,"Kimmeridgian","Northern",-0.462377010019067,43.3146070576304,0.0938086641616189,-0.866003114948208,-0.0587509050899272,0.0387829386605247,0.923938239010097,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
152,"Kimmeridgian","Southern",-0.202375334238313,24.7217161151534,0.205021624567702,-0.854845645847059,0.450094977370433,0.39637389191824,0.245159938484178,5,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
158.15,"Oxfordian","Northern",-0.34538687881219,43.4935700181285,0.288835958730435,-1.08786334780325,0.397089590178867,0.285390802442338,0.222384316856766,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
158.15,"Oxfordian","Southern",-0.746837700362021,84.0968502470253,0.236624747484852,-1.49988325373388,0.00620785300983762,0.0510200525741816,0.768548338100283,5,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
163.4,"Callovian","Northern",-1.2766885764732,79.6312656846814,0.321080744245571,-2.16815163720708,-0.385225515739323,0.0164529218389794,0.798085321539776,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
163.4,"Callovian","Southern",-0.347452901235435,72.6281782614012,0.326291657697341,-1.25338377711609,0.55847797464522,0.346952174873109,0.220867285190297,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
166.75,"Bathonian","Northern",-0.620926679138831,42.9026945135648,0.530609395625628,-1.98490155335203,0.74304819507437,0.294651799843419,0.214996876145626,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
166.75,"Bathonian","Southern",-0.577043135943719,55.3768271855597,0.560085820310666,-2.35948618543319,1.20539991354575,0.378671616588359,0.261351042892019,5,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
169.55,"Bajocian","Northern",-0.424352765941225,36.5790354972118,0.261724713329526,-1.09713755996323,0.248432028080775,0.165864621614897,0.344592599102423,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
169.55,"Bajocian","Southern",-0.731913979477948,54.3805766385195,0.373951105881062,-1.92199329474589,0.458165335789993,0.145242208072302,0.560813334650107,5,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
172.8,"Aalenian","Northern",-0.153187942187352,20.4145220890234,0.362610231120027,-1.30717553247335,1.00079964809865,0.701140686911464,0.0561501247155103,5,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
172.8,"Aalenian","Southern",0.0906393153193378,24.5644395226521,0.117551205344071,-1.40299036676654,1.58426899740522,0.581839269507605,0.372858796959996,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
179.45,"Toarcian","Northern",-0.19603550750957,30.1009436994104,0.334977392101095,-1.05712230699347,0.665051291974329,0.583813900373162,0.0641055120558941,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
179.45,"Toarcian","Southern",-0.463098446555952,56.2993977753506,0.432865717734067,-1.66492634976663,0.738729456654728,0.344952233640184,0.222480345242798,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
188.55,"Pliensbachian","Northern",0.157346985099085,14.7332976624539,0.148657989744852,-0.224790543061241,0.53948451325941,0.338282350719807,0.183048650197161,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
188.55,"Pliensbachian","Southern",-0.7264194095453,59.7038929592155,0.330697223387898,-2.14929472047581,0.696455901385208,0.159186369631701,0.706967561013118,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
196.2,"Sinemurian","Northern",-0.00914879634722769,36.4692683383649,0.703767006810575,-1.96311925760615,1.9448216649117,0.990250529467051,4.22466012519863e-05,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
196.2,"Sinemurian","Southern",0.0204231560718151,35.3837022604247,0.630212366072233,-1.98519385987887,2.0260401720225,0.976183162570192,0.000349944047762085,5,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
200.45,"Hettangian","Northern",1.36098347096385,-13.3226456956873,1.5968891588778,-5.50987602758905,8.23184296951674,0.483838137009877,0.266423068805434,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
200.45,"Hettangian","Southern",0.0417170730006384,7.59354897374337,0.142315586468205,-0.570617473602679,0.654051619603956,0.797039299860594,0.0411930458010779,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
203.55,"Rhaetian","Northern",-0.0030574246644634,20.2192625656928,0.29175434472644,-0.813097347000377,0.806982497671451,0.992140593350662,2.74539570907182e-05,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
203.55,"Rhaetian","Southern",-0.952838763297909,79.8780194283727,0.495444825893382,-2.52956531893423,0.623887792338413,0.150165190534045,0.552151415655978,5,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
216.5,"Norian","Northern",0.0372935466366148,19.2094718291469,0.289560662977648,-0.647408619347615,0.721995712620845,0.901143387813278,0.00236408064062109,9,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
216.5,"Norian","Southern",-0.398438739544235,39.1971480983159,0.181976777550405,-0.903687272833725,0.106809793745256,0.0937440519024511,0.545140502679126,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
232.15,"Carnian","Northern",-0.194209428037767,20.7906370475922,0.420128338628039,-1.27418370395107,0.885764847875533,0.663311335624037,0.0409856445128751,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
232.15,"Carnian","Southern",0.202635295182843,-2.91568903965706,0.159304863454202,-0.482798210420743,0.888068800786428,0.331266301547143,0.447204759446437,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
239.232,"Ladinian","Northern",0.128311782910326,21.9395613834245,0.517859687375886,-1.51974886583444,1.77637243165509,0.820300550191932,0.0200534908876652,5,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
239.232,"Ladinian","Southern",NA,NA,NA,NA,NA,NA,NA,2,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
244.082,"Anisian","Northern",-0.408043086852424,57.3069362909328,0.295319323562109,-1.16718557571359,0.351099402008737,0.225611773515188,0.276316576431343,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
244.082,"Anisian","Southern",-1.07131701526503,81.2979714381344,0.446694472830531,-6.74710844156737,4.60447441103732,0.25148998688092,0.851894563945285,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
248.3,"Olenekian","Northern",0.22022794711872,35.3723521622896,0.325376768605347,-0.575940324068958,1.0163962183064,0.523729882138617,0.0709359186126362,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
248.3,"Olenekian","Southern",NA,NA,NA,NA,NA,NA,NA,2,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
250.901,"Induan","Northern",-0.0565894610421044,32.7116654016844,0.318768686511376,-0.876010456357895,0.762831534273686,0.866063668075774,0.00626355683051201,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
250.901,"Induan","Southern",0.262776867214028,7.60590214498278,0.263857079880683,-0.415489349531297,0.941043083959352,0.365019859052165,0.165530243801574,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
253.021,"Changhsingian","Northern",-0.46374110165337,43.4578038156098,0.153978017714027,-0.953767875222286,0.0262856719155463,0.0571328466602324,0.751461247691779,5,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
253.021,"Changhsingian","Southern",0.420813715090253,15.6164531228606,0.186278847459037,-0.172008714758266,1.01363614493877,0.109021381559676,0.629781312320397,5,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
256.825,"Wuchiapingian","Northern",-0.715548646509588,52.5454217037,0.271990171745691,-1.38108462114908,-0.0500126718701005,0.0390183999468193,0.53564140739668,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
256.825,"Wuchiapingian","Southern",-0.0278981728059476,36.3540120633359,0.209006173053583,-0.565165644793347,0.509369299181452,0.899019669303021,0.0035507367860062,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
261.895,"Capitanian","Northern",-0.656762617097961,60.371412593192,0.585460416057253,-2.16173652809881,0.848211293902891,0.312916228764002,0.201074890929975,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
261.895,"Capitanian","Southern",-0.286503737042419,46.1761458035415,0.208853288674251,-0.797549324250046,0.224541850165209,0.219209740138261,0.238754444745076,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
265.59,"Wordian","Northern",-0.624845484888469,55.7825290901098,0.340203089363832,-1.49936536683449,0.249674397057555,0.125682494859994,0.40287150871777,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
265.59,"Wordian","Southern",-0.215758537014879,31.4184594182654,0.11483788864155,-0.4873069934984,0.055789919468641,0.102344720400981,0.335227985512249,9,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
270.65,"Roadian","Northern",-0.525574653470267,38.2260916137436,0.270881941998388,-1.16610866283821,0.11495935589767,0.0935026300282023,0.349715079843459,9,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
270.65,"Roadian","Southern",-0.0876438456719719,24.0864695034122,0.268503507800654,-0.942141842027878,0.766854150683934,0.765555575572259,0.0342976951991765,5,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
278.85,"Kungurian","Northern",-0.250178445747169,30.224563108539,0.131242569175567,-0.571317443637577,0.0709605521432398,0.105256767137352,0.377187019410877,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
278.85,"Kungurian","Southern",-0.302867496767881,31.0069665606326,0.1089269341006,-0.605297149775693,-0.000437843760068723,0.0497948393846336,0.659022637017044,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
286.7,"Artinskian","Northern",0.0312892536989813,38.2270635036636,1.60302576799886,-5.07025417894356,5.13283268634152,0.985652790959563,0.000126979320160918,5,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
286.7,"Artinskian","Southern",-0.346835636405124,39.1943028479109,0.294777562891628,-1.16526935801772,0.471598085207471,0.304592889895607,0.257111817316847,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
291.81,"Sakmarian","Northern",-0.24889974134975,38.7736500334613,0.375168199402263,-1.29053365220603,0.792734169506532,0.543334444361738,0.0991287415462765,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
291.81,"Sakmarian","Southern",-0.313490609520816,49.1412165545835,0.267243310347444,-1.00046140879527,0.373480189753642,0.293610804166315,0.215815891185922,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
296.21,"Asselian","Northern",-0.437430661798097,42.618215736966,0.54005630702089,-1.93686735195744,1.06200602836125,0.463388573361109,0.140903649453736,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
296.21,"Asselian","Southern",-0.786097081240783,48.3001041807556,0.403225839144701,-2.06934166322176,0.497147500740193,0.14634233714477,0.558864437153449,5,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
301.3,"Gzhelian","Northern",-0.867107946333387,46.3667842417514,0.237183880849755,-1.52563597135051,-0.208579921316268,0.0216594550475795,0.76965446688316,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA
