"bin_midpoint","stage","hemisphere","slope","intercept","slope_se","slope_lower_95","slope_upper_95","p_value","r_squared","n_cells_model","method_group","slope_metric","quantile","slope_filter_id","slope_qc_type","slope_occurrence_min","slope_collection_min","slope_mean","slope_sd","n_resamples_valid","prop_negative","prop_positive","k_sample","n_cells","n_valid_lat_bins","min_abs_lat_bin_mid","max_abs_lat_bin_mid","lat_range_diagnostic","has_tropical","has_temperate","has_polar","sum_nT","mean_nT","median_nT","min_nT","max_nT","has_adjacent_tt","k_min","k_max","k_mean","k_median","k_cv","k_evenness","dominant_lat_bin_prop","pass_tropical","pass_temperate","pass_polar","pass_adjacent_tt","pass_n_lat_bins","label","color","qc_name","qc_type","occurrence_min","collection_min","min_cells_per_latbin","zone_requirement","require_tropical","require_temperate","require_polar","require_adjacent_tt","require_min_lat_bins","slope_90deg","slope_sampled_range"
1.29585,"Pleistocene","Northern",-0.697835320784281,55.0184126329987,0.195919647020764,-1.17723342695153,-0.218437214617035,0.0119006426078495,0.678916645464762,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,32,8,9.609479,76.366978,66.757499,TRUE,TRUE,TRUE,18726,585.1875,215,38,5829,TRUE,0,7,3.55555555555556,3,0.646127285254229,0,0.21875,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-62.8051788705853,-46.5857407294213
1.29585,"Pleistocene","Northern",-0.697835320784281,55.0184126329987,0.195919647020764,-1.17723342695153,-0.218437214617035,0.0119006426078495,0.678916645464762,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,32,8,9.609479,76.366978,66.757499,TRUE,TRUE,TRUE,18726,585.1875,215,38,5829,TRUE,0,7,3.55555555555556,3,0.646127285254229,0,0.21875,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k1_tropical_temperate_polar","collection",NA,5,1,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-62.8051788705853,-46.5857407294213
1.29585,"Pleistocene","Northern",-0.697835320784281,55.0184126329987,0.195919647020764,-1.17723342695153,-0.218437214617035,0.0119006426078495,0.678916645464762,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,32,8,9.609479,76.366978,66.757499,TRUE,TRUE,TRUE,18726,585.1875,215,38,5829,TRUE,0,7,3.55555555555556,3,0.646127285254229,0,0.21875,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k2_tropical_temperate","collection",NA,5,2,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-62.8051788705853,-46.5857407294213
1.29585,"Pleistocene","Northern",-0.697835320784281,55.0184126329987,0.195919647020764,-1.17723342695153,-0.218437214617035,0.0119006426078495,0.678916645464762,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,32,8,9.609479,76.366978,66.757499,TRUE,TRUE,TRUE,18726,585.1875,215,38,5829,TRUE,0,7,3.55555555555556,3,0.646127285254229,0,0.21875,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k2_tropical_temperate_polar","collection",NA,5,2,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-62.8051788705853,-46.5857407294213
1.29585,"Pleistocene","Northern",-0.697835320784281,55.0184126329987,0.195919647020764,-1.17723342695153,-0.218437214617035,0.0119006426078495,0.678916645464762,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,26,5,22.92951,76.366978,53.437468,TRUE,TRUE,TRUE,16566,637.153846153846,215,38,5829,TRUE,0,7,3.55555555555556,3,0.646127285254229,0,0.21875,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k3_tropical_temperate","collection",NA,5,3,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-62.8051788705853,-37.2905526236798
1.29585,"Pleistocene","Northern",-0.697835320784281,55.0184126329987,0.195919647020764,-1.17723342695153,-0.218437214617035,0.0119006426078495,0.678916645464762,8,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,26,5,22.92951,76.366978,53.437468,TRUE,TRUE,TRUE,16566,637.153846153846,215,38,5829,TRUE,0,7,3.55555555555556,3,0.646127285254229,0,0.21875,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k3_tropical_temperate_polar","collection",NA,5,3,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-62.8051788705853,-37.2905526236798
1.29585,"Pleistocene","Southern",-0.343739140724095,30.3977190188038,0.207192820750996,-0.876345242220857,0.188866960772666,0.158005714515267,0.355036867852557,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,11,7,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,2092,190.181818181818,193,19,482,TRUE,0,3,1.22222222222222,1,0.795129803842541,0,0.272727272727273,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Southern","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-30.9365226651686,-25.1538998163354
1.29585,"Pleistocene","Southern",-0.343739140724095,30.3977190188038,0.207192820750996,-0.876345242220857,0.188866960772666,0.158005714515267,0.355036867852557,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,11,7,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,2092,190.181818181818,193,19,482,TRUE,0,3,1.22222222222222,1,0.795129803842541,0,0.272727272727273,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Southern","collection5_k1_tropical_temperate_polar","collection",NA,5,1,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-30.9365226651686,-25.1538998163354
1.29585,"Pleistocene","Southern",-0.343739140724095,30.3977190188038,0.207192820750996,-0.876345242220857,0.188866960772666,0.158005714515267,0.355036867852557,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,7,3,16.155405,37.779652,21.624247,TRUE,TRUE,FALSE,1401,200.142857142857,193,19,482,TRUE,0,3,1.22222222222222,1,0.795129803842541,0,0.272727272727273,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Southern","collection5_k2_tropical_temperate","collection",NA,5,2,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-30.9365226651686,-7.4331000825856
1.29585,"Pleistocene","Southern",-0.343739140724095,30.3977190188038,0.207192820750996,-0.876345242220857,0.188866960772666,0.158005714515267,0.355036867852557,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,7,3,16.155405,37.779652,21.624247,TRUE,TRUE,FALSE,1401,200.142857142857,193,19,482,TRUE,0,3,1.22222222222222,1,0.795129803842541,0,0.272727272727273,TRUE,TRUE,FALSE,TRUE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate_polar","collection",NA,5,2,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-30.9365226651686,-7.4331000825856
1.29585,"Pleistocene","Southern",-0.343739140724095,30.3977190188038,0.207192820750996,-0.876345242220857,0.188866960772666,0.158005714515267,0.355036867852557,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,3,1,37.779652,37.779652,0,FALSE,TRUE,FALSE,776,258.666666666667,275,19,482,FALSE,0,3,1.22222222222222,1,0.795129803842541,0,0.272727272727273,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k3_tropical_temperate","collection",NA,5,3,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-30.9365226651686,0
1.29585,"Pleistocene","Southern",-0.343739140724095,30.3977190188038,0.207192820750996,-0.876345242220857,0.188866960772666,0.158005714515267,0.355036867852557,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,3,1,37.779652,37.779652,0,FALSE,TRUE,FALSE,776,258.666666666667,275,19,482,FALSE,0,3,1.22222222222222,1,0.795129803842541,0,0.272727272727273,FALSE,TRUE,FALSE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k3_tropical_temperate_polar","collection",NA,5,3,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-30.9365226651686,0
3.09,"Piacenzian","Northern",-0.642223865449159,67.2476711565775,0.393472288616947,-1.65367658339413,0.369228852495814,0.163566669453647,0.347604573096433,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,15,7,9.609479,76.366978,66.757499,TRUE,TRUE,TRUE,6898,459.866666666667,320,20,1834,TRUE,0,5,1.66666666666667,1,0.948683298050514,0,0.333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-57.8001478904243,-42.8732590554984
3.09,"Piacenzian","Northern",-0.642223865449159,67.2476711565775,0.393472288616947,-1.65367658339413,0.369228852495814,0.163566669453647,0.347604573096433,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,15,7,9.609479,76.366978,66.757499,TRUE,TRUE,TRUE,6898,459.866666666667,320,20,1834,TRUE,0,5,1.66666666666667,1,0.948683298050514,0,0.333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k1_tropical_temperate_polar","collection",NA,5,1,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-57.8001478904243,-42.8732590554984
3.09,"Piacenzian","Northern",-0.642223865449159,67.2476711565775,0.393472288616947,-1.65367658339413,0.369228852495814,0.163566669453647,0.347604573096433,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,12,4,9.609479,37.779652,28.170173,TRUE,TRUE,FALSE,5709,475.75,293,51,1834,TRUE,0,5,1.66666666666667,1,0.948683298050514,0,0.333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k2_tropical_temperate","collection",NA,5,2,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-57.8001478904243,-18.0915573944315
3.09,"Piacenzian","Northern",-0.642223865449159,67.2476711565775,0.393472288616947,-1.65367658339413,0.369228852495814,0.163566669453647,0.347604573096433,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,12,4,9.609479,37.779652,28.170173,TRUE,TRUE,FALSE,5709,475.75,293,51,1834,TRUE,0,5,1.66666666666667,1,0.948683298050514,0,0.333333333333333,TRUE,TRUE,FALSE,TRUE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate_polar","collection",NA,5,2,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-57.8001478904243,-18.0915573944315
3.09,"Piacenzian","Northern",-0.642223865449159,67.2476711565775,0.393472288616947,-1.65367658339413,0.369228852495814,0.163566669453647,0.347604573096433,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,8,2,30.068394,37.779652,7.711258,FALSE,TRUE,FALSE,2726,340.75,293,51,832,FALSE,0,5,1.66666666666667,1,0.948683298050514,0,0.333333333333333,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k3_tropical_temperate","collection",NA,5,3,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-57.8001478904243,-4.95235392023575
3.09,"Piacenzian","Northern",-0.642223865449159,67.2476711565775,0.393472288616947,-1.65367658339413,0.369228852495814,0.163566669453647,0.347604573096433,7,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,8,2,30.068394,37.779652,7.711258,FALSE,TRUE,FALSE,2726,340.75,293,51,832,FALSE,0,5,1.66666666666667,1,0.948683298050514,0,0.333333333333333,FALSE,TRUE,FALSE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k3_tropical_temperate_polar","collection",NA,5,3,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-57.8001478904243,-4.95235392023575
3.09,"Piacenzian","Southern",-1.01320584389569,52.5872714269953,0.758526737407516,-4.2768829811901,2.25047129339871,0.313346904271177,0.471492473873977,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,5,4,9.609479,46.433937,36.824458,TRUE,TRUE,FALSE,666,133.2,142,18,250,TRUE,0,2,0.555555555555556,0,1.3076696830622,0,0.4,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Southern","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-91.1885259506125,-37.3107560438916
3.09,"Piacenzian","Southern",-1.01320584389569,52.5872714269953,0.758526737407516,-4.2768829811901,2.25047129339871,0.313346904271177,0.471492473873977,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,5,4,9.609479,46.433937,36.824458,TRUE,TRUE,FALSE,666,133.2,142,18,250,TRUE,0,2,0.555555555555556,0,1.3076696830622,0,0.4,TRUE,TRUE,FALSE,TRUE,TRUE,"bad","Bad hemisphere","collection5_k1_tropical_temperate_polar","collection",NA,5,1,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-91.1885259506125,-37.3107560438916
3.09,"Piacenzian","Southern",-1.01320584389569,52.5872714269953,0.758526737407516,-4.2768829811901,2.25047129339871,0.313346904271177,0.471492473873977,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,2,1,46.433937,46.433937,0,FALSE,TRUE,FALSE,160,80,80,18,142,FALSE,0,2,0.555555555555556,0,1.3076696830622,0,0.4,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate","collection",NA,5,2,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-91.1885259506125,0
3.09,"Piacenzian","Southern",-1.01320584389569,52.5872714269953,0.758526737407516,-4.2768829811901,2.25047129339871,0.313346904271177,0.471492473873977,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,2,1,46.433937,46.433937,0,FALSE,TRUE,FALSE,160,80,80,18,142,FALSE,0,2,0.555555555555556,0,1.3076696830622,0,0.4,FALSE,TRUE,FALSE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate_polar","collection",NA,5,2,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-91.1885259506125,0
3.09,"Piacenzian","Southern",-1.01320584389569,52.5872714269953,0.758526737407516,-4.2768829811901,2.25047129339871,0.313346904271177,0.471492473873977,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bad","Bad hemisphere","collection5_k3_tropical_temperate","collection",NA,5,3,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-91.1885259506125,NA
3.09,"Piacenzian","Southern",-1.01320584389569,52.5872714269953,0.758526737407516,-4.2768829811901,2.25047129339871,0.313346904271177,0.471492473873977,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bad","Bad hemisphere","collection5_k3_tropical_temperate_polar","collection",NA,5,3,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-91.1885259506125,NA
4.4665,"Zanclean","Northern",-0.454170961311663,53.3195000422775,0.365905526874718,-1.31940004395146,0.41105812132813,0.254501502303897,0.180389161526458,9,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,23,9,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,7719,335.608695652174,213,6,1167,TRUE,1,6,2.55555555555556,2,0.70844220594784,0.391304347826087,0.260869565217391,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-40.8753865180497,-33.2350015079952
4.4665,"Zanclean","Northern",-0.454170961311663,53.3195000422775,0.365905526874718,-1.31940004395146,0.41105812132813,0.254501502303897,0.180389161526458,9,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,23,9,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,7719,335.608695652174,213,6,1167,TRUE,1,6,2.55555555555556,2,0.70844220594784,0.391304347826087,0.260869565217391,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k1_tropical_temperate_polar","collection",NA,5,1,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-40.8753865180497,-33.2350015079952
4.4665,"Zanclean","Northern",-0.454170961311663,53.3195000422775,0.365905526874718,-1.31940004395146,0.41105812132813,0.254501502303897,0.180389161526458,9,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,19,5,9.609479,46.433937,36.824458,TRUE,TRUE,FALSE,6252,329.052631578947,213,6,1167,TRUE,1,6,2.55555555555556,2,0.70844220594784,0.391304347826087,0.260869565217391,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k2_tropical_temperate","collection",NA,5,2,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-40.8753865180497,-16.724599489641
4.4665,"Zanclean","Northern",-0.454170961311663,53.3195000422775,0.365905526874718,-1.31940004395146,0.41105812132813,0.254501502303897,0.180389161526458,9,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,19,5,9.609479,46.433937,36.824458,TRUE,TRUE,FALSE,6252,329.052631578947,213,6,1167,TRUE,1,6,2.55555555555556,2,0.70844220594784,0.391304347826087,0.260869565217391,TRUE,TRUE,FALSE,TRUE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate_polar","collection",NA,5,2,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-40.8753865180497,-16.724599489641
4.4665,"Zanclean","Northern",-0.454170961311663,53.3195000422775,0.365905526874718,-1.31940004395146,0.41105812132813,0.254501502303897,0.180389161526458,9,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,17,4,22.92951,46.433937,23.504427,TRUE,TRUE,FALSE,4343,255.470588235294,188,6,994,TRUE,1,6,2.55555555555556,2,0.70844220594784,0.391304347826087,0.260869565217391,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k3_tropical_temperate","collection",NA,5,3,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-40.8753865180497,-10.6750282056698
