"method_group","slope_metric","qc_name","group1","group2","n1","n2","median1","median2","median_diff","p_value","w_statistic","iqr1","iqr2","test_note","p_adjusted"
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection5_k2_tropical_temperate_polar","Coolhouse","Warmhouse",12,11,-0.202050447027276,-0.0765783758586405,-0.125472071168636,0.115042090958126,46,0.100151272774154,0.417286781391606,"Tested",0.176975455346232
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection5_k2_tropical_temperate_polar","Transitional","Warmhouse",6,11,-0.179411100445625,-0.0765783758586405,-0.102832724586985,0.123882818742362,21,0.305732063677953,0.417286781391606,"Tested",0.176975455346232
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection5_k2_tropical_temperate_polar","Warmhouse","Hothouse",11,5,-0.0765783758586405,0.0386411212942592,-0.1152194971529,0.153960494739779,18,0.417286781391606,0.280188553659662,"Tested",0.192450618424723
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection5_k2_tropical_temperate_polar","Coldhouse","Coolhouse",4,12,-0.469054943232396,-0.202050447027276,-0.26700449620512,0.181540861779215,16,0.141723528787687,0.100151272774154,"Tested",0.201712068643573
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection5_k2_tropical_temperate_polar","Coolhouse","Transitional",12,6,-0.202050447027276,-0.179411100445625,-0.0226393465816515,0.518675357935145,36,0.100151272774154,0.305732063677953,"Tested",0.518675357935145
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection5_k3_tropical_temperate","Coldhouse","Warmhouse",5,11,-0.483341820774913,-0.0583737105352738,-0.424968110239639,0.0045852806928085,4,0.0878572013223982,0.308526059347525,"Tested",0.0229264034640425
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection5_k3_tropical_temperate","Coldhouse","Hothouse",5,8,-0.483341820774913,0.00108529042745206,-0.484427111202365,0.00338325001752982,1,0.0878572013223982,0.349688397890483,"Tested",0.0229264034640425
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection5_k3_tropical_temperate","Coolhouse","Hothouse",11,8,-0.215560700833928,0.00108529042745206,-0.21664599126138,0.00742775808156561,14,0.329935115928746,0.349688397890483,"Tested",0.0247591936052187
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection5_k3_tropical_temperate","Coldhouse","Transitional",5,12,-0.483341820774913,0.00817082214600887,-0.491512642920922,0.0117165416211254,8,0.0878572013223982,0.452875049860624,"Tested",0.0292913540528134
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection5_k3_tropical_temperate","Coolhouse","Warmhouse",11,11,-0.215560700833928,-0.0583737105352738,-0.157186990298654,0.0151195105080743,27,0.329935115928746,0.308526059347525,"Tested",0.0302390210161486
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection5_k3_tropical_temperate","Coolhouse","Transitional",11,12,-0.215560700833928,0.00817082214600887,-0.223731522979937,0.0397106490731382,37,0.329935115928746,0.452875049860624,"Tested",0.066184415121897
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection5_k3_tropical_temperate","Coldhouse","Coolhouse",5,11,-0.483341820774913,-0.215560700833928,-0.267781119940985,0.182386983234793,19,0.0878572013223982,0.329935115928746,"Tested",0.234342129285391
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection5_k3_tropical_temperate","Transitional","Hothouse",12,8,0.00817082214600887,0.00108529042745206,0.00708553171855681,0.187473703428313,36,0.452875049860624,0.349688397890483,"Tested",0.234342129285391
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection5_k3_tropical_temperate","Warmhouse","Hothouse",11,8,-0.0583737105352738,0.00108529042745206,-0.0594590009627259,0.241381865964596,35,0.308526059347525,0.349688397890483,"Tested",0.268202073293996
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection5_k3_tropical_temperate","Transitional","Warmhouse",12,11,0.00817082214600887,-0.0583737105352738,0.0665445326812827,0.279379911435447,56,0.452875049860624,0.308526059347525,"Tested",0.279379911435447
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection5_k3_tropical_temperate_polar","Coldhouse","Coolhouse",2,4,-0.469054943232396,-0.139227442181894,-0.329827501050502,0.0525962525600207,0,0.0142868775425168,0.151852200939375,"Tested",0.155580347792198
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection5_k3_tropical_temperate_polar","Coldhouse","Transitional",2,3,-0.469054943232396,-0.429985031879422,-0.0390699113529742,0.0744573365893828,0,0.0142868775425168,0.199308925448821,"Tested",0.155580347792198
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection5_k3_tropical_temperate_polar","Coldhouse","Warmhouse",2,6,-0.469054943232396,-0.00191415139927501,-0.467140791833121,0.0333765075848173,0,0.0142868775425168,0.246238840550563,"Tested",0.155580347792198
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection5_k3_tropical_temperate_polar","Coldhouse","Hothouse",2,3,-0.469054943232396,0.211173292238362,-0.680228235470759,0.0744573365893828,0,0.0142868775425168,0.363215158543505,"Tested",0.155580347792198
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection5_k3_tropical_temperate_polar","Transitional","Warmhouse",3,6,-0.429985031879422,-0.00191415139927501,-0.428070880480147,0.077790173896099,3,0.199308925448821,0.246238840550563,"Tested",0.155580347792198
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection5_k3_tropical_temperate_polar","Transitional","Hothouse",3,3,-0.429985031879422,0.211173292238362,-0.641158324117784,0.095215131912762,1,0.199308925448821,0.363215158543505,"Tested",0.15869188652127
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection5_k3_tropical_temperate_polar","Coolhouse","Warmhouse",4,6,-0.139227442181894,-0.00191415139927501,-0.137313290782619,0.227772546894665,8,0.151852200939375,0.246238840550563,"Tested",0.324128135267954
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection5_k3_tropical_temperate_polar","Warmhouse","Hothouse",6,3,-0.00191415139927501,0.211173292238362,-0.213087443637637,0.259302508214363,6,0.246238840550563,0.363215158543505,"Tested",0.324128135267954
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection5_k3_tropical_temperate_polar","Coolhouse","Hothouse",4,3,-0.139227442181894,0.211173292238362,-0.350400734420257,0.297941545282589,4,0.151852200939375,0.363215158543505,"Tested",0.331046161425099
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection5_k3_tropical_temperate_polar","Coolhouse","Transitional",4,3,-0.139227442181894,-0.429985031879422,0.290757589697528,0.89203753052993,9,0.151852200939375,0.199308925448821,"Tested",0.89203753052993
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k1_tropical_temperate","Coldhouse","Warmhouse",17,20,-0.497473788276076,0.100213564726496,-0.597687353002572,0.000171179119081175,52,0.650605934527401,0.57290822882405,"Tested",0.00151652471599836
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k1_tropical_temperate","Coldhouse","Hothouse",17,18,-0.497473788276076,0.111205038646274,-0.608678826922351,0.000454957414799507,52,0.650605934527401,0.727273751911122,"Tested",0.00151652471599836
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k1_tropical_temperate","Coolhouse","Warmhouse",28,20,-0.358541647077172,0.100213564726496,-0.458755211803669,0.000365990755738345,118,0.791681918352795,0.57290822882405,"Tested",0.00151652471599836
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k1_tropical_temperate","Coolhouse","Hothouse",28,18,-0.358541647077172,0.111205038646274,-0.469746685723447,0.000912632033463349,113,0.791681918352795,0.727273751911122,"Tested",0.00228158008365837
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k1_tropical_temperate","Coldhouse","Transitional",17,23,-0.497473788276076,-0.0806550933586643,-0.416818694917412,0.00547255928372186,102,0.650605934527401,0.609959107919726,"Tested",0.0109451185674437
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k1_tropical_temperate","Coolhouse","Transitional",28,23,-0.358541647077172,-0.0806550933586643,-0.277886553718508,0.0182307620604694,211,0.791681918352795,0.609959107919726,"Tested",0.0303846034341156
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k1_tropical_temperate","Transitional","Hothouse",23,18,-0.0806550933586643,0.111205038646274,-0.191860132004939,0.10604455805039,159,0.609959107919726,0.727273751911122,"Tested",0.151492225786272
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k1_tropical_temperate","Transitional","Warmhouse",23,20,-0.0806550933586643,0.100213564726496,-0.18086865808516,0.150371212001165,187,0.609959107919726,0.57290822882405,"Tested",0.187964015001456
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k1_tropical_temperate","Coldhouse","Coolhouse",17,28,-0.497473788276076,-0.358541647077172,-0.138932141198904,0.299189414818623,215,0.650605934527401,0.791681918352795,"Tested",0.332432683131803
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k1_tropical_temperate","Warmhouse","Hothouse",20,18,0.100213564726496,0.111205038646274,-0.0109914739197784,0.346540968432442,166,0.57290822882405,0.727273751911122,"Tested",0.346540968432442
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k1_tropical_temperate_polar","Coldhouse","Warmhouse",7,12,-0.497473788276076,0.0197170132790654,-0.517190801555142,0.00800495341268626,13,0.527522941085065,0.41995718528021,"Tested",0.0383187631494136
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k1_tropical_temperate_polar","Coldhouse","Hothouse",7,6,-0.497473788276076,0.0644032286867417,-0.561877016962818,0.0191593815747068,6,0.527522941085065,0.668348443699739,"Tested",0.0383187631494136
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k1_tropical_temperate_polar","Coolhouse","Warmhouse",13,12,-0.289091418468634,0.0197170132790654,-0.308808431747699,0.0158363632792075,38,0.390037316238623,0.41995718528021,"Tested",0.0383187631494136
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k1_tropical_temperate_polar","Coolhouse","Hothouse",13,6,-0.289091418468634,0.0644032286867417,-0.353494647155376,0.0126595857455009,13,0.390037316238623,0.668348443699739,"Tested",0.0383187631494136
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k1_tropical_temperate_polar","Transitional","Hothouse",8,6,-0.350062364835763,0.0644032286867417,-0.414465593522505,0.0119342210822872,6,0.129669221884222,0.668348443699739,"Tested",0.0383187631494136
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k1_tropical_temperate_polar","Transitional","Warmhouse",8,12,-0.350062364835763,0.0197170132790654,-0.369779378114828,0.0245704169559256,22,0.129669221884222,0.41995718528021,"Tested",0.0409506949265426
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k1_tropical_temperate_polar","Coldhouse","Coolhouse",7,13,-0.497473788276076,-0.289091418468634,-0.208382369807442,0.21405533097043,35,0.527522941085065,0.390037316238623,"Tested",0.237839256633811
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k1_tropical_temperate_polar","Coldhouse","Transitional",7,8,-0.497473788276076,-0.350062364835763,-0.147411423440313,0.192709116184115,20,0.527522941085065,0.129669221884222,"Tested",0.237839256633811
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k1_tropical_temperate_polar","Warmhouse","Hothouse",12,6,0.0197170132790654,0.0644032286867417,-0.0446862154076762,0.212987555756803,27,0.41995718528021,0.668348443699739,"Tested",0.237839256633811
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k1_tropical_temperate_polar","Coolhouse","Transitional",13,8,-0.289091418468634,-0.350062364835763,0.060970946367129,0.543252423479992,53,0.390037316238623,0.129669221884222,"Tested",0.543252423479992
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k2_tropical_temperate","Coldhouse","Warmhouse",6,15,-0.400486348828578,-0.0521397541648287,-0.348346594663749,0.0235626520919562,19,0.461809288952552,0.468180573333464,"Tested",0.0619615158258289
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k2_tropical_temperate","Coldhouse","Hothouse",6,6,-0.400486348828578,0.198518310006516,-0.599004658835094,0.0101202852885387,3,0.461809288952552,0.596379850942706,"Tested",0.0619615158258289
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k2_tropical_temperate","Coolhouse","Warmhouse",17,15,-0.289091418468634,-0.0521397541648287,-0.236951664303805,0.0247846063303315,75,0.889561365212771,0.468180573333464,"Tested",0.0619615158258289
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k2_tropical_temperate","Coolhouse","Hothouse",17,6,-0.289091418468634,0.198518310006516,-0.48760972847515,0.0137115771906773,19,0.889561365212771,0.596379850942706,"Tested",0.0619615158258289
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k2_tropical_temperate","Coolhouse","Transitional",17,15,-0.289091418468634,-0.0361228284828625,-0.252968589985771,0.0349458591257743,79,0.889561365212771,0.759876664352456,"Tested",0.0698917182515485
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k2_tropical_temperate","Coldhouse","Transitional",6,15,-0.400486348828578,-0.0361228284828625,-0.364363520345715,0.0552530112328772,24,0.461809288952552,0.759876664352456,"Tested",0.0920883520547953
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k2_tropical_temperate","Warmhouse","Hothouse",15,6,-0.0521397541648287,0.198518310006516,-0.250658064171345,0.129486155105953,30,0.468180573333464,0.596379850942706,"Tested",0.184980221579933
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k2_tropical_temperate","Transitional","Hothouse",15,6,-0.0361228284828625,0.198518310006516,-0.234641138489379,0.229779262293898,35,0.759876664352456,0.596379850942706,"Tested",0.287224077867372
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k2_tropical_temperate","Coldhouse","Coolhouse",6,17,-0.400486348828578,-0.289091418468634,-0.111394930359944,0.458179570136744,49,0.461809288952552,0.889561365212771,"Tested",0.509088411263049
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k2_tropical_temperate","Transitional","Warmhouse",15,15,-0.0361228284828625,-0.0521397541648287,0.0160169256819662,0.614224406092214,119,0.759876664352456,0.468180573333464,"Tested",0.614224406092214
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k2_tropical_temperate_polar","Coldhouse","Warmhouse",3,8,-0.497473788276076,-0.0602538411317844,-0.437219947144292,0.0413655111575512,3,0.202219973821365,0.492022353108041,"Tested",0.206827555787756
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k2_tropical_temperate_polar","Coldhouse","Hothouse",3,3,-0.497473788276076,0.285783179060424,-0.7832569673365,0.0404277991850261,0,0.202219973821365,0.439890891465923,"Tested",0.206827555787756
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k2_tropical_temperate_polar","Coldhouse","Coolhouse",3,5,-0.497473788276076,-0.218543162196601,-0.278930626079475,0.116518991136953,3,0.202219973821365,0.231617833228122,"Tested",0.233037982273905
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k2_tropical_temperate_polar","Transitional","Hothouse",3,3,-0.340067887183884,0.285783179060424,-0.625851066244308,0.095215131912762,1,0.266723956527892,0.439890891465923,"Tested",0.233037982273905
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k2_tropical_temperate_polar","Warmhouse","Hothouse",8,3,-0.0602538411317844,0.285783179060424,-0.346037020192208,0.0922862764199414,5,0.492022353108041,0.439890891465923,"Tested",0.233037982273905
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k2_tropical_temperate_polar","Coolhouse","Hothouse",5,3,-0.218543162196601,0.285783179060424,-0.504326341257025,0.185546684761349,4,0.231617833228122,0.439890891465923,"Tested",0.309244474602248
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k2_tropical_temperate_polar","Coolhouse","Warmhouse",5,8,-0.218543162196601,-0.0602538411317844,-0.158289321064817,0.255033763778767,15,0.231617833228122,0.492022353108041,"Tested",0.318792204723459
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k2_tropical_temperate_polar","Transitional","Warmhouse",3,8,-0.340067887183884,-0.0602538411317844,-0.279814046052099,0.237479269944753,8,0.266723956527892,0.492022353108041,"Tested",0.318792204723459
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k2_tropical_temperate_polar","Coldhouse","Transitional",3,3,-0.497473788276076,-0.340067887183884,-0.157405901092192,0.331260291770029,3,0.202219973821365,0.266723956527892,"Tested",0.368066990855588
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k2_tropical_temperate_polar","Coolhouse","Transitional",5,3,-0.218543162196601,-0.340067887183884,0.121524724987283,0.724507506207453,9,0.231617833228122,0.266723956527892,"Tested",0.724507506207453
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k3_tropical_temperate","Coldhouse","Warmhouse",2,7,-0.400486348828578,-0.0683679280987402,-0.332118420729838,0.0536732684969056,1,0.0969874394474984,0.255103561625289,"Tested",0.268366342484528
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k3_tropical_temperate","Coldhouse","Hothouse",2,5,-0.400486348828578,0.111253440952609,-0.511739789781187,0.0406805646170377,0,0.0969874394474984,0.437522025296616,"Tested",0.268366342484528
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k3_tropical_temperate","Coldhouse","Transitional",2,7,-0.400486348828578,0.193640202128949,-0.594126550957527,0.232107156385516,4,0.0969874394474984,0.884963304149737,"Tested",0.368536925970392
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k3_tropical_temperate","Coolhouse","Transitional",4,7,-0.360857336743369,0.193640202128949,-0.554497538872318,0.149308837224405,8,0.709325961178172,0.884963304149737,"Tested",0.368536925970392
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k3_tropical_temperate","Coolhouse","Warmhouse",4,7,-0.360857336743369,-0.0683679280987402,-0.292489408644628,0.197545792452075,9,0.709325961178172,0.255103561625289,"Tested",0.368536925970392
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k3_tropical_temperate","Coolhouse","Hothouse",4,5,-0.360857336743369,0.111253440952609,-0.472110777695978,0.13517207032739,5,0.709325961178172,0.437522025296616,"Tested",0.368536925970392
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k3_tropical_temperate","Warmhouse","Hothouse",7,5,-0.0683679280987402,0.111253440952609,-0.179621369051349,0.257975848179274,13,0.255103561625289,0.437522025296616,"Tested",0.368536925970392
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k3_tropical_temperate","Transitional","Hothouse",7,5,0.193640202128949,0.111253440952609,0.0823867611763403,0.5,17,0.884963304149737,0.437522025296616,"Tested",0.625
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k3_tropical_temperate","Coldhouse","Coolhouse",2,4,-0.400486348828578,-0.360857336743369,-0.0396290120852094,0.591519339142304,4,0.0969874394474984,0.709325961178172,"Tested",0.657243710158116
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k3_tropical_temperate","Transitional","Warmhouse",7,7,0.193640202128949,-0.0683679280987402,0.262008130227689,0.695359920347949,28,0.884963304149737,0.255103561625289,"Tested",0.695359920347949
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k3_tropical_temperate_polar","Warmhouse","Hothouse",3,2,-0.0683679280987402,0.435520444022617,-0.503888372121357,0.0744573365893828,0,0.177640391557219,0.149737264962193,"Tested",0.0744573365893828
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k3_tropical_temperate_polar","Coldhouse","Coolhouse",1,0,-0.30349890938108,NA,NA,NA,NA,0,NA,"Skipped: n < 2",NA
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k3_tropical_temperate_polar","Coldhouse","Transitional",1,0,-0.30349890938108,NA,NA,NA,NA,0,NA,"Skipped: n < 2",NA
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k3_tropical_temperate_polar","Coldhouse","Warmhouse",1,3,-0.30349890938108,-0.0683679280987402,-0.235130981282339,NA,NA,0,0.177640391557219,"Skipped: n < 2",NA
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k3_tropical_temperate_polar","Coldhouse","Hothouse",1,2,-0.30349890938108,0.435520444022617,-0.739019353403697,NA,NA,0,0.149737264962193,"Skipped: n < 2",NA
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k3_tropical_temperate_polar","Coolhouse","Transitional",0,0,NA,NA,NA,NA,NA,NA,NA,"Skipped: n < 2",NA
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k3_tropical_temperate_polar","Coolhouse","Warmhouse",0,3,NA,-0.0683679280987402,NA,NA,NA,NA,0.177640391557219,"Skipped: n < 2",NA
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k3_tropical_temperate_polar","Coolhouse","Hothouse",0,2,NA,0.435520444022617,NA,NA,NA,NA,0.149737264962193,"Skipped: n < 2",NA
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k3_tropical_temperate_polar","Transitional","Warmhouse",0,3,NA,-0.0683679280987402,NA,NA,NA,NA,0.177640391557219,"Skipped: n < 2",NA
"per_cell_balanced_resampling_OLS","median_resampled_slope","collection10_k3_tropical_temperate_polar","Transitional","Hothouse",0,2,NA,0.435520444022617,NA,NA,NA,NA,0.149737264962193,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate","Coldhouse","Warmhouse",25,26,-0.385949177656224,0.0162008109642974,-0.402149988620522,0.000123759441806426,130,0.481996901999233,0.300168448961768,"Tested",0.00123759441806426
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate","Coldhouse","Transitional",25,32,-0.385949177656224,-0.11174692509038,-0.274202252565844,0.000746261542689704,202,0.481996901999233,0.240988395905228,"Tested",0.0033919296787973
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate","Coldhouse","Hothouse",25,25,-0.385949177656224,-0.0256531480300718,-0.360296029626153,0.00101757890363919,153,0.481996901999233,0.281321444175327,"Tested",0.0033919296787973
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate","Coldhouse","Coolhouse",25,32,-0.385949177656224,-0.150317508214019,-0.235631669442206,0.00884487267775244,252,0.481996901999233,0.34424488809014,"Tested",0.0221121816943811
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate","Coolhouse","Warmhouse",32,26,-0.150317508214019,0.0162008109642974,-0.166518319178316,0.0239727826076031,289,0.34424488809014,0.300168448961768,"Tested",0.0479455652152063
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate","Coolhouse","Hothouse",32,25,-0.150317508214019,-0.0256531480300718,-0.124664360183947,0.0845681520506993,314,0.34424488809014,0.281321444175327,"Tested",0.140946920084499
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate","Transitional","Warmhouse",32,26,-0.11174692509038,0.0162008109642974,-0.127947736054677,0.115830435133141,339,0.240988395905228,0.300168448961768,"Tested",0.165472050190201
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate","Coolhouse","Transitional",32,32,-0.150317508214019,-0.11174692509038,-0.0385705831236385,0.193230980524383,447,0.34424488809014,0.240988395905228,"Tested",0.241538725655479
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate","Transitional","Hothouse",32,25,-0.11174692509038,-0.0256531480300718,-0.0860937770603084,0.227290855605491,353,0.240988395905228,0.281321444175327,"Tested",0.252545395117212
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate","Warmhouse","Hothouse",26,25,0.0162008109642974,-0.0256531480300718,0.0418539589943691,0.704367408877947,353,0.300168448961768,0.281321444175327,"Tested",0.704367408877947
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate_polar","Coldhouse","Transitional",10,18,-0.403059347074314,-0.156953379795131,-0.246105967279183,0.00389520116787311,34,0.348884314868413,0.15100945297474,"Tested",0.0149552683888692
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate_polar","Coldhouse","Warmhouse",10,18,-0.403059347074314,-0.0327534247169138,-0.3703059223574,0.00448658051666077,35,0.348884314868413,0.275035083954503,"Tested",0.0149552683888692
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate_polar","Coldhouse","Hothouse",10,14,-0.403059347074314,0.00144646851502743,-0.404505815589341,0.00323694168363047,23,0.348884314868413,0.272456480504383,"Tested",0.0149552683888692
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate_polar","Coolhouse","Hothouse",20,14,-0.158306959013163,0.00144646851502743,-0.15975342752819,0.00617506584762023,68,0.318592622546089,0.272456480504383,"Tested",0.0154376646190506
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate_polar","Coolhouse","Warmhouse",20,18,-0.158306959013163,-0.0327534247169138,-0.125553534296249,0.0196474016321262,109,0.318592622546089,0.275035083954503,"Tested",0.0392948032642524
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate_polar","Coldhouse","Coolhouse",10,20,-0.403059347074314,-0.158306959013163,-0.244752388061151,0.041125823075604,60,0.348884314868413,0.318592622546089,"Tested",0.06854303845934
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate_polar","Transitional","Hothouse",18,14,-0.156953379795131,0.00144646851502743,-0.158399848310158,0.0492236292126605,82,0.15100945297474,0.272456480504383,"Tested",0.0703194703038007
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate_polar","Transitional","Warmhouse",18,18,-0.156953379795131,-0.0327534247169138,-0.124199955078217,0.151915065043922,129,0.15100945297474,0.275035083954503,"Tested",0.189893831304903
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate_polar","Coolhouse","Transitional",20,18,-0.158306959013163,-0.156953379795131,-0.00135357921803222,0.236914160520982,155,0.318592622546089,0.15100945297474,"Tested",0.236914160520982
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate_polar","Warmhouse","Hothouse",18,14,-0.0327534247169138,0.00144646851502743,-0.0341998932319413,0.218069211592426,105,0.275035083954503,0.272456480504383,"Tested",0.236914160520982
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate","Coldhouse","Hothouse",18,18,-0.403059347074314,-0.0188952752754434,-0.384164071798871,0.000128963261738654,46,0.48559238446735,0.238759866175606,"Tested",0.00128963261738654
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate","Coldhouse","Transitional",18,21,-0.403059347074314,-0.140672643271563,-0.262386703802751,0.000841409992832292,77,0.48559238446735,0.263090152875595,"Tested",0.00280469997610764
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate","Coldhouse","Warmhouse",18,19,-0.403059347074314,-0.0472301299022027,-0.355829217172111,0.000605661989661182,64,0.48559238446735,0.327588882835572,"Tested",0.00280469997610764
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate","Coldhouse","Coolhouse",18,24,-0.403059347074314,-0.119479952594228,-0.283579394480086,0.0022989574250182,104,0.48559238446735,0.263956830072836,"Tested",0.00574739356254549
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate","Coolhouse","Hothouse",24,18,-0.119479952594228,-0.0188952752754434,-0.100584677318785,0.0754971579662026,159,0.263956830072836,0.238759866175606,"Tested",0.150994315932405
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate","Transitional","Hothouse",21,18,-0.140672643271563,-0.0188952752754434,-0.12177736799612,0.104985446713145,144,0.263090152875595,0.238759866175606,"Tested",0.174975744521909
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate","Coolhouse","Warmhouse",24,19,-0.119479952594228,-0.0472301299022027,-0.0722498226920256,0.206316397755081,194,0.263956830072836,0.327588882835572,"Tested",0.294737711078687
