"method_group","slope_metric","qc_name","group1","group2","n1","n2","median1","median2","median_diff","p_value","w_statistic","iqr1","iqr2","test_note","p_adjusted"
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Coldhouse","Hothouse",8,13,-0.398100200849487,-0.0679441058780044,-0.330156094971483,0.00623576883389379,17,0.217928838625238,0.177156252384192,"Tested",0.031178844169469
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Coldhouse","Warmhouse",8,15,-0.398100200849487,-0.136568795581406,-0.261531405268082,0.0435804780654765,33,0.217928838625238,0.258119117338416,"Tested",0.0917654890837267
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Coolhouse","Transitional",17,12,-0.19473900698368,-0.128194685345084,-0.0665443216385954,0.0484041489404933,64,0.198591361551402,0.159328694915174,"Tested",0.0917654890837267
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Coolhouse","Warmhouse",17,15,-0.19473900698368,-0.136568795581406,-0.058170211402274,0.0295037615984047,77,0.198591361551402,0.258119117338416,"Tested",0.0917654890837267
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Transitional","Hothouse",12,13,-0.128194685345084,-0.0679441058780044,-0.06025057946708,0.060547283519293,49,0.159328694915174,0.177156252384192,"Tested",0.0917654890837267
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Warmhouse","Hothouse",15,13,-0.136568795581406,-0.0679441058780044,-0.0686246897034014,0.0642358423586087,64,0.258119117338416,0.177156252384192,"Tested",0.0917654890837267
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Coldhouse","Coolhouse",8,17,-0.398100200849487,-0.19473900698368,-0.203361193865808,0.140579209615627,49,0.217928838625238,0.198591361551402,"Tested",0.156199121795141
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Coldhouse","Transitional",8,12,-0.398100200849487,-0.128194685345084,-0.269905515504403,0.13163422469352,33,0.217928838625238,0.159328694915174,"Tested",0.156199121795141
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k2_tropical_temperate_polar","Transitional","Warmhouse",12,15,-0.128194685345084,-0.136568795581406,0.00837411023632134,0.490267770494885,89,0.159328694915174,0.258119117338416,"Tested",0.490267770494885
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Coldhouse","Hothouse",11,14,-0.413120891619191,0.0287445356815703,-0.441865427300761,0.000254191130018923,13,0.258234904330352,0.429925654275483,"Tested",0.00254191130018923
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Coldhouse","Transitional",11,16,-0.413120891619191,-0.0455524581044176,-0.367568433514773,0.00227401073863707,30,0.258234904330352,0.285784836667938,"Tested",0.0113700536931854
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Coldhouse","Warmhouse",11,16,-0.413120891619191,-0.147777590853629,-0.265343300765562,0.00834880713008017,39,0.258234904330352,0.370307895112867,"Tested",0.0278293571002672
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Coolhouse","Hothouse",13,14,-0.186551764645685,0.0287445356815703,-0.215296300327255,0.0154090291146077,46,0.281658044159481,0.429925654275483,"Tested",0.0322834495872172
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Warmhouse","Hothouse",16,14,-0.147777590853629,0.0287445356815703,-0.176522126535199,0.0161417247936086,60,0.370307895112867,0.429925654275483,"Tested",0.0322834495872172
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Coolhouse","Transitional",13,16,-0.186551764645685,-0.0455524581044176,-0.140999306541268,0.0709066059636395,70,0.281658044159481,0.285784836667938,"Tested",0.118177676606066
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Coldhouse","Coolhouse",11,13,-0.413120891619191,-0.186551764645685,-0.226569126973506,0.0913413117854387,48,0.258234904330352,0.281658044159481,"Tested",0.130487588264912
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Transitional","Hothouse",16,14,-0.0455524581044176,0.0287445356815703,-0.0742969937859879,0.164307370974701,88,0.285784836667938,0.429925654275483,"Tested",0.205384213718377
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Coolhouse","Warmhouse",13,16,-0.186551764645685,-0.147777590853629,-0.0387741737920561,0.291790589271997,91,0.281658044159481,0.370307895112867,"Tested",0.324211765857774
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate","Transitional","Warmhouse",16,16,-0.0455524581044176,-0.147777590853629,0.102225132749212,0.896629696634223,161,0.285784836667938,0.370307895112867,"Tested",0.896629696634223
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate_polar","Coldhouse","Hothouse",5,8,-0.413120891619191,-0.0245294510826867,-0.388591440536504,0.00520749732953164,2,0.128510832994734,0.136944575665978,"Tested",0.0260374866476582
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate_polar","Coolhouse","Hothouse",7,8,-0.265409970842257,-0.0245294510826867,-0.24088051975957,0.00460889867352746,5,0.202652075574582,0.136944575665978,"Tested",0.0260374866476582
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate_polar","Warmhouse","Hothouse",10,8,-0.161151899369823,-0.0245294510826867,-0.136622448287136,0.0342675089068159,19,0.233244834108396,0.136944575665978,"Tested",0.114225029689386
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate_polar","Coldhouse","Transitional",5,8,-0.413120891619191,-0.109653501858389,-0.303467389760802,0.0821646397690332,10,0.128510832994734,0.129834293904823,"Tested",0.136941066281722
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate_polar","Coldhouse","Warmhouse",5,10,-0.413120891619191,-0.161151899369823,-0.251968992249368,0.06289321231947,12,0.128510832994734,0.233244834108396,"Tested",0.136941066281722
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate_polar","Transitional","Hothouse",8,8,-0.109653501858389,-0.0245294510826867,-0.0851240507757024,0.0781269790136817,18,0.129834293904823,0.136944575665978,"Tested",0.136941066281722
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate_polar","Coldhouse","Coolhouse",5,7,-0.413120891619191,-0.265409970842257,-0.147710920776934,0.127811553773206,10,0.128510832994734,0.202652075574582,"Tested",0.159764442216508
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate_polar","Coolhouse","Transitional",7,8,-0.265409970842257,-0.109653501858389,-0.155756468983868,0.112156563255577,17,0.202652075574582,0.129834293904823,"Tested",0.159764442216508
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate_polar","Coolhouse","Warmhouse",7,10,-0.265409970842257,-0.161151899369823,-0.104258071472434,0.152753543430627,24,0.202652075574582,0.233244834108396,"Tested",0.169726159367363
"per_cell_all_cells_OLS","all_cells_slope","occurrence5_k3_tropical_temperate_polar","Transitional","Warmhouse",8,10,-0.109653501858389,-0.161151899369823,0.0514983975114336,0.774948949443678,48,0.129834293904823,0.233244834108396,"Tested",0.774948949443678
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate","Coldhouse","Warmhouse",23,26,-0.584242260440677,-0.0523288102251686,-0.531913450215509,9.46572117656191e-06,85,0.586864503006121,0.178936007051245,"Tested",7.76469336651772e-05
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate","Coldhouse","Hothouse",23,27,-0.584242260440677,-0.0251779926558864,-0.559064267784791,1.55293867330354e-05,96,0.586864503006121,0.528376059376365,"Tested",7.76469336651772e-05
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate","Coldhouse","Transitional",23,32,-0.584242260440677,-0.0806238706240666,-0.50361838981661,5.96094027129498e-05,142,0.586864503006121,0.4718322143803,"Tested",0.000198698009043166
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate","Coolhouse","Warmhouse",30,26,-0.277118925170486,-0.0523288102251686,-0.224790114945318,0.00229869436763702,217,0.440149933099849,0.178936007051245,"Tested",0.00574673591909254
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate","Coldhouse","Coolhouse",23,30,-0.584242260440677,-0.277118925170486,-0.307123335270191,0.00475428764313501,200,0.586864503006121,0.440149933099849,"Tested",0.00950857528627003
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate","Coolhouse","Hothouse",30,27,-0.277118925170486,-0.0251779926558864,-0.2519409325146,0.00618865899692672,248,0.440149933099849,0.528376059376365,"Tested",0.0103144316615445
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate","Coolhouse","Transitional",30,32,-0.277118925170486,-0.0806238706240666,-0.19649505454642,0.0385487626711217,354,0.440149933099849,0.4718322143803,"Tested",0.0550696609587453
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate","Transitional","Hothouse",32,27,-0.0806238706240666,-0.0251779926558864,-0.0554458779681803,0.131726512128461,358,0.4718322143803,0.528376059376365,"Tested",0.164658140160576
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate","Transitional","Warmhouse",32,26,-0.0806238706240666,-0.0523288102251686,-0.0282950603988981,0.188513387464462,359,0.4718322143803,0.178936007051245,"Tested",0.209459319404958
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate","Warmhouse","Hothouse",26,27,-0.0523288102251686,-0.0251779926558864,-0.0271508175692822,0.29983869323739,321,0.178936007051245,0.528376059376365,"Tested",0.29983869323739
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate_polar","Coldhouse","Hothouse",10,18,-0.382471788332543,0.00764435165265849,-0.390116139985202,0.000992263135508749,25,0.353949788119159,0.352631305914857,"Tested",0.00562491049765811
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate_polar","Coolhouse","Hothouse",20,18,-0.226213502522827,0.00764435165265849,-0.233857854175485,0.00112498209953162,75,0.255580918441029,0.352631305914857,"Tested",0.00562491049765811
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate_polar","Coldhouse","Warmhouse",10,22,-0.382471788332543,-0.0562826656373811,-0.326189122695162,0.00235977857142056,40,0.353949788119159,0.163741259710602,"Tested",0.00786592857140187
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate_polar","Coldhouse","Transitional",10,24,-0.382471788332543,-0.0806238706240666,-0.301847917708477,0.0100498507403994,58,0.353949788119159,0.291491072985492,"Tested",0.0200997014807987
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate_polar","Coolhouse","Warmhouse",20,22,-0.226213502522827,-0.0562826656373811,-0.169930836885445,0.00926800978419903,126,0.255580918441029,0.163741259710602,"Tested",0.0200997014807987
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate_polar","Transitional","Hothouse",24,18,-0.0806238706240666,0.00764435165265849,-0.0882682222767251,0.0308735451180898,142,0.291491072985492,0.352631305914857,"Tested",0.0514559085301497
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate_polar","Coolhouse","Transitional",20,24,-0.226213502522827,-0.0806238706240666,-0.14558963189876,0.0459681334724005,168,0.255580918441029,0.291491072985492,"Tested",0.059082472597037
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate_polar","Warmhouse","Hothouse",22,18,-0.0562826656373811,0.00764435165265849,-0.0639270172900396,0.0472659780776296,136,0.163741259710602,0.352631305914857,"Tested",0.059082472597037
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate_polar","Coldhouse","Coolhouse",10,20,-0.382471788332543,-0.226213502522827,-0.156258285809717,0.0898270041224905,69,0.353949788119159,0.255580918441029,"Tested",0.0998077823583228
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k1_tropical_temperate_polar","Transitional","Warmhouse",24,22,-0.0806238706240666,-0.0562826656373811,-0.0243412049866855,0.318183481227866,242,0.291491072985492,0.163741259710602,"Tested",0.318183481227866
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate","Coldhouse","Hothouse",16,20,-0.462205952523024,-0.0123392728632463,-0.449866679659778,0.000550882568288884,57,0.449336244281393,0.494787623830433,"Tested",0.00550882568288884
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate","Coldhouse","Warmhouse",16,19,-0.462205952523024,-0.0591305159409819,-0.403075436582042,0.00188126121153945,64,0.449336244281393,0.311979561953613,"Tested",0.00940630605769727
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate","Coldhouse","Transitional",16,20,-0.462205952523024,-0.0760902895789129,-0.386115662944111,0.00519195056799889,79,0.449336244281393,0.359904862109716,"Tested",0.0173065018933296
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate","Coolhouse","Hothouse",23,20,-0.265052870098246,-0.0123392728632463,-0.252713597235,0.0100265676459868,134,0.452155731616538,0.494787623830433,"Tested",0.0250664191149669
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate","Coolhouse","Warmhouse",23,19,-0.265052870098246,-0.0591305159409819,-0.205922354157264,0.0290266295014307,143,0.452155731616538,0.311979561953613,"Tested",0.0580532590028614
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate","Coolhouse","Transitional",23,20,-0.265052870098246,-0.0760902895789129,-0.188962580519333,0.058146414981444,165,0.452155731616538,0.359904862109716,"Tested",0.0969106916357401
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate","Coldhouse","Coolhouse",16,23,-0.462205952523024,-0.265052870098246,-0.197153082424778,0.0969519675247889,138,0.449336244281393,0.452155731616538,"Tested",0.138502810749698
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate","Transitional","Hothouse",20,20,-0.0760902895789129,-0.0123392728632463,-0.0637510167156666,0.125148398751756,157,0.359904862109716,0.494787623830433,"Tested",0.156435498439695
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate","Warmhouse","Hothouse",19,20,-0.0591305159409819,-0.0123392728632463,-0.0467912430777356,0.188058470682883,158,0.311979561953613,0.494787623830433,"Tested",0.208953856314315
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate","Transitional","Warmhouse",20,19,-0.0760902895789129,-0.0591305159409819,-0.016959773637931,0.311463049692111,172,0.359904862109716,0.311979561953613,"Tested",0.311463049692111
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Coolhouse","Hothouse",12,10,-0.226213502522827,-0.00030236948451021,-0.225911133038316,0.000549385062287497,10,0.148911206936714,0.157694217173126,"Tested",0.00549385062287497
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Coldhouse","Hothouse",7,10,-0.376673348800084,-0.00030236948451021,-0.376370979315573,0.010913495019209,11,0.295470041898862,0.157694217173126,"Tested",0.0545674750960451
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Coldhouse","Warmhouse",7,12,-0.376673348800084,-0.0928647862544447,-0.283808562545639,0.0415863986303608,21,0.295470041898862,0.201077471712042,"Tested",0.0831727972607217
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Coolhouse","Warmhouse",12,12,-0.226213502522827,-0.0928647862544447,-0.133348716268382,0.034482166669527,40,0.148911206936714,0.201077471712042,"Tested",0.0831727972607217
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Transitional","Hothouse",10,10,-0.106745744800278,-0.00030236948451021,-0.106443375315768,0.0378307860719435,26,0.411480415085606,0.157694217173126,"Tested",0.0831727972607217
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Warmhouse","Hothouse",12,10,-0.0928647862544447,-0.00030236948451021,-0.0925624167699345,0.0531031603408,35,0.201077471712042,0.157694217173126,"Tested",0.0885052672346667
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Coldhouse","Transitional",7,10,-0.376673348800084,-0.106745744800278,-0.269927603999805,0.176935992199322,25,0.295470041898862,0.411480415085606,"Tested",0.221169990249153
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Coolhouse","Transitional",12,10,-0.226213502522827,-0.106745744800278,-0.119467757722548,0.169510431434934,45,0.148911206936714,0.411480415085606,"Tested",0.221169990249153
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Coldhouse","Coolhouse",7,12,-0.376673348800084,-0.226213502522827,-0.150459846277257,0.211017267456564,32,0.295470041898862,0.148911206936714,"Tested",0.234463630507293
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k2_tropical_temperate_polar","Transitional","Warmhouse",10,12,-0.106745744800278,-0.0928647862544447,-0.0138809585458337,0.265522550732906,50,0.411480415085606,0.201077471712042,"Tested",0.265522550732906
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Coldhouse","Hothouse",9,11,-0.536141677181045,-0.00439255172607758,-0.531749125454967,0.000414623149032503,5,0.207568911640593,0.405854135656755,"Tested",0.00414623149032503
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Coldhouse","Warmhouse",9,14,-0.536141677181045,-0.0995066426137002,-0.436635034567344,0.000909775097999037,13,0.207568911640593,0.254056675170295,"Tested",0.00454887548999519
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Coldhouse","Transitional",9,15,-0.536141677181045,0.0327039783451915,-0.568845655526236,0.00210377564274588,19,0.207568911640593,0.25804357769256,"Tested",0.00701258547581959
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Coolhouse","Hothouse",11,11,-0.289184980242727,-0.00439255172607758,-0.284792428516649,0.00755763467824674,23,0.376831391018001,0.405854135656755,"Tested",0.0188940866956169
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Warmhouse","Hothouse",14,11,-0.0995066426137002,-0.00439255172607758,-0.0951140908876226,0.0333304247277987,43,0.254056675170295,0.405854135656755,"Tested",0.0666608494555974
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Coolhouse","Transitional",11,15,-0.289184980242727,0.0327039783451915,-0.321888958587918,0.0538193433567466,51,0.376831391018001,0.25804357769256,"Tested",0.0896989055945776
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Coldhouse","Coolhouse",9,11,-0.536141677181045,-0.289184980242727,-0.246956696938318,0.0857301030321636,31,0.207568911640593,0.376831391018001,"Tested",0.122471575760234
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Coolhouse","Warmhouse",11,14,-0.289184980242727,-0.0995066426137002,-0.189678337629027,0.119594732077315,55,0.376831391018001,0.254056675170295,"Tested",0.149493415096643
"per_cell_all_cells_OLS","all_cells_slope","occurrence10_k3_tropical_temperate","Transitional","Hothouse",15,11,0.0327039783451915,-0.00439255172607758,0.0370965300712691,0.149635355247859,62,0.25804357769256,0.405854135656755,"Tested",0.166261505830955
