"method_group","slope_metric","Analysis scope","QC Scenario","Group 1","Group 2","n1","n2","Median difference","W statistics","p value","p-adjusted value"
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k1_tropical_temperate_polar","Coldhouse","Hothouse",12,16,-0.500461846099098,29,0.00101030901113563,0.0062251758518676
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k1_tropical_temperate_polar","Coolhouse","Hothouse",21,16,-0.223945749516402,98,0.0165586141197699,0.0413965352994248
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k1_tropical_temperate_polar","Coldhouse","Coolhouse",12,21,-0.276516096582696,74,0.0269686943648865,0.0449478239414775
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k1_tropical_temperate_polar","Coolhouse","Warmhouse",21,19,-0.177162159437919,127,0.0255853484922744,0.0449478239414775
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k1_tropical_temperate_polar","Coolhouse","Transitional",21,19,-0.118083755636283,133,0.0369249891470833,0.0527499844958333
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k1_tropical_temperate_polar","Warmhouse","Hothouse",19,16,-0.0467835900784829,130,0.238252160178371,0.297815200222963
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k1_tropical_temperate_polar","Transitional","Hothouse",19,16,-0.105861993880119,142,0.376541636861102,0.418379596512335
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k1_tropical_temperate_polar","Transitional","Warmhouse",19,19,-0.0590784038016362,184,0.546482402791367,0.546482402791367
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Coldhouse","Warmhouse",11,13,-0.564216633784538,11,0.000254293300700481,0.0012714665035024
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Coldhouse","Hothouse",11,14,-0.766500669270513,12,0.000206960336610726,0.0012714665035024
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Coldhouse","Transitional",11,17,-0.472868966748578,25,0.000690133983390495,0.00230044661130165
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Coolhouse","Warmhouse",19,13,-0.27152483329042,46,0.00156616017629525,0.00391540044073812
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Coolhouse","Hothouse",19,14,-0.473808868776395,57,0.00297834676571485,0.00595669353142971
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Coolhouse","Transitional",19,17,-0.18017716625446,89,0.0112593571348831,0.0187655952248052
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Coldhouse","Coolhouse",11,19,-0.292691800494118,66,0.0509840957989619,0.0728344225699456
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Transitional","Hothouse",17,14,-0.293631702521934,101,0.243637753916611,0.304547192395763
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Warmhouse","Hothouse",13,14,-0.202284035485974,80,0.305192256937339,0.339102507708154
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Transitional","Warmhouse",17,13,-0.0913476670359599,101,0.353211003980578,0.353211003980578
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coldhouse","Transitional",6,11,-0.454422678791973,4,0.00208927878408324,0.0052231969602081
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coldhouse","Warmhouse",6,10,-0.588984313526516,1,0.00099654842792865,0.0052231969602081
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coldhouse","Hothouse",6,9,-0.765624204672109,2,0.00194249239023341,0.0052231969602081
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coolhouse","Warmhouse",11,10,-0.32942482531,12,0.00138233596727188,0.0052231969602081
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coolhouse","Hothouse",11,9,-0.506064716455593,15,0.00489575603898484,0.00979151207796968
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coolhouse","Transitional",11,11,-0.194863190575457,23,0.00755763467824674,0.0125960577970779
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coldhouse","Coolhouse",6,11,-0.259559488216516,12,0.0196836203117476,0.0281194575882109
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Warmhouse","Hothouse",10,9,-0.176639891145593,36,0.243834176729465,0.304792720911832
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Transitional","Hothouse",11,9,-0.311201525880136,43,0.324251689826488,0.360279655362764
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Transitional","Warmhouse",11,10,-0.134561634734543,50,0.375667156278817,0.375667156278817
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coolhouse","Warmhouse",8,11,-0.300913181534157,6,0.000979229468952574,0.00979229468952574
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coolhouse","Hothouse",8,10,-0.503197217020132,10,0.00438176461511242,0.0219088230755621
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coldhouse","Warmhouse",4,11,-0.492780824956168,6,0.0215029466800743,0.0537573667001858
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coldhouse","Hothouse",4,10,-0.695064860442143,5,0.0201524871812704,0.0537573667001858
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coldhouse","Transitional",4,13,-0.313124342944358,12,0.0631850432928682,0.11470288073091
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coolhouse","Transitional",8,13,-0.121256699522347,31,0.0688217284385462,0.11470288073091
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Transitional","Warmhouse",13,11,-0.17965648201181,55,0.176967229951233,0.221209037439041
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Transitional","Hothouse",13,10,-0.381940517497785,49,0.168208416794138,0.221209037439041
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coldhouse","Coolhouse",4,8,-0.191867643422011,13,0.335562729194906,0.335562729194906
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Warmhouse","Hothouse",11,10,-0.202284035485974,48,0.323578168965634,0.335562729194906
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coolhouse","Warmhouse",4,4,-0.371805478452254,0,0.0151914109882887,0.0759570549414437
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coolhouse","Hothouse",4,4,-0.55767929642651,0,0.0151914109882887,0.0759570549414437
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coldhouse","Warmhouse",2,4,-0.607107929439306,0,0.0525962525600207,0.0901643729364179
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coldhouse","Hothouse",2,4,-0.792981747413562,0,0.0525962525600207,0.0901643729364179
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Transitional","Warmhouse",7,4,-0.257288762521692,4,0.0363004697249787,0.0901643729364179
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Transitional","Hothouse",7,4,-0.443162580495947,5,0.0540986237618508,0.0901643729364179
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coldhouse","Transitional",2,7,-0.349819166917615,2,0.0938413862666982,0.13405912323814
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coldhouse","Coolhouse",2,4,-0.235302450987052,1,0.123579986605954,0.154474983257442
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coolhouse","Transitional",4,7,-0.114516715930563,9,0.197545792452075,0.21949532494675
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Warmhouse","Hothouse",4,4,-0.185873817974256,5,0.235243211029395,0.235243211029395
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coldhouse","Warmhouse",22,23,-0.597223669963099,84,6.51412058051842e-05,0.000651412058051842
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coldhouse","Transitional",22,25,-0.381296922505981,124,0.00066675043695532,0.00222250145651773
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coldhouse","Hothouse",22,22,-0.749406200193479,103,0.000575082724192971,0.00222250145651773
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coldhouse","Coolhouse",22,29,-0.310767886513122,184,0.00526377286970946,0.0131594321742737
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coolhouse","Warmhouse",29,23,-0.286455783449977,210,0.0117201056353611,0.0234402112707223
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coolhouse","Hothouse",29,22,-0.438638313680357,215,0.0245095555595118,0.040849259265853
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Transitional","Warmhouse",25,23,-0.215926747457118,219,0.0802554893912355,0.100319361739044
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Transitional","Hothouse",25,22,-0.368109277687498,207,0.0750604111209616,0.100319361739044
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coolhouse","Transitional",29,25,-0.0705290359928591,313,0.197653060285444,0.219614511428271
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Warmhouse","Hothouse",23,22,-0.15218253023038,232,0.320797989536123,0.320797989536123
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coldhouse","Hothouse",10,14,-0.522703831709139,19,0.0015533553403487,0.015533553403487
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coolhouse","Hothouse",20,14,-0.35133759622818,65,0.00456754236001497,0.0228377118000748
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coldhouse","Transitional",10,19,-0.276963269996024,42,0.00800110350171796,0.0266703450057265
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coldhouse","Warmhouse",10,17,-0.451418054947972,41,0.0144767327199467,0.0361918317998667
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coolhouse","Transitional",20,19,-0.105597034515065,130,0.0472813238339655,0.0945626476679309
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coolhouse","Warmhouse",20,17,-0.280051819467014,119,0.0618969036542648,0.103161506090441
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Transitional","Hothouse",19,14,-0.245740561713115,96,0.0918340293543322,0.114792536692915
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Warmhouse","Hothouse",17,14,-0.0712857767611666,84,0.0854292924937208,0.114792536692915
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coldhouse","Coolhouse",10,20,-0.171366235480959,72,0.113170396713075,0.12574488523675
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Transitional","Warmhouse",19,17,-0.174454784951948,160,0.487360616498326,0.487360616498326
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coldhouse","Hothouse",10,14,-0.79248747071822,5,7.94493653905067e-05,0.000794493653905067
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coldhouse","Warmhouse",10,13,-0.549625185654915,11,0.000453437422464828,0.00226718711232414
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coldhouse","Transitional",10,15,-0.364861322291343,23,0.00214031058496072,0.00609694963850033
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coolhouse","Hothouse",15,14,-0.536742019882187,40,0.00243877985540013,0.00609694963850033
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coolhouse","Warmhouse",15,13,-0.293879734818882,45,0.00830116899460322,0.0166023379892064
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coolhouse","Transitional",15,15,-0.10911587145531,76,0.0676910550228034,0.0951754739859969
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Transitional","Hothouse",15,14,-0.427626148426877,70,0.0660716599135818,0.0951754739859969
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Warmhouse","Hothouse",13,14,-0.242862285063305,61,0.0761403791887975,0.0951754739859969
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coldhouse","Coolhouse",10,15,-0.255745450836033,53,0.116511970717801,0.129457745242001
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Transitional","Warmhouse",15,13,-0.184763863363572,91,0.391123475781284,0.391123475781284
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coldhouse","Hothouse",6,8,-0.778913352826847,0,0.00120732445687942,0.00834235126849522
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coolhouse","Hothouse",9,8,-0.561059573688995,5,0.00166847025369904,0.00834235126849522
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coldhouse","Transitional",6,9,-0.354375306713232,5,0.00564166681432725,0.0141379694559115
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coldhouse","Warmhouse",6,8,-0.586606515297145,4,0.00591056891831115,0.0141379694559115
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coolhouse","Warmhouse",9,8,-0.368752736159293,10,0.00706898472795575,0.0141379694559115
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coolhouse","Transitional",9,9,-0.136521527575379,18,0.0260293843753001,0.0433823072921669
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coldhouse","Coolhouse",6,9,-0.217853779137852,15,0.087662908810433,0.125232726872047
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Warmhouse","Hothouse",8,8,-0.192306837529702,20,0.113573340911008,0.141966676138759
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Transitional","Hothouse",9,8,-0.424538046113616,24,0.134236045481864,0.149151161646515
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Transitional","Warmhouse",9,8,-0.232231208583913,38,0.595052934785763,0.595052934785763
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coldhouse","Hothouse",4,9,-0.714108068621762,2,0.00838522806319097,0.0279507602106366
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coolhouse","Warmhouse",5,9,-0.293493457330467,4,0.00819753592459613,0.0279507602106366
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coolhouse","Hothouse",5,9,-0.560331611293997,2,0.00383038056758974,0.0279507602106366
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coldhouse","Warmhouse",4,9,-0.447269914658232,6,0.0379911892885845,0.0759823785771689
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Transitional","Hothouse",10,9,-0.490903408137943,22,0.0330962898610967,0.0759823785771689
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Warmhouse","Hothouse",9,9,-0.26683815396353,21,0.0466988372643963,0.0778313954406605
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coldhouse","Transitional",4,10,-0.223204660483819,11,0.114665971195824,0.152889753204365
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coolhouse","Transitional",5,10,-0.0694282031560539,15,0.122311802563492,0.152889753204365
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Transitional","Warmhouse",10,9,-0.224065254174413,35,0.218971411449987,0.243301568277763
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coldhouse","Coolhouse",4,5,-0.153776457327765,10,0.54873837491116,0.54873837491116
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coldhouse","Warmhouse",2,3,-0.65459914459847,0,0.0744573365893828,0.124095560982305
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coldhouse","Hothouse",2,4,-0.74235132368071,0,0.0525962525600207,0.124095560982305
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coolhouse","Warmhouse",3,3,-0.424064205288253,0,0.0404277991850261,0.124095560982305
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coolhouse","Hothouse",3,4,-0.511816384370493,0,0.0259149636089548,0.124095560982305
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Transitional","Warmhouse",2,3,-0.4806357957806,0,0.0744573365893828,0.124095560982305
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Transitional","Hothouse",2,4,-0.56838797486284,0,0.0525962525600207,0.124095560982305
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coldhouse","Coolhouse",2,3,-0.230534939310217,1,0.193238115385616,0.27605445055088
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Warmhouse","Hothouse",3,4,-0.0877521790822401,4,0.297941545282589,0.372426931603236
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coldhouse","Transitional",2,2,-0.17396334881787,1,0.349267679151669,0.38807519905741
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coolhouse","Transitional",3,2,0.0565715904923466,3,0.613585003657776,0.613585003657776
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coldhouse","Warmhouse",21,24,-0.688884689954184,72,2.21557880349919e-05,0.000221557880349919
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coldhouse","Hothouse",21,20,-0.828598185007512,82,0.000441366383717072,0.00220683191858536
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coldhouse","Transitional",21,22,-0.532377872367473,105,0.00114722855251896,0.0038240951750632
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coldhouse","Coolhouse",21,29,-0.419242687611183,164,0.00296297330196287,0.00740743325490718
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coolhouse","Warmhouse",29,24,-0.269642002343001,232,0.019517552871885,0.03903510574377
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coolhouse","Hothouse",29,20,-0.409355497396329,210,0.0529195589750969,0.0881992649584948
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coolhouse","Transitional",29,22,-0.11313518475629,264,0.14998123816725,0.214258911667499
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Transitional","Warmhouse",22,24,-0.156506817586711,224,0.192531881066929,0.2215841025405
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Transitional","Hothouse",22,20,-0.296220312640039,186,0.19942569228645,0.2215841025405
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Warmhouse","Hothouse",24,20,-0.139713495053328,225,0.366262642202779,0.366262642202779
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coldhouse","Warmhouse",12,17,-0.317307183990631,37,0.00214434608281122,0.00536086520702806
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coolhouse","Transitional",18,17,-0.182217532132186,62,0.00140890165199955,0.00536086520702806
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coolhouse","Warmhouse",18,17,-0.205720780534441,64,0.0017449117361803,0.00536086520702806
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coolhouse","Hothouse",18,14,-0.416888069600463,49,0.00183043825073585,0.00536086520702806
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coldhouse","Transitional",12,17,-0.293803935588375,39,0.00282399922760349,0.00564799845520697
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coldhouse","Hothouse",12,14,-0.528474473056653,32,0.00403801967484695,0.00673003279141158
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Warmhouse","Hothouse",17,14,-0.211167289066022,91,0.137506510572512,0.196437872246446
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coldhouse","Coolhouse",12,18,-0.111586403456189,86,0.181367070253611,0.226708837817013
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Transitional","Hothouse",17,14,-0.234670537468277,106,0.30988455101261,0.344316167791789
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Transitional","Warmhouse",17,17,-0.0235032484022557,155,0.647611085373003,0.647611085373003
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coldhouse","Warmhouse",8,13,-0.469039074870559,9,0.0010423977232782,0.00627567906315949
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coldhouse","Hothouse",8,12,-0.678645927027049,11,0.00243100987544667,0.00627567906315949
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coolhouse","Warmhouse",15,13,-0.372049010445194,35,0.00214472893051837,0.00627567906315949
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coolhouse","Hothouse",15,12,-0.581655862601684,32,0.0025102716252638,0.00627567906315949
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coldhouse","Transitional",8,15,-0.325157637848076,26,0.0152930741837303,0.0305861483674607
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coolhouse","Transitional",15,15,-0.228167573422711,63,0.0210553083959035,0.0350921806598392
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Transitional","Hothouse",15,12,-0.353488289178974,75,0.239619348223585,0.299524185279481
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Warmhouse","Hothouse",13,12,-0.20960685215649,64,0.231381985287894,0.299524185279481
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coldhouse","Coolhouse",8,15,-0.096990064425365,50,0.269864659919048,0.299849622132276
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Transitional","Warmhouse",15,13,-0.143881437022484,94,0.445042745542054,0.445042745542054
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate_polar","Coldhouse","Transitional",4,9,-0.302437387592714,2,0.00838522806319097,0.0209630701579774
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate_polar","Coldhouse","Warmhouse",4,8,-0.4096979258837,1,0.00689471306565113,0.0209630701579774
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate_polar","Coolhouse","Transitional",10,9,-0.209205885499261,15,0.00800549540525859,0.0209630701579774
