"bin_midpoint","stage.x","hemisphere","slope","intercept","slope_se","slope_lower_95","slope_upper_95","p_value","r_squared","n_cells_model","method_group","slope_metric","quantile","slope_filter_id","slope_qc_type","slope_occurrence_min","slope_collection_min","slope_mean","slope_sd","n_resamples_valid","prop_negative","prop_positive","k_sample","n_cells","n_valid_lat_bins","min_abs_lat_bin_mid","max_abs_lat_bin_mid","lat_range_diagnostic","has_tropical","has_temperate","has_polar","sum_nT","mean_nT","median_nT","min_nT","max_nT","has_adjacent_tt","k_min","k_max","k_mean","k_median","k_cv","k_evenness","dominant_lat_bin_prop","pass_tropical","pass_temperate","pass_polar","pass_adjacent_tt","pass_n_lat_bins","label","color","qc_name","qc_type","occurrence_min","collection_min","min_cells_per_latbin","zone_requirement","require_tropical","require_temperate","require_polar","require_adjacent_tt","require_min_lat_bins","slope_90deg","slope_sampled_range","bin","stage.y","short","bottom","top","dur","climate_state","climate_color"
0.00585,"Holocene","Northern",-0.790435586776167,73.0050171796621,0.550775219043637,-3.16023008647263,1.5793589129203,0.287720999663026,0.507341374321039,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,10,4,14.532644,73.221345,58.688701,TRUE,TRUE,TRUE,1018,101.8,70,20,424,TRUE,0,4,1.66666666666667,1.5,0.979795897113271,0,0.4,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-71.139202809855,-46.389637812066,97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#B2CCC7"
0.00585,"Holocene","Northern",-0.790435586776167,73.0050171796621,0.550775219043637,-3.16023008647263,1.5793589129203,0.287720999663026,0.507341374321039,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,10,4,14.532644,73.221345,58.688701,TRUE,TRUE,TRUE,1018,101.8,70,20,424,TRUE,0,4,1.66666666666667,1.5,0.979795897113271,0,0.4,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k1_tropical_temperate_polar","collection",NA,5,1,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-71.139202809855,-46.389637812066,97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#B2CCC7"
0.00585,"Holocene","Northern",-0.790435586776167,73.0050171796621,0.550775219043637,-3.16023008647263,1.5793589129203,0.287720999663026,0.507341374321039,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,9,3,24.73561,73.221345,48.485735,TRUE,TRUE,TRUE,923,102.555555555556,45,20,424,FALSE,0,4,1.66666666666667,1.5,0.979795897113271,0,0.4,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate","collection",NA,5,2,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-71.139202809855,-38.3248503949987,97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#B2CCC7"
0.00585,"Holocene","Northern",-0.790435586776167,73.0050171796621,0.550775219043637,-3.16023008647263,1.5793589129203,0.287720999663026,0.507341374321039,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,9,3,24.73561,73.221345,48.485735,TRUE,TRUE,TRUE,923,102.555555555556,45,20,424,FALSE,0,4,1.66666666666667,1.5,0.979795897113271,0,0.4,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate_polar","collection",NA,5,2,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-71.139202809855,-38.3248503949987,97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#B2CCC7"
0.00585,"Holocene","Northern",-0.790435586776167,73.0050171796621,0.550775219043637,-3.16023008647263,1.5793589129203,0.287720999663026,0.507341374321039,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,7,2,49.126503,73.221345,24.094842,FALSE,TRUE,TRUE,396,56.5714285714286,39,20,119,FALSE,0,4,1.66666666666667,1.5,0.979795897113271,0,0.4,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k3_tropical_temperate","collection",NA,5,3,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-71.139202809855,-19.045420574549,97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#B2CCC7"
0.00585,"Holocene","Northern",-0.790435586776167,73.0050171796621,0.550775219043637,-3.16023008647263,1.5793589129203,0.287720999663026,0.507341374321039,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,7,2,49.126503,73.221345,24.094842,FALSE,TRUE,TRUE,396,56.5714285714286,39,20,119,FALSE,0,4,1.66666666666667,1.5,0.979795897113271,0,0.4,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k3_tropical_temperate_polar","collection",NA,5,3,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-71.139202809855,-19.045420574549,97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#B2CCC7"
0.00585,"Holocene","Southern",-0.125737355896453,36.5328853467662,0.690039644255963,-3.09473831488972,2.84326360309682,0.872209113328881,0.0163305107161909,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,4,4,14.532644,49.126503,34.593859,TRUE,TRUE,FALSE,397,99.25,79.5,27,211,TRUE,0,1,0.666666666666667,1,0.774596669241484,0,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Southern","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-11.3163620306807,-4.3497403609147,97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#B2CCC7"
0.00585,"Holocene","Southern",-0.125737355896453,36.5328853467662,0.690039644255963,-3.09473831488972,2.84326360309682,0.872209113328881,0.0163305107161909,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,4,4,14.532644,49.126503,34.593859,TRUE,TRUE,FALSE,397,99.25,79.5,27,211,TRUE,0,1,0.666666666666667,1,0.774596669241484,0,0.25,TRUE,TRUE,FALSE,TRUE,TRUE,"bad","Bad hemisphere","collection5_k1_tropical_temperate_polar","collection",NA,5,1,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-11.3163620306807,-4.3497403609147,97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#B2CCC7"
0.00585,"Holocene","Southern",-0.125737355896453,36.5328853467662,0.690039644255963,-3.09473831488972,2.84326360309682,0.872209113328881,0.0163305107161909,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bad","Bad hemisphere","collection5_k2_tropical_temperate","collection",NA,5,2,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-11.3163620306807,NA,97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#B2CCC7"
0.00585,"Holocene","Southern",-0.125737355896453,36.5328853467662,0.690039644255963,-3.09473831488972,2.84326360309682,0.872209113328881,0.0163305107161909,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bad","Bad hemisphere","collection5_k2_tropical_temperate_polar","collection",NA,5,2,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-11.3163620306807,NA,97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#B2CCC7"
