"method_group","slope_metric","qc_name","hemisphere","group1","group2","n1","n2","median1","median2","median_diff","p_value","w_statistic","iqr1","iqr2","test_note","p_adjusted"
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate","Southern","Coolhouse","Warmhouse",15,13,-0.138322804625306,-0.0413469637752667,-0.0969758408500397,0.244789004723467,82,0.421789901924303,0.258170176920197,"Tested",0.271987783026074
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate","Southern","Transitional","Warmhouse",16,13,-0.112257719736628,-0.0413469637752667,-0.0709107559613617,0.387805271271019,97,0.159907985903703,0.258170176920197,"Tested",0.387805271271019
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Northern","Coldhouse","Transitional",7,13,-0.425407702274921,-0.059697118138818,-0.365710584136103,0.00168400557247058,8,0.251553998505851,0.19671612953411,"Tested",0.00822984245151218
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Northern","Coldhouse","Warmhouse",7,12,-0.425407702274921,-0.0798091114255723,-0.345598590849349,0.00134857968317303,6,0.251553998505851,0.239741776715289,"Tested",0.00822984245151218
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Northern","Coldhouse","Hothouse",7,7,-0.425407702274921,-0.203173515738814,-0.222234186536107,0.00246895273545365,2,0.251553998505851,0.115696904305293,"Tested",0.00822984245151218
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Northern","Coolhouse","Warmhouse",12,12,-0.215498325374948,-0.0798091114255723,-0.135689213949375,0.0202020597941119,36,0.370631183655921,0.239741776715289,"Tested",0.0505051494852797
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Northern","Coolhouse","Transitional",12,13,-0.215498325374948,-0.059697118138818,-0.15580120723613,0.0302897187397141,43,0.370631183655921,0.19671612953411,"Tested",0.0605794374794283
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Northern","Coldhouse","Coolhouse",7,12,-0.425407702274921,-0.215498325374948,-0.209909376899973,0.0815826527187714,25,0.251553998505851,0.370631183655921,"Tested",0.135971087864619
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Northern","Coolhouse","Hothouse",12,7,-0.215498325374948,-0.203173515738814,-0.0123248096361338,0.291382549019594,35,0.370631183655921,0.115696904305293,"Tested",0.416260784313705
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Northern","Transitional","Warmhouse",13,12,-0.059697118138818,-0.0798091114255723,0.0201119932867543,0.467486677417594,76,0.19671612953411,0.239741776715289,"Tested",0.584358346771993
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Northern","Transitional","Hothouse",13,7,-0.059697118138818,-0.203173515738814,0.143476397599996,0.923119494582546,63,0.19671612953411,0.115696904305293,"Tested",0.930432507965908
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Northern","Warmhouse","Hothouse",12,7,-0.0798091114255723,-0.203173515738814,0.123364404313242,0.930432507965908,59,0.239741776715289,0.115696904305293,"Tested",0.930432507965908
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Southern","Transitional","Hothouse",12,13,-0.120531062829003,0.0320662171457071,-0.152597279974711,0.00354651113445047,28,0.149811538903651,0.274848056101632,"Tested",0.0354651113445047
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Southern","Coolhouse","Hothouse",11,13,-0.251345457083051,0.0320662171457071,-0.283411674228758,0.00748022757314934,29,0.371584851223735,0.274848056101632,"Tested",0.0374011378657467
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Southern","Coldhouse","Hothouse",5,13,-0.179854001265346,0.0320662171457071,-0.211920218411053,0.0305422425398027,13,0.217435103132632,0.274848056101632,"Tested",0.101807475132676
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Southern","Warmhouse","Hothouse",11,13,-0.0413469637752667,0.0320662171457071,-0.0734131809209738,0.0588751222838466,44,0.275527560894441,0.274848056101632,"Tested",0.147187805709616
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Southern","Coolhouse","Warmhouse",11,11,-0.251345457083051,-0.0413469637752667,-0.209998493307784,0.094540902982258,40,0.371584851223735,0.275527560894441,"Tested",0.189081805964516
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Southern","Coolhouse","Transitional",11,12,-0.251345457083051,-0.120531062829003,-0.130814394254047,0.115042090958126,46,0.371584851223735,0.149811538903651,"Tested",0.191736818263543
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Southern","Coldhouse","Transitional",5,12,-0.179854001265346,-0.120531062829003,-0.0593229384363422,0.214597650220175,22,0.217435103132632,0.149811538903651,"Tested",0.268247062775218
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Southern","Coldhouse","Warmhouse",5,11,-0.179854001265346,-0.0413469637752667,-0.138507037490079,0.213883767554155,20,0.217435103132632,0.275527560894441,"Tested",0.268247062775218
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Southern","Transitional","Warmhouse",12,11,-0.120531062829003,-0.0413469637752667,-0.0791840990537368,0.259065100725077,55,0.149811538903651,0.275527560894441,"Tested",0.287850111916752
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Southern","Coldhouse","Coolhouse",5,11,-0.179854001265346,-0.251345457083051,0.071491455817705,0.589623456058511,29,0.217435103132632,0.371584851223735,"Tested",0.589623456058511
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Northern","Coldhouse","Transitional",8,15,-0.393172591042258,-0.0935474005570574,-0.299625190485201,0.0109668184332364,24,0.269871026543623,0.21291858037665,"Tested",0.0327867347935713
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Northern","Coldhouse","Warmhouse",8,12,-0.393172591042258,-0.0798091114255723,-0.313363479616686,0.00754362774720324,16,0.269871026543623,0.28596559761888,"Tested",0.0327867347935713
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Northern","Coldhouse","Hothouse",8,8,-0.393172591042258,-0.154293932677427,-0.238878658364831,0.00906450393248599,9,0.269871026543623,0.118179236451335,"Tested",0.0327867347935713
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Northern","Coolhouse","Warmhouse",12,12,-0.294166232090848,-0.0798091114255723,-0.214357120665276,0.0131146939174285,33,0.370631183655921,0.28596559761888,"Tested",0.0327867347935713
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Northern","Coolhouse","Transitional",12,15,-0.294166232090848,-0.0935474005570574,-0.200618831533791,0.0336389802691745,52,0.370631183655921,0.21291858037665,"Tested",0.067277960538349
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Northern","Coolhouse","Hothouse",12,8,-0.294166232090848,-0.154293932677427,-0.139872299413421,0.101508553024607,31,0.370631183655921,0.118179236451335,"Tested",0.169180921707678
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Northern","Coldhouse","Coolhouse",8,12,-0.393172591042258,-0.294166232090848,-0.0990063589514102,0.231797234315624,38,0.269871026543623,0.370631183655921,"Tested",0.331138906165176
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Northern","Transitional","Warmhouse",15,12,-0.0935474005570574,-0.0798091114255723,-0.0137382891314851,0.287350184444896,78,0.21291858037665,0.28596559761888,"Tested",0.35918773055612
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Northern","Transitional","Hothouse",15,8,-0.0935474005570574,-0.154293932677427,0.06074653212037,0.708384937431598,68,0.21291858037665,0.118179236451335,"Tested",0.787094374923998
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Northern","Warmhouse","Hothouse",12,8,-0.0798091114255723,-0.154293932677427,0.0744848212518551,0.812526296571687,59,0.28596559761888,0.118179236451335,"Tested",0.812526296571687
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Southern","Coldhouse","Hothouse",9,12,-0.179854001265346,0.0157194437278551,-0.195573444993201,0.0725759187010259,33,0.440226944554422,0.273784100473389,"Tested",0.338361843415356
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Southern","Coolhouse","Hothouse",14,12,-0.137034270503022,0.0157194437278551,-0.152753714230877,0.0864392186572151,57,0.385137107427484,0.273784100473389,"Tested",0.338361843415356
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Southern","Warmhouse","Hothouse",8,12,-0.162128022471959,0.0157194437278551,-0.177847466199815,0.101508553024607,31,0.422148803143305,0.273784100473389,"Tested",0.338361843415356
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Southern","Coldhouse","Transitional",9,7,-0.179854001265346,-0.114914761544981,-0.0649392397203643,0.170380923857046,22,0.440226944554422,0.137004612291968,"Tested",0.340761847714093
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Southern","Transitional","Hothouse",7,12,-0.114914761544981,0.0157194437278551,-0.130634205272837,0.145382976157552,29,0.137004612291968,0.273784100473389,"Tested",0.340761847714093
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Southern","Coldhouse","Coolhouse",9,14,-0.179854001265346,-0.137034270503022,-0.0428197307623235,0.274771940873089,53,0.440226944554422,0.385137107427484,"Tested",0.411283165279437
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Southern","Coolhouse","Transitional",14,7,-0.137034270503022,-0.114914761544981,-0.0221195089580408,0.287898215695606,41,0.385137107427484,0.137004612291968,"Tested",0.411283165279437
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Southern","Coldhouse","Warmhouse",9,8,-0.179854001265346,-0.162128022471959,-0.0177259787933862,0.368138489170536,32,0.440226944554422,0.422148803143305,"Tested",0.46017311146317
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Southern","Coolhouse","Warmhouse",14,8,-0.137034270503022,-0.162128022471959,0.0250937519689372,0.567743003454686,58,0.385137107427484,0.422148803143305,"Tested",0.630825559394095
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Southern","Transitional","Warmhouse",7,8,-0.114914761544981,-0.162128022471959,0.047213260926978,0.807290883815885,35,0.137004612291968,0.422148803143305,"Tested",0.807290883815885
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Northern","Coldhouse","Transitional",5,8,-0.360937479809596,-0.139518521265993,-0.221418958543603,0.0168944196918348,5,0.102495922248473,0.161810573838142,"Tested",0.056314732306116
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Northern","Coldhouse","Warmhouse",5,10,-0.360937479809596,-0.0963677505175081,-0.264569729292087,0.0117324891443428,6,0.102495922248473,0.269205512500317,"Tested",0.056314732306116
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Northern","Coldhouse","Hothouse",5,6,-0.360937479809596,-0.203569972145849,-0.157367507663746,0.0112394366830626,2,0.102495922248473,0.0998295254588236,"Tested",0.056314732306116
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Northern","Coldhouse","Coolhouse",5,8,-0.360937479809596,-0.157953030347353,-0.202984449462242,0.0336389802691745,7,0.102495922248473,0.211407984154507,"Tested",0.0840974506729363
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Northern","Coolhouse","Warmhouse",8,10,-0.157953030347353,-0.0963677505175081,-0.0615852798298454,0.225051050556322,31,0.211407984154507,0.269205512500317,"Tested",0.450102101112645
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Northern","Transitional","Warmhouse",8,10,-0.139518521265993,-0.0963677505175081,-0.0431507707484846,0.3779067115433,36,0.161810573838142,0.269205512500317,"Tested",0.629844519238834
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Northern","Coolhouse","Transitional",8,8,-0.157953030347353,-0.139518521265993,-0.0184345090813608,0.479060963288871,31,0.211407984154507,0.161810573838142,"Tested",0.684372804698388
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Northern","Coolhouse","Hothouse",8,6,-0.157953030347353,-0.203569972145849,0.0456169417984959,0.719362081932711,28,0.211407984154507,0.0998295254588236,"Tested",0.872624418504781
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Northern","Transitional","Hothouse",8,6,-0.139518521265993,-0.203569972145849,0.0640514508798566,0.833539195967217,31,0.161810573838142,0.0998295254588236,"Tested",0.872624418504781
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Northern","Warmhouse","Hothouse",10,6,-0.0963677505175081,-0.203569972145849,0.107202221628341,0.872624418504781,40,0.269205512500317,0.0998295254588236,"Tested",0.872624418504781
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Southern","Coolhouse","Hothouse",9,7,-0.251345457083051,0.0320662171457071,-0.283411674228758,0.00553582227659594,7,0.328160040846929,0.10496412700221,"Tested",0.0553582227659594
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Southern","Coolhouse","Warmhouse",9,5,-0.251345457083051,0.0678376040347743,-0.319183061117825,0.0309740757067406,8,0.328160040846929,0.201845179452795,"Tested",0.154870378533703
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Southern","Coolhouse","Transitional",9,4,-0.251345457083051,-0.112257719736628,-0.139087737346422,0.0713402421486114,8,0.328160040846929,0.0834951541302529,"Tested",0.195469652199556
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Southern","Transitional","Hothouse",4,7,-0.112257719736628,0.0320662171457071,-0.144323936882335,0.0781878608798223,6,0.0834951541302529,0.10496412700221,"Tested",0.195469652199556
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Southern","Coldhouse","Hothouse",3,7,-0.116594740608262,0.0320662171457071,-0.148660957753969,0.180967383460596,6,0.23848807015759,0.10496412700221,"Tested",0.361934766921192
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Southern","Coldhouse","Transitional",3,4,-0.116594740608262,-0.112257719736628,-0.00433702087163351,0.297941545282589,4,0.23848807015759,0.0834951541302529,"Tested",0.496569242137648
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Southern","Coldhouse","Warmhouse",3,5,-0.116594740608262,0.0678376040347743,-0.184432344643036,0.5,7,0.23848807015759,0.201845179452795,"Tested",0.555555555555556
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Southern","Transitional","Warmhouse",4,5,-0.112257719736628,0.0678376040347743,-0.180095323771403,0.45126162508884,9,0.0834951541302529,0.201845179452795,"Tested",0.555555555555556
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Southern","Warmhouse","Hothouse",5,7,0.0678376040347743,0.0320662171457071,0.0357713868890672,0.435495597398732,16,0.201845179452795,0.10496412700221,"Tested",0.555555555555556
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Southern","Coldhouse","Coolhouse",3,9,-0.116594740608262,-0.251345457083051,0.134750716474789,0.902219170800198,20,0.23848807015759,0.328160040846929,"Tested",0.902219170800198
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Northern","Coolhouse","Transitional",7,12,-0.375762455457653,-0.0567335265670317,-0.319028928890622,0.00800495341268626,13,0.259115084244358,0.18494879816611,"Tested",0.046339954221703
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Northern","Coolhouse","Warmhouse",7,11,-0.375762455457653,-0.0862196783425292,-0.289542777115124,0.0092679908443406,12,0.259115084244358,0.283385506009068,"Tested",0.046339954221703
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Northern","Coldhouse","Transitional",7,12,-0.360937479809596,-0.0567335265670317,-0.304203953242564,0.0235104168842367,18,0.189927385304013,0.18494879816611,"Tested",0.0537840888623983
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Northern","Coldhouse","Warmhouse",7,11,-0.360937479809596,-0.0862196783425292,-0.274717801467066,0.0186240759764933,15,0.189927385304013,0.283385506009068,"Tested",0.0537840888623983
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Northern","Coldhouse","Hothouse",7,6,-0.360937479809596,-0.147889893291444,-0.213047586518152,0.0268920444311991,7,0.189927385304013,0.115507986759167,"Tested",0.0537840888623983
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Northern","Coolhouse","Hothouse",7,6,-0.375762455457653,-0.147889893291444,-0.22787256216621,0.0502062469930514,9,0.259115084244358,0.115507986759167,"Tested",0.0836770783217524
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Northern","Coldhouse","Coolhouse",7,7,-0.360937479809596,-0.375762455457653,0.0148249756480578,0.600851076335737,26,0.189927385304013,0.259115084244358,"Tested",0.751063845419671
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Northern","Transitional","Warmhouse",12,11,-0.0567335265670317,-0.0862196783425292,0.0294861517754975,0.585276205503211,69,0.18494879816611,0.283385506009068,"Tested",0.751063845419671
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Northern","Transitional","Hothouse",12,6,-0.0567335265670317,-0.147889893291444,0.0911563667244121,0.787012444243197,44,0.18494879816611,0.115507986759167,"Tested",0.787012444243197
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Northern","Warmhouse","Hothouse",11,6,-0.0862196783425292,-0.147889893291444,0.0616702149489146,0.70978981660204,38,0.283385506009068,0.115507986759167,"Tested",0.787012444243197
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Southern","Warmhouse","Hothouse",5,8,-0.190332572885422,0.081552256873247,-0.27188482975867,0.0116351460049754,4,0.194790630778434,0.476430394151719,"Tested",0.116351460049754
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Southern","Coldhouse","Hothouse",4,8,-0.148224370936804,0.081552256873247,-0.229776627810051,0.0372657855273097,5,0.1666990058895,0.476430394151719,"Tested",0.124219285091032
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Southern","Transitional","Hothouse",4,8,-0.141037063127372,0.081552256873247,-0.222589320000619,0.02539926036942,4,0.152565278249124,0.476430394151719,"Tested",0.124219285091032
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Southern","Coldhouse","Coolhouse",4,6,-0.148224370936804,-0.0406404552367479,-0.107583915700056,0.297016170299521,9,0.1666990058895,0.510925545112321,"Tested",0.594032340599042
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Southern","Coolhouse","Hothouse",6,8,-0.0406404552367479,0.081552256873247,-0.122192712109995,0.238837511992952,18,0.510925545112321,0.476430394151719,"Tested",0.594032340599042
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Southern","Coldhouse","Transitional",4,4,-0.148224370936804,-0.141037063127372,-0.00718730780943219,0.557383042763399,8,0.1666990058895,0.152565278249124,"Tested",0.882333366745207
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Southern","Coldhouse","Warmhouse",4,5,-0.148224370936804,-0.190332572885422,0.0421082019486187,0.80436636035868,13,0.1666990058895,0.194790630778434,"Tested",0.882333366745207
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Southern","Coolhouse","Transitional",6,4,-0.0406404552367479,-0.141037063127372,0.100396607890624,0.772227453105335,15,0.510925545112321,0.152565278249124,"Tested",0.882333366745207
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Southern","Coolhouse","Warmhouse",6,5,-0.0406404552367479,-0.190332572885422,0.149692117648675,0.882333366745207,21,0.510925545112321,0.194790630778434,"Tested",0.882333366745207
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Southern","Transitional","Warmhouse",4,5,-0.141037063127372,-0.190332572885422,0.0492955097580509,0.80436636035868,13,0.152565278249124,0.194790630778434,"Tested",0.882333366745207
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Northern","Coldhouse","Transitional",4,6,-0.341924629918022,-0.0766222593479377,-0.265302370570084,0.0349771792900052,3,0.097858986927249,0.120168135712254,"Tested",0.124219285091032
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Northern","Coldhouse","Warmhouse",4,8,-0.341924629918022,-0.136190795971797,-0.205733833946225,0.0372657855273097,5,0.097858986927249,0.220986809271529,"Tested",0.124219285091032
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Northern","Coldhouse","Hothouse",4,3,-0.341924629918022,-0.0926062708440736,-0.249318359073948,0.0259149636089548,0,0.097858986927249,0.0581809939499527,"Tested",0.124219285091032
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Northern","Coolhouse","Transitional",4,6,-0.245894235890904,-0.0766222593479377,-0.169271976542967,0.120477334350785,6,0.227954702403158,0.120168135712254,"Tested",0.301193335876963
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Northern","Coolhouse","Warmhouse",4,8,-0.245894235890904,-0.136190795971797,-0.109703439919108,0.175118792409497,10,0.227954702403158,0.220986809271529,"Tested",0.350237584818994
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Northern","Coldhouse","Coolhouse",4,4,-0.341924629918022,-0.245894235890904,-0.0960303940271174,0.235243211029395,5,0.097858986927249,0.227954702403158,"Tested",0.392072018382325
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Northern","Coolhouse","Hothouse",4,3,-0.245894235890904,-0.0926062708440736,-0.153287965046831,0.297941545282589,4,0.227954702403158,0.0581809939499527,"Tested",0.425630778975127
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Northern","Warmhouse","Hothouse",8,3,-0.136190795971797,-0.0926062708440736,-0.0435845251277231,0.459353702714144,11,0.220986809271529,0.0581809939499527,"Tested",0.57419212839268
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Northern","Transitional","Warmhouse",6,8,-0.0766222593479377,-0.136190795971797,0.059568536623859,0.799306417144117,30,0.120168135712254,0.220986809271529,"Tested",0.799306417144117
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Northern","Transitional","Hothouse",6,3,-0.0766222593479377,-0.0926062708440736,0.0159840114961359,0.740697491785637,11,0.120168135712254,0.0581809939499527,"Tested",0.799306417144117
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Southern","Transitional","Hothouse",2,5,-0.141037063127372,-0.000627329689996899,-0.140409733437375,0.0406805646170377,0,0.0314363851990963,0.151981325409131,"Tested",0.244083387702226
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Southern","Coolhouse","Hothouse",3,5,-0.135745736380738,-0.000627329689996899,-0.135118406690741,0.116518991136953,3,0.214285071124033,0.151981325409131,"Tested",0.349556973410858
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Southern","Coolhouse","Warmhouse",3,2,-0.135745736380738,-0.033042934011861,-0.102702802368877,0.193238115385616,1,0.214285071124033,0.100880538046635,"Tested",0.386476230771233
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Southern","Transitional","Warmhouse",2,2,-0.141037063127372,-0.033042934011861,-0.107994129115511,0.349267679151669,1,0.0314363851990963,0.100880538046635,"Tested",0.419121214982003
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Southern","Warmhouse","Hothouse",2,5,-0.033042934011861,-0.000627329689996899,-0.0324156043218641,0.280637918067289,3,0.100880538046635,0.151981325409131,"Tested",0.419121214982003
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Southern","Coolhouse","Transitional",3,2,-0.135745736380738,-0.141037063127372,0.0052913267466336,0.613585003657776,3,0.214285071124033,0.0314363851990963,"Tested",0.613585003657776
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Southern","Coldhouse","Coolhouse",1,3,-0.116594740608262,-0.135745736380738,0.0191509957724761,NA,NA,0,0.214285071124033,"Skipped: n < 2",NA
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Southern","Coldhouse","Transitional",1,2,-0.116594740608262,-0.141037063127372,0.0244423225191097,NA,NA,0,0.0314363851990963,"Skipped: n < 2",NA
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Southern","Coldhouse","Warmhouse",1,2,-0.116594740608262,-0.033042934011861,-0.0835518065964009,NA,NA,0,0.100880538046635,"Skipped: n < 2",NA
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Southern","Coldhouse","Hothouse",1,5,-0.116594740608262,-0.000627329689996899,-0.115967410918265,NA,NA,0,0.151981325409131,"Skipped: n < 2",NA
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k1_tropical_temperate","Northern","Coldhouse","Warmhouse",11,15,-0.743004487332276,0.0480990797223811,-0.791103567054657,7.57203918777233e-05,9,0.851093778389706,0.436793744317698,"Tested",0.000757203918777233
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k1_tropical_temperate","Northern","Coldhouse","Transitional",11,17,-0.743004487332276,-0.0735140033198522,-0.669490484012424,0.000585633800970598,24,0.851093778389706,0.272491492888453,"Tested",0.00292816900485299
