"method_group","slope_metric","Analysis scope","QC Scenario","Group 1","Group 2","n1","n2","Median difference","W statistics","p value","p-adjusted value"
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Coldhouse","Coolhouse",13,17,-0.29412821193198,64,0.0271033857075709,0.0451723095126181
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Coolhouse","Transitional",17,17,-0.217785373178099,92,0.0366415396833133,0.0523450566904476
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Transitional","Hothouse",17,16,-0.166812199999174,97,0.0827447512217425,0.103430939027178
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Warmhouse","Hothouse",14,16,-0.116405433505948,81,0.102416516929668,0.113796129921853
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate","Transitional","Warmhouse",17,14,-0.0504067664932266,115,0.4447528378081,0.4447528378081
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coolhouse","Hothouse",11,11,-0.391385610839437,12,0.000811002094637014,0.00811002094637014
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coldhouse","Transitional",5,10,-0.530946773205323,4,0.00602414182102069,0.0150603545525517
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coldhouse","Warmhouse",5,10,-0.516989767257737,4,0.00602414182102069,0.0150603545525517
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coldhouse","Hothouse",5,11,-0.685513822771417,3,0.00327479526897646,0.0150603545525517
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coolhouse","Warmhouse",11,10,-0.222861555325758,21,0.00916215387575849,0.018324307751517
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coolhouse","Transitional",11,10,-0.236818561273343,22,0.0110518524577812,0.018419754096302
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Warmhouse","Hothouse",10,11,-0.168524055513679,33,0.0650148981919179,0.0928784259884541
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Coldhouse","Coolhouse",5,11,-0.29412821193198,15,0.0870006181197914,0.107037053332707
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Transitional","Hothouse",10,11,-0.154567049566094,36,0.096333347999436,0.107037053332707
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k2_tropical_temperate_polar","Transitional","Warmhouse",10,10,0.0139570059475854,53,0.60433160994967,0.60433160994967
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coldhouse","Transitional",6,12,-0.398721923197801,12,0.0138688381967788,0.0462294606559292
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coolhouse","Transitional",11,12,-0.335973182565592,27,0.00890580777538456,0.0462294606559292
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coolhouse","Hothouse",11,9,-0.28090280762155,18,0.00925673688767697,0.0462294606559292
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coldhouse","Hothouse",6,9,-0.343651548253759,9,0.019585083014992,0.0488440641742743
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coolhouse","Warmhouse",11,11,-0.279870961289315,30,0.0244220320871372,0.0488440641742743
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coldhouse","Warmhouse",6,11,-0.342619701921525,16,0.0486272142195016,0.0810453570325027
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Warmhouse","Hothouse",11,9,-0.00103184633223459,38,0.201658782554742,0.288083975078202
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Coldhouse","Coolhouse",6,11,-0.0627487406322092,32,0.479960830453189,0.57130312678192
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Transitional","Hothouse",12,9,0.0550703749440422,54,0.514172814103728,0.57130312678192
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate","Transitional","Warmhouse",12,11,0.0561022212762768,81,0.82994781571921,0.82994781571921
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coolhouse","Hothouse",7,6,-0.407780580450643,0,0.00170261791064738,0.0170261791064738
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coolhouse","Warmhouse",7,7,-0.279870961289315,3,0.00364517904576782,0.0182258952288391
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coldhouse","Hothouse",3,6,-0.690792035395937,0,0.0140929010739537,0.046976336913179
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coolhouse","Transitional",7,5,-0.329482943161942,5,0.0256599517940356,0.064149879485089
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coldhouse","Warmhouse",3,7,-0.56288241623461,2,0.0341237441890007,0.0682474883780013
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Warmhouse","Hothouse",7,6,-0.127909619161327,9,0.0502062469930514,0.0836770783217524
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coldhouse","Transitional",3,5,-0.612494398107237,2,0.0680185640570718,0.0971693772243883
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Transitional","Hothouse",5,6,-0.0782976372887003,7,0.0854517601153987,0.106814700144248
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Coldhouse","Coolhouse",3,7,-0.283011454945294,10,0.5,0.555555555555556
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence5_k3_tropical_temperate_polar","Transitional","Warmhouse",5,7,0.049611981872627,20,0.686941260041631,0.686941260041631
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coldhouse","Transitional",20,23,-0.45779445020894,95,0.000528361359279719,0.0017612045309324
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coldhouse","Warmhouse",20,20,-0.582777107054046,71,0.000254536459039229,0.0017612045309324
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coldhouse","Hothouse",20,21,-0.711641559299026,82,0.000441366383717072,0.0017612045309324
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coolhouse","Hothouse",31,21,-0.393480569352839,177,0.00288923457523309,0.00722308643808271
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coolhouse","Warmhouse",31,20,-0.264616117107859,183,0.00733292305511408,0.0146658461102282
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coolhouse","Transitional",31,23,-0.139633460262753,254,0.0371885295171238,0.0591695893991474
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Warmhouse","Hothouse",20,21,-0.12886445224498,143,0.0414187125794032,0.0591695893991474
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Transitional","Hothouse",23,21,-0.253847109090086,173,0.0550448544216605,0.0688060680270756
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Coldhouse","Coolhouse",20,31,-0.318160989946186,230,0.0625431245532194,0.0694923606146883
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate","Transitional","Warmhouse",23,20,-0.124982656845106,214,0.352933285337571,0.352933285337571
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coldhouse","Transitional",10,18,-0.632149993647879,28,0.00159557150673171,0.00786740978133193
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coldhouse","Hothouse",10,12,-0.707451542454835,16,0.0020633871026929,0.00786740978133193
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coolhouse","Hothouse",21,12,-0.393885821336993,50,0.00236022293439958,0.00786740978133193
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coolhouse","Transitional",21,18,-0.318584272530037,97,0.0049727206327651,0.0124318015819128
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coldhouse","Warmhouse",10,15,-0.567755601959121,32,0.00919982643059634,0.0183996528611927
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coolhouse","Warmhouse",21,15,-0.254189880841279,94,0.0216137062105785,0.0360228436842976
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Warmhouse","Hothouse",15,12,-0.139695940495714,50,0.0269647351863852,0.0385210502662646
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Coldhouse","Coolhouse",10,21,-0.313565721117842,82,0.170853327814797,0.18983703090533
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Transitional","Hothouse",18,12,-0.0753015488069562,84,0.15990842366629,0.18983703090533
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k1_tropical_temperate_polar","Transitional","Warmhouse",18,15,0.0643943916887577,155,0.770707562190359,0.770707562190359
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coldhouse","Hothouse",13,12,-0.706704292609906,0,1.2464347323737e-05,0.00012464347323737
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coldhouse","Warmhouse",13,14,-0.604602183360458,11,5.71991754452975e-05,0.000285995877226488
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coldhouse","Transitional",13,16,-0.451677645202161,23,0.000207655369499876,0.000692184564999586
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coolhouse","Hothouse",15,12,-0.383551996662706,40,0.0078599901050123,0.0196499752625308
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coldhouse","Coolhouse",13,15,-0.323152295947201,49,0.0135131926570419,0.0270263853140837
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Transitional","Hothouse",16,12,-0.255026647407745,54,0.0270154269670774,0.0385934670958248
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Warmhouse","Hothouse",14,12,-0.102102109249448,45,0.0238390515680109,0.0385934670958248
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coolhouse","Warmhouse",15,14,-0.281449887413257,68,0.0555811500476132,0.0694764375595165
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Transitional","Warmhouse",16,14,-0.152924538158297,93,0.220930280264939,0.245478089183266
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate","Coolhouse","Transitional",15,16,-0.12852534925496,103,0.257129704833216,0.257129704833216
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coolhouse","Hothouse",8,7,-0.400026494200855,2,0.00158347019082835,0.0158347019082835
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coldhouse","Hothouse",4,7,-0.751153826681008,0,0.0053667080514986,0.0178890268383287
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Warmhouse","Hothouse",7,7,-0.176134380793161,4,0.00530167269106133,0.0178890268383287
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coldhouse","Warmhouse",4,7,-0.575019445887846,2,0.0148790337175996,0.037197584293999
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coldhouse","Transitional",4,7,-0.526564026108991,3,0.0236104520017886,0.0472209040035772
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coolhouse","Warmhouse",8,7,-0.223892113407693,12,0.036424429160496,0.06070738193416
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Transitional","Hothouse",7,7,-0.224589800572017,11,0.0483487838088181,0.0690696911554544
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coolhouse","Transitional",8,7,-0.175436693628838,14,0.0591061443898281,0.0738826804872851
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Coldhouse","Coolhouse",4,8,-0.351127332480153,9,0.134803052284104,0.14978116920456
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k2_tropical_temperate_polar","Transitional","Warmhouse",7,7,-0.0484554197788553,27,0.649260945566693,0.649260945566693
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coldhouse","Transitional",4,12,-0.629671703996623,1,0.00318090584862968,0.0141246698202564
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coldhouse","Warmhouse",4,11,-0.625889837382446,1,0.00372040040411708,0.0141246698202564
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coldhouse","Hothouse",4,8,-0.747740940020927,0,0.00423740094607692,0.0141246698202564
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coolhouse","Hothouse",8,8,-0.292759106535871,11,0.015662065438945,0.0352397037737677
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Warmhouse","Hothouse",11,8,-0.121851102638481,18,0.0176198518868838,0.0352397037737677
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coolhouse","Warmhouse",8,11,-0.17090800389739,25,0.0633075278964848,0.105512546494141
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coolhouse","Transitional",8,12,-0.174689870511567,31,0.101508553024607,0.145012218606581
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Transitional","Hothouse",12,8,-0.118069236024304,33,0.13163422469352,0.1645427808669
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coldhouse","Coolhouse",4,8,-0.454981833485055,12,0.276107111017075,0.306785678907861
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Transitional","Warmhouse",12,11,0.00378186661417684,71,0.63250738929393,0.63250738929393
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coldhouse","Transitional",2,5,-0.526564026108991,0,0.0406805646170377,0.136037128114144
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coldhouse","Warmhouse",2,5,-0.605037364849286,0,0.0406805646170377,0.136037128114144
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coldhouse","Hothouse",2,4,-0.734858143430737,0,0.0525962525600207,0.136037128114144
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coolhouse","Warmhouse",3,5,-0.253630183896986,2,0.0680185640570718,0.136037128114144
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coolhouse","Hothouse",3,4,-0.383450962478437,1,0.0558058841491461,0.136037128114144
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Warmhouse","Hothouse",5,4,-0.129820778581451,4,0.0889547974934913,0.148257995822485
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Transitional","Hothouse",5,4,-0.208294117321746,5,0.13517207032739,0.193102957610557
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coolhouse","Transitional",3,5,-0.175156845156692,4,0.185546684761349,0.231933355951686
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coldhouse","Coolhouse",2,3,-0.351407180952299,2,0.386414996342224,0.429349995935804
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Transitional","Warmhouse",5,5,-0.0784733387402946,12,0.5,0.5
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coldhouse","Transitional",20,22,-0.587731866052013,74,0.000123999687352971,0.00123999687352971
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coldhouse","Warmhouse",20,19,-0.529687763242154,66,0.000260180325149158,0.00130090162574579
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coldhouse","Hothouse",20,19,-0.651832321149528,74,0.000586696886537226,0.00195565628845742
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coolhouse","Transitional",30,22,-0.299075604133701,200,0.00822985198249378,0.0205746299562345
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coolhouse","Warmhouse",30,19,-0.241031501323842,176,0.0129946029219619,0.0259892058439237
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coolhouse","Hothouse",30,19,-0.363176059231216,180,0.0160046383719318,0.0266743972865531
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coldhouse","Coolhouse",20,30,-0.288656261918312,231,0.087469728444134,0.124956754920191
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Warmhouse","Hothouse",19,19,-0.122144557907374,155,0.232735229447232,0.29091903680904
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Transitional","Hothouse",22,19,-0.0641004550975152,203,0.442831601646302,0.492035112940335
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Transitional","Warmhouse",22,19,0.0580441028098592,226,0.676353531044783,0.676353531044783
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coolhouse","Hothouse",20,11,-0.453076685633414,22,0.00015160770512271,0.0015160770512271
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coolhouse","Transitional",20,15,-0.380465813231267,53,0.000648445908046679,0.0032422295402334
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coldhouse","Hothouse",11,11,-0.691318046397153,14,0.00126141153092515,0.00377215862603103
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coolhouse","Warmhouse",20,13,-0.313797854354654,49,0.00150886345041241,0.00377215862603103
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coldhouse","Transitional",11,15,-0.618707173995006,29,0.00297343772431457,0.00594687544862914
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coldhouse","Warmhouse",11,13,-0.552039215118393,26,0.00456504018135382,0.00760840030225637
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Warmhouse","Hothouse",13,11,-0.13927883127876,46,0.0737506999513164,0.105358142787595
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coldhouse","Coolhouse",11,20,-0.238241360763739,92,0.234991266913155,0.293739083641443
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Transitional","Hothouse",15,11,-0.0726108724021469,70,0.266708256736347,0.29634250748483
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Transitional","Warmhouse",15,13,0.0666679588766131,111,0.740508804960924,0.740508804960924
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coldhouse","Hothouse",11,14,-0.720712870108479,11,0.000168029461797292,0.00168029461797292
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coolhouse","Hothouse",11,14,-0.40758727830711,16,0.000463048716030126,0.00231524358015063
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coldhouse","Transitional",11,16,-0.657077354477525,27,0.00141578020551359,0.00356102717160384
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coldhouse","Warmhouse",11,14,-0.552628490519321,22,0.00142441086864154,0.00356102717160384
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coolhouse","Warmhouse",11,14,-0.239502898717951,32,0.0074223127040166,0.0148446254080332
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coolhouse","Transitional",11,16,-0.343951762676156,41,0.0108778416787336,0.0181297361312227
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Warmhouse","Hothouse",14,14,-0.168084379589158,65,0.0676793898516216,0.0966848426451738
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Transitional","Hothouse",16,14,-0.0636355156309539,92,0.208790321442092,0.260987901802615
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coldhouse","Coolhouse",11,11,-0.313125591801369,53,0.322881910152486,0.358757677947207
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Transitional","Warmhouse",16,14,0.104448863958205,124,0.698339909890966,0.698339909890966
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate_polar","Coolhouse","Hothouse",7,7,-0.51407686844147,1,0.00164725693829129,0.0164725693829129
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate_polar","Coolhouse","Warmhouse",7,7,-0.316008389740058,4,0.00530167269106133,0.0265083634553066
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate_polar","Coldhouse","Hothouse",4,7,-0.738568469815166,1,0.00908150917393821,0.0302716972464607
