"bin_midpoint","stage.x","hemisphere","slope","intercept","slope_se","slope_lower_95","slope_upper_95","p_value","r_squared","n_cells_model","method_group","slope_metric","quantile","slope_filter_id","slope_qc_type","slope_occurrence_min","slope_collection_min","slope_mean","slope_sd","n_resamples_valid","prop_negative","prop_positive","k_sample","n_cells","n_valid_lat_bins","min_abs_lat_bin_mid","max_abs_lat_bin_mid","lat_range_diagnostic","has_tropical","has_temperate","has_polar","sum_nT","mean_nT","median_nT","min_nT","max_nT","has_adjacent_tt","k_min","k_max","k_mean","k_median","k_cv","k_evenness","dominant_lat_bin_prop","pass_tropical","pass_temperate","pass_polar","pass_adjacent_tt","pass_n_lat_bins","label","color","qc_name","qc_type","occurrence_min","collection_min","min_cells_per_latbin","zone_requirement","require_tropical","require_temperate","require_polar","require_adjacent_tt","require_min_lat_bins","slope_90deg","slope_sampled_range","bin","stage.y","short","bottom","top","dur","climate_state","climate_color"
1.29585,"Pleistocene","Northern",-0.404148396358772,36.0985100542789,0.171931257883888,-0.881506095740992,0.0732093030234471,0.0784605227577542,0.580074792172737,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,52,6,4.797034,73.221345,68.424311,TRUE,TRUE,TRUE,14263,274.288461538462,133.5,15,2129,TRUE,2,18,8.66666666666667,8,0.61778378477727,0.230769230769231,0.346153846153846,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k1_tropical_temperate_polar","collection",NA,5,1,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-36.3733556722895,-27.6535755626039,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Northern",-0.404148396358772,36.0985100542789,0.171931257883888,-0.881506095740992,0.0732093030234471,0.0784605227577542,0.580074792172737,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,52,6,4.797034,73.221345,68.424311,TRUE,TRUE,TRUE,14263,274.288461538462,133.5,15,2129,TRUE,2,18,8.66666666666667,8,0.61778378477727,0.230769230769231,0.346153846153846,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k2_tropical_temperate","collection",NA,5,2,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-36.3733556722895,-27.6535755626039,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Northern",-0.404148396358772,36.0985100542789,0.171931257883888,-0.881506095740992,0.0732093030234471,0.0784605227577542,0.580074792172737,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,52,6,4.797034,73.221345,68.424311,TRUE,TRUE,TRUE,14263,274.288461538462,133.5,15,2129,TRUE,2,18,8.66666666666667,8,0.61778378477727,0.230769230769231,0.346153846153846,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k2_tropical_temperate_polar","collection",NA,5,2,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-36.3733556722895,-27.6535755626039,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Northern",-0.404148396358772,36.0985100542789,0.171931257883888,-0.881506095740992,0.0732093030234471,0.0784605227577542,0.580074792172737,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,50,5,14.532644,73.221345,58.688701,TRUE,TRUE,TRUE,14049,280.98,133.5,15,2129,TRUE,2,18,8.66666666666667,8,0.61778378477727,0.230769230769231,0.346153846153846,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k3_tropical_temperate","collection",NA,5,3,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-36.3733556722895,-23.7189443935295,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Northern",-0.404148396358772,36.0985100542789,0.171931257883888,-0.881506095740992,0.0732093030234471,0.0784605227577542,0.580074792172737,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,50,5,14.532644,73.221345,58.688701,TRUE,TRUE,TRUE,14049,280.98,133.5,15,2129,TRUE,2,18,8.66666666666667,8,0.61778378477727,0.230769230769231,0.346153846153846,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k3_tropical_temperate_polar","collection",NA,5,3,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-36.3733556722895,-23.7189443935295,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Southern",-0.185051139166152,16.6256709241255,0.103217790016701,-0.471629667027354,0.10152738869505,0.147465251164737,0.445538829511283,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,19,6,4.797034,73.221345,68.424311,TRUE,TRUE,TRUE,2302,121.157894736842,104,11,377,TRUE,1,7,3.16666666666667,2,0.731560014900802,0.315789473684211,0.368421052631579,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Southern","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-16.6546025249537,-12.6619966972091,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Southern",-0.185051139166152,16.6256709241255,0.103217790016701,-0.471629667027354,0.10152738869505,0.147465251164737,0.445538829511283,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,19,6,4.797034,73.221345,68.424311,TRUE,TRUE,TRUE,2302,121.157894736842,104,11,377,TRUE,1,7,3.16666666666667,2,0.731560014900802,0.315789473684211,0.368421052631579,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Southern","collection5_k1_tropical_temperate_polar","collection",NA,5,1,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-16.6546025249537,-12.6619966972091,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Southern",-0.185051139166152,16.6256709241255,0.103217790016701,-0.471629667027354,0.10152738869505,0.147465251164737,0.445538829511283,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,18,5,4.797034,49.126503,44.329469,TRUE,TRUE,FALSE,2186,121.444444444444,92.5,11,377,TRUE,1,7,3.16666666666667,2,0.731560014900802,0.315789473684211,0.368421052631579,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Southern","collection5_k2_tropical_temperate","collection",NA,5,2,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-16.6546025249537,-8.20321873708062,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Southern",-0.185051139166152,16.6256709241255,0.103217790016701,-0.471629667027354,0.10152738869505,0.147465251164737,0.445538829511283,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,18,5,4.797034,49.126503,44.329469,TRUE,TRUE,FALSE,2186,121.444444444444,92.5,11,377,TRUE,1,7,3.16666666666667,2,0.731560014900802,0.315789473684211,0.368421052631579,TRUE,TRUE,FALSE,TRUE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate_polar","collection",NA,5,2,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-16.6546025249537,-8.20321873708062,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Southern",-0.185051139166152,16.6256709241255,0.103217790016701,-0.471629667027354,0.10152738869505,0.147465251164737,0.445538829511283,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,12,2,24.73561,35.905157,11.169547,TRUE,TRUE,FALSE,1387,115.583333333333,97,11,239,FALSE,1,7,3.16666666666667,2,0.731560014900802,0.315789473684211,0.368421052631579,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k3_tropical_temperate","collection",NA,5,3,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-16.6546025249537,-2.06693739631988,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
1.29585,"Pleistocene","Southern",-0.185051139166152,16.6256709241255,0.103217790016701,-0.471629667027354,0.10152738869505,0.147465251164737,0.445538829511283,6,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,12,2,24.73561,35.905157,11.169547,TRUE,TRUE,FALSE,1387,115.583333333333,97,11,239,FALSE,1,7,3.16666666666667,2,0.731560014900802,0.315789473684211,0.368421052631579,TRUE,TRUE,FALSE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k3_tropical_temperate_polar","collection",NA,5,3,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-16.6546025249537,-2.06693739631988,96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#B2CCC7"
3.09,"Piacenzian","Northern",-0.682950707642274,60.6646582736165,0.322921979919275,-1.71063256953127,0.344731154246723,0.124783847759828,0.598546280783955,5,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,22,5,14.532644,73.221345,58.688701,TRUE,TRUE,TRUE,6926,314.818181818182,193.5,10,1309,TRUE,0,11,3.66666666666667,3,1.05861284567343,0,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-61.4655636878046,-40.0814898785558,95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#B2CCC7"
3.09,"Piacenzian","Northern",-0.682950707642274,60.6646582736165,0.322921979919275,-1.71063256953127,0.344731154246723,0.124783847759828,0.598546280783955,5,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,22,5,14.532644,73.221345,58.688701,TRUE,TRUE,TRUE,6926,314.818181818182,193.5,10,1309,TRUE,0,11,3.66666666666667,3,1.05861284567343,0,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k1_tropical_temperate_polar","collection",NA,5,1,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-61.4655636878046,-40.0814898785558,95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#B2CCC7"
3.09,"Piacenzian","Northern",-0.682950707642274,60.6646582736165,0.322921979919275,-1.71063256953127,0.344731154246723,0.124783847759828,0.598546280783955,5,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,21,4,14.532644,49.126503,34.593859,TRUE,TRUE,FALSE,6906,328.857142857143,224,10,1309,TRUE,0,11,3.66666666666667,3,1.05861284567343,0,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k2_tropical_temperate","collection",NA,5,2,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-61.4655636878046,-23.625900484127,95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#B2CCC7"
3.09,"Piacenzian","Northern",-0.682950707642274,60.6646582736165,0.322921979919275,-1.71063256953127,0.344731154246723,0.124783847759828,0.598546280783955,5,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,21,4,14.532644,49.126503,34.593859,TRUE,TRUE,FALSE,6906,328.857142857143,224,10,1309,TRUE,0,11,3.66666666666667,3,1.05861284567343,0,0.5,TRUE,TRUE,FALSE,TRUE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate_polar","collection",NA,5,2,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-61.4655636878046,-23.625900484127,95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#B2CCC7"
3.09,"Piacenzian","Northern",-0.682950707642274,60.6646582736165,0.322921979919275,-1.71063256953127,0.344731154246723,0.124783847759828,0.598546280783955,5,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,21,4,14.532644,49.126503,34.593859,TRUE,TRUE,FALSE,6906,328.857142857143,224,10,1309,TRUE,0,11,3.66666666666667,3,1.05861284567343,0,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k3_tropical_temperate","collection",NA,5,3,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-61.4655636878046,-23.625900484127,95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#B2CCC7"
3.09,"Piacenzian","Northern",-0.682950707642274,60.6646582736165,0.322921979919275,-1.71063256953127,0.344731154246723,0.124783847759828,0.598546280783955,5,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,21,4,14.532644,49.126503,34.593859,TRUE,TRUE,FALSE,6906,328.857142857143,224,10,1309,TRUE,0,11,3.66666666666667,3,1.05861284567343,0,0.5,TRUE,TRUE,FALSE,TRUE,TRUE,"bad","Bad hemisphere","collection5_k3_tropical_temperate_polar","collection",NA,5,3,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-61.4655636878046,-23.625900484127,95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#B2CCC7"
3.09,"Piacenzian","Southern",-0.772825766731158,42.3594842532914,0.531096832550596,-3.05795100306627,1.51229946960395,0.28287799930061,0.514263963887095,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,5,4,4.797034,49.126503,44.329469,TRUE,TRUE,FALSE,518,103.6,142,14,158,TRUE,0,2,0.833333333333333,1,0.903327183250897,0,0.4,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Southern","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-69.5543190058042,-34.2589558687101,95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#B2CCC7"
3.09,"Piacenzian","Southern",-0.772825766731158,42.3594842532914,0.531096832550596,-3.05795100306627,1.51229946960395,0.28287799930061,0.514263963887095,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,5,4,4.797034,49.126503,44.329469,TRUE,TRUE,FALSE,518,103.6,142,14,158,TRUE,0,2,0.833333333333333,1,0.903327183250897,0,0.4,TRUE,TRUE,FALSE,TRUE,TRUE,"bad","Bad hemisphere","collection5_k1_tropical_temperate_polar","collection",NA,5,1,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-69.5543190058042,-34.2589558687101,95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#B2CCC7"
3.09,"Piacenzian","Southern",-0.772825766731158,42.3594842532914,0.531096832550596,-3.05795100306627,1.51229946960395,0.28287799930061,0.514263963887095,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,2,1,49.126503,49.126503,0,FALSE,TRUE,FALSE,156,78,78,14,142,FALSE,0,2,0.833333333333333,1,0.903327183250897,0,0.4,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate","collection",NA,5,2,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-69.5543190058042,0,95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#B2CCC7"
3.09,"Piacenzian","Southern",-0.772825766731158,42.3594842532914,0.531096832550596,-3.05795100306627,1.51229946960395,0.28287799930061,0.514263963887095,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,2,1,49.126503,49.126503,0,FALSE,TRUE,FALSE,156,78,78,14,142,FALSE,0,2,0.833333333333333,1,0.903327183250897,0,0.4,FALSE,TRUE,FALSE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate_polar","collection",NA,5,2,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-69.5543190058042,0,95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#B2CCC7"
3.09,"Piacenzian","Southern",-0.772825766731158,42.3594842532914,0.531096832550596,-3.05795100306627,1.51229946960395,0.28287799930061,0.514263963887095,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bad","Bad hemisphere","collection5_k3_tropical_temperate","collection",NA,5,3,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-69.5543190058042,NA,95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#B2CCC7"
